# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
20,1561.32,1061.88,2.0,38.0,-19.6774,-18.9454,-20.01238,7.361559,-18.9454,-50.46921,-11.52382,8.0
21,1561.92,1063.78,2.0,40.0,-18.1746,-17.45205,-20.20042,7.422863,-17.45205,-48.96641,-11.51437,8.0
22,1562.52,1065.7,2.0,42.0,-18.1931,-17.66581,-20.54944,8.89097,-17.6658,-48.98491,-11.31911,8.0
23,1563.09,1067.61,2.0,44.0,-19.2613,-18.0014,-22.02593,4.729295,-18.00139,-50.05311,-12.05172,8.0
24,1563.65,1069.53,2.0,46.0,-18.6807,-17.81753,-17.6977,6.578122,-17.81753,-49.47251,-11.65499,8.0
25,1564.2,1071.45,2.0,48.0,-22.518,-20.70646,-17.25483,2.860149,-20.70646,-53.30981,-12.60335,8.0
26,1564.74,1073.38,2.0,50.0,-26.3108,-25.38377,-28.25815,6.235079,-25.38376,-57.10261,-11.71886,11.0
27,1565.27,1075.31,2.0,52.0,-23.6185,-22.95979,-20.67657,7.857327,-22.95978,-54.41031,-11.45053,11.0
28,1565.78,1077.24,2.0,54.0,-27.3396,-23.91162,-21.03594,-0.7987035,-23.91161,-58.13141,-14.2198,11.0
29,1566.29,1079.17,2.0,56.0,-27.311,-24.24247,-30.84235,-0.1156991,-24.24247,-58.10281,-13.86035,8.0
30,1566.79,1081.11,2.0,58.0,-28.8566,-26.7075,-30.84516,1.936469,-26.70749,-59.64841,-12.94093,11.0
31,1567.28,1083.05,2.0,60.0,-29.273,-27.20542,-42.54144,2.148458,-27.20541,-60.06481,-12.85941,11.0
32,1567.76,1084.99,2.0,62.0,-32.2752,-28.86407,-34.44417,-0.7678157,-28.86405,-63.06701,-14.20297,11.0
33,1568.23,1086.93,2.0,64.0,-32.5543,-27.44163,-22.82254,-3.512932,-27.44162,-63.34611,-15.90449,19.0
34,1568.69,1088.88,2.0,66.0,-31.9392,-28.06626,-33.39655,-1.582026,-28.06625,-62.73101,-14.66477,20.0
35,1569.15,1090.83,2.0,68.0,-33.7995,-29.88188,-33.09984,-1.657504,-29.88185,-64.59131,-14.70947,19.0
36,1569.59,1092.78,2.0,70.0,-32.747,-30.27234,-31.43233,1.146702,-30.27232,-63.53881,-13.2665,19.0
37,1570.03,1094.73,2.0,72.0,-34.2902,-32.96859,-38.89414,4.489048,-32.96853,-65.08201,-12.11348,11.0
38,1570.46,1096.68,2.0,74.0,-37.7195,-35.87692,-39.29916,2.769457,-35.87682,-68.51132,-12.6345,19.0
39,1570.88,1098.63,2.0,76.0,-34.2458,-33.18883,-32.21799,5.59777,-33.18878,-65.03761,-11.84884,19.0
40,1571.29,1100.59,2.0,78.0,-39.096,-36.78515,-41.73509,1.533264,-36.78502,-69.88782,-13.1028,19.0
41,1571.69,1102.55,2.0,80.0,-37.9387,-34.40054,-33.56457,-0.9985927,-34.40046,-68.73051,-14.33005,8.0
42,1572.07,1104.51,2.0,82.0,-38.4758,-36.36187,-36.96871,2.026888,-36.36176,-69.26761,-12.90586,19.0
43,1572.45,1106.47,2.0,84.0,-36.3513,-34.1452,-30.89566,1.79178,-34.14513,-67.14311,-12.99798,8.0
44,1572.82,1108.44,2.0,86.0,-34.7687,-34.59258,-33.7368,13.82928,-34.5925,-65.56051,-10.96802,19.0
45,1573.18,1110.41,2.0,88.0,-38.1482,-36.09704,-36.3972,2.191665,-36.09693,-68.94002,-12.84309,19.0
46,1573.52,1112.38,2.0,90.0,-38.8039,-35.09698,-38.17612,-1.296943,-35.0969,-69.59571,-14.49882,19.0
47,1573.84,1114.35,2.0,92.0,-35.3187,-33.77825,-29.74843,3.708189,-33.77819,-66.11051,-12.33232,8.0
48,1574.15,1116.33,2.0,94.0,-43.5454,-39.3475,-35.08861,-2.119581,-39.34726,-74.33721,-14.98995,11.0
49,1574.44,1118.31,2.0,96.0,-44.6729,-41.49995,-39.33994,-0.3201754,-41.49956,-75.46471,-13.96515,8.0
50,1574.71,1120.29,2.0,98.0,-48.5769,-46.23225,-41.28087,1.449366,-46.2311,-79.36871,-13.13761,8.0
51,1574.96,1122.27,2.0,100.0,-39.1599,-36.5066,-33.66508,0.7457255,-36.50647,-69.95171,-13.44524,8.0
52,1575.17,1124.26,2.0,102.0,-36.2122,-35.4833,-35.92251,7.381013,-35.48321,-67.00401,-11.52081,19.0
53,1575.35,1126.25,2.0,104.0,-36.3718,-35.42169,-33.9397,6.115927,-35.4216,-67.16361,-11.74201,8.0
54,1575.5,1128.25,2.0,106.0,-41.3531,-38.86194,-39.90377,1.108374,-38.86173,-72.14491,-13.28319,11.0
55,1575.63,1130.24,2.0,108.0,-37.1493,-35.36064,-32.45067,2.927297,-35.36054,-67.94111,-12.58057,8.0
56,1575.75,1132.24,2.0,110.0,-37.7645,-34.52154,-37.63112,-0.4536408,-34.52146,-68.55631,-14.03485,8.0
57,1575.83,1134.24,2.0,112.0,-36.6614,-35.419,-31.92473,4.798854,-35.41891,-67.45321,-12.03431,8.0
58,1575.87,1136.24,2.0,114.0,-35.6114,-33.90943,-35.52387,3.18936,-33.90936,-66.40321,-12.49385,8.0
59,1575.88,1138.24,2.0,116.0,-37.1908,-32.90241,-32.26421,-2.26441,-32.90236,-67.98261,-15.08026,11.0
60,1575.84,1140.23,2.0,118.0,-37.8904,-35.44397,-31.29919,1.2118,-35.44387,-68.68221,-13.23834,11.0
61,1575.74,1142.23,2.0,120.0,-36.3825,-35.57909,-37.8194,6.919996,-35.57899,-67.17431,-11.59532,8.0
62,1575.57,1144.22,2.0,122.0,-34.3508,-32.99228,-34.48391,4.350018,-32.99222,-65.14261,-12.15039,8.0
63,1575.33,1146.21,2.0,124.0,-39.0896,-35.8176,-41.27368,-0.5087158,-35.8175,-69.88141,-14.06391,8.0
64,1575.0,1148.18,2.0,126.0,-38.7446,-36.04542,-40.11757,0.6460203,-36.04531,-69.53641,-13.4911,8.0
65,1574.58,1150.14,2.0,128.0,-38.3111,-35.71856,-39.22577,0.8797993,-35.71846,-69.10291,-13.38445,8.0
66,1574.07,1152.07,2.0,130.0,-41.5022,-37.84279,-41.24654,-1.213998,-37.84262,-72.29401,-14.45139,19.0
67,1573.45,1153.97,2.0,132.0,-28.5698,-27.9345,-27.76418,8.026383,-27.93448,-59.36161,-11.42713,20.0
68,1572.74,1155.84,2.0,134.0,-28.2687,-27.72905,-27.51273,8.783964,-27.72903,-59.06051,-11.33148,20.0
69,1571.93,1157.67,2.0,136.0,-28.1237,-27.99605,-29.87147,15.25318,-27.99603,-58.91551,-10.91948,20.0
70,1571.04,1159.46,2.0,138.0,-27.403,-27.13176,-27.8549,11.90779,-27.13175,-58.19481,-11.06306,20.0
71,1570.07,1161.21,2.0,140.0,-27.4507,-26.40807,-30.25437,5.664753,-26.40806,-58.24251,-11.83445,20.0
72,1569.03,1162.92,2.0,142.0,-28.8152,-28.6024,-28.32322,12.99074,-28.60238,-59.60702,-11.00464,20.0
73,1567.94,1164.59,2.0,144.0,-28.5357,-27.99596,-26.40072,8.783174,-27.99594,-59.32751,-11.33157,20.0
74,1566.74,1166.19,2.0,146.0,-27.5622,-26.33647,-24.85578,4.866564,-26.33645,-58.35401,-12.01756,20.0
75,1565.42,1167.7,2.0,148.0,-25.7719,-25.34566,-28.67706,9.866394,-25.34566,-56.56371,-11.21806,20.0
76,1564.02,1169.12,2.0,150.0,-27.5231,-26.39676,-28.42818,5.285769,-26.39675,-58.31491,-11.91816,20.0
77,1562.55,1170.47,2.0,152.0,-24.6906,-22.81361,-33.00706,2.670956,-22.8136,-55.48241,-12.66881,11.0
78,1561.02,1171.77,2.0,154.0,-26.5051,-22.36336,-18.85354,-2.0282,-22.36336,-57.29691,-14.93355,11.0
79,1559.46,1173.02,2.0,156.0,-22.0465,-20.28993,-24.95734,3.023335,-20.28993,-52.83831,-12.54838,11.0
80,1557.87,1174.23,2.0,158.0,-26.1281,-22.19232,-19.93838,-1.687979,-22.19231,-56.91991,-14.7276,11.0
81,1556.25,1175.41,2.0,160.0,-24.9468,-21.26321,-18.15035,-1.256074,-21.26321,-55.73861,-14.4754,11.0
82,1554.62,1176.55,2.0,162.0,-23.8064,-20.64005,-25.4316,-0.306684,-20.64005,-54.59821,-13.95816,8.0
83,1552.96,1177.68,2.0,164.0,-24.0268,-20.58165,-18.30694,-0.8301026,-20.58164,-54.81861,-14.23697,8.0
84,1551.3,1178.78,2.0,166.0,-22.6807,-20.78765,-17.53733,2.625361,-20.78765,-53.47251,-12.68487,8.0
85,1549.62,1179.87,2.0,168.0,-24.2239,-21.72051,-29.42052,1.080886,-21.7205,-55.01571,-13.29521,8.0
86,1547.93,1180.94,2.0,170.0,-23.7606,-21.54263,-19.23023,1.7622,-21.54263,-54.55241,-13.00979,8.0
87,1546.24,1182.01,2.0,172.0,-26.1782,-23.31383,-22.95948,0.2969365,-23.31383,-56.97001,-13.65618,8.0
88,1544.54,1183.07,2.0,174.0,-27.2381,-24.56264,-38.60624,0.6976536,-24.56263,-58.02991,-13.46728,20.0
89,1542.85,1184.13,2.0,176.0,-27.6115,-25.39163,-34.90483,1.757431,-25.39162,-58.40331,-13.01169,20.0
90,1541.15,1185.18,2.0,178.0,-27.9438,-27.11698,-28.42302,6.783691,-27.11697,-58.73561,-11.61865,20.0
91,1539.46,1186.25,2.0,180.0,-28.4975,-26.48028,-27.28952,2.2827,-26.48027,-59.28931,-12.80904,20.0
92,1537.77,1187.32,2.0,182.0,-28.3993,-27.46789,-27.24307,6.212317,-27.46787,-59.19111,-11.72324,20.0
93,1536.09,1188.41,2.0,184.0,-28.4702,-27.91553,-28.46758,8.657056,-27.91551,-59.26201,-11.3465,20.0
94,1534.43,1189.53,2.0,186.0,-28.6896,-28.63263,-29.22551,18.79163,-28.63261,-59.48141,-10.8488,20.0
95,1532.8,1190.69,2.0,188.0,-29.4772,-29.01861,-29.30143,9.532026,-29.01858,-60.26901,-11.25043,20.0
96,1531.22,1191.91,2.0,190.0,-28.6868,-28.21609,-27.09492,9.412688,-28.21608,-59.47861,-11.26254,20.0
97,1529.72,1193.23,2.0,192.0,-28.8614,-28.19096,-29.11888,7.774585,-28.19094,-59.65321,-11.46227,20.0
98,1528.31,1194.64,2.0,194.0,-28.0805,-27.49423,-30.34769,8.400313,-27.49422,-58.87231,-11.3781,20.0
99,1526.4,1194.98,2.0,196.0,-28.9967,-27.72125,-30.81884,4.667812,-27.72123,-59.78851,-12.06728,20.0
100,1524.6,1194.14,2.0,198.0,-28.5111,-27.97028,-27.28788,8.773936,-27.97026,-59.30291,-11.33265,20.0
101,1523.08,1192.84,2.0,200.0,-27.4762,-27.19842,-27.03051,11.80092,-27.1984,-58.26801,-11.06961,20.0
102,1521.75,1191.35,2.0,202.0,-43.2448,-39.75368,-44.62136,-0.9141519,-39.75341,-74.03661,-14.2832,11.0
103,1520.59,1189.72,2.0,204.0,-41.9937,-38.50906,-44.04339,-0.9022896,-38.50886,-72.78551,-14.27665,19.0
104,1519.62,1187.97,2.0,206.0,-33.0323,-31.99823,-30.49663,5.704851,-31.99819,-63.82411,-11.82593,19.0
105,1520.17,1187.15,2.0,208.0,-35.8458,-34.42489,-41.00643,4.122101,-34.42482,-66.63761,-12.2128,19.0
106,1521.62,1188.53,2.0,210.0,-45.0853,-41.31769,-38.87686,-1.402605,-41.31732,-75.87711,-14.5598,11.0
107,1522.94,1190.04,2.0,212.0,-40.3362,-39.01517,-44.22517,4.490642,-39.01495,-71.12801,-12.11306,11.0
108,1524.2,1191.59,2.0,214.0,-39.639,-35.796,-38.83752,-1.531326,-35.79589,-70.43081,-14.63492,11.0
109,1525.43,1193.16,2.0,216.0,-27.1629,-26.79829,-26.66742,10.57586,-26.79828,-57.95471,-11.15643,20.0
110,1526.64,1194.76,2.0,218.0,-29.275,-28.07342,-28.15487,4.965623,-28.0734,-60.06681,-11.99341,20.0
111,1527.82,1196.37,2.0,220.0,-26.2139,-25.83775,-28.17332,10.43473,-25.83774,-57.00571,-11.16797,20.0
112,1529.0,1197.99,2.0,222.0,-26.7296,-26.25804,-24.88237,9.404433,-26.25803,-57.52142,-11.26339,20.0
113,1530.16,1199.61,2.0,224.0,-28.9774,-28.40135,-28.11381,8.481926,-28.40134,-59.76921,-11.36788,20.0
114,1531.31,1201.25,2.0,226.0,-37.6886,-34.20556,-31.34333,-0.8991631,-34.20549,-68.48041,-14.27492,20.0
115,1532.45,1202.89,2.0,228.0,-48.7547,-45.21578,-46.82788,-1.001464,-45.21487,-79.54651,-14.33165,19.0
116,1533.58,1204.54,2.0,230.0,-37.6201,-35.91983,-33.30384,3.194515,-35.91973,-68.41191,-12.49218,11.0
117,1534.71,1206.19,2.0,232.0,-36.4219,-35.45588,-31.78954,6.035524,-35.45578,-67.21371,-11.75793,8.0
118,1535.84,1207.84,2.0,234.0,-38.4912,-35.07773,-45.7637,-0.7722424,-35.07764,-69.28301,-14.20538,8.0
119,1536.96,1209.49,2.0,236.0,-39.0482,-36.81151,-35.89748,1.715221,-36.81138,-69.84001,-13.02863,8.0
120,1538.09,1211.14,2.0,238.0,-44.1595,-39.1727,-54.71712,-3.330121,-39.17247,-74.95131,-15.77884,8.0
121,1539.22,1212.79,2.0,240.0,-40.8696,-36.79175,-38.23259,-1.923995,-36.79162,-71.66141,-14.8698,11.0
122,1540.35,1214.44,2.0,242.0,-35.7001,-33.60545,-30.8284,2.077213,-33.60538,-66.49191,-12.88653,11.0
123,1541.48,1216.09,2.0,244.0,-30.1921,-29.82526,-33.14132,10.54807,-29.82523,-60.98391,-11.15868,11.0
124,1542.61,1217.74,2.0,246.0,-28.903,-28.47817,-29.34663,9.881355,-28.47815,-59.69481,-11.21666,11.0
125,1543.74,1219.39,2.0,248.0,-32.2609,-30.78052,-40.83435,3.912796,-30.78049,-63.05271,-12.27223,8.0
126,1544.88,1221.03,2.0,250.0,-25.2215,-24.73283,-24.31418,9.240959,-24.73282,-56.01331,-11.28049,8.0
127,1546.01,1222.68,2.0,252.0,-26.0116,-24.10884,-27.66327,2.597914,-24.10883,-56.80341,-12.69458,8.0
128,1547.14,1224.33,2.0,254.0,-23.5344,-23.06437,-24.33001,9.419403,-23.06437,-54.32622,-11.26185,8.0
129,1548.27,1225.98,2.0,256.0,-22.8476,-22.68821,-22.97116,14.27329,-22.68821,-53.63941,-10.9512,8.0
130,1549.4,1227.63,2.0,258.0,-23.8434,-22.15999,-20.50905,3.247088,-22.15999,-54.63521,-12.47522,8.0
131,1550.53,1229.28,2.0,260.0,-21.3932,-19.50317,-27.8188,2.633931,-19.50317,-52.18501,-12.68184,11.0
132,1551.66,1230.92,2.0,262.0,-23.4011,-19.81007,-16.85072,-1.09288,-19.81007,-54.19291,-14.38284,11.0
133,1552.8,1232.57,2.0,264.0,-25.746,-23.92454,-24.55337,2.831116,-23.92454,-56.53781,-12.61328,8.0
134,1553.93,1234.22,2.0,266.0,-24.246,-23.21832,-27.20788,5.735264,-23.21831,-55.03781,-11.8195,8.0
135,1555.06,1235.87,2.0,268.0,-22.4503,-20.3146,-19.08047,1.970904,-20.31459,-53.24211,-12.92752,8.0
136,1556.19,1237.51,2.0,270.0,-21.7063,-19.89902,-18.35975,2.872637,-19.89901,-52.49811,-12.5991,8.0
137,1557.33,1239.16,2.0,272.0,-23.6373,-21.45173,-21.81334,1.843675,-21.45173,-54.42911,-12.97738,8.0
138,1558.46,1240.81,2.0,274.0,-23.26,-22.10287,-22.11597,5.152578,-22.10286,-54.05181,-11.94895,8.0
139,1559.59,1242.45,2.0,276.0,-21.7355,-18.57253,-18.0442,-0.3001603,-18.57253,-52.52731,-13.95478,8.0
140,1560.72,1244.1,2.0,278.0,-22.3946,-21.78493,-23.22016,8.218456,-21.78493,-53.18641,-11.40149,8.0
141,1561.86,1245.75,2.0,280.0,-24.3232,-21.73969,-31.4957,0.9001194,-21.73968,-55.11501,-13.37533,11.0
142,1562.99,1247.39,2.0,282.0,-21.6436,-21.26511,-18.45769,10.40661,-21.2651,-52.43541,-11.17031,8.0
143,1564.12,1249.04,2.0,284.0,-21.3588,-18.57903,-18.31441,0.4739757,-18.57903,-52.15061,-13.57159,8.0
144,1565.26,1250.69,2.0,286.0,-23.4741,-20.34528,-21.41694,-0.2339096,-20.34527,-54.26591,-13.92064,11.0
145,1566.39,1252.33,2.0,288.0,-21.5225,-18.56469,-15.10814,0.105626,-18.56469,-52.31431,-13.74962,11.0
146,1567.52,1253.98,2.0,290.0,-20.5076,-16.8162,-20.48308,-1.269732,-16.8162,-51.29942,-14.48322,19.0
147,1568.66,1255.63,2.0,292.0,-19.0191,-14.8857,-13.16136,-2.014626,-14.8857,-49.81091,-14.92521,19.0
148,1569.79,1257.27,2.0,294.0,-14.8107,-13.44408,-24.66593,4.320165,-13.44408,-45.60251,-12.15843,19.0
149,1570.93,1258.92,2.0,296.0,-13.8673,-12.74554,-11.63727,5.305866,-12.74553,-44.65911,-11.91358,19.0
150,1572.06,1260.57,2.0,298.0,-14.3267,-13.24536,-13.21165,5.48633,-13.24536,-45.11851,-11.87315,19.0
151,1573.19,1262.21,2.0,300.0,-17.1403,-12.80319,-11.94305,-2.341708,-12.80319,-47.93212,-15.12892,8.0
152,1574.33,1263.86,2.0,302.0,-18.535,-14.86787,-21.90707,-1.227255,-14.86786,-49.32681,-14.45895,19.0
153,1575.46,1265.5,2.0,304.0,-19.3659,-16.06937,-13.48495,-0.554758,-16.06937,-50.15771,-14.08834,19.0
154,1576.6,1267.15,2.0,306.0,-17.3413,-14.41294,-12.69542,0.1654621,-14.41294,-48.13311,-13.72017,8.0
155,1577.73,1268.8,2.0,308.0,-17.7309,-15.74604,-18.08978,2.370387,-15.74604,-48.52271,-12.77667,8.0
156,1578.87,1270.44,2.0,310.0,-20.6247,-19.08002,-17.42958,3.694232,-19.08001,-51.41651,-12.3365,11.0
157,1580.0,1272.09,2.0,312.0,-22.1785,-18.01279,-14.3053,-2.067132,-18.01279,-52.97031,-14.95752,8.0
158,1581.14,1273.73,2.0,314.0,-18.0653,-16.15675,-18.73703,2.581635,-16.15675,-48.85711,-12.70036,8.0
159,1582.27,1275.38,2.0,316.0,-17.4706,-15.45589,-22.75456,2.2895,-15.45589,-48.26241,-12.80652,8.0
160,1583.4,1277.02,2.0,318.0,-15.2327,-12.24499,-8.13627,0.04529281,-12.24499,-46.02451,-13.77952,19.0
161,1584.54,1278.67,2.0,320.0,-9.502649,-8.049948,-11.63341,4.0095,-8.049947,-40.29446,-12.24451,11.0
162,1585.67,1280.31,2.0,322.0,-12.4587,-10.14703,-16.13877,1.53159,-10.14703,-43.25051,-13.10349,11.0
163,1586.81,1281.96,2.0,324.0,-14.9315,-12.45029,-9.875339,1.131687,-12.45029,-45.72331,-13.27303,19.0
164,1587.94,1283.6,2.0,326.0,-10.8687,-9.417645,-6.704215,4.015288,-9.417645,-41.66051,-12.24287,11.0
165,1589.08,1285.24,2.0,328.0,-14.0522,-11.02662,-12.40127,-0.03050913,-11.02662,-44.84401,-13.81739,19.0
166,1590.21,1286.89,2.0,330.0,-12.056,-9.56957,-22.51959,1.119716,-9.56957,-42.84781,-13.27824,19.0
167,1591.35,1288.53,2.0,332.0,-12.8365,-10.6921,-8.723296,1.948547,-10.6921,-43.62831,-12.93622,19.0
168,1592.49,1290.18,2.0,334.0,-12.9472,-10.62137,-7.500747,1.49738,-10.62137,-43.73901,-13.11764,11.0
169,1593.62,1291.82,2.0,336.0,-11.7954,-10.63345,-8.762888,5.13203,-10.63345,-42.58721,-11.95377,19.0
170,1594.76,1293.47,2.0,338.0,-12.1966,-11.84145,-10.83193,10.69495,-11.84145,-42.98841,-11.14696,19.0
171,1595.89,1295.11,2.0,340.0,-13.7712,-13.17819,-14.88215,8.347367,-13.17819,-44.56301,-11.38482,19.0
172,1597.03,1296.75,2.0,342.0,-11.4507,-11.35162,-12.32704,16.36827,-11.35162,-42.24251,-10.89089,19.0
173,1598.17,1298.4,2.0,344.0,-15.7983,-15.0589,-16.0793,7.3141,-15.0589,-46.59011,-11.53121,19.0
174,1599.3,1300.04,2.0,346.0,-18.3767,-16.70209,-21.82873,3.274539,-16.70209,-49.16851,-12.46642,19.0
175,1600.44,1301.69,2.0,348.0,-11.5625,-10.95717,-11.06592,8.25172,-10.95717,-42.35431,-11.39714,19.0
176,1601.57,1303.33,2.0,350.0,-10.8813,-9.719646,-15.27183,5.13331,-9.719646,-41.67311,-11.95347,19.0
177,1602.71,1304.97,2.0,352.0,-13.7208,-11.85917,-8.260075,2.71491,-11.85917,-44.51261,-12.65344,19.0
178,1603.85,1306.62,2.0,354.0,-12.2074,-11.24357,-17.4294,6.047001,-11.24357,-42.99921,-11.75564,19.0
179,1604.98,1308.26,2.0,356.0,-15.8673,-13.86666,-13.00932,2.327511,-13.86666,-46.65911,-12.79245,19.0
180,1606.12,1309.9,2.0,358.0,-10.4581,-9.130331,-15.22978,4.465825,-9.130332,-41.24991,-12.11958,19.0
181,1607.26,1311.55,2.0,360.0,-14.1279,-11.8021,-21.49607,1.49744,-11.8021,-44.91971,-13.11761,19.0
182,1608.4,1313.19,2.0,362.0,-12.5322,-9.272458,-14.29474,-0.4853339,-9.272457,-43.32401,-14.05156,19.0
183,1609.53,1314.83,2.0,364.0,-11.1049,-8.853502,-13.20354,1.679102,-8.853501,-41.89671,-13.04321,19.0
184,1610.67,1316.47,2.0,366.0,-12.7692,-10.26448,-9.563382,1.077869,-10.26448,-43.56101,-13.29653,11.0
185,1611.81,1318.12,2.0,368.0,-16.0597,-11.92198,-14.38354,-2.02166,-11.92198,-46.85151,-14.92953,11.0
186,1612.94,1319.76,2.0,370.0,-14.1072,-10.36985,-10.05175,-1.349661,-10.36985,-44.89901,-14.52916,11.0
187,1614.08,1321.4,2.0,372.0,-15.6559,-12.40166,-12.79552,-0.4749065,-12.40166,-46.44771,-14.04605,19.0
188,1615.22,1323.04,2.0,374.0,-15.5859,-11.84064,-22.25064,-1.363356,-11.84064,-46.37771,-14.53707,11.0
189,1616.36,1324.69,2.0,376.0,-17.2955,-13.16071,-16.751,-2.016886,-13.16071,-48.08731,-14.9266,19.0
190,1617.5,1326.33,2.0,378.0,-18.1697,-14.18627,-16.18566,-1.767634,-14.18626,-48.96151,-14.77525,11.0
191,1618.64,1327.97,2.0,380.0,-18.9971,-15.25321,-14.16868,-1.361,-15.2532,-49.78891,-14.53571,11.0
192,1619.78,1329.62,2.0,382.0,-18.4128,-15.65862,-15.71825,0.5282909,-15.65862,-49.20461,-13.546,11.0
193,1620.92,1331.26,2.0,384.0,-17.6212,-15.73768,-13.33139,2.652389,-15.73768,-48.41302,-12.67534,11.0
194,1622.05,1332.9,2.0,386.0,-16.9647,-14.9814,-14.78749,2.37464,-14.9814,-47.75652,-12.77511,8.0
195,1623.19,1334.55,2.0,388.0,-16.9579,-13.48775,-8.602001,-0.8756436,-13.48775,-47.74971,-14.26196,11.0
196,1624.33,1336.19,2.0,390.0,-16.3367,-13.37021,-10.34892,0.08805833,-13.37021,-47.12851,-13.75831,8.0
197,1625.47,1337.83,2.0,392.0,-20.3817,-17.31758,-29.03402,-0.10698,-17.31758,-51.17351,-13.85593,11.0
198,1626.61,1339.47,2.0,394.0,-17.0769,-15.89209,-21.08229,5.035465,-15.89209,-47.86871,-11.97663,8.0
199,1627.75,1341.11,2.0,396.0,-19.4723,-16.70857,-12.60087,0.5079837,-16.70857,-50.26411,-13.55554,19.0
200,1628.89,1342.75,2.0,398.0,-19.4816,-16.26335,-17.85555,-0.4064105,-16.26334,-50.27341,-14.01007,19.0
201,1630.03,1344.4,2.0,400.0,-19.1833,-17.12344,-15.57209,2.168891,-17.12344,-49.97511,-12.85168,8.0
202,1631.17,1346.04,2.0,402.0,-18.7135,-16.47856,-31.36369,1.719896,-16.47856,-49.50531,-13.02675,11.0
203,1632.32,1347.68,2.0,404.0,-19.5736,-17.24343,-16.02615,1.486906,-17.24343,-50.36542,-13.12198,19.0
204,1633.46,1349.32,2.0,406.0,-21.5652,-20.2542,-23.86182,4.529835,-20.2542,-52.35701,-12.10281,11.0
205,1634.6,1350.96,2.0,408.0,-19.9477,-17.11154,-33.15644,0.3555459,-17.11154,-50.73951,-13.62798,19.0
206,1635.74,1352.6,2.0,410.0,-20.8567,-19.32141,-17.19916,3.725679,-19.3214,-51.64851,-12.32711,19.0
207,1636.88,1354.24,2.0,412.0,-24.106,-21.96374,-20.68645,1.95404,-21.96374,-54.89781,-12.93408,8.0
208,1638.02,1355.88,2.0,414.0,-19.1329,-17.79505,-28.48025,4.42768,-17.79505,-49.92471,-12.12966,19.0
209,1639.16,1357.52,2.0,416.0,-26.6352,-22.92363,-22.21436,-1.304901,-22.92362,-57.42701,-14.50339,11.0
210,1640.3,1359.16,2.0,418.0,-21.3891,-19.92705,-17.23877,3.976708,-19.92705,-52.18091,-12.25386,19.0
