# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
35,1313.35,1231.12,2.0,68.0,-6.622541,-5.595078,-7.962146,5.736326,-5.595078,-37.41435,-11.81928,11.0
36,1311.89,1232.48,2.0,70.0,-6.332271,-5.59934,-9.532474,7.355594,-5.59934,-37.12408,-11.52474,11.0
37,1310.42,1233.84,2.0,72.0,-5.920229,-3.928073,-12.60718,2.350523,-3.928073,-36.71204,-12.78397,11.0
38,1308.96,1235.2,2.0,74.0,-5.48526,-3.770745,-3.811718,3.151006,-3.770745,-36.27707,-12.50633,11.0
39,1307.5,1236.56,2.0,76.0,-5.192039,-3.157715,-8.304115,2.236848,-3.157715,-35.98385,-12.82614,11.0
40,1306.03,1237.92,2.0,78.0,-4.344139,-2.806713,1.624801,3.718535,-2.806714,-35.13595,-12.32924,11.0
41,1304.57,1239.28,2.0,80.0,-4.28376,-1.964734,0.7338887,1.5138,-1.964734,-35.07557,-13.11084,11.0
42,1303.1,1240.64,2.0,82.0,-4.01449,-1.923467,-4.102011,2.086875,-1.923467,-34.8063,-12.88284,11.0
43,1301.64,1242.0,2.0,84.0,-3.397529,-1.028975,-3.854147,1.395044,-1.028976,-34.18934,-13.16037,11.0
44,1300.17,1243.35,2.0,86.0,-0.7822155,0.8111531,-1.606572,3.533666,0.811153,-31.57403,-12.38518,11.0
45,1298.71,1244.71,2.0,88.0,-6.47131,-2.537733,-7.66785,-1.68427,-2.537733,-37.26312,-14.72539,8.0
46,1297.24,1246.07,2.0,90.0,-0.722165,1.133052,0.5913074,2.733317,1.133052,-31.51398,-12.64703,11.0
47,1295.78,1247.43,2.0,92.0,-1.756029,1.070642,2.40695,0.375365,1.070642,-32.54784,-13.61848,11.0
48,1294.31,1248.78,2.0,94.0,-6.96801,-4.395211,-4.149149,0.9240634,-4.39521,-37.75982,-13.36461,8.0
49,1292.85,1250.14,2.0,96.0,-5.32398,-1.05938,-0.9133331,-2.226345,-1.059379,-36.11579,-15.05641,8.0
50,1291.38,1251.5,2.0,98.0,-4.33089,-1.813597,-1.415599,1.049233,-1.813597,-35.1227,-13.30911,8.0
51,1289.91,1252.86,2.0,100.0,-5.282609,-1.816015,-1.071522,-0.8691733,-1.816015,-36.07442,-14.25841,8.0
52,1288.45,1254.21,2.0,102.0,-6.95087,-3.907556,-7.668021,-0.06577922,-3.907555,-37.74268,-13.83513,8.0
53,1286.98,1255.57,2.0,104.0,-7.58117,-3.861661,-3.159314,-1.318697,-3.861662,-38.37298,-14.51132,8.0
54,1285.52,1256.93,2.0,106.0,-5.983801,-3.198226,0.5903001,0.4617152,-3.198225,-36.77561,-13.57739,8.0
55,1284.05,1258.28,2.0,108.0,-4.644489,-1.076414,0.8480804,-1.051998,-1.076415,-35.4363,-14.35989,8.0
56,1282.58,1259.64,2.0,110.0,-2.486939,0.1404349,-1.498162,0.8029086,0.1404351,-33.27875,-13.41919,19.0
57,1281.12,1261.0,2.0,112.0,-5.07843,-1.694042,-1.63259,-0.7184945,-1.694042,-35.87024,-14.1762,19.0
58,1279.65,1262.35,2.0,114.0,-5.69711,-3.268784,-1.415762,1.254183,-3.268783,-36.48892,-13.22014,8.0
59,1278.18,1263.71,2.0,116.0,-6.19529,-2.959986,2.221277,-0.4389235,-2.959985,-36.9871,-14.02712,11.0
60,1276.71,1265.06,2.0,118.0,-4.276049,-1.826228,2.964584,1.204159,-1.826227,-35.06786,-13.24163,11.0
61,1275.25,1266.42,2.0,120.0,-3.96512,-2.319372,0.3967428,3.365379,-2.319371,-34.75693,-12.43756,11.0
62,1273.78,1267.78,2.0,122.0,-3.79214,-1.848827,-3.981452,2.484585,-1.848827,-34.58395,-12.73513,11.0
63,1272.31,1269.13,2.0,124.0,-3.46148,-1.635106,-4.096882,2.816803,-1.635106,-34.25329,-12.61819,11.0
64,1270.84,1270.49,2.0,126.0,-2.411639,-1.271045,-2.804107,5.223759,-1.271045,-33.20345,-11.93241,11.0
65,1269.37,1271.85,2.0,128.0,0.07098902,1.009681,0.4213696,6.174817,1.009681,-30.72082,-11.7305,11.0
66,1267.91,1273.2,2.0,130.0,0.07410056,0.8362315,1.521509,7.17091,0.8362315,-30.71771,-11.55394,11.0
67,1266.44,1274.56,2.0,132.0,-4.56841,-2.455434,0.1192205,2.029659,-2.455434,-35.36022,-12.90479,11.0
68,1264.98,1275.91,2.0,134.0,-4.40495,-2.209767,-1.222805,1.819411,-2.209767,-35.19676,-12.987,11.0
69,1263.51,1277.27,2.0,136.0,-4.188571,-1.643577,-7.268609,0.9865144,-1.643577,-34.98038,-13.33681,8.0
70,1262.04,1278.63,2.0,138.0,-5.406661,-2.010897,1.605899,-0.7394876,-2.010896,-36.19847,-14.18758,8.0
71,1260.57,1279.98,2.0,140.0,-3.53986,-0.4183338,-0.553743,-0.2196754,-0.4183331,-34.33167,-13.91334,11.0
72,1259.1,1281.34,2.0,142.0,-6.61257,-2.219735,2.262977,-2.429608,-2.219735,-37.40438,-15.18465,11.0
73,1257.63,1282.7,2.0,144.0,-3.009229,-1.137456,-5.094175,2.685864,-1.137456,-33.80104,-12.66359,8.0
74,1256.17,1284.05,2.0,146.0,-1.911359,-0.2187028,-2.343438,3.218375,-0.2187026,-32.70317,-12.48447,8.0
75,1254.7,1285.41,2.0,148.0,-2.06465,-0.1725224,-6.743955,2.627981,-0.1725222,-32.85646,-12.68394,8.0
76,1253.23,1286.77,2.0,150.0,-3.584731,-0.1301963,-5.367596,-0.8472158,-0.1301962,-34.37654,-14.24635,8.0
77,1251.76,1288.12,2.0,152.0,-2.653849,-0.4546036,0.2263059,1.809179,-0.4546031,-33.44566,-12.99106,11.0
78,1250.3,1289.48,2.0,154.0,-1.986649,0.2956549,1.087699,1.603096,0.295655,-32.77846,-13.07412,11.0
79,1248.83,1290.83,2.0,156.0,-2.08466,0.1486478,-3.109165,1.723955,0.148648,-32.87647,-13.02512,11.0
80,1247.37,1292.19,2.0,158.0,-1.693001,-0.2287891,-0.8264149,3.969149,-0.2287893,-32.48481,-12.25602,11.0
81,1245.9,1293.55,2.0,160.0,-2.55285,-0.4856645,-4.164102,2.149534,-0.4856643,-33.34466,-12.859,11.0
82,1244.43,1294.91,2.0,162.0,-3.990679,-1.354853,-7.713762,0.7843117,-1.354853,-34.78249,-13.42764,11.0
83,1242.96,1296.26,2.0,164.0,-5.89638,-2.320722,-2.466733,-1.065524,-2.320722,-36.68819,-14.36747,11.0
84,1241.5,1297.62,2.0,166.0,-5.74795,-1.953973,2.09486,-1.447324,-1.953973,-36.53976,-14.58579,19.0
85,1240.03,1298.98,2.0,168.0,-5.62654,-2.003897,-1.264674,-1.14892,-2.003897,-36.41835,-14.41446,19.0
86,1238.57,1300.33,2.0,170.0,-4.732821,-1.775325,1.246462,0.1062582,-1.775325,-35.52463,-13.74931,8.0
87,1237.1,1301.69,2.0,172.0,-4.54539,-0.6737129,0.5631791,-1.579861,-0.6737129,-35.3372,-14.66349,8.0
88,1235.64,1303.05,2.0,174.0,-2.631569,0.9897982,-2.014019,-1.146665,0.9897981,-33.42338,-14.41318,8.0
89,1234.17,1304.41,2.0,176.0,-2.371139,0.7865416,4.351404,-0.2899243,0.7865415,-33.16295,-13.94949,11.0
90,1232.71,1305.77,2.0,178.0,-1.57186,2.228735,-0.9064808,-1.45868,2.228736,-32.36367,-14.59241,11.0
91,1231.24,1307.12,2.0,180.0,-1.69637,1.174006,0.5196583,0.2845066,1.174006,-32.48818,-13.66219,11.0
92,1229.78,1308.48,2.0,182.0,-2.029729,1.31449,-6.052344,-0.6439866,1.314491,-32.82154,-14.13603,11.0
93,1228.32,1309.84,2.0,184.0,-0.7289719,1.821989,3.458062,0.9730709,1.821989,-31.52078,-13.34277,8.0
94,1226.85,1311.2,2.0,186.0,-1.50007,0.7398378,0.7193952,1.707559,0.7398378,-32.29188,-13.03172,8.0
95,1225.39,1312.56,2.0,188.0,-7.43952,-3.669932,-3.847305,-1.405374,-3.669932,-38.23133,-14.5614,11.0
96,1223.92,1313.92,2.0,190.0,-6.452351,-2.361483,-1.777496,-1.945134,-2.361483,-37.24416,-14.88268,11.0
97,1222.46,1315.28,2.0,192.0,-3.24857,-0.1681107,1.705944,-0.139203,-0.1681105,-34.04038,-13.87227,11.0
98,1221.0,1316.64,2.0,194.0,-1.47661,0.07043488,-10.80024,3.686354,0.07043504,-32.26842,-12.33886,11.0
99,1219.53,1318.01,2.0,196.0,-0.6532191,0.3469953,-7.765826,5.867211,0.3469951,-31.44503,-11.79203,11.0
100,1218.07,1319.37,2.0,198.0,-0.3445291,2.03263,5.558986,1.374599,2.03263,-31.13634,-13.16897,11.0
101,1216.61,1320.73,2.0,200.0,-0.3089262,1.759851,1.455696,2.145332,1.759851,-31.10074,-12.86059,11.0
102,1215.15,1322.09,2.0,202.0,-1.253869,1.90698,6.631174,-0.2960555,1.906981,-32.04568,-13.95266,11.0
103,1213.69,1323.46,2.0,204.0,-0.4501487,1.941747,1.448864,1.339721,1.941747,-31.24196,-13.18371,8.0
104,1212.22,1324.82,2.0,206.0,-1.039541,1.4245,5.969747,1.171248,1.4245,-31.83135,-13.25585,8.0
105,1210.76,1326.18,2.0,208.0,-2.20465,0.9866271,2.178272,-0.3547127,0.9866269,-32.99646,-13.98309,11.0
106,1209.31,1327.54,2.0,210.0,-0.5004812,1.893203,1.477974,1.335498,1.893203,-31.29229,-13.1855,11.0
107,1207.84,1328.91,2.0,212.0,-0.1876472,1.669558,-9.719207,2.7276,1.669558,-30.97946,-12.64902,11.0
108,1206.38,1330.28,2.0,214.0,-1.27557,0.03429623,-3.603859,4.53419,0.03429633,-32.06738,-12.10168,11.0
109,1204.93,1331.64,2.0,216.0,-3.470581,-1.550922,-1.450872,2.550476,-1.550922,-34.26239,-12.71147,11.0
110,1203.47,1333.01,2.0,218.0,-3.235099,-0.9372248,-2.570234,1.565101,-0.9372247,-34.02691,-13.08969,11.0
111,1202.01,1334.37,2.0,220.0,-1.11433,1.344153,-1.606093,1.184095,1.344153,-31.90614,-13.2503,11.0
112,1200.55,1335.74,2.0,222.0,0.2682518,2.604625,5.858474,1.471989,2.604625,-30.52356,-13.12819,11.0
113,1199.09,1337.11,2.0,224.0,0.08111249,3.112076,-5.518613,-0.0412297,3.112076,-30.7107,-13.82278,8.0
114,1197.64,1338.47,2.0,226.0,-2.09024,1.168379,1.986683,-0.4832038,1.168379,-32.88205,-14.05043,11.0
115,1196.18,1339.84,2.0,228.0,0.1449607,2.222598,5.394869,2.121993,2.222598,-30.64685,-12.86945,8.0
116,1194.73,1341.21,2.0,230.0,-0.6410885,2.029512,-3.494993,0.7082425,2.029512,-31.4329,-13.46241,11.0
117,1193.27,1342.58,2.0,232.0,0.4335831,2.97546,-5.771324,0.9935474,2.97546,-30.35823,-13.33369,11.0
118,1191.82,1343.95,2.0,234.0,-0.1549364,1.437942,-0.4402378,3.535262,1.437942,-30.94675,-12.38469,11.0
119,1190.36,1345.32,2.0,236.0,-1.5557,1.574541,0.8454347,-0.2366594,1.574541,-32.34751,-13.92205,11.0
120,1188.91,1346.69,2.0,238.0,-0.6385923,2.410643,0.2043315,-0.07752515,2.410643,-31.4304,-13.84105,11.0
121,1187.46,1348.07,2.0,240.0,1.06504,4.177157,-0.636958,-0.2013028,4.177158,-29.72677,-13.90393,8.0
122,1186.0,1349.44,2.0,242.0,0.9949924,3.718721,-13.16659,0.5933974,3.71872,-29.79682,-13.51554,8.0
123,1184.55,1350.82,2.0,244.0,-0.6621552,2.397356,4.448957,-0.09787166,2.397356,-31.45397,-13.85132,11.0
124,1183.1,1352.19,2.0,246.0,0.7081581,2.082198,3.376316,4.29273,2.082198,-30.08365,-12.16585,11.0
125,1181.65,1353.57,2.0,248.0,0.8052228,2.306652,2.599931,3.840474,2.306652,-29.98659,-12.29324,11.0
126,1180.2,1354.94,2.0,250.0,0.3133938,2.563281,2.573624,1.682835,2.563281,-30.47842,-13.0417,11.0
127,1178.75,1356.32,2.0,252.0,0.8365153,2.160321,4.652827,4.480896,2.160321,-29.9553,-12.11562,11.0
128,1177.31,1357.7,2.0,254.0,0.9651446,3.867042,-2.873872,0.2195797,3.867043,-29.82667,-13.69371,11.0
129,1175.86,1359.08,2.0,256.0,0.4312824,2.812415,-7.249693,1.36518,2.812415,-30.36053,-13.17295,11.0
130,1174.41,1360.46,2.0,258.0,1.346021,3.542919,-0.6095287,1.815088,3.542919,-29.44579,-12.98871,11.0
131,1172.97,1361.84,2.0,260.0,0.9687518,3.403385,-13.06778,1.239471,3.403385,-29.82306,-13.22645,11.0
132,1171.52,1363.22,2.0,262.0,1.67002,3.685168,-3.789782,2.288308,3.685168,-29.12179,-12.80696,11.0
133,1170.08,1364.6,2.0,264.0,1.531219,3.824209,4.942921,1.577001,3.824209,-29.26059,-13.0848,11.0
134,1168.64,1365.98,2.0,266.0,2.25106,4.343671,5.808227,2.08272,4.343671,-28.54075,-12.88442,11.0
135,1167.2,1367.37,2.0,268.0,2.33434,4.09172,-5.208409,3.020906,4.09172,-28.45747,-12.54919,11.0
136,1165.76,1368.75,2.0,270.0,2.84683,5.109134,8.086367,1.652189,5.109134,-27.94498,-13.05412,11.0
137,1164.32,1370.14,2.0,272.0,1.871049,4.073237,5.097926,1.801777,4.073237,-28.92076,-12.994,11.0
138,1162.88,1371.53,2.0,274.0,3.140199,4.228972,-1.503705,5.452715,4.228972,-27.65161,-11.88059,11.0
139,1161.44,1372.92,2.0,276.0,2.896681,4.302595,2.379632,4.176351,4.302595,-27.89513,-12.19773,11.0
140,1160.01,1374.31,2.0,278.0,2.75372,4.864942,6.159372,2.034215,4.864941,-28.03809,-12.90303,11.0
141,1158.57,1375.7,2.0,280.0,3.417399,4.835066,6.190638,4.134003,4.835066,-27.37441,-12.20948,11.0
142,1157.14,1377.09,2.0,282.0,2.798459,5.077056,6.046297,1.612172,5.077056,-27.99335,-13.07041,11.0
143,1155.71,1378.49,2.0,284.0,1.10403,4.128088,3.906407,-0.02747226,4.128089,-29.68778,-13.81587,11.0
144,1154.28,1379.88,2.0,286.0,1.645811,3.839761,1.03905,1.822518,3.839761,-29.146,-12.98576,11.0
145,1152.85,1381.28,2.0,288.0,4.711759,5.877574,1.176163,5.11561,5.877574,-26.08005,-11.95763,11.0
146,1151.42,1382.68,2.0,290.0,3.975311,5.120097,0.3170684,5.20564,5.120096,-26.8165,-11.9366,11.0
147,1150.0,1384.08,2.0,292.0,3.49792,4.782548,-0.4310843,4.631933,4.782548,-27.29389,-12.07644,11.0
148,1148.57,1385.48,2.0,294.0,1.280789,4.273773,-1.2891,0.03470113,4.273773,-29.51102,-13.7848,8.0
149,1147.15,1386.88,2.0,296.0,1.13173,3.651866,-5.362081,1.042772,3.651867,-29.66008,-13.31195,8.0
150,1145.73,1388.29,2.0,298.0,1.75389,4.506319,7.039355,0.5320268,4.506319,-29.03792,-13.54424,8.0
151,1144.31,1389.69,2.0,300.0,0.185895,3.208551,-3.432329,-0.02467636,3.208551,-30.60592,-13.81447,11.0
152,1142.89,1391.1,2.0,302.0,0.4875351,3.331898,6.309569,0.3384675,3.331897,-30.30428,-13.63617,8.0
153,1141.47,1392.51,2.0,304.0,0.2020859,2.717275,0.4355694,1.054018,2.717275,-30.58973,-13.307,11.0
154,1140.06,1393.92,2.0,306.0,0.7792949,2.960307,5.308031,1.855214,2.960307,-30.01252,-12.97282,8.0
155,1138.65,1395.34,2.0,308.0,-0.4092311,2.448537,5.576107,0.3106175,2.448537,-31.20104,-13.64958,8.0
156,1137.24,1396.76,2.0,310.0,2.0418,3.899852,-1.205095,2.725168,3.899852,-28.75001,-12.64986,8.0
157,1135.83,1398.17,2.0,312.0,1.643591,4.352412,6.149084,0.6254572,4.352412,-29.14822,-13.50063,8.0
158,1134.43,1399.6,2.0,314.0,1.908579,4.670761,6.75041,0.5112743,4.670761,-28.88323,-13.55399,11.0
159,1133.03,1401.02,2.0,316.0,1.679831,3.302735,3.959168,3.438224,3.302735,-29.11198,-12.41472,8.0
160,1131.63,1402.45,2.0,318.0,-0.0323536,2.685015,1.992324,0.6070601,2.685014,-30.82417,-13.50918,8.0
161,1130.23,1403.88,2.0,320.0,0.4826952,1.741008,-2.945057,4.735621,1.741008,-30.30912,-12.05013,8.0
162,1128.84,1405.31,2.0,322.0,-0.009319634,2.410714,-4.262708,1.273569,2.410713,-30.80113,-13.21185,8.0
163,1127.45,1406.74,2.0,324.0,0.5327964,3.423731,0.5501933,0.2421041,3.423731,-30.25902,-13.68275,8.0
164,1126.06,1408.18,2.0,326.0,-0.07862347,2.100029,-1.155869,1.861193,2.100029,-30.87044,-12.97047,8.0
165,1124.67,1409.62,2.0,328.0,2.101941,3.640888,1.6753,3.713435,3.640888,-28.68987,-12.33076,8.0
166,1123.29,1411.07,2.0,330.0,1.87777,4.168984,3.185115,1.581331,4.168984,-28.91404,-13.08303,8.0
167,1121.92,1412.52,2.0,332.0,0.9004856,3.459894,7.511221,0.9540765,3.459894,-29.89133,-13.35122,8.0
168,1120.54,1413.97,2.0,334.0,2.168379,3.398516,2.579181,4.848729,3.398517,-28.62343,-12.02195,8.0
169,1119.17,1415.43,2.0,336.0,1.383701,4.101072,6.475727,0.6070538,4.101071,-29.40811,-13.50918,8.0
170,1117.81,1416.89,2.0,338.0,1.120379,4.301355,6.0858,-0.3348964,4.301355,-29.67143,-13.97279,8.0
171,1116.45,1418.35,2.0,340.0,1.37254,4.425233,8.543023,-0.08437677,4.425233,-29.41927,-13.84451,11.0
172,1115.1,1419.82,2.0,342.0,1.830449,4.952347,5.501262,-0.2203993,4.952346,-28.96136,-13.91371,8.0
173,1113.75,1421.3,2.0,344.0,2.161569,5.043491,-3.173033,0.2606678,5.043491,-28.63024,-13.67373,11.0
174,1112.4,1422.78,2.0,346.0,2.548001,5.573135,3.069966,-0.02961815,5.573135,-28.24381,-13.81695,11.0
175,1111.07,1424.27,2.0,348.0,3.073921,5.749539,3.840048,0.6973252,5.74954,-27.71789,-13.46743,11.0
176,1109.74,1425.76,2.0,350.0,3.17385,5.880811,10.13757,0.6294656,5.880811,-27.61796,-13.49877,11.0
177,1108.42,1427.26,2.0,352.0,3.86512,6.00741,9.072422,1.953974,6.00741,-26.92669,-12.9341,11.0
178,1107.11,1428.77,2.0,354.0,4.415679,6.468895,7.042618,2.186519,6.468895,-26.37613,-12.84503,11.0
179,1105.81,1430.29,2.0,356.0,4.460449,6.309699,8.843059,2.750502,6.309699,-26.33136,-12.64106,11.0
180,1104.51,1431.81,2.0,358.0,3.489449,6.383585,-3.716575,0.2355205,6.383586,-27.30236,-13.68595,11.0
181,1103.23,1433.34,2.0,360.0,1.50645,5.292689,9.465736,-1.434034,5.292689,-29.28536,-14.57805,11.0
182,1101.94,1434.87,2.0,362.0,1.54968,5.07525,3.199139,-0.9758388,5.07525,-29.24213,-14.31738,11.0
183,1100.65,1436.4,2.0,364.0,3.761649,5.94757,10.39737,1.84279,5.947571,-27.03016,-12.97773,11.0
184,1099.36,1437.93,2.0,366.0,2.711921,5.826587,4.435731,-0.2062845,5.826588,-28.07989,-13.90648,11.0
185,1098.08,1439.46,2.0,368.0,1.477051,4.862945,4.834211,-0.7212766,4.862945,-29.31476,-14.17771,11.0
186,1096.79,1440.99,2.0,370.0,2.72716,5.097202,0.1274088,1.391504,5.097202,-28.06465,-13.16185,11.0
187,1095.51,1442.52,2.0,372.0,1.94866,5.070532,-0.9833143,-0.2203503,5.070532,-28.84315,-13.91369,11.0
188,1094.23,1444.06,2.0,374.0,2.734809,5.121749,-2.687648,1.351432,5.121749,-28.057,-13.17875,11.0
189,1092.95,1445.59,2.0,376.0,1.46061,5.211305,7.902263,-1.372761,5.211305,-29.3312,-14.54251,11.0
190,1091.67,1447.13,2.0,378.0,2.856631,5.724159,6.761353,0.2903985,5.724159,-27.93518,-13.65934,11.0
191,1090.4,1448.68,2.0,380.0,1.38967,4.715985,5.424135,-0.6105858,4.715984,-29.40214,-14.11813,11.0
192,1089.14,1450.23,2.0,382.0,1.9574,4.57171,3.2629,0.8317411,4.571711,-28.83441,-13.40612,11.0
193,1087.88,1451.78,2.0,384.0,1.27548,4.074035,7.738096,0.4343444,4.074036,-29.51633,-13.59037,11.0
194,1086.64,1453.35,2.0,386.0,2.206471,4.654481,5.096092,1.208364,4.654481,-28.58534,-13.23982,11.0
195,1085.41,1454.92,2.0,388.0,0.4876399,4.113503,3.916183,-1.154611,4.113503,-30.30417,-14.41768,8.0
196,1084.2,1456.52,2.0,390.0,1.598761,4.42956,7.151279,0.3667429,4.42956,-29.19305,-13.62261,11.0
197,1083.02,1458.13,2.0,392.0,1.07522,4.228848,7.262217,-0.2820759,4.228847,-29.71659,-13.94544,11.0
198,1081.89,1459.78,2.0,394.0,0.5610443,3.485239,4.362231,0.1739516,3.485239,-30.23077,-13.71601,11.0
199,1080.82,1461.47,2.0,396.0,1.966641,4.051942,0.9622629,2.101866,4.051941,-28.82517,-12.87711,11.0
200,1079.87,1463.23,2.0,398.0,0.3206632,3.584459,-3.441511,-0.4930078,3.584459,-30.47115,-14.05561,11.0
201,1079.13,1465.09,2.0,400.0,0.3000402,3.146875,-3.076748,0.3333239,3.146875,-30.49177,-13.63865,8.0
202,1078.84,1467.06,2.0,402.0,1.25407,3.85438,-9.92823,0.8627579,3.85438,-29.53774,-13.39212,11.0
203,1079.34,1468.97,2.0,404.0,0.2759192,2.639891,3.383591,1.405952,2.639891,-30.51589,-13.15578,11.0
204,1080.54,1470.57,2.0,406.0,0.004219793,2.609676,3.422955,0.8513422,2.609676,-30.78759,-13.39727,11.0
205,1082.03,1471.89,2.0,408.0,-0.9265708,2.983365,-3.633358,-1.644513,2.983365,-31.71838,-14.70175,8.0
206,1083.63,1473.1,2.0,410.0,0.261402,3.446463,2.980403,-0.3427607,3.446463,-30.53041,-13.97687,8.0
207,1085.25,1474.27,2.0,412.0,0.1673815,3.639088,1.359205,-0.8784655,3.639088,-30.62443,-14.26352,8.0
208,1086.87,1475.44,2.0,414.0,-0.6228543,2.974169,-2.724786,-1.103532,2.974169,-31.41467,-14.38884,8.0
209,1088.47,1476.65,2.0,416.0,-0.5234527,2.74122,0.7124834,-0.4946679,2.741221,-31.31527,-14.05649,11.0
210,1090.03,1477.89,2.0,418.0,-1.191659,2.695032,6.465137,-1.60528,2.695032,-31.98347,-14.6785,11.0
211,1091.56,1479.18,2.0,420.0,0.3532148,3.468179,1.9797,-0.206866,3.468179,-30.4386,-13.90678,11.0
212,1093.05,1480.52,2.0,422.0,0.5795266,3.65322,4.730632,-0.1258754,3.65322,-30.21229,-13.86551,11.0
213,1094.49,1481.9,2.0,424.0,-0.4360414,3.378119,0.2209728,-1.481914,3.37812,-31.22785,-14.60597,8.0
214,1095.89,1483.33,2.0,426.0,-0.233829,3.621233,-2.152115,-1.551659,3.621233,-31.02564,-14.64687,8.0
215,1097.24,1484.8,2.0,428.0,-0.1262235,2.36131,2.458126,1.117181,2.36131,-30.91804,-13.27935,11.0
