# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
93,1536.09,1188.41,2.0,184.0,-52.4702,-51.91553,-52.46758,8.621819,-51.91127,-83.26201,-11.35074,20.0
94,1534.43,1189.53,2.0,186.0,-52.6896,-52.63263,-53.22551,18.42379,-52.62761,-83.48141,-10.8538,20.0
95,1532.8,1190.69,2.0,188.0,-53.4772,-53.01861,-53.30143,9.477792,-53.01312,-84.26901,-11.25589,20.0
96,1531.22,1191.91,2.0,190.0,-52.6868,-52.21609,-51.09492,9.368657,-52.21153,-83.47861,-11.26708,20.0
97,1529.72,1193.23,2.0,192.0,-52.8614,-52.19096,-53.11889,7.743092,-52.18643,-83.65322,-11.46679,20.0
98,1528.31,1194.64,2.0,194.0,-52.0805,-51.49423,-54.34768,8.369939,-51.49036,-82.87231,-11.38195,20.0
99,1526.4,1194.98,2.0,196.0,-52.9967,-51.72125,-54.81884,4.651901,-51.71718,-83.78851,-12.07134,20.0
100,1524.6,1194.14,2.0,198.0,-52.5111,-51.97028,-51.28788,8.737398,-51.96597,-83.30291,-11.33695,20.0
101,1523.08,1192.84,2.0,200.0,-51.4762,-51.19842,-51.03051,11.74326,-51.19481,-82.26801,-11.0732,20.0
102,1521.75,1191.35,2.0,202.0,-67.2448,-63.75367,-68.62136,-1.029843,-63.68912,-98.03661,-14.34749,11.0
103,1520.59,1189.72,2.0,204.0,-65.9937,-62.50906,-68.04339,-0.9895475,-62.4605,-96.78551,-14.32501,19.0
104,1519.62,1187.97,2.0,206.0,-57.0323,-55.99823,-54.49663,5.653889,-55.98734,-87.82411,-11.83677,19.0
105,1520.17,1187.15,2.0,208.0,-59.8458,-58.42489,-65.00643,4.054574,-58.40587,-90.63761,-12.23175,19.0
106,1521.62,1188.53,2.0,210.0,-69.08529,-65.31769,-62.87686,-1.559791,-65.22544,-99.87711,-14.65166,11.0
107,1522.94,1190.04,2.0,212.0,-64.33619,-63.01517,-68.22517,4.287168,-62.96065,-95.12801,-12.16736,11.0
108,1524.2,1191.59,2.0,214.0,-63.639,-59.796,-62.83752,-1.575445,-59.76993,-94.43081,-14.66089,11.0
109,1525.43,1193.16,2.0,216.0,-51.1629,-50.79829,-50.66742,10.53532,-50.795,-81.95471,-11.15971,20.0
110,1526.64,1194.76,2.0,218.0,-53.275,-52.07342,-52.15488,4.947452,-52.06901,-84.06682,-11.99781,20.0
111,1527.82,1196.37,2.0,220.0,-50.2139,-49.83775,-52.17332,10.40316,-49.83512,-81.00571,-11.1706,20.0
112,1529.0,1197.99,2.0,222.0,-50.7296,-50.25804,-48.88236,9.376376,-50.25513,-81.52141,-11.26628,20.0
113,1530.16,1199.61,2.0,224.0,-52.9774,-52.40136,-52.11382,8.443898,-52.39659,-83.76921,-11.37262,20.0
114,1531.31,1201.25,2.0,226.0,-61.68859,-58.20556,-55.34332,-0.9317732,-58.18747,-92.48041,-14.29294,20.0
115,1532.45,1202.89,2.0,228.0,-72.7547,-69.21578,-70.82788,-1.392029,-68.99285,-103.5465,-14.55366,19.0
116,1533.58,1204.54,2.0,230.0,-61.6201,-59.91984,-57.30385,3.112588,-59.89302,-92.41191,-12.5189,11.0
117,1534.71,1206.19,2.0,232.0,-60.42191,-59.45588,-55.78954,5.91644,-59.43177,-91.21372,-11.78195,8.0
118,1535.84,1207.84,2.0,234.0,-62.4912,-59.07772,-69.76369,-0.8125961,-59.05562,-93.28301,-14.22739,8.0
119,1536.96,1209.49,2.0,236.0,-63.0482,-60.81151,-59.89748,1.634248,-60.7786,-93.84001,-13.06141,8.0
120,1538.09,1211.14,2.0,238.0,-68.1595,-63.1727,-78.71714,-3.412328,-63.11618,-98.95132,-15.83514,8.0
121,1539.22,1212.79,2.0,240.0,-64.86959,-60.79174,-62.23259,-1.977441,-60.75898,-95.66141,-14.90242,11.0
122,1540.35,1214.44,2.0,242.0,-59.7001,-57.60544,-54.8284,2.036315,-57.58968,-90.49191,-12.90223,11.0
123,1541.48,1216.09,2.0,244.0,-54.1921,-53.82527,-57.14133,10.46752,-53.81866,-84.98392,-11.16526,11.0
124,1542.61,1217.74,2.0,246.0,-52.903,-52.47817,-53.34664,9.829839,-52.47333,-83.69482,-11.22149,11.0
125,1543.74,1219.39,2.0,248.0,-56.2609,-54.78052,-64.83436,3.884477,-54.77229,-87.05271,-12.28043,8.0
126,1544.88,1221.03,2.0,250.0,-49.2215,-48.73283,-48.31418,9.221844,-48.73078,-80.01331,-11.28253,8.0
127,1546.01,1222.68,2.0,252.0,-50.0116,-48.10884,-51.66327,2.592945,-48.10706,-80.80341,-12.69635,8.0
128,1547.14,1224.33,2.0,254.0,-47.5344,-47.06437,-48.33,9.405894,-47.06298,-78.32621,-11.26324,8.0
129,1548.27,1225.98,2.0,256.0,-46.8476,-46.68822,-46.97116,14.2381,-46.68694,-77.63941,-10.95248,8.0
130,1549.4,1227.63,2.0,258.0,-47.8434,-46.16,-44.50905,3.243586,-46.15886,-78.63521,-12.47635,8.0
131,1550.53,1229.28,2.0,260.0,-45.3932,-43.50318,-51.8188,2.632199,-43.50256,-76.18501,-12.68245,11.0
132,1551.66,1230.92,2.0,262.0,-47.4011,-43.81007,-40.85072,-1.094051,-43.80941,-78.19291,-14.3835,11.0
133,1552.8,1232.57,2.0,264.0,-49.746,-47.92454,-48.55337,2.826178,-47.92284,-80.53781,-12.61497,8.0
134,1553.93,1234.22,2.0,266.0,-48.246,-47.21832,-51.20788,5.728447,-47.21687,-79.03781,-11.82094,8.0
135,1555.06,1235.87,2.0,268.0,-46.4503,-44.3146,-43.08047,1.969003,-44.31386,-77.24211,-12.92826,8.0
136,1556.19,1237.51,2.0,270.0,-45.7063,-43.89902,-42.35975,2.870665,-43.89834,-76.49811,-12.59977,8.0
137,1557.33,1239.16,2.0,272.0,-47.6373,-45.45173,-45.81334,1.841257,-45.45077,-78.42911,-12.97834,8.0
138,1558.46,1240.81,2.0,274.0,-47.26,-46.10287,-46.11597,5.147831,-46.10175,-78.05181,-11.95006,8.0
139,1559.59,1242.45,2.0,276.0,-45.7355,-42.57253,-42.0442,-0.3011174,-42.57203,-76.52731,-13.95528,8.0
140,1560.72,1244.1,2.0,278.0,-46.3946,-45.78493,-47.22016,8.210568,-45.78389,-77.18641,-11.40252,8.0
141,1561.86,1245.75,2.0,280.0,-48.3232,-45.73969,-55.4957,0.8978328,-45.73866,-79.11501,-13.37636,11.0
142,1562.99,1247.39,2.0,282.0,-45.6436,-45.26511,-42.45769,10.39563,-45.26419,-76.43541,-11.17123,8.0
143,1564.12,1249.04,2.0,284.0,-45.3588,-42.57903,-42.31441,0.4729303,-42.57853,-76.15061,-13.57208,8.0
144,1565.26,1250.69,2.0,286.0,-47.4741,-44.34527,-45.41694,-0.2353504,-44.34453,-78.26591,-13.92138,11.0
145,1566.39,1252.33,2.0,288.0,-45.5225,-42.56469,-39.10814,0.1046268,-42.5642,-76.31431,-13.75011,11.0
146,1567.52,1253.98,2.0,290.0,-44.5076,-40.8162,-44.48308,-1.270307,-40.81586,-75.29941,-14.48355,19.0
147,1568.66,1255.63,2.0,292.0,-43.0191,-38.8857,-37.16136,-2.014972,-38.88549,-73.81091,-14.92542,19.0
148,1569.79,1257.27,2.0,294.0,-38.8107,-37.44408,-48.66593,4.319601,-37.44393,-69.60251,-12.15858,19.0
149,1570.93,1258.92,2.0,296.0,-37.8673,-36.74553,-35.63727,5.305303,-36.7454,-68.65911,-11.91371,19.0
150,1572.06,1260.57,2.0,298.0,-38.3267,-37.24536,-37.21165,5.485677,-37.24521,-69.11851,-11.8733,19.0
151,1573.19,1262.21,2.0,300.0,-41.1403,-36.80319,-35.94305,-2.34191,-36.80306,-71.93211,-15.12905,8.0
152,1574.33,1263.86,2.0,302.0,-42.535,-38.86787,-45.90707,-1.227623,-38.86765,-73.32681,-14.45916,19.0
153,1575.46,1265.5,2.0,304.0,-43.3659,-40.06937,-37.48494,-0.5552745,-40.06909,-74.15771,-14.08862,19.0
154,1576.6,1267.15,2.0,306.0,-41.3413,-38.41294,-36.69543,0.1650755,-38.41275,-72.13311,-13.72036,8.0
155,1577.73,1268.8,2.0,308.0,-41.7309,-39.74604,-42.08978,2.369684,-39.74578,-72.52271,-12.77693,8.0
156,1578.87,1270.44,2.0,310.0,-44.6247,-43.08002,-41.42959,3.692381,-43.07946,-75.41651,-12.33705,11.0
157,1580.0,1272.09,2.0,312.0,-46.1785,-42.01279,-38.3053,-2.067842,-42.01235,-76.97032,-14.95796,8.0
158,1581.14,1273.73,2.0,314.0,-42.0653,-40.15675,-42.73703,2.58084,-40.15647,-72.85711,-12.70065,8.0
159,1582.27,1275.38,2.0,316.0,-41.4706,-39.45589,-46.75456,2.288851,-39.45565,-72.26241,-12.80676,8.0
160,1583.4,1277.02,2.0,318.0,-39.2327,-36.24499,-32.13627,0.04506163,-36.24488,-70.02451,-13.77964,19.0
161,1584.54,1278.67,2.0,320.0,-33.5027,-32.04999,-35.63347,4.009294,-32.04994,-64.29452,-12.24457,11.0
162,1585.67,1280.31,2.0,322.0,-36.4587,-34.14702,-40.13877,1.531422,-34.14695,-67.25051,-13.10356,11.0
163,1586.81,1281.96,2.0,324.0,-38.9315,-36.45029,-33.87534,1.131415,-36.45017,-69.72331,-13.27315,19.0
164,1587.94,1283.6,2.0,326.0,-34.8687,-33.41764,-30.70421,4.015077,-33.41758,-65.66051,-12.24293,11.0
165,1589.08,1285.24,2.0,328.0,-38.0522,-35.02662,-36.40127,-0.03068231,-35.02653,-68.84401,-13.81748,19.0
166,1590.21,1286.89,2.0,330.0,-36.056,-33.56957,-46.51959,1.119574,-33.56951,-66.84781,-13.2783,19.0
167,1591.35,1288.53,2.0,332.0,-36.8365,-34.6921,-32.7233,1.948341,-34.69202,-67.62831,-12.9363,19.0
168,1592.49,1290.18,2.0,334.0,-36.9472,-34.62137,-31.50075,1.497185,-34.6213,-67.73902,-13.11772,11.0
169,1593.62,1291.82,2.0,336.0,-35.7954,-34.63344,-32.76289,5.131697,-34.63337,-66.58721,-11.95384,19.0
170,1594.76,1293.47,2.0,338.0,-36.1966,-35.84145,-34.83194,10.69361,-35.84135,-66.98842,-11.14707,19.0
171,1595.89,1295.11,2.0,340.0,-37.7712,-37.17819,-38.88214,8.346255,-37.17805,-68.56301,-11.38496,19.0
172,1597.03,1296.75,2.0,342.0,-35.4507,-35.35162,-36.32703,16.36413,-35.35152,-66.24251,-10.89099,19.0
173,1598.17,1298.4,2.0,344.0,-39.7983,-39.0589,-40.07931,7.312698,-39.05868,-70.59012,-11.53143,19.0
174,1599.3,1300.04,2.0,346.0,-42.3767,-40.70209,-45.82873,3.273533,-40.70177,-73.16851,-12.46674,19.0
175,1600.44,1301.69,2.0,348.0,-35.5625,-34.95717,-35.06592,8.251063,-34.95708,-66.35431,-11.39723,19.0
176,1601.57,1303.33,2.0,350.0,-34.8813,-33.71965,-39.27184,5.133033,-33.71958,-65.67311,-11.95353,19.0
177,1602.71,1304.97,2.0,352.0,-37.7208,-35.85918,-32.26008,2.714608,-35.85907,-68.51261,-12.65354,19.0
178,1603.85,1306.62,2.0,354.0,-36.2074,-35.24357,-41.4294,6.046538,-35.24348,-66.99921,-11.75574,19.0
179,1604.98,1308.26,2.0,356.0,-39.8673,-37.86666,-37.00932,2.327067,-37.8665,-70.65911,-12.79261,19.0
180,1606.12,1309.9,2.0,358.0,-34.4581,-33.13033,-39.22977,4.465617,-33.13027,-65.24991,-12.11964,19.0
181,1607.26,1311.55,2.0,360.0,-38.1279,-35.8021,-45.49608,1.497185,-35.80199,-68.91971,-13.11772,19.0
182,1608.4,1313.19,2.0,362.0,-36.5322,-33.27246,-38.29474,-0.4854439,-33.2724,-67.32401,-14.05161,19.0
183,1609.53,1314.83,2.0,364.0,-35.1049,-32.8535,-37.20354,1.678968,-32.85345,-65.89671,-13.04326,19.0
184,1610.67,1316.47,2.0,366.0,-36.7692,-34.26448,-33.56338,1.077702,-34.26441,-67.56101,-13.2966,11.0
185,1611.81,1318.12,2.0,368.0,-40.0597,-35.92198,-38.38355,-2.021832,-35.92188,-70.85151,-14.92964,11.0
186,1612.94,1319.76,2.0,370.0,-38.1072,-34.36985,-34.05175,-1.349791,-34.36977,-68.89901,-14.52924,11.0
187,1614.08,1321.4,2.0,372.0,-39.6559,-36.40166,-36.79552,-0.4751326,-36.40154,-70.44771,-14.04617,19.0
188,1615.22,1323.04,2.0,374.0,-39.5859,-35.84064,-46.25063,-1.363539,-35.84054,-70.37771,-14.53718,11.0
189,1616.36,1324.69,2.0,376.0,-41.2955,-37.16071,-40.751,-2.017117,-37.16057,-72.08731,-14.92674,19.0
190,1617.5,1326.33,2.0,378.0,-42.1697,-38.18627,-40.18566,-1.767933,-38.18608,-72.96151,-14.77543,11.0
191,1618.64,1327.97,2.0,380.0,-42.9971,-39.25321,-38.16868,-1.361398,-39.25298,-73.78892,-14.53594,11.0
192,1619.78,1329.62,2.0,382.0,-42.4128,-39.65862,-39.71825,0.5277514,-39.65836,-73.20461,-13.54625,11.0
193,1620.92,1331.26,2.0,384.0,-41.6212,-39.73768,-37.33139,2.651663,-39.73742,-72.41301,-12.67559,11.0
194,1622.05,1332.9,2.0,386.0,-40.9647,-38.9814,-38.78748,2.374054,-38.98119,-71.75651,-12.77533,8.0
195,1623.19,1334.55,2.0,388.0,-40.9579,-37.48775,-32.602,-0.8759237,-37.48759,-71.74971,-14.26212,11.0
196,1624.33,1336.19,2.0,390.0,-40.3367,-37.37021,-34.34893,0.08775796,-37.37006,-71.12851,-13.75846,8.0
197,1625.47,1337.83,2.0,392.0,-44.3817,-41.31758,-53.03402,-0.1077119,-41.31721,-75.17351,-13.8563,11.0
198,1626.61,1339.47,2.0,394.0,-41.0769,-39.89208,-45.08229,5.034351,-39.89182,-71.86871,-11.97689,8.0
199,1627.75,1341.11,2.0,396.0,-43.4723,-40.70857,-36.60087,0.5072969,-40.70825,-74.26411,-13.55587,19.0
200,1628.89,1342.75,2.0,398.0,-43.4816,-40.26335,-41.85555,-0.406967,-40.26305,-74.27342,-14.01036,19.0
201,1630.03,1344.4,2.0,400.0,-43.1833,-41.12344,-39.57209,2.16796,-41.12308,-73.97511,-12.85203,8.0
202,1631.17,1346.04,2.0,402.0,-42.7135,-40.47856,-55.36369,1.719138,-40.47825,-73.50531,-13.02706,11.0
203,1632.32,1347.68,2.0,404.0,-43.5736,-41.24343,-40.02615,1.486033,-41.24306,-74.36541,-13.12235,19.0
204,1633.46,1349.32,2.0,406.0,-45.5652,-44.2542,-47.86182,4.527045,-44.25347,-76.35701,-12.10354,11.0
205,1634.6,1350.96,2.0,408.0,-43.9477,-41.11154,-57.15643,0.3548109,-41.11118,-74.73951,-13.62833,19.0
206,1635.74,1352.6,2.0,410.0,-44.8567,-43.32141,-41.19916,3.72371,-43.32082,-75.64851,-12.3277,19.0
207,1636.88,1354.24,2.0,412.0,-48.106,-45.96374,-44.68644,1.951278,-45.96266,-78.89781,-12.93515,8.0
208,1638.02,1355.88,2.0,414.0,-43.1329,-41.79505,-52.48026,4.426123,-41.79464,-73.92471,-12.13008,19.0
209,1639.16,1357.52,2.0,416.0,-50.6352,-46.92363,-46.21437,-1.307249,-46.92228,-81.42702,-14.50474,11.0
210,1640.3,1359.16,2.0,418.0,-45.3891,-43.92705,-41.23877,3.97435,-43.92638,-76.18091,-12.25454,19.0
