# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
25,1953.64,1997.8,2.0,48.0,-64.0612,-61.64873,-66.055,1.198318,-61.60886,-94.85302,-13.24415,12.0
26,1953.55,1995.8,2.0,50.0,-52.4561,-52.32661,-52.23672,15.03396,-52.32193,-83.24791,-10.92598,12.0
27,1953.45,1993.8,2.0,52.0,-53.5078,-53.16654,-53.32092,10.8007,-53.16087,-84.29962,-11.13875,12.0
28,1953.35,1991.81,2.0,54.0,-70.1219,-67.82215,-67.3388,1.174554,-67.65929,-100.9137,-13.25442,12.0
29,1953.25,1989.81,2.0,56.0,-57.2993,-56.79258,-54.14432,8.957067,-56.77951,-88.09111,-11.3116,12.0
30,1953.15,1987.81,2.0,58.0,-52.0928,-51.82257,-50.58457,11.8562,-51.81841,-82.88461,-11.06621,12.0
31,1953.05,1985.81,2.0,60.0,-53.0587,-53.02543,-53.48932,20.47336,-53.01993,-83.85051,-10.83058,12.0
32,1952.95,1983.82,2.0,62.0,-62.2316,-61.06698,-67.82648,4.97423,-61.03208,-93.02341,-11.99133,12.0
33,1952.85,1981.82,2.0,64.0,-55.84311,-55.7665,-55.89483,16.94258,-55.75617,-86.63492,-10.87874,12.0
34,1952.75,1979.82,2.0,66.0,-62.332,-62.0049,-64.30614,10.50506,-61.96164,-93.12381,-11.16218,12.0
35,1952.64,1977.83,2.0,68.0,-56.7799,-56.77478,-56.58143,23.78151,-56.76176,-87.57171,-10.80996,12.0
36,1952.54,1975.83,2.0,70.0,-60.2791,-60.27419,-60.33259,21.04635,-60.2451,-91.07091,-10.82581,12.0
37,1952.43,1973.83,2.0,72.0,-56.5276,-56.51817,-57.02762,23.00166,-56.50589,-87.31941,-10.81352,12.0
38,1952.32,1971.84,2.0,74.0,-52.5752,-52.56608,-52.03685,24.88878,-52.56113,-83.36701,-10.80588,12.0
39,1952.21,1969.84,2.0,76.0,-55.2887,-55.27709,-55.60994,23.18046,-55.26787,-86.08051,-10.81264,12.0
40,1952.1,1967.84,2.0,78.0,-61.39,-61.31525,-60.78951,15.84184,-61.27831,-92.18181,-10.9035,12.0
41,1951.99,1965.85,2.0,80.0,-54.5279,-54.52238,-54.71611,25.13897,-54.51462,-85.31972,-10.80509,12.0
42,1951.87,1963.85,2.0,82.0,-52.9387,-52.93467,-53.14887,26.63586,-52.92929,-83.73051,-10.80123,12.0
43,1951.75,1961.85,2.0,84.0,-52.4508,-52.44839,-52.43311,27.78903,-52.44358,-83.24261,-10.79903,12.0
44,1951.64,1959.86,2.0,86.0,-62.236,-62.22008,-61.98407,18.46759,-62.17463,-93.02782,-10.85318,12.0
45,1951.53,1957.86,2.0,88.0,-62.9465,-62.52777,-67.16423,9.444203,-62.479,-93.73831,-11.25931,12.0
46,1951.41,1955.87,2.0,90.0,-49.0652,-49.04846,-48.67344,23.59401,-49.04626,-79.85701,-10.81075,12.0
47,1951.3,1953.87,2.0,92.0,-51.2479,-51.20752,-50.61745,19.92141,-51.2039,-82.03971,-10.83581,12.0
48,1951.18,1951.87,2.0,94.0,-51.2521,-51.21643,-51.05575,20.4156,-51.21281,-82.04391,-10.8311,12.0
49,1951.06,1949.88,2.0,96.0,-47.421,-47.40759,-47.36228,24.63134,-47.40608,-78.21281,-10.80674,12.0
50,1950.94,1947.88,2.0,98.0,-59.8841,-59.50057,-56.68512,10.06686,-59.47621,-90.67591,-11.1997,12.0
51,1950.82,1945.88,2.0,100.0,-48.6011,-48.56961,-48.66027,21.11575,-48.56764,-79.39292,-10.82527,12.0
52,1950.69,1943.89,2.0,102.0,-48.1305,-48.10667,-48.11121,22.28144,-48.1049,-78.92231,-10.81742,12.0
53,1950.56,1941.89,2.0,104.0,-53.14671,-53.03936,-55.08405,15.79578,-53.03384,-83.93852,-10.90468,12.0
54,1950.43,1939.9,2.0,106.0,-50.5767,-50.52796,-50.46456,19.20575,-50.52486,-81.36851,-10.84365,12.0
55,1950.28,1937.9,2.0,108.0,-48.0909,-48.08521,-47.99953,27.65181,-48.08345,-78.88271,-10.79926,12.0
56,1950.13,1935.91,2.0,110.0,-52.7371,-52.72041,-52.38277,22.97972,-52.71529,-83.52891,-10.81363,12.0
57,1949.97,1933.92,2.0,112.0,-47.9201,-47.91038,-48.40034,25.79719,-47.90869,-78.71192,-10.80323,12.0
58,1949.79,1931.92,2.0,114.0,-51.1082,-51.094,-51.44266,23.88313,-51.09047,-81.90001,-10.80954,12.0
59,1949.6,1929.93,2.0,116.0,-50.3331,-50.31919,-50.49694,24.10065,-50.31624,-81.12491,-10.80867,12.0
60,1949.39,1927.94,2.0,118.0,-45.7192,-45.71809,-45.74176,33.09474,-45.71707,-76.51101,-10.79394,12.0
61,1949.16,1925.96,2.0,120.0,-48.9203,-48.91886,-48.89607,30.84029,-48.91672,-79.71211,-10.79539,12.0
62,1948.91,1923.97,2.0,122.0,-45.8158,-45.81448,-45.68612,32.62863,-45.81343,-76.60761,-10.79418,12.0
63,1948.67,1921.99,2.0,124.0,-52.2763,-52.27492,-52.24431,28.5897,-52.27029,-83.06811,-10.79782,12.0
64,1948.48,1920.0,2.0,126.0,-47.1247,-47.12248,-47.08907,30.77759,-47.12107,-77.91651,-10.79544,12.0
65,1948.37,1918.0,2.0,128.0,-48.7814,-48.77787,-48.76965,28.89258,-48.7758,-79.57321,-10.79741,12.0
66,1948.32,1916.0,2.0,130.0,-50.9047,-50.9025,-50.76824,28.91068,-50.89913,-81.69652,-10.79739,12.0
67,1948.17,1914.01,2.0,132.0,-44.986,-44.98454,-44.92738,32.71205,-44.98367,-75.77781,-10.79414,12.0
68,1947.78,1912.05,2.0,134.0,-48.8982,-48.89216,-48.72113,27.25743,-48.89004,-79.69001,-10.79997,12.0
69,1947.21,1910.13,2.0,136.0,-52.4964,-52.48387,-52.46337,23.97003,-52.47902,-83.28821,-10.80919,12.0
70,1946.55,1908.24,2.0,138.0,-47.8836,-47.13403,-48.73211,7.240629,-47.13261,-78.67541,-11.5428,12.0
71,1945.84,1906.37,2.0,140.0,-54.99001,-53.37494,-53.39423,3.444251,-53.36898,-85.78182,-12.41284,8.0
72,1945.1,1904.52,2.0,142.0,-49.3682,-49.24884,-48.45421,15.46508,-49.24653,-80.16001,-10.91348,12.0
73,1944.35,1902.66,2.0,144.0,-55.5702,-55.16268,-58.84733,9.971705,-55.1537,-86.36201,-11.20832,12.0
74,1943.58,1900.82,2.0,146.0,-58.0061,-57.32085,-54.65761,7.572117,-57.30609,-88.79791,-11.49182,12.0
75,1942.81,1898.97,2.0,148.0,-66.5194,-63.42501,-63.34616,-0.2833363,-63.36513,-97.31122,-13.94609,12.0
76,1942.01,1897.14,2.0,150.0,-67.5399,-64.1677,-60.21317,-0.826465,-64.09674,-98.33171,-14.23497,8.0
77,1941.21,1895.31,2.0,152.0,-68.7465,-64.9603,-65.37028,-1.579104,-64.87527,-99.53831,-14.66304,11.0
78,1940.4,1893.48,2.0,154.0,-67.91269,-65.36268,-63.18564,0.768106,-65.26949,-98.70451,-13.43502,8.0
79,1939.57,1891.66,2.0,156.0,-68.42,-67.82262,-68.12917,7.18255,-67.65974,-99.21181,-11.55207,8.0
80,1938.75,1889.84,2.0,158.0,-70.5891,-69.36156,-67.77726,3.99129,-69.13122,-101.3809,-12.2497,12.0
81,1937.92,1888.02,2.0,160.0,-74.7301,-71.54137,-73.04154,-1.042767,-71.16719,-105.5219,-14.35472,11.0
82,1937.08,1886.2,2.0,162.0,-73.65721,-71.25874,-70.98384,0.5372079,-70.90721,-104.449,-13.54181,12.0
83,1936.24,1884.39,2.0,164.0,-77.5424,-73.44077,-77.55514,-2.854793,-72.87424,-108.3342,-15.45998,12.0
84,1935.4,1882.58,2.0,166.0,-71.5578,-69.46243,-68.44191,1.484969,-69.22682,-102.3496,-13.12279,11.0
85,1934.55,1880.76,2.0,168.0,-70.0543,-67.98536,-67.06155,1.712482,-67.81638,-100.8461,-13.02974,11.0
86,1933.7,1878.95,2.0,170.0,-72.8778,-68.38077,-64.24763,-2.875449,-68.19602,-103.6696,-15.47359,17.0
87,1932.85,1877.14,2.0,172.0,-71.5776,-69.99664,-76.79434,2.75848,-69.73111,-102.3694,-12.6383,11.0
88,1931.99,1875.34,2.0,174.0,-74.0997,-71.85913,-70.00266,0.7710136,-71.45782,-104.8915,-13.43369,11.0
89,1931.14,1873.53,2.0,176.0,-74.8827,-71.43747,-71.73827,-1.476365,-71.07178,-105.6745,-14.60273,11.0
90,1930.28,1871.72,2.0,178.0,-75.8352,-71.64496,-72.7778,-2.709582,-71.26213,-106.627,-15.36488,17.0
91,1929.42,1869.92,2.0,180.0,-74.9584,-72.70157,-76.11704,0.5597568,-72.21897,-105.7502,-13.53125,12.0
92,1928.56,1868.11,2.0,182.0,-77.4637,-74.34877,-76.40678,-1.463233,-73.66045,-108.2555,-14.59506,11.0
93,1927.7,1866.31,2.0,184.0,-77.17649,-73.7213,-78.75481,-1.88953,-73.11946,-107.9683,-14.84884,12.0
94,1926.83,1864.5,2.0,186.0,-75.55571,-73.99982,-72.94304,1.820418,-73.36092,-106.3475,-12.98659,17.0
95,1925.97,1862.7,2.0,188.0,-68.6142,-68.03915,-68.38346,7.271531,-67.8681,-99.40601,-11.53791,12.0
96,1925.1,1860.9,2.0,190.0,-70.6138,-68.34063,-66.22663,1.189245,-68.15755,-101.4056,-13.24807,12.0
97,1924.24,1859.1,2.0,192.0,-67.8749,-66.39646,-77.15993,3.523996,-66.27856,-98.66671,-12.38815,12.0
98,1923.37,1857.3,2.0,194.0,-68.3989,-66.90157,-68.16768,3.416928,-66.76935,-99.19072,-12.42137,12.0
99,1922.5,1855.5,2.0,196.0,-67.8728,-65.41165,-73.8076,0.963106,-65.31741,-98.66461,-13.3472,12.0
100,1921.63,1853.7,2.0,198.0,-67.4769,-63.38102,-65.05113,-2.050025,-63.32174,-98.26871,-14.94698,12.0
101,1920.76,1851.9,2.0,200.0,-66.99511,-64.51045,-70.50348,0.949625,-64.43371,-97.78692,-13.3532,12.0
102,1919.89,1850.1,2.0,202.0,-69.99109,-68.66775,-69.35933,3.775804,-68.47066,-100.7829,-12.31224,19.0
103,1919.02,1848.3,2.0,204.0,-65.5832,-63.05828,-60.51149,0.9079984,-63.00321,-96.37501,-13.3718,17.0
104,1918.14,1846.5,2.0,206.0,-67.2292,-65.53221,-62.34734,2.912222,-65.43535,-98.02102,-12.58566,19.0
105,1917.27,1844.7,2.0,208.0,-65.2429,-63.83544,-71.18133,3.937705,-63.76967,-96.03471,-12.26505,19.0
106,1916.4,1842.9,2.0,210.0,-61.5669,-60.27706,-58.92998,4.499412,-60.24795,-92.35871,-12.11076,19.0
107,1915.52,1841.1,2.0,212.0,-59.4705,-58.18926,-56.38226,4.575072,-58.17124,-90.26231,-12.09107,19.0
108,1914.65,1839.3,2.0,214.0,-62.53531,-62.24304,-62.20408,10.91922,-62.19735,-93.32712,-11.12976,19.0
109,1913.77,1837.51,2.0,216.0,-59.99599,-58.66398,-57.6597,4.374116,-58.64388,-90.78781,-12.14393,8.0
110,1912.9,1835.71,2.0,218.0,-62.44761,-61.19681,-59.27921,4.623688,-61.16086,-93.23942,-12.07855,19.0
111,1912.02,1833.91,2.0,220.0,-61.0108,-59.18219,-59.27856,2.744735,-59.15955,-91.80261,-12.64306,19.0
112,1911.15,1832.11,2.0,222.0,-64.8503,-60.96689,-59.43863,-1.657272,-60.93279,-95.64211,-14.70932,19.0
113,1910.27,1830.31,2.0,224.0,-64.17089,-61.5201,-61.95829,0.6671748,-61.48138,-94.96271,-13.48133,19.0
114,1909.4,1828.52,2.0,226.0,-65.0457,-62.30543,-59.79569,0.4595113,-62.25908,-95.83751,-13.57843,19.0
115,1908.52,1826.72,2.0,228.0,-68.6368,-64.60528,-59.39834,-1.976337,-64.52686,-99.42861,-14.90175,8.0
116,1907.65,1824.92,2.0,230.0,-68.5995,-63.27889,-61.82595,-3.892135,-63.22098,-99.39131,-16.17034,8.0
117,1906.78,1823.12,2.0,232.0,-63.0388,-60.39388,-60.21439,0.6990634,-60.36398,-93.83061,-13.46663,8.0
118,1905.9,1821.32,2.0,234.0,-61.9109,-59.65339,-66.31612,1.602051,-59.62816,-92.70271,-13.07454,17.0
119,1905.03,1819.52,2.0,236.0,-61.8464,-60.14541,-57.91904,3.106052,-60.11717,-92.63821,-12.52104,17.0
120,1904.15,1817.72,2.0,238.0,-65.3966,-63.59686,-63.08117,2.713787,-63.53458,-96.18841,-12.65383,8.0
121,1903.27,1815.93,2.0,240.0,-64.2321,-61.84595,-61.9705,1.255245,-61.80423,-95.02391,-13.21969,11.0
122,1902.4,1814.13,2.0,242.0,-53.2577,-52.99118,-53.70929,11.89589,-52.98573,-84.04952,-11.06379,17.0
123,1901.52,1812.34,2.0,244.0,-58.1944,-56.70931,-56.63045,3.852504,-56.69648,-88.98621,-12.28973,17.0
124,1900.63,1810.54,2.0,246.0,-52.9703,-52.83895,-51.1354,14.95438,-52.83368,-83.76211,-10.92843,17.0
125,1899.75,1808.75,2.0,248.0,-65.4915,-62.66532,-65.1435,0.271831,-62.615,-96.28332,-13.66832,17.0
126,1898.86,1806.95,2.0,250.0,-54.032,-53.8855,-52.92208,14.44829,-53.8788,-84.82381,-10.94502,17.0
127,1897.97,1805.16,2.0,252.0,-54.1078,-54.03222,-53.03277,17.17144,-54.02529,-84.89961,-10.87432,17.0
128,1897.08,1803.37,2.0,254.0,-51.89569,-51.84015,-51.65854,18.58613,-51.83597,-82.68751,-10.85154,17.0
129,1896.19,1801.58,2.0,256.0,-54.843,-54.61136,-52.28488,12.46352,-54.60344,-85.63481,-11.03136,17.0
130,1895.29,1799.8,2.0,258.0,-58.6665,-58.39374,-57.84615,11.58261,-58.37485,-89.45831,-11.08346,17.0
131,1894.39,1798.01,2.0,260.0,-72.2069,-68.45999,-80.53179,-1.686631,-68.27192,-102.9987,-14.72679,11.0
132,1893.49,1796.23,2.0,262.0,-64.6849,-63.87347,-63.2653,6.497733,-63.80712,-95.47671,-11.66959,17.0
133,1892.58,1794.45,2.0,264.0,-72.9227,-67.65523,-66.38753,-3.956451,-67.4984,-103.7145,-16.21611,19.0
134,1891.66,1792.67,2.0,266.0,-74.4044,-69.80706,-83.04378,-3.1307,-69.55255,-105.1962,-15.64366,8.0
135,1890.75,1790.89,2.0,268.0,-68.2327,-66.71187,-69.02572,3.359876,-66.58521,-99.02451,-12.4393,17.0
136,1889.83,1789.11,2.0,270.0,-65.5821,-63.84184,-63.55764,2.876024,-63.77597,-96.37392,-12.59795,17.0
137,1888.91,1787.34,2.0,272.0,-70.625,-67.49472,-74.68421,-0.5264938,-67.34348,-101.4168,-14.07333,17.0
138,1887.98,1785.57,2.0,274.0,-75.0519,-69.8799,-83.9871,-3.965399,-69.62122,-105.8437,-16.22249,8.0
139,1887.05,1783.8,2.0,276.0,-64.7112,-62.57444,-70.15845,1.842457,-62.52515,-95.50301,-12.97787,8.0
140,1886.12,1782.03,2.0,278.0,-64.6085,-61.52987,-66.64894,-0.211672,-61.49107,-95.40031,-13.90924,8.0
141,1885.19,1780.26,2.0,280.0,-66.31041,-64.5968,-63.83933,2.918091,-64.51854,-97.10222,-12.58368,17.0
142,1884.25,1778.49,2.0,282.0,-67.3862,-65.03869,-60.41108,1.240784,-64.95213,-98.17801,-13.22588,17.0
143,1883.34,1776.71,2.0,284.0,-61.2154,-59.41281,-58.42993,2.816545,-59.38894,-92.00721,-12.61827,19.0
144,1882.5,1774.9,2.0,286.0,-57.3181,-55.6582,-60.42999,3.289051,-55.64813,-88.10991,-12.46178,11.0
145,1881.9,1772.99,2.0,288.0,-57.8687,-55.28812,-51.24656,0.8860516,-55.27887,-88.66051,-13.38165,11.0
146,1881.74,1771.01,2.0,290.0,-57.6682,-55.20871,-52.29549,1.160783,-55.19963,-88.46001,-13.26039,11.0
147,1880.97,1769.17,2.0,292.0,-60.534,-59.51831,-63.59978,5.676452,-59.49385,-91.32581,-11.83196,19.0
148,1880.05,1767.39,2.0,294.0,-59.8247,-59.42052,-59.46777,9.846688,-59.39661,-90.61651,-11.2199,19.0
149,1879.07,1765.65,2.0,296.0,-59.3954,-58.66568,-57.74113,7.247904,-58.64557,-90.18721,-11.54164,19.0
150,1878.06,1763.92,2.0,298.0,-61.6817,-60.85986,-65.68231,6.623019,-60.82658,-92.47351,-11.64693,19.0
151,1877.04,1762.2,2.0,300.0,-59.709,-58.92418,-57.91956,6.904337,-58.90284,-90.50081,-11.59797,19.0
152,1876.0,1760.49,2.0,302.0,-59.2011,-58.94262,-60.25053,11.7671,-58.9212,-89.99291,-11.07171,19.0
153,1874.96,1758.79,2.0,304.0,-63.118,-61.49208,-62.07157,3.306571,-61.45362,-93.90981,-12.4562,19.0
154,1873.9,1757.09,2.0,306.0,-59.5985,-58.08349,-55.26766,3.734722,-58.0659,-90.39032,-12.32442,19.0
155,1872.85,1755.39,2.0,308.0,-63.1194,-62.68839,-65.16916,9.307926,-62.6378,-93.91121,-11.27342,19.0
156,1871.78,1753.7,2.0,310.0,-59.5816,-59.50185,-59.18527,16.15059,-59.47749,-90.37342,-10.89593,19.0
157,1870.72,1752.01,2.0,312.0,-63.1896,-61.29526,-58.47957,2.518486,-61.25849,-93.98141,-12.72293,19.0
158,1869.65,1750.32,2.0,314.0,-60.4856,-57.48514,-58.1197,-0.01097529,-57.46981,-91.27741,-13.8076,8.0
159,1868.58,1748.63,2.0,316.0,-60.469,-58.01007,-62.33319,1.143163,-57.99277,-91.26081,-13.26804,8.0
160,1867.5,1746.95,2.0,318.0,-60.56499,-58.13105,-54.88606,1.199731,-58.11326,-91.35681,-13.24354,8.0
161,1866.42,1745.26,2.0,320.0,-60.3528,-57.92745,-63.13901,1.221572,-57.91048,-91.14461,-13.23413,19.0
162,1865.35,1743.58,2.0,322.0,-58.1198,-56.26447,-55.31977,2.699777,-56.25289,-88.91161,-12.65872,19.0
163,1864.27,1741.89,2.0,324.0,-57.3744,-54.20967,-56.27661,-0.3174968,-54.20245,-88.16621,-13.96376,11.0
164,1863.18,1740.21,2.0,326.0,-56.331,-53.05644,-61.45467,-0.5238136,-53.05091,-87.12282,-14.07191,19.0
165,1862.1,1738.53,2.0,328.0,-55.12,-52.56176,-50.34822,0.945615,-52.55682,-85.91181,-13.35499,19.0
166,1861.02,1736.85,2.0,330.0,-57.2146,-54.43299,-52.0514,0.4540297,-54.42539,-88.00642,-13.58103,11.0
167,1859.93,1735.17,2.0,332.0,-58.2131,-54.80094,-64.22359,-0.7848544,-54.79267,-89.00491,-14.21225,11.0
168,1858.84,1733.5,2.0,334.0,-57.4059,-56.93022,-61.17765,9.236318,-56.91673,-88.19771,-11.28099,11.0
169,1857.76,1731.82,2.0,336.0,-55.7863,-53.79861,-51.71101,2.344807,-53.79204,-86.57812,-12.78607,11.0
170,1856.67,1730.14,2.0,338.0,-54.0022,-52.11668,-58.93425,2.634081,-52.11223,-84.79401,-12.68179,19.0
171,1855.58,1728.47,2.0,340.0,-57.141,-56.00829,-59.38949,5.210656,-55.99737,-87.93281,-11.93544,11.0
172,1854.49,1726.79,2.0,342.0,-55.72269,-55.08633,-52.69544,7.954309,-55.0775,-86.51451,-11.43701,11.0
173,1853.4,1725.12,2.0,344.0,-57.6985,-56.00685,-55.23512,3.187765,-55.99594,-88.49031,-12.49437,11.0
174,1852.31,1723.44,2.0,346.0,-58.0947,-55.77439,-54.68102,1.485736,-55.76404,-88.88651,-13.12247,11.0
175,1851.21,1721.77,2.0,348.0,-60.6579,-56.87748,-54.64141,-1.446939,-56.86415,-91.44971,-14.58556,11.0
176,1850.12,1720.1,2.0,350.0,-62.2606,-59.11631,-57.71482,-0.3071579,-59.09401,-93.05241,-13.95841,11.0
177,1849.03,1718.42,2.0,352.0,-68.2315,-63.14042,-64.55461,-3.562717,-63.08431,-99.02331,-15.939,11.0
178,1847.93,1716.75,2.0,354.0,-68.6175,-64.0988,-60.92425,-2.733331,-64.02895,-99.40931,-15.38035,17.0
179,1846.84,1715.08,2.0,356.0,-61.8239,-59.93611,-59.55157,2.564343,-59.90919,-92.61571,-12.70652,12.0
180,1845.74,1713.41,2.0,358.0,-67.8059,-64.99803,-60.86652,0.236551,-64.91227,-98.59771,-13.68545,17.0
181,1844.65,1711.73,2.0,360.0,-59.7532,-58.548,-60.72223,4.870534,-58.52843,-90.54501,-12.01658,12.0
182,1843.55,1710.06,2.0,362.0,-54.8045,-54.39711,-55.09713,9.989032,-54.38957,-85.59631,-11.20674,12.0
183,1842.46,1708.39,2.0,364.0,-53.0901,-52.86195,-51.2213,12.57894,-52.85666,-83.88191,-11.02525,12.0
184,1841.36,1706.72,2.0,366.0,-55.5606,-55.16425,-59.08253,10.0954,-55.15526,-86.35241,-11.19715,12.0
185,1840.26,1705.05,2.0,368.0,-58.1444,-57.51729,-58.92576,7.973565,-57.50185,-88.93621,-11.43436,12.0
186,1839.16,1703.38,2.0,370.0,-46.9452,-46.84035,-48.67302,16.06434,-46.83902,-77.73701,-10.89799,12.0
187,1838.07,1701.71,2.0,372.0,-45.074,-44.95206,-44.41185,15.42451,-44.95121,-75.86581,-10.91461,12.0
188,1836.97,1700.04,2.0,374.0,-43.4086,-43.27262,-43.5085,14.95613,-43.27204,-74.20041,-10.92837,12.0
189,1835.87,1698.37,2.0,376.0,-43.3846,-43.15554,-41.90644,12.65238,-43.15498,-74.17641,-11.02143,12.0
190,1834.77,1696.7,2.0,378.0,-45.2776,-44.85889,-45.07232,9.93854,-44.85805,-76.06941,-11.21136,12.0
191,1833.67,1695.03,2.0,380.0,-43.5336,-43.45373,-43.16478,17.28051,-43.45312,-74.32541,-10.8723,12.0
192,1832.58,1693.36,2.0,382.0,-45.2662,-45.15091,-44.86468,15.66808,-45.15001,-76.05801,-10.908,12.0
193,1831.48,1691.69,2.0,384.0,-44.2611,-44.22089,-43.93447,20.23593,-44.22016,-75.05292,-10.83275,12.0
194,1830.38,1690.03,2.0,386.0,-44.2829,-44.25872,-43.86216,22.40043,-44.25799,-75.07472,-10.81673,12.0
195,1829.28,1688.36,2.0,388.0,-44.4789,-44.45183,-45.16368,21.91792,-44.45107,-75.27072,-10.81965,12.0
196,1828.18,1686.69,2.0,390.0,-45.259,-45.23332,-45.33058,22.11698,-45.23241,-76.05081,-10.8184,12.0
197,1827.08,1685.02,2.0,392.0,-45.5672,-45.54832,-45.94012,23.38684,-45.54733,-76.35901,-10.81168,12.0
198,1825.98,1683.35,2.0,394.0,-44.7716,-44.75701,-44.35369,24.49264,-44.75619,-75.56341,-10.80722,12.0
199,1824.88,1681.68,2.0,396.0,-44.4921,-44.4702,-44.99638,22.81173,-44.46943,-75.28391,-10.81448,12.0
200,1823.78,1680.02,2.0,398.0,-44.6266,-44.61287,-44.61264,24.74926,-44.61207,-75.41841,-10.80634,12.0
201,1822.68,1678.35,2.0,400.0,-45.3797,-45.37065,-45.61556,26.37737,-45.36971,-76.17151,-10.8018,12.0
202,1821.57,1676.68,2.0,402.0,-44.9405,-44.89789,-43.99235,19.97546,-44.89704,-75.73231,-10.83527,12.0
203,1820.47,1675.01,2.0,404.0,-45.5829,-45.57308,-45.59918,26.03377,-45.57209,-76.37471,-10.80262,12.0
204,1819.37,1673.34,2.0,406.0,-45.1174,-44.89074,-46.1345,12.6936,-44.88989,-75.90921,-11.01932,12.0
205,1818.27,1671.67,2.0,408.0,-45.0521,-44.71742,-44.23129,10.95221,-44.71661,-75.84391,-11.1273,12.0
206,1817.17,1670.01,2.0,410.0,-44.4186,-44.31293,-44.74648,16.05476,-44.31219,-75.21041,-10.89822,12.0
207,1816.07,1668.34,2.0,412.0,-44.6897,-44.64052,-45.87006,19.36508,-44.63973,-75.48152,-10.84179,12.0
208,1814.96,1666.67,2.0,414.0,-44.7803,-44.66723,-43.67177,15.75658,-44.66643,-75.57211,-10.90569,12.0
209,1813.86,1665.0,2.0,416.0,-44.8614,-44.81692,-44.40218,19.7931,-44.81609,-75.65321,-10.83712,12.0
210,1812.76,1663.34,2.0,418.0,-44.7366,-44.62209,-45.70516,15.70145,-44.62129,-75.52841,-10.90712,12.0
211,1811.66,1661.67,2.0,420.0,-44.8571,-44.68534,-43.97588,13.92167,-44.68453,-75.64891,-10.96438,12.0
