# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
43,1640.89,1428.64,2.0,84.0,-34.0751,-33.70725,-32.94989,10.53515,-33.70719,-64.86691,-11.15972,19.0
44,1639.83,1426.95,2.0,86.0,-35.9191,-35.39773,-38.107,8.942254,-35.39764,-66.71092,-11.31328,19.0
45,1638.78,1425.25,2.0,88.0,-37.2939,-36.75981,-39.36687,8.830795,-36.75968,-68.08571,-11.32603,19.0
46,1637.72,1423.56,2.0,90.0,-37.1009,-36.40907,-38.37599,7.626556,-36.40895,-67.89271,-11.48376,19.0
47,1636.66,1421.86,2.0,92.0,-37.3626,-36.52288,-35.31484,6.709177,-36.52276,-68.15441,-11.63166,19.0
48,1635.6,1420.17,2.0,94.0,-37.8814,-36.94244,-34.17562,6.172746,-36.94231,-68.67322,-11.73091,19.0
49,1634.54,1418.47,2.0,96.0,-37.3445,-36.5153,-34.29891,6.76935,-36.51518,-68.13632,-11.62113,19.0
50,1633.47,1416.78,2.0,98.0,-36.6903,-35.97073,-35.53801,7.441622,-35.97062,-67.48211,-11.5115,19.0
51,1632.41,1415.08,2.0,100.0,-42.2851,-40.22047,-37.78822,2.155527,-40.22018,-73.07691,-12.85673,19.0
52,1631.35,1413.39,2.0,102.0,-35.4784,-34.96453,-34.41958,9.009031,-34.96444,-66.27021,-11.30577,19.0
53,1630.28,1411.7,2.0,104.0,-31.8475,-31.6104,-29.85313,12.50872,-31.61036,-62.63931,-11.02895,19.0
54,1629.22,1410.01,2.0,106.0,-44.6,-42.02895,-38.35797,0.9270082,-42.02852,-75.39181,-13.3633,11.0
55,1628.15,1408.32,2.0,108.0,-32.7226,-32.33173,-36.08623,10.26009,-32.33168,-63.51441,-11.18273,19.0
56,1627.09,1406.63,2.0,110.0,-33.9426,-33.43011,-38.33252,9.021658,-33.43005,-64.73441,-11.30437,19.0
57,1626.02,1404.94,2.0,112.0,-38.1713,-36.99046,-34.81224,5.051543,-36.99032,-68.96311,-11.9728,19.0
58,1624.96,1403.25,2.0,114.0,-32.0384,-31.75236,-30.02286,11.66912,-31.75232,-62.83021,-11.07789,19.0
59,1623.89,1401.56,2.0,116.0,-43.4796,-42.67516,-45.54249,6.911497,-42.67466,-74.27141,-11.59676,11.0
60,1622.82,1399.87,2.0,118.0,-31.6834,-31.35205,-34.30081,11.00783,-31.35202,-62.47521,-11.12319,19.0
61,1621.75,1398.18,2.0,120.0,-41.9316,-39.376,-38.31877,0.9620921,-39.37576,-72.72341,-13.34765,19.0
62,1620.68,1396.49,2.0,122.0,-32.7059,-32.21802,-34.71535,9.248042,-32.21797,-63.49771,-11.27974,19.0
63,1619.61,1394.8,2.0,124.0,-38.4882,-36.99067,-36.50145,3.853345,-36.99053,-69.28001,-12.28948,19.0
64,1618.54,1393.11,2.0,126.0,-33.1931,-32.72986,-32.94299,9.485552,-32.72981,-63.98491,-11.25511,19.0
65,1617.47,1391.43,2.0,128.0,-39.6203,-36.84956,-42.84663,0.4928267,-36.84943,-70.41211,-13.56269,19.0
66,1616.4,1389.74,2.0,130.0,-32.3949,-31.98882,-35.43699,10.08662,-31.98878,-63.18671,-11.19794,19.0
67,1615.33,1388.05,2.0,132.0,-41.7237,-40.48687,-38.36617,4.820418,-40.48656,-72.51551,-12.02895,11.0
68,1614.26,1386.36,2.0,134.0,-32.0695,-31.6108,-35.26872,9.530799,-31.61076,-62.86131,-11.25055,19.0
69,1613.19,1384.68,2.0,136.0,-37.1724,-35.83169,-34.36851,4.41649,-35.83158,-67.96422,-12.13263,19.0
70,1612.11,1382.99,2.0,138.0,-37.9478,-36.29023,-41.96176,3.327639,-36.29011,-68.73961,-12.4495,19.0
71,1611.04,1381.3,2.0,140.0,-32.3082,-31.63973,-32.76805,7.788242,-31.6397,-63.10001,-11.46032,19.0
72,1609.97,1379.62,2.0,142.0,-38.0404,-35.81938,-40.34475,1.754329,-35.81928,-68.83221,-13.01294,19.0
73,1608.89,1377.93,2.0,144.0,-38.4484,-36.32098,-33.91615,1.991955,-36.32086,-69.24021,-12.91935,19.0
74,1607.82,1376.25,2.0,146.0,-31.9743,-31.27892,-33.4925,7.603005,-31.27888,-62.76611,-11.48723,19.0
75,1606.75,1374.56,2.0,148.0,-34.332,-33.35534,-38.27304,5.982629,-33.35528,-65.12381,-11.76853,19.0
76,1605.67,1372.88,2.0,150.0,-40.9952,-38.72039,-46.80241,1.620935,-38.72018,-71.78701,-13.06683,11.0
77,1604.6,1371.19,2.0,152.0,-39.4688,-37.60288,-39.36966,2.702154,-37.60272,-70.26061,-12.65789,11.0
78,1603.52,1369.51,2.0,154.0,-36.4759,-34.16578,-36.59002,1.535188,-34.16571,-67.26771,-13.102,19.0
79,1602.45,1367.82,2.0,156.0,-34.8051,-33.47001,-37.61892,4.437888,-33.46995,-65.59691,-12.12696,19.0
80,1601.37,1366.14,2.0,158.0,-38.0631,-36.3224,-35.73788,3.070864,-36.32228,-68.85491,-12.53263,19.0
81,1600.3,1364.45,2.0,160.0,-36.282,-34.44347,-32.04327,2.781254,-34.44339,-67.07381,-12.63042,19.0
82,1599.22,1362.77,2.0,162.0,-37.5938,-35.07242,-33.44501,1.039749,-35.07233,-68.38561,-13.31328,19.0
83,1598.15,1361.09,2.0,164.0,-35.8335,-34.46394,-35.87403,4.308986,-34.46386,-66.62531,-12.16145,19.0
84,1597.07,1359.4,2.0,166.0,-35.9472,-34.93685,-40.53363,5.817731,-34.93676,-66.73901,-11.80225,19.0
85,1595.99,1357.72,2.0,168.0,-36.7664,-34.80392,-36.27558,2.431427,-34.80383,-67.55821,-12.75438,19.0
86,1594.92,1356.04,2.0,170.0,-38.8164,-36.06508,-41.50364,0.5341449,-36.06497,-69.60821,-13.54325,19.0
87,1593.84,1354.35,2.0,172.0,-37.9386,-35.75522,-32.2357,1.848954,-35.75512,-68.73041,-12.9753,19.0
88,1592.76,1352.67,2.0,174.0,-38.6828,-35.07996,-34.15748,-1.114011,-35.07987,-69.47461,-14.39474,11.0
89,1591.68,1350.99,2.0,176.0,-37.9189,-34.2398,-38.31636,-1.248357,-34.23972,-68.71071,-14.47099,11.0
90,1590.61,1349.31,2.0,178.0,-37.2858,-33.41078,-42.87955,-1.58562,-33.41072,-68.07761,-14.66689,11.0
91,1589.53,1347.62,2.0,180.0,-37.3067,-33.11402,-29.99595,-2.110862,-33.11397,-68.09851,-14.98454,19.0
92,1588.45,1345.94,2.0,182.0,-35.5763,-32.99718,-38.64198,0.9098223,-32.99713,-66.36811,-13.37098,19.0
93,1587.37,1344.26,2.0,184.0,-34.8882,-31.3462,-33.59836,-1.005417,-31.34616,-65.68001,-14.33385,19.0
94,1586.29,1342.58,2.0,186.0,-35.4249,-30.96502,-30.04347,-2.534567,-30.96498,-66.21671,-15.25173,19.0
95,1585.21,1340.9,2.0,188.0,-35.0807,-31.87463,-37.15973,-0.3831773,-31.87459,-65.87251,-13.99793,19.0
96,1584.13,1339.22,2.0,190.0,-33.698,-30.40067,-33.31404,-0.5563145,-30.40064,-64.48981,-14.08917,11.0
97,1583.05,1337.53,2.0,192.0,-33.9554,-31.3234,-39.36658,0.7926588,-31.32337,-64.74721,-13.42384,11.0
98,1581.97,1335.85,2.0,194.0,-33.9975,-31.32423,-27.28887,0.7023451,-31.32419,-64.78931,-13.46512,11.0
99,1580.89,1334.17,2.0,196.0,-34.048,-30.58974,-34.59291,-0.8540664,-30.5897,-64.83981,-14.25011,11.0
100,1579.81,1332.49,2.0,198.0,-32.1635,-29.39762,-26.46717,0.5033597,-29.39759,-62.95531,-13.55772,11.0
101,1578.73,1330.81,2.0,200.0,-35.2755,-31.79026,-34.1801,-0.9031048,-31.79022,-66.06731,-14.2771,19.0
102,1577.65,1329.13,2.0,202.0,-32.8055,-30.52403,-33.5464,1.605061,-30.524,-63.59731,-13.07331,11.0
103,1576.57,1327.45,2.0,204.0,-32.776,-30.1616,-27.80017,0.8314825,-30.16158,-63.56782,-13.40624,11.0
104,1575.49,1325.77,2.0,206.0,-33.3791,-31.43053,-42.90087,2.469915,-31.43049,-64.17091,-12.74042,11.0
105,1574.41,1324.09,2.0,208.0,-34.5792,-31.97561,-29.58101,0.8553826,-31.97557,-65.37101,-13.39545,19.0
106,1573.33,1322.41,2.0,210.0,-31.6634,-29.78547,-27.33321,2.668239,-29.78545,-62.45521,-12.66976,19.0
107,1572.25,1320.73,2.0,212.0,-32.0262,-29.1943,-38.80544,0.364393,-29.19428,-62.81801,-13.62374,19.0
108,1571.16,1319.04,2.0,214.0,-32.7248,-30.56264,-28.89904,1.903039,-30.56261,-63.51661,-12.95401,19.0
109,1570.08,1317.37,2.0,216.0,-32.562,-30.40253,-28.37103,1.909926,-30.4025,-63.35381,-12.95131,19.0
110,1569.0,1315.68,2.0,218.0,-31.6459,-30.75994,-30.07715,6.453031,-30.75991,-62.43771,-11.6778,19.0
111,1567.92,1314.01,2.0,220.0,-32.5116,-31.45162,-37.44622,5.583913,-31.45158,-63.30341,-11.85183,19.0
112,1566.84,1312.33,2.0,222.0,-31.3304,-30.48037,-31.72198,6.651382,-30.48034,-62.12221,-11.64187,19.0
113,1565.75,1310.65,2.0,224.0,-34.0738,-32.61031,-33.58944,3.971499,-32.61026,-64.86561,-12.25535,19.0
114,1564.67,1308.97,2.0,226.0,-31.5052,-30.76081,-37.37121,7.282113,-30.76077,-62.29701,-11.53624,19.0
115,1563.59,1307.29,2.0,228.0,-36.5746,-35.36824,-46.29503,4.945562,-35.36815,-67.36641,-11.99826,19.0
116,1562.5,1305.61,2.0,230.0,-34.4647,-33.12748,-32.82094,4.429843,-33.12742,-65.25651,-12.12909,19.0
117,1561.42,1303.93,2.0,232.0,-31.4336,-30.79206,-35.85985,7.980639,-30.79203,-62.22541,-11.43339,19.0
118,1560.34,1302.25,2.0,234.0,-30.5122,-30.2182,-33.90024,11.54613,-30.21817,-61.30401,-11.08584,19.0
119,1559.25,1300.57,2.0,236.0,-33.8599,-33.17934,-39.74374,7.704084,-33.17929,-64.65171,-11.47243,19.0
120,1558.17,1298.89,2.0,238.0,-28.6668,-28.55494,-28.30442,15.83436,-28.55492,-59.45861,-10.90369,19.0
121,1557.08,1297.21,2.0,240.0,-37.8592,-36.05281,-37.08242,2.874949,-36.0527,-68.65101,-12.59831,19.0
122,1556.0,1295.54,2.0,242.0,-37.0958,-34.50885,-40.99962,0.8923029,-34.50877,-67.88761,-13.37884,19.0
123,1554.91,1293.86,2.0,244.0,-42.2602,-40.29599,-42.62497,2.426109,-40.2957,-73.05201,-12.75631,11.0
124,1553.83,1292.18,2.0,246.0,-42.962,-40.18874,-44.11001,0.4871478,-40.18845,-73.75382,-13.56537,11.0
125,1552.74,1290.5,2.0,248.0,-38.0115,-36.20718,-34.00028,2.881011,-36.20707,-68.80332,-12.59625,11.0
126,1551.66,1288.82,2.0,250.0,-38.7745,-37.33404,-38.13686,4.052186,-37.33389,-69.56631,-12.23242,11.0
127,1550.57,1287.15,2.0,252.0,-32.2866,-31.75162,-35.95015,8.823868,-31.75157,-63.07841,-11.32683,11.0
128,1549.49,1285.47,2.0,254.0,-38.2051,-35.82618,-47.0056,1.370181,-35.82608,-68.99691,-13.17083,11.0
129,1548.4,1283.79,2.0,256.0,-37.0279,-36.28634,-36.56878,7.29954,-36.28622,-67.81971,-11.5335,19.0
130,1547.31,1282.11,2.0,258.0,-33.7579,-33.1972,-31.40344,8.606687,-33.19714,-64.54971,-11.35257,19.0
131,1546.23,1280.43,2.0,260.0,-32.5887,-31.91195,-33.14935,7.730464,-31.9119,-63.38051,-11.46861,19.0
132,1545.14,1278.76,2.0,262.0,-33.9432,-33.3929,-31.41572,8.693248,-33.39284,-64.73501,-11.34218,19.0
133,1544.05,1277.08,2.0,264.0,-37.4718,-36.73221,-43.7922,7.312072,-36.73208,-68.26361,-11.53153,19.0
134,1542.97,1275.4,2.0,266.0,-38.6741,-37.84397,-40.60123,6.763759,-37.8438,-69.46591,-11.62211,19.0
135,1541.88,1273.73,2.0,268.0,-44.759,-41.87307,-41.40994,0.2515358,-41.87264,-75.55081,-13.67817,8.0
136,1540.79,1272.05,2.0,270.0,-46.0964,-45.43824,-43.1023,7.854492,-45.43728,-76.88821,-11.45093,8.0
137,1539.71,1270.37,2.0,272.0,-48.5629,-47.04789,-48.73867,3.789484,-47.0465,-79.35471,-12.30821,8.0
138,1538.62,1268.7,2.0,274.0,-54.9491,-50.71271,-51.94552,-2.186341,-50.70948,-85.74091,-15.03143,11.0
139,1537.53,1267.02,2.0,276.0,-52.8124,-50.6646,-49.62519,1.931635,-50.6614,-83.60422,-12.94281,11.0
140,1536.44,1265.34,2.0,278.0,-59.1791,-56.12671,-64.77575,-0.1059672,-56.11549,-89.97091,-13.85542,19.0
141,1535.35,1263.67,2.0,280.0,-50.3729,-49.99399,-47.27359,10.36901,-49.99125,-81.16471,-11.17346,19.0
142,1534.26,1261.99,2.0,282.0,-61.431,-59.02322,-56.63479,1.251184,-59.00139,-92.22281,-13.22142,11.0
143,1533.18,1260.32,2.0,284.0,-62.3763,-59.71441,-73.95742,0.6716002,-59.68883,-93.16811,-13.47928,11.0
144,1532.09,1258.64,2.0,286.0,-58.3454,-55.96264,-54.61819,1.335783,-55.95184,-89.13722,-13.18538,11.0
145,1531.0,1256.97,2.0,288.0,-55.7269,-53.84804,-60.53502,2.646764,-53.8414,-86.51871,-12.67732,11.0
146,1529.91,1255.29,2.0,290.0,-55.8481,-54.90172,-58.57341,6.092356,-54.89326,-86.63991,-11.74666,8.0
147,1528.82,1253.62,2.0,292.0,-54.6179,-51.24053,-60.06728,-0.7122583,-51.23689,-85.40971,-14.17283,11.0
148,1527.72,1251.94,2.0,294.0,-58.1777,-55.18799,-51.49291,0.02313798,-55.17895,-88.96951,-13.79056,8.0
149,1526.63,1250.27,2.0,296.0,-59.6897,-55.00594,-58.67538,-2.891582,-54.99727,-90.48152,-15.48424,11.0
150,1525.54,1248.59,2.0,298.0,-60.2365,-57.06948,-54.08299,-0.3348574,-57.05554,-91.02831,-13.97277,19.0
151,1524.45,1246.92,2.0,300.0,-57.5999,-55.16383,-65.44279,1.215225,-55.15484,-88.39171,-13.23687,8.0
152,1523.36,1245.24,2.0,302.0,-55.8164,-54.03342,-50.29639,2.923883,-54.02649,-86.60821,-12.58172,19.0
153,1522.26,1243.57,2.0,304.0,-60.8424,-58.90717,-63.67294,2.448178,-58.88592,-91.63421,-12.74829,19.0
154,1521.17,1241.89,2.0,306.0,-53.1772,-52.14271,-50.48647,5.681925,-52.13822,-83.96902,-11.83079,19.0
155,1520.08,1240.22,2.0,308.0,-59.607,-56.63886,-61.10725,0.05928819,-56.62624,-90.39881,-13.77257,19.0
156,1518.98,1238.55,2.0,310.0,-58.3292,-56.07638,-65.35925,1.648235,-56.06529,-89.12101,-13.05572,19.0
157,1517.89,1236.87,2.0,312.0,-58.3763,-55.59301,-62.00482,0.4456053,-55.58309,-89.16812,-13.58502,11.0
158,1516.79,1235.2,2.0,314.0,-58.4536,-55.2071,-55.77489,-0.4774483,-55.19801,-89.24541,-14.0474,11.0
159,1515.69,1233.53,2.0,316.0,-59.3633,-55.53302,-63.48528,-1.526138,-55.52323,-90.15511,-14.63188,11.0
160,1514.6,1231.86,2.0,318.0,-58.7235,-55.53083,-57.99525,-0.3761462,-55.52105,-89.51531,-13.99426,11.0
161,1513.5,1230.19,2.0,320.0,-56.8483,-54.9017,-56.54082,2.452103,-54.89324,-87.64011,-12.74687,11.0
162,1512.4,1228.52,2.0,322.0,-57.7013,-56.18038,-63.06585,3.735834,-56.16903,-88.49311,-12.32409,8.0
163,1511.3,1226.85,2.0,324.0,-57.13079,-54.15074,-51.08573,0.0463732,-54.14362,-87.92261,-13.77899,11.0
164,1510.2,1225.18,2.0,326.0,-58.2917,-54.85608,-61.39684,-0.8279829,-54.84771,-89.08351,-14.23581,11.0
165,1509.11,1223.51,2.0,328.0,-60.23581,-56.65566,-56.44858,-1.096052,-56.643,-91.02762,-14.38462,8.0
166,1508.01,1221.83,2.0,330.0,-60.816,-57.94646,-56.24566,0.251054,-57.92941,-91.60781,-13.6784,20.0
167,1506.92,1220.16,2.0,332.0,-59.2157,-57.58225,-55.99226,3.354695,-57.56658,-90.00751,-12.44093,20.0
168,1505.83,1218.48,2.0,334.0,-60.0997,-56.9041,-68.24096,-0.3887209,-56.89069,-90.89151,-14.00082,20.0
169,1504.74,1216.81,2.0,336.0,-59.3618,-55.76395,-53.43381,-1.123304,-55.75363,-90.15361,-14.39998,20.0
170,1503.65,1215.13,2.0,338.0,-57.2511,-54.1749,-51.30777,-0.1449179,-54.16774,-88.04291,-13.87518,19.0
171,1502.56,1213.45,2.0,340.0,-59.3461,-55.27925,-52.79085,-1.920876,-55.27002,-90.13792,-14.8679,11.0
172,1501.48,1211.77,2.0,342.0,-56.3165,-52.90594,-55.08088,-0.7765499,-52.90059,-87.10831,-14.20772,20.0
173,1500.39,1210.09,2.0,344.0,-51.1632,-50.26879,-51.3127,6.391959,-50.26587,-81.95501,-11.68914,20.0
174,1499.3,1208.42,2.0,346.0,-58.77831,-55.71853,-56.93465,-0.1185654,-55.70832,-89.57012,-13.8618,20.0
175,1498.23,1206.97,2.0,348.0,-58.72499,-55.6111,-56.85212,-0.2242134,-55.60114,-89.51681,-13.91566,11.0
176,1498.99,1208.82,2.0,350.0,-58.5876,-55.35125,-52.19709,-0.4587618,-55.34186,-89.37941,-14.03755,19.0
177,1499.68,1210.69,2.0,352.0,-53.446,-51.89062,-50.8458,3.644566,-51.88639,-84.23781,-12.35142,20.0
178,1500.15,1212.63,2.0,354.0,-59.0082,-57.78122,-56.24039,4.795253,-57.76481,-89.80001,-12.0352,20.0
179,1499.73,1214.49,2.0,356.0,-55.9306,-52.63109,-50.6766,-0.5697709,-52.62607,-86.72241,-14.09633,19.0
180,1497.77,1214.69,2.0,358.0,-56.73429,-53.76608,-50.62823,0.07143015,-53.75956,-87.52611,-13.76654,20.0
181,1495.82,1215.11,2.0,360.0,-56.6912,-55.88475,-53.72002,6.840353,-55.87414,-87.48301,-11.60888,19.0
182,1493.97,1215.87,2.0,362.0,-56.0223,-55.20707,-54.25883,6.798287,-55.19799,-86.81411,-11.61612,19.0
183,1492.21,1216.82,2.0,364.0,-55.2016,-54.70636,-54.50444,9.105262,-54.69827,-85.99341,-11.29514,11.0
184,1490.51,1217.87,2.0,366.0,-58.5877,-57.69178,-56.49464,6.313907,-57.6757,-89.37952,-11.70381,19.0
185,1488.83,1218.96,2.0,368.0,-58.436,-58.11111,-59.94229,10.85767,-58.09341,-89.22782,-11.1344,19.0
186,1487.17,1220.06,2.0,370.0,-68.74491,-67.05442,-64.78106,2.813884,-66.91753,-99.53672,-12.61919,19.0
187,1485.49,1221.15,2.0,372.0,-59.1869,-58.57492,-58.27995,8.053275,-58.55523,-89.97871,-11.42348,19.0
188,1483.78,1222.2,2.0,374.0,-56.9786,-56.16708,-57.97269,6.806802,-56.15576,-87.77041,-11.61465,19.0
189,1482.04,1223.18,2.0,376.0,-58.9424,-57.98953,-60.36265,6.015666,-57.97232,-89.73422,-11.7619,19.0
190,1480.25,1224.06,2.0,378.0,-63.92839,-63.15809,-62.40304,6.784812,-63.10175,-94.72021,-11.61845,11.0
191,1478.4,1224.83,2.0,380.0,-61.129,-57.71967,-56.00351,-0.7941657,-57.70349,-91.92081,-14.21732,19.0
192,1476.49,1225.43,2.0,382.0,-64.6872,-62.64938,-62.9919,2.094884,-62.59924,-95.47902,-12.87978,19.0
193,1474.54,1225.85,2.0,384.0,-61.2201,-57.95719,-57.6149,-0.5236315,-57.9401,-92.01191,-14.07181,11.0
194,1472.56,1226.17,2.0,386.0,-59.8609,-58.52856,-65.95145,4.375213,-58.50907,-90.65271,-12.14363,11.0
195,1470.58,1226.42,2.0,388.0,-50.4669,-49.83455,-49.84477,8.028863,-49.83192,-81.25871,-11.4268,19.0
196,1468.59,1226.62,2.0,390.0,-43.0628,-42.98035,-42.75169,17.14567,-42.9798,-73.85461,-10.87481,19.0
197,1466.6,1226.77,2.0,392.0,-45.9012,-45.21354,-42.78733,7.649541,-45.21263,-76.69301,-11.48038,19.0
198,1464.6,1226.87,2.0,394.0,-51.4034,-48.97286,-46.97644,1.243969,-48.9707,-82.19521,-13.22451,19.0
199,1462.6,1226.94,2.0,396.0,-56.7054,-55.40993,-54.01438,4.552987,-55.40042,-87.49721,-12.09679,19.0
200,1460.6,1226.98,2.0,398.0,-55.3952,-53.68846,-52.53586,3.155219,-53.68206,-86.18701,-12.50495,19.0
201,1458.6,1226.99,2.0,400.0,-45.4775,-45.29902,-46.02812,13.74952,-45.2981,-76.26931,-10.97122,19.0
202,1456.6,1226.97,2.0,402.0,-43.5659,-43.53155,-44.5414,20.92422,-43.53093,-74.35771,-10.82678,19.0
203,1454.6,1226.93,2.0,404.0,-39.1676,-39.1371,-38.63923,21.48721,-39.13687,-69.95941,-10.82254,19.0
204,1452.6,1226.86,2.0,406.0,-46.6136,-46.54657,-45.90902,18.00163,-46.54534,-77.40542,-10.86008,19.0
205,1450.61,1226.78,2.0,408.0,-41.8468,-41.82498,-41.91961,22.89633,-41.82456,-72.63861,-10.81405,19.0
206,1448.61,1226.68,2.0,410.0,-38.9324,-38.92258,-38.83132,26.35954,-38.92237,-69.72421,-10.80184,19.0
207,1446.61,1226.56,2.0,412.0,-51.61819,-51.44589,-50.53574,13.83125,-51.44207,-82.41001,-10.96794,19.0
208,1444.62,1226.42,2.0,414.0,-41.8025,-41.79338,-41.94112,26.57748,-41.79296,-72.59431,-10.80135,19.0
209,1442.62,1226.27,2.0,416.0,-58.8649,-57.34508,-58.38641,3.727797,-57.33023,-89.65671,-12.32648,19.0
210,1440.63,1226.11,2.0,418.0,-41.4771,-41.46389,-41.3666,25.03659,-41.4635,-72.26891,-10.80541,19.0
