# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
68,1947.78,1912.05,2.0,134.0,-24.8982,-24.89216,-24.72113,28.5611,-24.89216,-55.69001,-10.79786,12.0
69,1947.21,1910.13,2.0,136.0,-28.4964,-28.48388,-28.46337,25.388,-28.48386,-59.28821,-10.80435,12.0
70,1946.55,1908.24,2.0,138.0,-23.8836,-23.13403,-24.73212,7.249515,-23.13403,-54.67541,-11.54139,12.0
71,1945.84,1906.37,2.0,140.0,-30.99,-29.37493,-29.39422,3.463324,-29.37491,-61.78181,-12.4069,8.0
72,1945.1,1904.52,2.0,142.0,-25.3682,-25.24884,-24.45421,15.54895,-25.24883,-56.16001,-10.91119,12.0
73,1944.35,1902.66,2.0,144.0,-31.5702,-31.16268,-34.84733,10.07061,-31.16265,-62.36201,-11.19937,12.0
74,1943.58,1900.82,2.0,146.0,-34.0061,-33.32085,-30.65761,7.671853,-33.3208,-64.79791,-11.47712,12.0
75,1942.81,1898.97,2.0,148.0,-42.5194,-39.42501,-39.34615,-0.1670679,-39.42477,-73.31121,-13.88645,12.0
76,1942.01,1897.14,2.0,150.0,-43.5399,-40.1677,-36.21317,-0.6964867,-40.16741,-74.33171,-14.1643,8.0
77,1941.21,1895.31,2.0,152.0,-44.7465,-40.9603,-41.37028,-1.434558,-40.95996,-75.53831,-14.57836,11.0
78,1940.4,1893.48,2.0,154.0,-43.9127,-41.36268,-39.18564,0.9743512,-41.36231,-74.70451,-13.34221,8.0
79,1939.57,1891.66,2.0,156.0,-44.42,-43.82262,-44.12917,8.30811,-43.82196,-75.21181,-11.38985,8.0
80,1938.75,1889.84,2.0,158.0,-46.5891,-45.36155,-43.77726,4.855428,-45.36061,-77.38091,-12.0203,12.0
81,1937.92,1888.02,2.0,160.0,-50.73009,-47.54137,-49.04154,-0.3527956,-47.53981,-81.52191,-13.98209,11.0
82,1937.08,1886.2,2.0,162.0,-49.6572,-47.25874,-46.98383,1.320795,-47.25728,-80.44901,-13.19174,12.0
83,1936.24,1884.39,2.0,164.0,-53.5424,-49.44078,-53.55514,-1.966695,-49.43837,-84.33422,-14.89585,12.0
84,1935.4,1882.58,2.0,166.0,-47.5578,-45.46243,-44.44191,2.072995,-45.46147,-78.34961,-12.88814,11.0
85,1934.55,1880.76,2.0,168.0,-46.0543,-43.98536,-43.06155,2.143092,-43.98467,-76.84611,-12.86144,11.0
86,1933.7,1878.95,2.0,170.0,-48.8778,-44.38077,-40.24763,-2.593418,-44.38002,-79.66961,-15.2896,17.0
87,1932.85,1877.14,2.0,172.0,-47.5776,-45.99664,-52.79434,3.570627,-45.99555,-78.36941,-12.37386,11.0
88,1931.99,1875.34,2.0,174.0,-50.0997,-47.85913,-46.00265,1.701762,-47.85745,-80.89151,-13.03406,11.0
89,1931.14,1873.53,2.0,176.0,-50.8827,-47.43748,-47.73827,-0.8330021,-47.43596,-81.67451,-14.23856,11.0
90,1930.28,1871.72,2.0,178.0,-51.8352,-47.64496,-48.7778,-2.109412,-47.64337,-82.62702,-14.98365,17.0
91,1929.42,1869.92,2.0,180.0,-50.9584,-48.70157,-52.11705,1.660656,-48.69954,-81.75022,-13.05068,12.0
92,1928.56,1868.11,2.0,182.0,-53.4637,-50.34877,-52.40678,-0.2125875,-50.34581,-84.25551,-13.9097,11.0
93,1927.7,1866.31,2.0,184.0,-53.1765,-49.7213,-54.75481,-0.8531015,-49.71874,-83.96831,-14.24958,12.0
94,1926.83,1864.5,2.0,186.0,-51.5557,-49.99981,-48.94304,3.64783,-49.99707,-82.34751,-12.35044,17.0
95,1925.97,1862.7,2.0,188.0,-44.6142,-44.03916,-44.38346,8.484534,-44.03846,-75.40601,-11.36755,12.0
96,1925.1,1860.9,2.0,190.0,-46.6138,-44.34063,-42.22663,1.623662,-44.33989,-77.40561,-13.06572,12.0
97,1924.24,1859.1,2.0,192.0,-43.8749,-42.39646,-53.15994,3.917992,-42.39599,-74.66672,-12.27073,12.0
98,1923.37,1857.3,2.0,194.0,-44.3989,-42.90157,-44.16767,3.852691,-42.90104,-75.19071,-12.28967,12.0
99,1922.5,1855.5,2.0,196.0,-43.8728,-41.41165,-49.8076,1.177049,-41.41127,-74.66461,-13.25334,12.0
100,1921.63,1853.7,2.0,198.0,-43.4769,-39.38101,-41.05112,-1.953742,-39.38077,-74.26871,-14.88794,12.0
101,1920.76,1851.9,2.0,200.0,-42.9951,-40.51044,-46.50347,1.123076,-40.51014,-73.78691,-13.27678,12.0
102,1919.89,1850.1,2.0,202.0,-45.9911,-44.66776,-45.35934,4.479605,-44.66696,-76.78291,-12.11596,19.0
103,1919.02,1848.3,2.0,204.0,-41.5832,-39.05827,-36.51149,1.031403,-39.05805,-72.37501,-13.31696,17.0
104,1918.14,1846.5,2.0,206.0,-43.2292,-41.53221,-38.34734,3.203765,-41.53182,-74.02101,-12.48919,19.0
105,1917.27,1844.7,2.0,208.0,-41.2429,-39.83544,-47.18133,4.169801,-39.83517,-72.03471,-12.19954,19.0
106,1916.4,1842.9,2.0,210.0,-37.5669,-36.27706,-34.92998,4.61116,-36.27694,-68.35871,-12.08177,19.0
107,1915.52,1841.1,2.0,212.0,-35.4705,-34.18926,-32.38226,4.644908,-34.18919,-66.26231,-12.07312,19.0
108,1914.65,1839.3,2.0,214.0,-38.5353,-38.24304,-38.20408,11.57033,-38.24285,-69.32711,-11.08426,19.0
109,1913.77,1837.51,2.0,216.0,-35.996,-34.66398,-33.65971,4.449415,-34.6639,-66.78781,-12.12391,8.0
110,1912.9,1835.71,2.0,218.0,-38.4476,-37.19681,-35.2792,4.765022,-37.19666,-69.23941,-12.04275,19.0
111,1912.02,1833.91,2.0,220.0,-37.0108,-35.18219,-35.27856,2.810028,-35.1821,-67.80261,-12.62051,19.0
112,1911.15,1832.11,2.0,222.0,-40.8503,-36.96689,-35.43863,-1.599958,-36.96676,-71.64211,-14.67536,19.0
113,1910.27,1830.31,2.0,224.0,-40.1709,-37.5201,-37.95829,0.7511286,-37.51994,-70.96271,-13.44277,19.0
114,1909.4,1828.52,2.0,226.0,-41.0457,-38.30543,-35.79569,0.5575657,-38.30524,-71.83751,-13.53227,19.0
115,1908.52,1826.72,2.0,228.0,-44.6368,-40.60527,-35.39833,-1.847961,-40.60496,-75.42861,-14.82365,8.0
116,1907.65,1824.92,2.0,230.0,-44.5995,-39.27889,-37.82595,-3.81069,-39.27865,-75.39131,-16.11266,8.0
117,1906.78,1823.12,2.0,232.0,-39.0388,-36.39388,-36.21439,0.7640856,-36.39376,-69.83061,-13.43685,8.0
118,1905.9,1821.32,2.0,234.0,-37.9109,-35.65339,-42.31612,1.663765,-35.65329,-68.70271,-13.04942,17.0
119,1905.03,1819.52,2.0,236.0,-37.8464,-36.14542,-33.91904,3.192269,-36.1453,-68.63822,-12.49291,17.0
120,1904.15,1817.72,2.0,238.0,-41.3966,-39.59686,-39.08117,2.894116,-39.59661,-72.18841,-12.5918,8.0
121,1903.27,1815.93,2.0,240.0,-40.2321,-37.84595,-37.97051,1.352895,-37.84578,-71.02391,-13.17813,11.0
122,1902.4,1814.13,2.0,242.0,-29.2577,-28.99118,-29.70929,11.98625,-28.99116,-60.04951,-11.05835,17.0
123,1901.52,1812.34,2.0,244.0,-34.1944,-32.70931,-32.63045,3.896451,-32.70926,-64.98622,-12.27695,17.0
124,1900.63,1810.54,2.0,246.0,-28.9703,-28.83895,-27.1354,15.12701,-28.83893,-59.76211,-10.92318,17.0
125,1899.75,1808.75,2.0,248.0,-41.4915,-38.66532,-41.1435,0.3759694,-38.66512,-72.28331,-13.61819,17.0
126,1898.86,1806.95,2.0,250.0,-30.032,-29.88549,-28.92208,14.64502,-29.88547,-60.82381,-10.93835,17.0
127,1897.97,1805.16,2.0,252.0,-30.1078,-30.03222,-29.03277,17.55424,-30.03219,-60.89961,-10.86742,17.0
128,1897.08,1803.37,2.0,254.0,-27.8957,-27.84015,-27.65854,18.90232,-27.84014,-58.68751,-10.84737,17.0
129,1896.19,1801.58,2.0,256.0,-30.843,-30.61136,-28.28489,12.61285,-30.61133,-61.63481,-11.02348,17.0
130,1895.29,1799.8,2.0,258.0,-34.6665,-34.39374,-33.84615,11.88172,-34.39367,-65.45831,-11.06465,17.0
131,1894.39,1798.01,2.0,260.0,-48.2069,-44.46,-56.53177,-1.367531,-44.45923,-78.99871,-14.53948,11.0
132,1893.49,1796.23,2.0,262.0,-40.6849,-39.87347,-39.26531,6.871737,-39.8732,-71.47671,-11.60351,17.0
133,1892.58,1794.45,2.0,264.0,-48.9227,-43.65523,-42.38753,-3.735823,-43.6546,-79.71451,-16.05991,19.0
134,1891.66,1792.67,2.0,266.0,-50.4044,-45.80706,-59.04378,-2.748401,-45.80602,-81.19621,-15.39019,8.0
135,1890.75,1790.89,2.0,268.0,-44.2327,-42.71187,-45.02572,3.77272,-42.71136,-75.02451,-12.31315,17.0
136,1889.83,1789.11,2.0,270.0,-41.5821,-39.84183,-39.55764,3.071739,-39.84157,-72.37391,-12.53234,17.0
137,1888.91,1787.34,2.0,272.0,-46.625,-43.49472,-50.68422,-0.237919,-43.49411,-77.41681,-13.9227,17.0
138,1887.98,1785.57,2.0,274.0,-51.0519,-45.8799,-59.98709,-3.599937,-45.87884,-81.84372,-15.96487,8.0
139,1887.05,1783.8,2.0,276.0,-40.7112,-38.57444,-46.15846,1.967673,-38.57424,-71.50301,-12.92877,8.0
140,1886.12,1782.03,2.0,278.0,-40.6085,-37.52988,-42.64894,-0.1358995,-37.52972,-71.40031,-13.87059,8.0
141,1885.19,1780.26,2.0,280.0,-42.3104,-40.59679,-39.83933,3.152831,-40.59648,-73.10221,-12.50573,17.0
142,1884.25,1778.49,2.0,282.0,-43.3862,-41.03869,-36.41109,1.444436,-41.03834,-74.17801,-13.13967,17.0
143,1883.34,1776.71,2.0,284.0,-37.2154,-35.41281,-34.42993,2.886168,-35.41271,-68.00721,-12.5945,19.0
144,1882.5,1774.9,2.0,286.0,-33.3181,-31.6582,-36.42999,3.320553,-31.65816,-64.10991,-12.45175,11.0
145,1881.9,1772.99,2.0,288.0,-33.8687,-31.28812,-27.24656,0.9065939,-31.28808,-64.66051,-13.37243,11.0
146,1881.74,1771.01,2.0,290.0,-33.6682,-31.20871,-28.2955,1.181671,-31.20867,-64.46002,-13.25134,11.0
147,1880.97,1769.17,2.0,292.0,-36.534,-35.51831,-39.59978,5.792023,-35.51821,-67.32581,-11.8076,19.0
148,1880.05,1767.39,2.0,294.0,-35.8247,-35.42052,-35.46777,10.1074,-35.42043,-66.61651,-11.19608,19.0
149,1879.07,1765.65,2.0,296.0,-35.3954,-34.66568,-33.74113,7.375771,-34.6656,-66.18722,-11.52162,19.0
150,1878.06,1763.92,2.0,298.0,-37.6817,-36.85986,-41.68231,6.811787,-36.85973,-68.47352,-11.61379,19.0
151,1877.04,1762.2,2.0,300.0,-35.709,-34.92418,-33.91956,7.031303,-34.92409,-66.50081,-11.57672,19.0
152,1876.0,1760.49,2.0,302.0,-35.2011,-34.94263,-36.25053,12.12233,-34.94254,-65.99291,-11.05037,19.0
153,1874.96,1758.79,2.0,304.0,-39.118,-37.49208,-38.07157,3.42807,-37.49193,-69.90981,-12.41788,19.0
154,1873.9,1757.09,2.0,306.0,-35.5985,-34.08348,-31.26766,3.793928,-34.08341,-66.39031,-12.3069,19.0
155,1872.85,1755.39,2.0,308.0,-39.1194,-38.68839,-41.16916,9.813545,-38.68819,-69.91121,-11.22302,19.0
156,1871.78,1753.7,2.0,310.0,-35.5816,-35.50185,-35.18526,17.31528,-35.50175,-66.37341,-10.87166,19.0
157,1870.72,1752.01,2.0,312.0,-39.1896,-37.29526,-34.47958,2.621289,-37.29511,-69.98141,-12.68631,19.0
158,1869.65,1750.32,2.0,314.0,-36.4856,-33.48514,-34.11969,0.01957763,-33.48508,-67.27741,-13.79233,8.0
159,1868.58,1748.63,2.0,316.0,-36.469,-34.01007,-38.33319,1.182896,-34.01,-67.26081,-13.25081,8.0
160,1867.5,1746.95,2.0,318.0,-36.565,-34.13105,-30.88606,1.2409,-34.13098,-67.35681,-13.22583,8.0
161,1866.42,1745.26,2.0,320.0,-36.3528,-33.92745,-39.13901,1.260973,-33.92738,-67.14461,-13.21723,19.0
162,1865.35,1743.58,2.0,322.0,-34.1198,-32.26447,-31.31977,2.732864,-32.26443,-64.91161,-12.64719,19.0
163,1864.27,1741.89,2.0,324.0,-33.3744,-30.20967,-32.27661,-0.3036145,-30.20964,-64.16621,-13.95657,11.0
164,1863.18,1740.21,2.0,326.0,-32.331,-29.05644,-37.45468,-0.5133985,-29.05642,-63.12281,-14.06639,19.0
165,1862.1,1738.53,2.0,328.0,-31.12,-28.56176,-26.34822,0.9566602,-28.56174,-61.91181,-13.35007,19.0
166,1861.02,1736.85,2.0,330.0,-33.2146,-30.43298,-28.0514,0.4700239,-30.43295,-64.00641,-13.57346,11.0
167,1859.93,1735.17,2.0,332.0,-34.2131,-30.80094,-40.22359,-0.7697306,-30.8009,-65.00491,-14.20401,11.0
168,1858.84,1733.5,2.0,334.0,-33.4059,-32.93022,-37.17765,9.364153,-32.93017,-64.19771,-11.26755,11.0
169,1857.76,1731.82,2.0,336.0,-31.7863,-29.79861,-27.711,2.362596,-29.79858,-62.57811,-12.77953,11.0
170,1856.67,1730.14,2.0,338.0,-30.0022,-28.11668,-34.93425,2.646684,-28.11667,-60.79401,-12.67734,19.0
171,1855.58,1728.47,2.0,340.0,-33.141,-32.00829,-35.38949,5.257819,-32.00825,-63.93281,-11.92456,11.0
172,1854.49,1726.79,2.0,342.0,-31.7227,-31.08633,-28.69544,8.018418,-31.08629,-62.51451,-11.42822,11.0
173,1853.4,1725.12,2.0,344.0,-33.6985,-32.00685,-31.23512,3.221359,-32.00681,-64.49031,-12.48351,11.0
174,1852.31,1723.44,2.0,346.0,-34.0947,-31.77439,-30.68102,1.51059,-31.77435,-64.88651,-13.11217,11.0
175,1851.21,1721.77,2.0,348.0,-36.6579,-32.87748,-30.6414,-1.424125,-32.87743,-67.44971,-14.57229,11.0
176,1850.12,1720.1,2.0,350.0,-38.2606,-35.11631,-33.71483,-0.2641558,-35.11622,-69.05242,-13.9362,11.0
177,1849.03,1718.42,2.0,352.0,-44.2315,-39.14042,-40.55461,-3.482001,-39.1402,-75.02331,-15.88311,11.0
178,1847.93,1716.75,2.0,354.0,-44.6175,-40.09881,-36.92425,-2.626228,-40.09853,-75.40931,-15.31079,17.0
179,1846.84,1715.08,2.0,356.0,-37.8239,-35.93611,-35.55156,2.639972,-35.936,-68.61571,-12.67971,12.0
180,1845.74,1713.41,2.0,358.0,-43.8059,-40.99803,-36.86652,0.4140279,-40.99768,-74.59771,-13.60003,17.0
181,1844.65,1711.73,2.0,360.0,-35.7532,-34.548,-36.72223,4.950407,-34.54793,-66.54502,-11.99709,12.0
182,1843.55,1710.06,2.0,362.0,-30.8045,-30.39711,-31.09713,10.07212,-30.39708,-61.59631,-11.19923,12.0
183,1842.46,1708.39,2.0,364.0,-29.0901,-28.86196,-27.2213,12.68081,-28.86194,-59.88191,-11.01998,12.0
184,1841.36,1706.72,2.0,366.0,-31.5606,-31.16425,-35.08253,10.19696,-31.16422,-62.35241,-11.1882,12.0
185,1840.26,1705.05,2.0,368.0,-34.1444,-33.5173,-34.92577,8.086671,-33.51724,-64.93621,-11.41898,12.0
186,1839.16,1703.38,2.0,370.0,-22.9452,-22.84035,-24.67302,16.11927,-22.84034,-53.73701,-10.89667,12.0
187,1838.07,1701.71,2.0,372.0,-21.074,-20.95206,-20.41185,15.45523,-20.95206,-51.86581,-10.91375,12.0
188,1836.97,1700.04,2.0,374.0,-19.4086,-19.27262,-19.5085,14.97491,-19.27262,-50.20041,-10.92779,12.0
189,1835.87,1698.37,2.0,376.0,-19.3846,-19.15554,-17.90644,12.66336,-19.15554,-50.17641,-11.02087,12.0
190,1834.77,1696.7,2.0,378.0,-21.2776,-20.85889,-21.07232,9.947625,-20.85889,-52.06941,-11.21053,12.0
191,1833.67,1695.03,2.0,380.0,-19.5336,-19.45372,-19.16478,17.31355,-19.45372,-50.32541,-10.87169,12.0
192,1832.58,1693.36,2.0,382.0,-21.2662,-21.15091,-20.86468,15.70206,-21.15091,-52.05801,-10.9071,12.0
193,1831.48,1691.69,2.0,384.0,-20.2611,-20.22089,-19.93447,20.31348,-20.22088,-51.05291,-10.83203,12.0
194,1830.38,1690.03,2.0,386.0,-20.2829,-20.25871,-19.86215,22.52951,-20.25871,-51.07471,-10.816,12.0
195,1829.28,1688.36,2.0,388.0,-20.4789,-20.45183,-21.16368,22.03864,-20.45183,-51.27071,-10.81889,12.0
196,1828.18,1686.69,2.0,390.0,-21.259,-21.23332,-21.33059,22.26876,-21.23332,-52.05082,-10.81749,12.0
197,1827.08,1685.02,2.0,392.0,-21.5672,-21.54832,-21.94012,23.60683,-21.54831,-52.35901,-10.8107,12.0
198,1825.98,1683.35,2.0,394.0,-20.7716,-20.75701,-20.35369,24.72937,-20.75701,-51.56341,-10.8064,12.0
199,1824.88,1681.68,2.0,396.0,-20.4921,-20.4702,-20.99637,22.96097,-20.47019,-51.28391,-10.81372,12.0
200,1823.78,1680.02,2.0,398.0,-20.6266,-20.61287,-20.61264,24.99232,-20.61287,-51.41841,-10.80555,12.0
201,1822.68,1678.35,2.0,400.0,-21.3797,-21.37065,-21.61556,26.80697,-21.37065,-52.17151,-10.80086,12.0
202,1821.57,1676.68,2.0,402.0,-20.9405,-20.89789,-19.99235,20.06096,-20.89788,-51.73231,-10.83443,12.0
203,1820.47,1675.01,2.0,404.0,-21.5829,-21.57308,-21.59918,26.44902,-21.57307,-52.37471,-10.80164,12.0
204,1819.37,1673.34,2.0,406.0,-21.1174,-20.89074,-22.1345,12.71012,-20.89073,-51.90921,-11.01848,12.0
205,1818.27,1671.67,2.0,408.0,-21.0521,-20.71742,-20.23129,10.96311,-20.71742,-51.84391,-11.12649,12.0
206,1817.17,1670.01,2.0,410.0,-20.4186,-20.31293,-20.74648,16.0853,-20.31293,-51.21041,-10.89748,12.0
207,1816.07,1668.34,2.0,412.0,-20.6897,-20.64052,-21.87005,19.43506,-20.64051,-51.48151,-10.841,12.0
208,1814.96,1666.67,2.0,414.0,-20.7803,-20.66723,-19.67177,15.78757,-20.66723,-51.57211,-10.90489,12.0
209,1813.86,1665.0,2.0,416.0,-20.8614,-20.81692,-20.40218,19.87355,-20.81692,-51.65321,-10.8363,12.0
210,1812.76,1663.34,2.0,418.0,-20.7366,-20.62208,-21.70516,15.73174,-20.62208,-51.52841,-10.90633,12.0
211,1811.66,1661.67,2.0,420.0,-20.8571,-20.68534,-19.97588,13.94232,-20.68533,-51.64891,-10.96358,12.0
