# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
115,1532.45,1202.89,2.0,228.0,-54.7547,-51.21578,-52.82788,-0.9999868,-51.21568,-85.54651,-14.33082,19.0
116,1533.58,1204.54,2.0,230.0,-43.6201,-41.91983,-39.30384,3.194807,-41.91982,-74.41191,-12.49209,11.0
117,1534.71,1206.19,2.0,232.0,-42.4219,-41.45588,-37.78954,6.035957,-41.45587,-73.21372,-11.75785,8.0
118,1535.84,1207.84,2.0,234.0,-44.4912,-41.07773,-51.7637,-0.7720956,-41.07772,-75.28301,-14.2053,8.0
119,1536.96,1209.49,2.0,236.0,-45.0482,-42.81151,-41.89748,1.715515,-42.8115,-75.84001,-13.02851,8.0
120,1538.09,1211.14,2.0,238.0,-50.1595,-45.1727,-60.71712,-3.329826,-45.17268,-80.95131,-15.77863,8.0
121,1539.22,1212.79,2.0,240.0,-46.8696,-42.79175,-44.23259,-1.923802,-42.79173,-77.66141,-14.86968,11.0
122,1540.35,1214.44,2.0,242.0,-41.7001,-39.60545,-36.8284,2.077361,-39.60544,-72.49191,-12.88647,11.0
123,1541.48,1216.09,2.0,244.0,-36.1921,-35.82526,-39.14133,10.54836,-35.82526,-66.98392,-11.15865,11.0
124,1542.61,1217.74,2.0,246.0,-34.903,-34.47817,-35.34664,9.881537,-34.47817,-65.69481,-11.21664,11.0
125,1543.74,1219.39,2.0,248.0,-38.2609,-36.78052,-46.83435,3.912899,-36.78051,-69.05271,-12.2722,8.0
126,1544.88,1221.03,2.0,250.0,-31.2215,-30.73283,-30.31418,9.241028,-30.73283,-62.01331,-11.28049,8.0
127,1546.01,1222.68,2.0,252.0,-32.0116,-30.10884,-33.66327,2.597933,-30.10884,-62.80341,-12.69458,8.0
128,1547.14,1224.33,2.0,254.0,-29.5344,-29.06437,-30.33001,9.419452,-29.06437,-60.32621,-11.26184,8.0
129,1548.27,1225.98,2.0,256.0,-28.8476,-28.68821,-28.97115,14.27342,-28.68821,-59.63941,-10.9512,8.0
130,1549.4,1227.63,2.0,258.0,-29.8434,-28.15999,-26.50905,3.247106,-28.15999,-60.63521,-12.47522,8.0
131,1550.53,1229.28,2.0,260.0,-27.3932,-25.50317,-33.8188,2.633938,-25.50317,-58.18501,-12.68184,11.0
132,1551.66,1230.92,2.0,262.0,-29.4011,-25.81008,-22.85072,-1.09288,-25.81007,-60.19291,-14.38284,11.0
133,1552.8,1232.57,2.0,264.0,-31.746,-29.92454,-30.55337,2.831134,-29.92454,-62.53781,-12.61327,8.0
134,1553.93,1234.22,2.0,266.0,-30.246,-29.21832,-33.20788,5.735289,-29.21832,-61.03781,-11.81949,8.0
135,1555.06,1235.87,2.0,268.0,-28.4503,-26.3146,-25.08047,1.970912,-26.3146,-59.24211,-12.92752,8.0
136,1556.19,1237.51,2.0,270.0,-27.7063,-25.89901,-24.35975,2.872643,-25.89901,-58.49811,-12.5991,8.0
137,1557.33,1239.16,2.0,272.0,-29.6373,-27.45173,-27.81334,1.843688,-27.45173,-60.42911,-12.97738,8.0
138,1558.46,1240.81,2.0,274.0,-29.26,-28.10287,-28.11598,5.152597,-28.10287,-60.05181,-11.94895,8.0
139,1559.59,1242.45,2.0,276.0,-27.7355,-24.57253,-24.0442,-0.300156,-24.57253,-58.52731,-13.95478,8.0
140,1560.72,1244.1,2.0,278.0,-28.3946,-27.78493,-29.22016,8.218485,-27.78493,-59.18641,-11.40148,8.0
141,1561.86,1245.75,2.0,280.0,-30.3232,-27.73969,-37.4957,0.9001274,-27.73969,-61.11501,-13.37533,11.0
142,1562.99,1247.39,2.0,282.0,-27.6436,-27.26511,-24.45769,10.40665,-27.26511,-58.43541,-11.1703,8.0
143,1564.12,1249.04,2.0,284.0,-27.3588,-24.57903,-24.31441,0.4739792,-24.57903,-58.15061,-13.57159,8.0
144,1565.26,1250.69,2.0,286.0,-29.4741,-26.34527,-27.41694,-0.2339045,-26.34527,-60.26591,-13.92064,11.0
145,1566.39,1252.33,2.0,288.0,-27.5225,-24.56469,-21.10814,0.1056295,-24.56469,-58.31431,-13.74962,11.0
146,1567.52,1253.98,2.0,290.0,-26.5076,-22.8162,-26.48308,-1.26973,-22.8162,-57.29941,-14.48322,19.0
147,1568.66,1255.63,2.0,292.0,-25.0191,-20.8857,-19.16137,-2.014627,-20.8857,-55.81091,-14.92521,19.0
148,1569.79,1257.27,2.0,294.0,-20.8107,-19.44408,-30.66592,4.320168,-19.44408,-51.60251,-12.15843,19.0
149,1570.93,1258.92,2.0,296.0,-19.8673,-18.74553,-17.63727,5.305868,-18.74553,-50.65911,-11.91358,19.0
150,1572.06,1260.57,2.0,298.0,-20.3267,-19.24536,-19.21165,5.486331,-19.24536,-51.11851,-11.87315,19.0
151,1573.19,1262.21,2.0,300.0,-23.1403,-18.80319,-17.94305,-2.341707,-18.80319,-53.93211,-15.12892,8.0
152,1574.33,1263.86,2.0,302.0,-24.535,-20.86786,-27.90707,-1.227253,-20.86786,-55.32681,-14.45895,19.0
153,1575.46,1265.5,2.0,304.0,-25.3659,-22.06937,-19.48495,-0.554756,-22.06937,-56.15771,-14.08834,19.0
154,1576.6,1267.15,2.0,306.0,-23.3413,-20.41294,-18.69542,0.1654634,-20.41294,-54.13311,-13.72017,8.0
155,1577.73,1268.8,2.0,308.0,-23.7309,-21.74604,-24.08978,2.370389,-21.74604,-54.52271,-12.77667,8.0
156,1578.87,1270.44,2.0,310.0,-26.6247,-25.08002,-23.42958,3.694241,-25.08002,-57.41651,-12.33649,11.0
157,1580.0,1272.09,2.0,312.0,-28.1785,-24.01279,-20.3053,-2.067134,-24.01279,-58.97031,-14.95752,8.0
158,1581.14,1273.73,2.0,314.0,-24.0653,-22.15675,-24.73703,2.581639,-22.15675,-54.85711,-12.70036,8.0
159,1582.27,1275.38,2.0,316.0,-23.4706,-21.4559,-28.75456,2.289498,-21.45589,-54.26241,-12.80652,8.0
160,1583.4,1277.02,2.0,318.0,-21.2327,-18.24499,-14.13627,0.0452939,-18.24499,-52.02451,-13.77952,19.0
161,1584.54,1278.67,2.0,320.0,-15.5027,-14.04998,-17.63347,4.009448,-14.04998,-46.29451,-12.24453,11.0
162,1585.67,1280.31,2.0,322.0,-18.4587,-16.14703,-22.13877,1.531595,-16.14703,-49.25051,-13.10348,11.0
163,1586.81,1281.96,2.0,324.0,-20.9315,-18.45029,-15.87534,1.131689,-18.45029,-51.72331,-13.27303,19.0
164,1587.94,1283.6,2.0,326.0,-16.8687,-15.41764,-12.70421,4.015288,-15.41764,-47.66051,-12.24287,11.0
165,1589.08,1285.24,2.0,328.0,-20.0522,-17.02662,-18.40127,-0.03050891,-17.02662,-50.84401,-13.81739,19.0
166,1590.21,1286.89,2.0,330.0,-18.056,-15.56957,-28.51959,1.119717,-15.56957,-48.84781,-13.27824,19.0
167,1591.35,1288.53,2.0,332.0,-18.8365,-16.6921,-14.7233,1.948548,-16.69209,-49.62831,-12.93622,19.0
168,1592.49,1290.18,2.0,334.0,-18.9472,-16.62137,-13.50075,1.49738,-16.62138,-49.73901,-13.11764,11.0
169,1593.62,1291.82,2.0,336.0,-17.7954,-16.63345,-14.76289,5.132031,-16.63345,-48.58721,-11.95377,19.0
170,1594.76,1293.47,2.0,338.0,-18.1966,-17.84145,-16.83193,10.69495,-17.84145,-48.98841,-11.14696,19.0
171,1595.89,1295.11,2.0,340.0,-19.7712,-19.17819,-20.88215,8.347374,-19.17819,-50.56301,-11.38482,19.0
172,1597.03,1296.75,2.0,342.0,-17.4507,-17.35162,-18.32703,16.36828,-17.35162,-48.24251,-10.89089,19.0
173,1598.17,1298.4,2.0,344.0,-21.7983,-21.0589,-22.0793,7.314106,-21.0589,-52.59011,-11.53121,19.0
174,1599.3,1300.04,2.0,346.0,-24.3767,-22.70209,-27.82873,3.274544,-22.70209,-55.16851,-12.46642,19.0
175,1600.44,1301.69,2.0,348.0,-17.5625,-16.95717,-17.06591,8.251726,-16.95717,-48.35431,-11.39714,19.0
176,1601.57,1303.33,2.0,350.0,-16.8813,-15.71965,-21.27183,5.133311,-15.71965,-47.67311,-11.95347,19.0
177,1602.71,1304.97,2.0,352.0,-19.7208,-17.85918,-14.26008,2.714907,-17.85918,-50.51261,-12.65344,19.0
178,1603.85,1306.62,2.0,354.0,-18.2074,-17.24357,-23.4294,6.047003,-17.24356,-48.99921,-11.75565,19.0
179,1604.98,1308.26,2.0,356.0,-21.8673,-19.86666,-19.00932,2.327516,-19.86666,-52.65911,-12.79245,19.0
180,1606.12,1309.9,2.0,358.0,-16.4581,-15.13033,-21.22978,4.465826,-15.13033,-47.24991,-12.11958,19.0
181,1607.26,1311.55,2.0,360.0,-20.1279,-17.8021,-27.49607,1.497441,-17.8021,-50.91971,-13.11761,19.0
182,1608.4,1313.19,2.0,362.0,-18.5322,-15.27246,-20.29474,-0.4853328,-15.27246,-49.32401,-14.05156,19.0
183,1609.53,1314.83,2.0,364.0,-17.1049,-14.8535,-19.20354,1.679099,-14.8535,-47.89671,-13.04321,19.0
184,1610.67,1316.47,2.0,366.0,-18.7692,-16.26448,-15.56338,1.07787,-16.26448,-49.56101,-13.29653,11.0
185,1611.81,1318.12,2.0,368.0,-22.0597,-17.92198,-20.38354,-2.021656,-17.92198,-52.85151,-14.92953,11.0
186,1612.94,1319.76,2.0,370.0,-20.1072,-16.36985,-16.05175,-1.349663,-16.36985,-50.89901,-14.52916,11.0
187,1614.08,1321.4,2.0,372.0,-21.6559,-18.40166,-18.79552,-0.4749057,-18.40166,-52.44771,-14.04605,19.0
188,1615.22,1323.04,2.0,374.0,-21.5859,-17.84064,-28.25064,-1.363356,-17.84064,-52.37771,-14.53707,11.0
189,1616.36,1324.69,2.0,376.0,-23.2955,-19.16071,-22.751,-2.016882,-19.16071,-54.08731,-14.9266,19.0
190,1617.5,1326.33,2.0,378.0,-24.1697,-20.18627,-22.18566,-1.767633,-20.18627,-54.96151,-14.77525,11.0
191,1618.64,1327.97,2.0,380.0,-24.9971,-21.25321,-20.16868,-1.360997,-21.2532,-55.78891,-14.53571,11.0
192,1619.78,1329.62,2.0,382.0,-24.4128,-21.65862,-21.71825,0.5282927,-21.65862,-55.20461,-13.54599,11.0
193,1620.92,1331.26,2.0,384.0,-23.6212,-21.73768,-19.33139,2.652392,-21.73768,-54.41301,-12.67533,11.0
194,1622.05,1332.9,2.0,386.0,-22.9647,-20.9814,-20.78749,2.374642,-20.9814,-53.75651,-12.77511,8.0
195,1623.19,1334.55,2.0,388.0,-22.9579,-19.48774,-14.602,-0.875642,-19.48774,-53.74971,-14.26197,11.0
196,1624.33,1336.19,2.0,390.0,-22.3367,-19.37021,-16.34893,0.08805503,-19.37021,-53.12851,-13.75831,8.0
197,1625.47,1337.83,2.0,392.0,-26.3817,-23.31758,-35.03403,-0.1069807,-23.31758,-57.17351,-13.85593,11.0
198,1626.61,1339.47,2.0,394.0,-23.0769,-21.89209,-27.08229,5.035469,-21.89209,-53.86871,-11.97663,8.0
199,1627.75,1341.11,2.0,396.0,-25.4723,-22.70857,-18.60087,0.5079859,-22.70857,-56.26411,-13.55554,19.0
200,1628.89,1342.75,2.0,398.0,-25.4816,-22.26334,-23.85555,-0.4064085,-22.26334,-56.27341,-14.01007,19.0
201,1630.03,1344.4,2.0,400.0,-25.1833,-23.12344,-21.57209,2.168895,-23.12344,-55.97511,-12.85168,8.0
202,1631.17,1346.04,2.0,402.0,-24.7135,-22.47856,-37.36369,1.719899,-22.47856,-55.50531,-13.02675,11.0
203,1632.32,1347.68,2.0,404.0,-25.5736,-23.24343,-22.02615,1.48691,-23.24343,-56.36541,-13.12198,19.0
204,1633.46,1349.32,2.0,406.0,-27.5652,-26.2542,-29.86182,4.529841,-26.2542,-58.35702,-12.10281,11.0
205,1634.6,1350.96,2.0,408.0,-25.9477,-23.11154,-39.15644,0.3555487,-23.11154,-56.73951,-13.62798,19.0
206,1635.74,1352.6,2.0,410.0,-26.8567,-25.3214,-23.19916,3.725687,-25.3214,-57.64851,-12.32711,19.0
207,1636.88,1354.24,2.0,412.0,-30.106,-27.96374,-26.68645,1.954053,-27.96374,-60.89781,-12.93407,8.0
208,1638.02,1355.88,2.0,414.0,-25.1329,-23.79505,-34.48025,4.427687,-23.79505,-55.92471,-12.12966,19.0
209,1639.16,1357.52,2.0,416.0,-32.6352,-28.92363,-28.21437,-1.304899,-28.92363,-63.42701,-14.50339,11.0
210,1640.3,1359.16,2.0,418.0,-27.3891,-25.92705,-23.23877,3.976718,-25.92705,-58.18091,-12.25386,19.0
