# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
102,1215.15,1322.09,2.0,202.0,-7.253871,-4.093021,0.6311721,-0.2960555,-4.09302,-38.04568,-13.95266,11.0
103,1213.69,1323.46,2.0,204.0,-6.45015,-4.058253,-4.551136,1.339719,-4.058253,-37.24196,-13.18371,8.0
104,1212.22,1324.82,2.0,206.0,-7.03954,-4.575499,-0.03025201,1.171248,-4.575499,-37.83135,-13.25585,8.0
105,1210.76,1326.18,2.0,208.0,-8.204651,-5.013374,-3.82173,-0.3547126,-5.013374,-38.99646,-13.98309,11.0
106,1209.31,1327.54,2.0,210.0,-6.50048,-4.106796,-4.522026,1.3355,-4.106796,-37.29229,-13.1855,11.0
107,1207.84,1328.91,2.0,212.0,-6.187651,-4.330445,-15.71921,2.727598,-4.330445,-36.97946,-12.64902,11.0
108,1206.38,1330.28,2.0,214.0,-7.275569,-5.965696,-9.603854,4.534165,-5.965696,-38.06738,-12.10169,11.0
109,1204.93,1331.64,2.0,216.0,-9.47058,-7.55093,-7.450884,2.550502,-7.550931,-40.26239,-12.71146,11.0
110,1203.47,1333.01,2.0,218.0,-9.235101,-6.937225,-8.570236,1.565099,-6.937225,-40.02691,-13.08969,11.0
111,1202.01,1334.37,2.0,220.0,-7.114329,-4.655847,-7.606091,1.184098,-4.655847,-37.90614,-13.2503,11.0
112,1200.55,1335.74,2.0,222.0,-5.73175,-3.395375,-0.1415265,1.471987,-3.395375,-36.52356,-13.12819,11.0
113,1199.09,1337.11,2.0,224.0,-5.918889,-2.887926,-11.51861,-0.04122781,-2.887927,-36.7107,-13.82278,8.0
114,1197.64,1338.47,2.0,226.0,-8.090239,-4.831621,-4.013317,-0.4832015,-4.831622,-38.88205,-14.05043,11.0
115,1196.18,1339.84,2.0,228.0,-5.855041,-3.777403,-0.605131,2.12199,-3.777402,-36.64685,-12.86945,8.0
116,1194.73,1341.21,2.0,230.0,-6.64109,-3.970489,-9.494995,0.7082399,-3.970488,-37.4329,-13.46241,11.0
117,1193.27,1342.58,2.0,232.0,-5.566421,-3.024543,-11.77133,0.9935451,-3.024543,-36.35823,-13.33369,11.0
118,1191.82,1343.95,2.0,234.0,-6.15494,-4.56205,-6.440225,3.535223,-4.56205,-36.94675,-12.3847,11.0
119,1190.36,1345.32,2.0,236.0,-7.555699,-4.425458,-5.154564,-0.2366594,-4.425458,-38.34751,-13.92205,11.0
120,1188.91,1346.69,2.0,238.0,-6.638589,-3.589356,-5.795668,-0.07752034,-3.589356,-37.4304,-13.84105,11.0
121,1187.46,1348.07,2.0,240.0,-4.93496,-1.822842,-6.636958,-0.2013029,-1.822841,-35.72677,-13.90393,8.0
122,1186.0,1349.44,2.0,242.0,-5.005009,-2.281282,-19.16659,0.5933995,-2.281282,-35.79682,-13.51554,8.0
123,1184.55,1350.82,2.0,244.0,-6.662149,-3.60264,-1.55104,-0.09786678,-3.602641,-37.45396,-13.85132,11.0
124,1183.1,1352.19,2.0,246.0,-5.291841,-3.917804,-2.623685,4.292741,-3.917804,-36.08365,-12.16585,11.0
125,1181.65,1353.57,2.0,248.0,-5.194781,-3.693351,-3.400072,3.840472,-3.693351,-35.98659,-12.29324,11.0
126,1180.2,1354.94,2.0,250.0,-5.68661,-3.436721,-3.426378,1.68283,-3.43672,-36.47842,-13.0417,11.0
127,1178.75,1356.32,2.0,252.0,-5.163491,-3.839688,-1.347183,4.480907,-3.839688,-35.9553,-12.11562,11.0
128,1177.31,1357.7,2.0,254.0,-5.034859,-2.132958,-8.87387,0.219573,-2.132959,-35.82667,-13.69371,11.0
129,1175.86,1359.08,2.0,256.0,-5.568719,-3.187586,-13.24969,1.36518,-3.187586,-36.36053,-13.17295,11.0
130,1174.41,1360.46,2.0,258.0,-4.653981,-2.457082,-6.60953,1.815088,-2.457082,-35.44579,-12.98871,11.0
131,1172.97,1361.84,2.0,260.0,-5.031249,-2.596617,-19.06778,1.239474,-2.596618,-35.82306,-13.22644,11.0
132,1171.52,1363.22,2.0,262.0,-4.329979,-2.314832,-9.789782,2.288311,-2.314832,-35.12179,-12.80696,11.0
133,1170.08,1364.6,2.0,264.0,-4.46878,-2.175792,-1.05708,1.577006,-2.175792,-35.26059,-13.0848,11.0
134,1168.64,1365.98,2.0,266.0,-3.748939,-1.656329,-0.191773,2.082723,-1.656328,-34.54075,-12.88442,11.0
135,1167.2,1367.37,2.0,268.0,-3.66566,-1.90828,-11.20841,3.020909,-1.90828,-34.45747,-12.54919,11.0
136,1165.76,1368.75,2.0,270.0,-3.153169,-0.8908652,2.086368,1.65219,-0.8908656,-33.94498,-13.05412,11.0
137,1164.32,1370.14,2.0,272.0,-4.12895,-1.926764,-0.9020755,1.801782,-1.926764,-34.92076,-12.994,11.0
138,1162.88,1371.53,2.0,274.0,-2.8598,-1.771027,-7.503703,5.452715,-1.771027,-33.65161,-11.88059,11.0
139,1161.44,1372.92,2.0,276.0,-3.103321,-1.697406,-3.62037,4.176349,-1.697406,-33.89513,-12.19773,11.0
140,1160.01,1374.31,2.0,278.0,-3.246279,-1.135058,0.1593722,2.034218,-1.135059,-34.03809,-12.90303,11.0
141,1158.57,1375.7,2.0,280.0,-2.5826,-1.164934,0.1906385,4.134005,-1.164934,-33.37441,-12.20948,11.0
142,1157.14,1377.09,2.0,282.0,-3.20154,-0.922943,0.046298,1.612172,-0.9229431,-33.99335,-13.07041,11.0
143,1155.71,1378.49,2.0,284.0,-4.895971,-1.87191,-2.093591,-0.0274791,-1.87191,-35.68778,-13.81587,11.0
144,1154.28,1379.88,2.0,286.0,-4.354191,-2.160241,-4.960953,1.82252,-2.160241,-35.146,-12.98576,11.0
145,1152.85,1381.28,2.0,288.0,-1.28824,-0.1224254,-4.823836,5.11561,-0.1224253,-32.08005,-11.95763,11.0
146,1151.42,1382.68,2.0,290.0,-2.024689,-0.8799025,-5.68293,5.20564,-0.8799026,-32.8165,-11.9366,11.0
147,1150.0,1384.08,2.0,292.0,-2.502079,-1.217451,-6.431083,4.631936,-1.217451,-33.29389,-12.07644,11.0
148,1148.57,1385.48,2.0,294.0,-4.71921,-1.726226,-7.2891,0.03470099,-1.726226,-35.51102,-13.7848,8.0
149,1147.15,1386.88,2.0,296.0,-4.868269,-2.348133,-11.36208,1.042771,-2.348132,-35.66008,-13.31195,8.0
150,1145.73,1388.29,2.0,298.0,-4.246111,-1.493682,1.039353,0.5320265,-1.493682,-35.03792,-13.54424,8.0
151,1144.31,1389.69,2.0,300.0,-5.814099,-2.791445,-9.432322,-0.02467432,-2.791445,-36.60591,-13.81447,11.0
152,1142.89,1391.1,2.0,302.0,-5.512469,-2.668104,0.3095677,0.3384629,-2.668104,-36.30428,-13.63618,8.0
153,1141.47,1392.51,2.0,304.0,-5.797911,-3.282723,-5.564428,1.05402,-3.282723,-36.58972,-13.307,11.0
154,1140.06,1393.92,2.0,306.0,-5.220709,-3.039695,-0.6919702,1.855209,-3.039695,-36.01252,-12.97283,8.0
155,1138.65,1395.34,2.0,308.0,-6.40923,-3.551463,-0.4238918,0.310618,-3.551463,-37.20104,-13.64958,8.0
156,1137.24,1396.76,2.0,310.0,-3.958199,-2.100147,-7.205083,2.725166,-2.100147,-34.75001,-12.64986,8.0
157,1135.83,1398.17,2.0,312.0,-4.35641,-1.647588,0.1490838,0.6254549,-1.647589,-35.14822,-13.50063,8.0
158,1134.43,1399.6,2.0,314.0,-4.09142,-1.329238,0.7504111,0.5112743,-1.329238,-34.88323,-13.55399,11.0
159,1133.03,1401.02,2.0,316.0,-4.320171,-2.697266,-2.040833,3.438221,-2.697266,-35.11198,-12.41472,8.0
160,1131.63,1402.45,2.0,318.0,-6.03235,-3.314984,-4.007675,0.6070645,-3.314984,-36.82416,-13.50918,8.0
161,1130.23,1403.88,2.0,320.0,-5.517299,-4.258979,-8.945081,4.73559,-4.258979,-36.30911,-12.05013,8.0
162,1128.84,1405.31,2.0,322.0,-6.009319,-3.589285,-10.26271,1.27357,-3.589286,-36.80113,-13.21185,8.0
163,1127.45,1406.74,2.0,324.0,-5.4672,-2.576265,-5.449801,0.2421032,-2.576265,-36.25901,-13.68275,8.0
164,1126.06,1408.18,2.0,326.0,-6.07862,-3.899969,-7.155866,1.861198,-3.899969,-36.87043,-12.97046,8.0
165,1124.67,1409.62,2.0,328.0,-3.89806,-2.359114,-4.324701,3.713436,-2.359114,-34.68987,-12.33076,8.0
166,1123.29,1411.07,2.0,330.0,-4.122231,-1.831017,-2.814883,1.581331,-1.831017,-34.91404,-13.08303,8.0
167,1121.92,1412.52,2.0,332.0,-5.099511,-2.540105,1.511221,0.954083,-2.540105,-35.89132,-13.35122,8.0
168,1120.54,1413.97,2.0,334.0,-3.83162,-2.601483,-3.420817,4.848731,-2.601483,-34.62343,-12.02195,8.0
169,1119.17,1415.43,2.0,336.0,-4.616301,-1.898928,0.4757163,0.6070489,-1.898928,-35.40811,-13.50919,8.0
170,1117.81,1416.89,2.0,338.0,-4.87962,-1.698649,0.08579747,-0.3348884,-1.698649,-35.67143,-13.97278,8.0
171,1116.45,1418.35,2.0,340.0,-4.627459,-1.574768,2.543019,-0.084373,-1.574767,-35.41927,-13.8445,11.0
172,1115.1,1419.82,2.0,342.0,-4.16955,-1.047651,-0.4987337,-0.2204013,-1.047651,-34.96136,-13.91371,8.0
173,1113.75,1421.3,2.0,344.0,-3.83843,-0.9565114,-9.173021,0.2606745,-0.9565116,-34.63024,-13.67373,11.0
174,1112.4,1422.78,2.0,346.0,-3.452001,-0.4268659,-2.930036,-0.02961885,-0.426866,-34.24381,-13.81695,11.0
175,1111.07,1424.27,2.0,348.0,-2.92608,-0.2504596,-2.159951,0.6973197,-0.2504595,-33.71789,-13.46743,11.0
176,1109.74,1425.76,2.0,350.0,-2.82615,-0.1191887,4.137573,0.629467,-0.1191891,-33.61796,-13.49877,11.0
177,1108.42,1427.26,2.0,352.0,-2.134881,0.007408337,3.072421,1.953975,0.007407915,-32.92669,-12.9341,11.0
178,1107.11,1428.77,2.0,354.0,-1.58432,0.4688956,1.042619,2.186519,0.468896,-32.37613,-12.84503,11.0
179,1105.81,1430.29,2.0,356.0,-1.53955,0.3097018,2.84306,2.750497,0.3097019,-32.33136,-12.64106,11.0
180,1104.51,1431.81,2.0,358.0,-2.51055,0.3835861,-9.716573,0.2355203,0.3835866,-33.30236,-13.68595,11.0
181,1103.23,1433.34,2.0,360.0,-4.493549,-0.7073095,3.465737,-1.434034,-0.7073102,-35.28536,-14.57805,11.0
182,1101.94,1434.87,2.0,362.0,-4.450319,-0.9247471,-2.800857,-0.9758418,-0.9247467,-35.24213,-14.31738,11.0
183,1100.65,1436.4,2.0,364.0,-2.23835,-0.05242975,4.397372,1.842793,-0.05243011,-33.03016,-12.97773,11.0
184,1099.36,1437.93,2.0,366.0,-3.288081,-0.1734126,-1.564269,-0.2062866,-0.1734126,-34.07989,-13.90648,11.0
185,1098.08,1439.46,2.0,368.0,-4.522951,-1.137057,-1.165791,-0.721275,-1.137056,-35.31476,-14.17771,11.0
186,1096.79,1440.99,2.0,370.0,-3.272841,-0.9027988,-5.872591,1.391503,-0.902799,-34.06465,-13.16185,11.0
187,1095.51,1442.52,2.0,372.0,-4.05134,-0.9294672,-6.983315,-0.2203503,-0.9294668,-34.84315,-13.91369,11.0
188,1094.23,1444.06,2.0,374.0,-3.26519,-0.8782504,-8.687648,1.351433,-0.8782501,-34.057,-13.17875,11.0
189,1092.95,1445.59,2.0,376.0,-4.539389,-0.7886939,1.902264,-1.372761,-0.7886935,-35.3312,-14.54251,11.0
190,1091.67,1447.13,2.0,378.0,-3.14337,-0.2758434,0.7613502,0.2903997,-0.275844,-33.93518,-13.65934,11.0
191,1090.4,1448.68,2.0,380.0,-4.610331,-1.284018,-0.5758683,-0.6105839,-1.284018,-35.40214,-14.11813,11.0
192,1089.14,1450.23,2.0,382.0,-4.042599,-1.428288,-2.737099,0.8317398,-1.428288,-34.83441,-13.40612,11.0
193,1087.88,1451.78,2.0,384.0,-4.724519,-1.925959,1.738104,0.4343345,-1.925959,-35.51633,-13.59037,11.0
194,1086.64,1453.35,2.0,386.0,-3.79353,-1.34552,-0.9039065,1.20836,-1.345519,-34.58534,-13.23982,11.0
195,1085.41,1454.92,2.0,388.0,-5.512359,-1.886495,-2.083817,-1.154612,-1.886496,-36.30417,-14.41768,8.0
196,1084.2,1456.52,2.0,390.0,-4.40124,-1.570443,1.151279,0.366745,-1.570443,-35.19305,-13.62261,11.0
197,1083.02,1458.13,2.0,392.0,-4.924779,-1.771151,1.262218,-0.282076,-1.771152,-35.71659,-13.94544,11.0
198,1081.89,1459.78,2.0,394.0,-5.43896,-2.514759,-1.63777,0.1739414,-2.514759,-36.23077,-13.71601,11.0
199,1080.82,1461.47,2.0,396.0,-4.033361,-1.948061,-5.037728,2.10187,-1.948061,-34.82517,-12.87711,11.0
200,1079.87,1463.23,2.0,398.0,-5.679341,-2.415541,-9.441517,-0.4930146,-2.415541,-36.47115,-14.05561,11.0
201,1079.13,1465.09,2.0,400.0,-5.699961,-2.853124,-9.076737,0.3333195,-2.853124,-36.49177,-13.63865,8.0
202,1078.84,1467.06,2.0,402.0,-4.745929,-2.145625,-15.92825,0.86277,-2.145625,-35.53774,-13.39212,11.0
203,1079.34,1468.97,2.0,404.0,-5.72408,-3.36011,-2.616411,1.405956,-3.36011,-36.51589,-13.15578,11.0
204,1080.54,1470.57,2.0,406.0,-5.995779,-3.390326,-2.577055,0.8513502,-3.390326,-36.78759,-13.39727,11.0
205,1082.03,1471.89,2.0,408.0,-6.92657,-3.016635,-9.63336,-1.644512,-3.016636,-37.71838,-14.70175,8.0
206,1083.63,1473.1,2.0,410.0,-5.7386,-2.553538,-3.019598,-0.342761,-2.553539,-36.53041,-13.97687,8.0
207,1085.25,1474.27,2.0,412.0,-5.83262,-2.360913,-4.640795,-0.8784666,-2.360912,-36.62443,-14.26352,8.0
208,1086.87,1475.44,2.0,414.0,-6.622851,-3.02583,-8.724784,-1.10353,-3.025829,-37.41466,-14.38883,8.0
209,1088.47,1476.65,2.0,416.0,-6.523449,-3.258778,-5.287517,-0.4946642,-3.258779,-37.31526,-14.05648,11.0
