# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
43,1572.45,1106.47,2.0,84.0,-32.4928,-31.49574,-39.00169,5.882395,-31.49571,-63.28461,-11.78891,8.0
44,1572.82,1108.44,2.0,86.0,-30.0929,-29.25846,-27.7854,6.739898,-29.25844,-60.88471,-11.62627,8.0
45,1573.18,1110.41,2.0,88.0,-27.8528,-27.62188,-28.81067,12.62698,-27.62187,-58.64461,-11.02275,8.0
46,1573.52,1112.38,2.0,90.0,-28.9401,-28.5592,-25.84073,10.37759,-28.55918,-59.73191,-11.17274,8.0
47,1573.84,1114.35,2.0,92.0,-30.3436,-30.22699,-29.75467,15.65099,-30.22696,-61.13541,-10.90845,8.0
48,1574.15,1116.33,2.0,94.0,-30.4352,-30.34983,-29.76,17.02031,-30.3498,-61.22701,-10.87722,8.0
49,1574.44,1118.31,2.0,96.0,-32.2063,-31.92541,-32.10901,11.75071,-31.92537,-62.99811,-11.07274,8.0
50,1574.71,1120.29,2.0,98.0,-29.7433,-29.63049,-29.76682,15.7967,-29.63046,-60.53511,-10.90465,8.0
51,1574.96,1122.27,2.0,100.0,-30.942,-30.65737,-30.73832,11.6914,-30.65734,-61.73381,-11.07648,8.0
52,1575.17,1124.26,2.0,102.0,-31.2466,-30.86898,-32.64729,10.41668,-30.86894,-62.03841,-11.16947,8.0
53,1575.35,1126.25,2.0,104.0,-29.193,-29.03844,-29.56212,14.40882,-29.03842,-59.98481,-10.94639,8.0
54,1575.5,1128.25,2.0,106.0,-31.842,-31.45036,-36.21485,10.25129,-31.45032,-62.63381,-11.18349,8.0
55,1575.63,1130.24,2.0,108.0,-28.6543,-28.42711,-29.40693,12.69941,-28.42709,-59.44611,-11.01903,8.0
56,1575.75,1132.24,2.0,110.0,-30.1471,-29.73309,-29.4137,9.998801,-29.73306,-60.93891,-11.20585,8.0
57,1575.83,1134.24,2.0,112.0,-31.1819,-30.85607,-28.79507,11.08355,-30.85604,-61.97371,-11.11767,8.0
58,1575.87,1136.24,2.0,114.0,-32.3688,-31.91265,-35.14865,9.556249,-31.91261,-63.16062,-11.24801,8.0
59,1575.88,1138.24,2.0,116.0,-35.9441,-33.91869,-35.73476,2.260538,-33.91862,-66.73591,-12.81729,8.0
60,1575.84,1140.23,2.0,118.0,-34.6092,-33.52588,-31.21196,5.477089,-33.52582,-65.40101,-11.87519,8.0
61,1575.74,1142.23,2.0,120.0,-35.72,-34.11633,-32.30491,3.499983,-34.11626,-66.51181,-12.39555,8.0
62,1575.57,1144.22,2.0,122.0,-35.8311,-35.34914,-33.83242,9.303684,-35.34905,-66.62291,-11.27386,8.0
63,1575.33,1146.21,2.0,124.0,-43.7348,-42.51863,-41.52061,4.90363,-42.51814,-74.52661,-12.00847,11.0
64,1575.0,1148.18,2.0,126.0,-41.4066,-40.97522,-43.71579,9.808064,-40.97487,-72.19842,-11.22354,8.0
65,1574.58,1150.14,2.0,128.0,-49.281,-46.22891,-48.32126,-0.08545564,-46.22776,-80.07281,-13.84505,11.0
66,1574.07,1152.07,2.0,130.0,-35.0133,-34.82501,-34.50975,13.53294,-34.82492,-65.80512,-10.98019,8.0
67,1573.45,1153.97,2.0,132.0,-39.3037,-35.59695,-41.90116,-1.296666,-35.59685,-70.09551,-14.49866,8.0
68,1572.74,1155.84,2.0,134.0,-38.7287,-37.87973,-37.50389,6.656603,-37.87957,-69.52051,-11.64095,20.0
69,1571.93,1157.67,2.0,136.0,-38.5299,-34.69636,-31.78956,-1.515153,-34.69628,-69.32171,-14.62543,20.0
70,1571.04,1159.46,2.0,138.0,-38.3133,-36.56665,-41.1232,3.052854,-36.56653,-69.10512,-12.53859,20.0
71,1570.07,1161.21,2.0,140.0,-37.3335,-34.2371,-37.80782,-0.1706639,-34.23703,-68.12531,-13.88828,20.0
72,1569.03,1162.92,2.0,142.0,-37.5553,-33.83017,-35.31435,-1.328577,-33.83011,-68.34712,-14.51701,19.0
73,1567.94,1164.59,2.0,144.0,-38.2658,-35.07042,-30.35337,-0.3627586,-35.07033,-69.05761,-13.98728,19.0
74,1566.74,1166.19,2.0,146.0,-38.4751,-35.68414,-35.92369,0.4501207,-35.68403,-69.26692,-13.58288,19.0
75,1565.42,1167.7,2.0,148.0,-40.9904,-36.64863,-34.83992,-2.349283,-36.64851,-71.78221,-15.13371,19.0
76,1564.02,1169.12,2.0,150.0,-38.0044,-35.05117,-34.28531,0.1147282,-35.05108,-68.79621,-13.74513,11.0
77,1562.55,1170.47,2.0,152.0,-40.4778,-37.04156,-41.07074,-0.814063,-37.04142,-71.26961,-14.22819,20.0
78,1561.02,1171.77,2.0,154.0,-39.0008,-36.07731,-40.82261,0.175159,-36.0772,-69.79261,-13.71542,19.0
79,1559.46,1173.02,2.0,156.0,-34.4745,-32.93972,-30.15099,3.727259,-32.93967,-65.26631,-12.32664,8.0
80,1557.87,1174.23,2.0,158.0,-27.8964,-25.91138,-24.19371,2.369908,-25.91137,-58.68821,-12.77685,11.0
81,1556.25,1175.41,2.0,160.0,-31.1628,-28.21555,-25.91482,0.1269954,-28.21554,-61.95461,-13.73908,8.0
82,1554.62,1176.55,2.0,162.0,-32.9969,-31.43406,-34.08771,3.633746,-31.43402,-63.78871,-12.35469,11.0
83,1552.96,1177.68,2.0,164.0,-33.6205,-31.78652,-38.2606,2.794561,-31.78648,-64.41231,-12.62584,11.0
84,1551.3,1178.78,2.0,166.0,-38.184,-34.76681,-39.7496,-0.7790577,-34.76672,-68.97581,-14.20909,20.0
85,1549.62,1179.87,2.0,168.0,-38.7831,-36.67166,-49.74392,2.033304,-36.67153,-69.57491,-12.90338,20.0
86,1547.93,1180.94,2.0,170.0,-40.3923,-36.8,-45.37557,-1.095377,-36.79987,-71.18411,-14.38425,20.0
87,1546.24,1182.01,2.0,172.0,-39.4581,-35.08837,-36.21903,-2.393379,-35.08828,-70.24991,-15.16163,20.0
88,1544.54,1183.07,2.0,174.0,-36.1783,-34.14304,-36.80868,2.234157,-34.14297,-66.97011,-12.82714,11.0
89,1542.85,1184.13,2.0,176.0,-39.2082,-37.70429,-40.81764,3.831456,-37.70413,-70.00001,-12.29588,20.0
90,1541.15,1185.18,2.0,178.0,-39.2257,-35.10235,-38.90787,-1.998393,-35.10226,-70.01751,-14.91525,20.0
91,1539.46,1186.25,2.0,180.0,-40.5149,-37.17908,-48.45468,-0.6285998,-37.17894,-71.30671,-14.12778,20.0
92,1537.77,1187.32,2.0,182.0,-40.5749,-37.46323,-34.94737,-0.2007342,-37.46308,-71.36672,-13.90364,20.0
93,1536.09,1188.41,2.0,184.0,-39.9404,-34.76018,-31.36961,-3.61034,-34.76009,-70.73221,-15.97212,20.0
94,1534.43,1189.53,2.0,186.0,-38.7655,-35.38287,-39.2335,-0.7154055,-35.38278,-69.55731,-14.17453,20.0
95,1532.8,1190.69,2.0,188.0,-38.0241,-33.95676,-36.08054,-1.906617,-33.95669,-68.81591,-14.85922,19.0
96,1531.22,1191.91,2.0,190.0,-37.632,-34.32462,-31.07931,-0.5752653,-34.32455,-68.42381,-14.09926,20.0
97,1529.72,1193.23,2.0,192.0,-38.9851,-35.0419,-31.87021,-1.700563,-35.04181,-69.77691,-14.7351,20.0
98,1528.31,1194.64,2.0,194.0,-37.196,-33.9923,-33.61031,-0.3786785,-33.99223,-67.98781,-13.99558,19.0
99,1526.4,1194.98,2.0,196.0,-37.5844,-34.1771,-30.38892,-0.7608657,-34.17702,-68.37621,-14.19919,20.0
100,1524.6,1194.14,2.0,198.0,-37.3317,-35.01823,-38.47821,1.527027,-35.01814,-68.12351,-13.10537,20.0
101,1523.08,1192.84,2.0,200.0,-37.1262,-36.16904,-36.22198,6.080033,-36.16892,-67.91802,-11.74909,20.0
102,1521.75,1191.35,2.0,202.0,-48.8151,-43.88874,-43.46332,-3.241991,-43.88807,-79.60692,-15.71885,11.0
103,1520.59,1189.72,2.0,204.0,-44.1196,-42.47027,-41.04442,3.352529,-42.46979,-74.91141,-12.44162,11.0
104,1519.62,1187.97,2.0,206.0,-45.3903,-42.49556,-49.77892,0.2332695,-42.49507,-76.18211,-13.68704,19.0
105,1520.17,1187.15,2.0,208.0,-45.1765,-43.39613,-42.58568,2.950407,-43.39553,-75.96831,-12.57278,19.0
106,1521.62,1188.53,2.0,210.0,-46.2193,-43.68301,-54.8959,1.004727,-43.68237,-77.01111,-13.32874,11.0
107,1522.94,1190.04,2.0,212.0,-47.9729,-43.10424,-39.6053,-3.156485,-43.10369,-78.76471,-15.66102,19.0
108,1524.2,1191.59,2.0,214.0,-43.8517,-39.9889,-39.5306,-1.565264,-39.98863,-74.64351,-14.65488,8.0
109,1525.43,1193.16,2.0,216.0,-38.3533,-35.02301,-32.18234,-0.6181683,-35.02293,-69.14511,-14.12219,20.0
110,1526.64,1194.76,2.0,218.0,-38.7904,-34.14162,-30.56997,-2.82545,-34.14155,-69.58221,-15.44067,8.0
111,1527.82,1196.37,2.0,220.0,-37.8327,-35.12524,-39.7068,0.6282036,-35.12515,-68.62451,-13.49936,20.0
112,1529.0,1197.99,2.0,222.0,-37.4408,-34.52772,-31.73744,0.196515,-34.52765,-68.23261,-13.70497,20.0
113,1530.16,1199.61,2.0,224.0,-38.0081,-35.69112,-37.23923,1.518513,-35.69102,-68.79991,-13.10889,19.0
114,1531.31,1201.25,2.0,226.0,-38.6543,-37.27946,-36.64159,4.289241,-37.27931,-69.44611,-12.1668,19.0
115,1532.45,1202.89,2.0,228.0,-47.4472,-42.77929,-46.31464,-2.855201,-42.77877,-78.23901,-15.46024,11.0
116,1533.58,1204.54,2.0,230.0,-50.9789,-47.78953,-49.08956,-0.3542146,-47.78788,-81.77071,-13.98283,11.0
117,1534.71,1206.19,2.0,232.0,-39.8399,-38.32975,-41.32209,3.810051,-38.32956,-70.63171,-12.30216,8.0
118,1535.84,1207.84,2.0,234.0,-40.6625,-36.31323,-36.4481,-2.361129,-36.31311,-71.45431,-15.1412,19.0
119,1536.96,1209.49,2.0,236.0,-42.7018,-41.00345,-49.75594,3.199687,-41.00311,-73.49361,-12.49051,8.0
120,1538.09,1211.14,2.0,238.0,-40.2063,-39.79189,-38.18408,9.991841,-39.79163,-70.99811,-11.20648,8.0
121,1539.22,1212.79,2.0,240.0,-38.627,-37.32641,-37.90216,4.56935,-37.32626,-69.41881,-12.09255,11.0
122,1540.35,1214.44,2.0,242.0,-34.9271,-33.27912,-33.127,3.358115,-33.27906,-65.71891,-12.43985,19.0
123,1541.48,1216.09,2.0,244.0,-34.6466,-34.23184,-32.69915,9.990088,-34.23177,-65.43841,-11.20664,8.0
124,1542.61,1217.74,2.0,246.0,-36.1887,-34.36299,-36.641,2.818521,-34.36292,-66.98052,-12.6176,8.0
125,1543.74,1219.39,2.0,248.0,-32.1802,-31.37566,-32.01436,6.913688,-31.37563,-62.97201,-11.59639,8.0
126,1544.88,1221.03,2.0,250.0,-29.765,-27.30425,-26.66965,1.178821,-27.30424,-60.55681,-13.25258,19.0
127,1546.01,1222.68,2.0,252.0,-32.2608,-30.8652,-27.2786,4.213636,-30.86516,-63.05261,-12.18745,8.0
128,1547.14,1224.33,2.0,254.0,-29.7045,-28.88978,-27.35357,6.853918,-28.88976,-60.49631,-11.60655,11.0
129,1548.27,1225.98,2.0,256.0,-32.076,-28.73516,-40.396,-0.6377418,-28.73513,-62.86781,-14.13268,11.0
130,1549.4,1227.63,2.0,258.0,-27.5743,-26.03705,-33.09163,3.719079,-26.03704,-58.36611,-12.32908,11.0
131,1550.53,1229.28,2.0,260.0,-25.8408,-24.44939,-29.3266,4.228996,-24.44938,-56.63261,-12.18323,11.0
132,1551.66,1230.92,2.0,262.0,-26.5724,-23.74616,-19.72303,0.376255,-23.74615,-57.36421,-13.61806,19.0
133,1552.8,1232.57,2.0,264.0,-25.2561,-23.26097,-20.76477,2.342428,-23.26096,-56.04791,-12.78695,19.0
134,1553.93,1234.22,2.0,266.0,-25.219,-24.19441,-32.71172,5.749918,-24.1944,-56.01081,-11.81642,11.0
135,1555.06,1235.87,2.0,268.0,-29.1454,-28.12623,-34.14402,5.775768,-28.12622,-59.93721,-11.81099,11.0
136,1556.19,1237.51,2.0,270.0,-26.284,-25.38256,-22.75783,6.369923,-25.38255,-57.07581,-11.69326,11.0
137,1557.33,1239.16,2.0,272.0,-28.337,-26.74711,-30.57913,3.544963,-26.7471,-59.12881,-12.38171,11.0
138,1558.46,1240.81,2.0,274.0,-25.9234,-24.79854,-28.07151,5.292279,-24.79854,-56.71521,-11.91668,11.0
139,1559.59,1242.45,2.0,276.0,-25.5607,-23.91836,-29.06561,3.376177,-23.91835,-56.35251,-12.43416,11.0
140,1560.72,1244.1,2.0,278.0,-26.3764,-23.78405,-20.61885,0.880422,-23.78404,-57.16821,-13.38417,20.0
141,1561.86,1245.75,2.0,280.0,-25.2564,-22.3592,-19.66582,0.229214,-22.3592,-56.04821,-13.68902,20.0
142,1562.99,1247.39,2.0,282.0,-27.8145,-24.22982,-28.04541,-1.081611,-24.22981,-58.60632,-14.3765,20.0
143,1564.12,1249.04,2.0,284.0,-25.566,-24.48962,-31.80082,5.508841,-24.48961,-56.35781,-11.8682,11.0
144,1565.26,1250.69,2.0,286.0,-27.3634,-24.43166,-23.04017,0.1585601,-24.43166,-58.15521,-13.72356,11.0
145,1566.39,1252.33,2.0,288.0,-26.7924,-23.47535,-23.64279,-0.5932716,-23.47534,-57.58421,-14.10887,11.0
146,1567.52,1253.98,2.0,290.0,-22.0448,-20.59197,-18.42769,4.009034,-20.59197,-52.83661,-12.24465,19.0
147,1568.66,1255.63,2.0,292.0,-23.4256,-21.46085,-22.49692,2.425417,-21.46085,-54.21741,-12.75656,19.0
148,1569.79,1257.27,2.0,294.0,-17.9633,-17.37989,-16.72566,8.423121,-17.37989,-48.75511,-11.37522,19.0
149,1570.93,1258.92,2.0,296.0,-17.0193,-16.08503,-14.38989,6.197598,-16.08503,-47.81111,-11.72609,19.0
150,1572.06,1260.57,2.0,298.0,-17.5534,-16.66827,-20.12563,6.457689,-16.66827,-48.34521,-11.67694,19.0
151,1573.19,1262.21,2.0,300.0,-26.3743,-20.99389,-25.42667,-3.894791,-20.99389,-57.16611,-16.17223,11.0
152,1574.33,1263.86,2.0,302.0,-24.0267,-20.03263,-17.2759,-1.785332,-20.03263,-54.81851,-14.78588,19.0
153,1575.46,1265.5,2.0,304.0,-20.6856,-18.39302,-24.62404,1.577986,-18.39302,-51.47741,-13.0844,19.0
154,1576.6,1267.15,2.0,306.0,-20.249,-17.57347,-17.18452,0.6975151,-17.57347,-51.04081,-13.46734,20.0
155,1577.73,1268.8,2.0,308.0,-24.6047,-19.72601,-20.98172,-3.170544,-19.72601,-55.39651,-15.67051,19.0
156,1578.87,1270.44,2.0,310.0,-26.8828,-23.16301,-20.81164,-1.319201,-23.163,-57.67461,-14.51161,20.0
157,1580.0,1272.09,2.0,312.0,-26.4485,-23.58597,-39.72745,0.3007336,-23.58596,-57.24031,-13.65435,19.0
158,1581.14,1273.73,2.0,314.0,-23.9613,-20.68866,-21.74881,-0.5097395,-20.68866,-54.75311,-14.06446,8.0
159,1582.27,1275.38,2.0,316.0,-21.6211,-20.9207,-22.99263,7.569444,-20.92069,-52.41291,-11.49222,8.0
160,1583.4,1277.02,2.0,318.0,-16.7473,-14.53711,-19.61121,1.781684,-14.53711,-47.53911,-13.002,11.0
161,1584.54,1278.67,2.0,320.0,-13.7752,-12.43531,-12.32821,4.419995,-12.43531,-44.56701,-12.1317,11.0
162,1585.67,1280.31,2.0,322.0,-15.0832,-11.59592,-8.726053,-0.9067115,-11.59592,-45.87501,-14.27909,11.0
163,1586.81,1281.96,2.0,324.0,-17.5563,-14.22611,-15.23287,-0.6178212,-14.22611,-48.34811,-14.122,11.0
164,1587.94,1283.6,2.0,326.0,-13.7253,-10.68508,-23.63105,-0.05962867,-10.68508,-44.51711,-13.83203,11.0
165,1589.08,1285.24,2.0,328.0,-15.4322,-13.17774,-15.63817,1.67154,-13.17774,-46.22401,-13.04627,11.0
166,1590.21,1286.89,2.0,330.0,-14.4907,-11.97472,-8.636448,1.05222,-11.97472,-45.28251,-13.30779,19.0
167,1591.35,1288.53,2.0,332.0,-18.6635,-14.89484,-13.73473,-1.403773,-14.89484,-49.45531,-14.56047,11.0
168,1592.49,1290.18,2.0,334.0,-14.7037,-11.32888,-19.31314,-0.7007949,-11.32888,-45.49551,-14.16663,11.0
169,1593.62,1291.82,2.0,336.0,-17.2608,-13.7,-11.75463,-1.039006,-13.7,-48.05261,-14.35261,11.0
170,1594.76,1293.47,2.0,338.0,-18.8715,-15.58467,-10.64045,-0.5365062,-15.58467,-49.66331,-14.07864,19.0
171,1595.89,1295.11,2.0,340.0,-16.0233,-14.51098,-15.37201,3.8033,-14.51097,-46.81511,-12.30414,19.0
172,1597.03,1296.75,2.0,342.0,-18.6297,-15.80509,-14.96622,0.3796825,-15.80509,-49.42151,-13.61642,20.0
173,1598.17,1298.4,2.0,344.0,-19.7433,-16.77543,-21.01992,0.08528271,-16.77543,-50.53511,-13.75968,19.0
174,1599.3,1300.04,2.0,346.0,-13.826,-13.0247,-13.6727,6.933083,-13.0247,-44.61781,-11.59311,19.0
175,1600.44,1301.69,2.0,348.0,-17.3876,-15.66369,-12.99527,3.122253,-15.66369,-48.17941,-12.51573,20.0
176,1601.57,1303.33,2.0,350.0,-16.7869,-14.37992,-15.40946,1.304194,-14.37992,-47.57871,-13.19879,20.0
177,1602.71,1304.97,2.0,352.0,-15.2333,-13.91017,-13.9641,4.483476,-13.91017,-46.02511,-12.11494,19.0
178,1603.85,1306.62,2.0,354.0,-18.9462,-17.22318,-17.40407,3.124977,-17.22318,-49.73801,-12.51484,19.0
179,1604.98,1308.26,2.0,356.0,-21.9411,-18.37488,-22.14869,-1.048696,-18.37487,-52.73291,-14.35804,19.0
180,1606.12,1309.9,2.0,358.0,-13.1931,-11.06886,-14.28527,2.000472,-11.06886,-43.98491,-12.91606,11.0
181,1607.26,1311.55,2.0,360.0,-14.2269,-11.4736,-7.370969,0.5301711,-11.4736,-45.01871,-13.54511,11.0
182,1608.4,1313.19,2.0,362.0,-14.8459,-12.34597,-20.37971,1.088802,-12.34597,-45.63771,-13.29174,11.0
183,1609.53,1314.83,2.0,364.0,-15.0153,-13.49784,-11.52413,3.78586,-13.49784,-45.80711,-12.30928,11.0
184,1610.67,1316.47,2.0,366.0,-17.9882,-13.58163,-19.78567,-2.451177,-13.58163,-48.78001,-15.19839,19.0
185,1611.81,1318.12,2.0,368.0,-12.7326,-9.83252,-15.13726,0.2233078,-9.83252,-43.52441,-13.69189,11.0
186,1612.94,1319.76,2.0,370.0,-14.4183,-10.68583,-17.09688,-1.341208,-10.68583,-45.21011,-14.52429,8.0
187,1614.08,1321.4,2.0,372.0,-13.6133,-10.61178,-14.12048,0.01757026,-10.61178,-44.40511,-13.79334,11.0
188,1615.22,1323.04,2.0,374.0,-14.0235,-11.6612,-18.10546,1.409945,-11.6612,-44.81531,-13.15411,8.0
189,1616.36,1324.69,2.0,376.0,-14.917,-11.77546,-13.08281,-0.2586317,-11.77546,-45.70881,-13.93335,11.0
190,1617.5,1326.33,2.0,378.0,-18.5089,-14.79843,-11.81126,-1.30297,-14.79843,-49.30071,-14.50228,8.0
191,1618.64,1327.97,2.0,380.0,-17.3961,-13.51607,-10.86343,-1.594002,-13.51607,-48.18791,-14.67184,8.0
192,1619.78,1329.62,2.0,382.0,-15.3133,-12.67172,-12.39268,0.7716672,-12.67172,-46.10511,-13.4334,11.0
193,1620.92,1331.26,2.0,384.0,-18.7506,-15.66658,-12.29558,-0.1462086,-15.66658,-49.54241,-13.87583,8.0
194,1622.05,1332.9,2.0,386.0,-16.3059,-15.05712,-13.95186,4.773628,-15.05712,-47.09771,-12.0406,11.0
195,1623.19,1334.55,2.0,388.0,-15.9455,-14.47365,-16.34834,3.942498,-14.47365,-46.73731,-12.26367,11.0
196,1624.33,1336.19,2.0,390.0,-17.1335,-15.93206,-20.22982,4.966257,-15.93206,-47.92531,-11.99325,11.0
197,1625.47,1337.83,2.0,392.0,-20.9206,-18.16449,-32.23697,0.5241856,-18.16449,-51.71241,-13.54792,11.0
198,1626.61,1339.47,2.0,394.0,-19.9787,-18.22543,-19.65059,3.033271,-18.22543,-50.77051,-12.54508,11.0
199,1627.75,1341.11,2.0,396.0,-21.7705,-18.42623,-29.09687,-0.6440844,-18.42623,-52.56231,-14.13608,11.0
200,1628.89,1342.75,2.0,398.0,-18.7978,-16.8808,-22.41828,2.55791,-16.88079,-49.58961,-12.70882,11.0
201,1630.03,1344.4,2.0,400.0,-21.3686,-17.53166,-20.12629,-1.520808,-17.53166,-52.16041,-14.62875,19.0
202,1631.17,1346.04,2.0,402.0,-18.7837,-16.09711,-17.56833,0.6735018,-16.09711,-49.57552,-13.4784,11.0
203,1632.32,1347.68,2.0,404.0,-22.0254,-18.15262,-21.6332,-1.581724,-18.15262,-52.81721,-14.66459,19.0
204,1633.46,1349.32,2.0,406.0,-20.3468,-16.37571,-14.70418,-1.747059,-16.37571,-51.13861,-14.7629,11.0
205,1634.6,1350.96,2.0,408.0,-20.2978,-16.64184,-11.85427,-1.207634,-16.64184,-51.08961,-14.44777,11.0
206,1635.74,1352.6,2.0,410.0,-22.0945,-17.41737,-13.87984,-2.868396,-17.41737,-52.88631,-15.46894,19.0
207,1636.88,1354.24,2.0,412.0,-22.4557,-19.09793,-17.78253,-0.669201,-19.09792,-53.24751,-14.14959,19.0
208,1638.02,1355.88,2.0,414.0,-22.6144,-19.42105,-25.59151,-0.3587105,-19.42105,-53.40622,-13.98517,19.0
209,1639.16,1357.52,2.0,416.0,-23.2309,-18.85192,-19.04113,-2.407827,-18.85191,-54.02271,-15.1708,19.0
210,1640.3,1359.16,2.0,418.0,-21.7914,-17.9438,-14.05077,-1.538976,-17.9438,-52.58321,-14.63942,19.0
