# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
66,1616.4,1389.74,2.0,130.0,-15.1687,-11.5169,-16.31263,-1.20033,-11.5169,-45.96051,-14.44361,11.0
67,1615.33,1388.05,2.0,132.0,-14.4668,-10.52679,-8.668739,-1.695058,-10.52679,-45.25861,-14.73182,11.0
68,1614.26,1386.36,2.0,134.0,-15.2439,-11.14003,-7.214575,-1.966427,-11.14003,-46.03571,-14.89569,19.0
69,1613.19,1384.68,2.0,136.0,-17.4121,-14.62199,-12.33457,0.4521407,-14.62199,-48.20391,-13.58192,8.0
70,1612.11,1382.99,2.0,138.0,-17.4471,-12.88892,-18.0945,-2.686695,-12.88892,-48.23891,-15.34999,11.0
71,1611.04,1381.3,2.0,140.0,-13.8039,-10.81496,-7.606835,0.04281359,-10.81496,-44.59571,-13.78076,19.0
72,1609.97,1379.62,2.0,142.0,-18.1339,-13.57998,-11.25117,-2.680145,-13.57998,-48.92571,-15.34573,11.0
73,1608.89,1377.93,2.0,144.0,-19.111,-16.33541,-13.4504,0.4828399,-16.33541,-49.90281,-13.5674,8.0
74,1607.82,1376.25,2.0,146.0,-13.3499,-11.25999,-9.956644,2.0898,-11.25999,-44.14171,-12.88172,19.0
75,1606.75,1374.56,2.0,148.0,-16.4645,-12.88004,-30.58247,-1.081204,-12.88004,-47.25631,-14.37628,11.0
76,1605.67,1372.88,2.0,150.0,-18.1735,-14.01239,-10.94086,-2.059666,-14.01239,-48.96531,-14.95292,19.0
77,1604.6,1371.19,2.0,152.0,-15.0208,-11.49817,-12.53855,-0.970548,-11.49817,-45.81261,-14.31444,19.0
78,1603.52,1369.51,2.0,154.0,-16.7687,-14.0328,-14.72666,0.5673202,-14.0328,-47.56051,-13.52771,11.0
79,1602.45,1367.82,2.0,156.0,-18.9641,-14.77058,-19.01608,-2.112139,-14.77057,-49.75591,-14.98534,8.0
80,1601.37,1366.14,2.0,158.0,-18.3877,-14.05419,-20.02052,-2.336006,-14.05419,-49.17951,-15.12532,19.0
81,1600.3,1364.45,2.0,160.0,-17.372,-14.10082,-12.57991,-0.5069788,-14.10081,-48.16381,-14.063,19.0
82,1599.22,1362.77,2.0,162.0,-16.7396,-13.16475,-9.183696,-1.064084,-13.16475,-47.53141,-14.36666,8.0
83,1598.15,1361.09,2.0,164.0,-18.5232,-15.33968,-14.09629,-0.339783,-15.33968,-49.31501,-13.97533,8.0
84,1597.07,1359.4,2.0,166.0,-18.6706,-13.78088,-17.39009,-3.18687,-13.78088,-49.46241,-15.68153,19.0
85,1595.99,1357.72,2.0,168.0,-17.7102,-14.1926,-15.21013,-0.9614904,-14.1926,-48.50201,-14.30941,8.0
86,1594.92,1356.04,2.0,170.0,-18.4403,-14.68346,-19.72505,-1.38338,-14.68346,-49.23211,-14.54865,8.0
87,1593.84,1354.35,2.0,172.0,-18.5142,-14.36382,-25.216,-2.042251,-14.36382,-49.30601,-14.94219,11.0
88,1592.76,1352.67,2.0,174.0,-16.0723,-13.18885,-16.24672,0.2575089,-13.18885,-46.86411,-13.67527,8.0
89,1591.68,1350.99,2.0,176.0,-17.9645,-14.30811,-9.927855,-1.2084,-14.30811,-48.75631,-14.44821,8.0
90,1590.61,1349.31,2.0,178.0,-16.2827,-12.52977,-11.51032,-1.376619,-12.52977,-47.07451,-14.54474,11.0
91,1589.53,1347.62,2.0,180.0,-17.3242,-13.35027,-13.2813,-1.751793,-13.35027,-48.11601,-14.76574,8.0
92,1588.45,1345.94,2.0,182.0,-15.1529,-11.91397,-7.777806,-0.4458195,-11.91397,-45.94471,-14.03074,8.0
93,1587.37,1344.26,2.0,184.0,-16.9682,-12.67524,-7.440434,-2.271609,-12.67524,-47.76001,-15.08478,11.0
94,1586.29,1342.58,2.0,186.0,-16.447,-11.93935,-8.667164,-2.6087,-11.93935,-47.23881,-15.29946,11.0
95,1585.21,1340.9,2.0,188.0,-15.4029,-12.95138,-13.16027,1.200218,-12.95138,-46.19471,-13.24333,11.0
96,1584.13,1339.22,2.0,190.0,-12.3971,-8.796806,-10.26554,-1.109337,-8.796805,-43.18891,-14.39211,8.0
97,1583.05,1337.53,2.0,192.0,-13.414,-10.34613,-12.07974,-0.1143988,-10.34613,-44.20581,-13.85969,8.0
98,1581.97,1335.85,2.0,194.0,-13.7073,-10.44783,-10.37663,-0.4848088,-10.44783,-44.49911,-14.05128,11.0
99,1580.89,1334.17,2.0,196.0,-13.4284,-9.649272,-8.923389,-1.421808,-9.64927,-44.22021,-14.57094,8.0
100,1579.81,1332.49,2.0,198.0,-12.9622,-9.275097,-6.916884,-1.262213,-9.275097,-43.75401,-14.47891,8.0
101,1578.73,1330.81,2.0,200.0,-12.4201,-9.650917,-7.663681,0.4964088,-9.650918,-43.21191,-13.561,11.0
102,1577.65,1329.13,2.0,202.0,-12.9317,-9.891619,-9.917589,-0.05935963,-9.891617,-43.72351,-13.83189,11.0
103,1576.57,1327.45,2.0,204.0,-11.0785,-8.361656,-9.436336,0.6081843,-8.361656,-41.87031,-13.50866,11.0
104,1575.49,1325.77,2.0,206.0,-14.015,-9.317284,-6.68715,-2.899588,-9.317282,-44.80681,-15.48953,11.0
105,1574.41,1324.09,2.0,208.0,-14.4042,-10.57317,-10.51416,-1.510738,-10.57317,-45.19601,-14.62284,19.0
106,1573.33,1322.41,2.0,210.0,-13.1829,-9.225087,-16.83751,-1.724878,-9.225087,-43.97471,-14.74963,11.0
107,1572.25,1320.73,2.0,212.0,-13.1301,-10.49769,-12.57264,0.7918189,-10.49769,-43.92191,-13.42422,11.0
108,1571.16,1319.04,2.0,214.0,-13.9866,-10.48045,-9.135344,-0.9408417,-10.48045,-44.77841,-14.29796,11.0
109,1570.08,1317.37,2.0,216.0,-15.0031,-12.37662,-16.17864,0.8048887,-12.37662,-45.79491,-13.41829,11.0
110,1569.0,1315.68,2.0,218.0,-14.315,-11.69738,-8.797562,0.8244303,-11.69738,-45.10681,-13.40943,11.0
111,1567.92,1314.01,2.0,220.0,-18.935,-16.66465,-15.77355,1.632408,-16.66465,-49.72681,-13.06216,19.0
112,1566.84,1312.33,2.0,222.0,-18.935,-14.31949,-17.19048,-2.774599,-14.31949,-49.72681,-15.40732,20.0
113,1565.75,1310.65,2.0,224.0,-13.7407,-12.1655,-8.301252,3.593096,-12.1655,-44.53251,-12.36702,19.0
114,1564.67,1308.97,2.0,226.0,-19.9746,-18.12987,-16.81783,2.763557,-18.12987,-50.76641,-12.63654,19.0
115,1563.59,1307.29,2.0,228.0,-12.1454,-10.94187,-12.64885,4.95761,-10.94187,-42.93721,-11.99534,19.0
116,1562.5,1305.61,2.0,230.0,-17.6855,-15.13447,-24.47481,0.9729173,-15.13447,-48.47731,-13.34284,19.0
117,1561.42,1303.93,2.0,232.0,-16.969,-13.53625,-16.19186,-0.8074264,-13.53625,-47.76081,-14.22456,19.0
118,1560.34,1302.25,2.0,234.0,-15.9893,-13.20459,-31.91355,0.4635369,-13.20459,-46.78111,-13.57653,19.0
119,1559.25,1300.57,2.0,236.0,-14.3161,-12.17936,-27.76944,1.968236,-12.17936,-45.10791,-12.92855,19.0
120,1558.17,1298.89,2.0,238.0,-15.338,-13.59824,-13.93742,3.074077,-13.59824,-46.12981,-12.53157,19.0
121,1557.08,1297.21,2.0,240.0,-14.9568,-13.9257,-17.07545,5.719102,-13.9257,-45.74861,-11.82291,19.0
122,1556.0,1295.54,2.0,242.0,-23.2566,-20.38128,-27.5938,0.2742836,-20.38127,-54.04841,-13.66714,11.0
123,1554.91,1293.86,2.0,244.0,-19.0514,-16.04161,-22.29486,0.001022508,-16.04161,-49.84321,-13.8016,11.0
124,1553.83,1292.18,2.0,246.0,-17.9401,-16.54682,-15.26865,4.222198,-16.54682,-48.73191,-12.1851,11.0
125,1552.74,1290.5,2.0,248.0,-18.8948,-16.84764,-18.253,2.202602,-16.84764,-49.68661,-12.83898,11.0
126,1551.66,1288.82,2.0,250.0,-12.6081,-12.02482,-17.99893,8.424154,-12.02482,-43.39991,-11.37509,11.0
127,1550.57,1287.15,2.0,252.0,-12.4209,-11.55534,-12.56927,6.564903,-11.55534,-43.21271,-11.65737,11.0
128,1549.49,1285.47,2.0,254.0,-18.232,-15.04053,-20.46373,-0.3550943,-15.04053,-49.02381,-13.98329,11.0
129,1548.4,1283.79,2.0,256.0,-20.285,-17.64126,-12.54442,0.7669387,-17.64126,-51.07681,-13.43555,19.0
130,1547.31,1282.11,2.0,258.0,-18.5564,-15.42026,-20.50263,-0.248141,-15.42026,-49.34821,-13.92796,19.0
131,1546.23,1280.43,2.0,260.0,-15.8838,-14.59123,-12.10115,4.600996,-14.59123,-46.67561,-12.08438,19.0
132,1545.14,1278.76,2.0,262.0,-16.4654,-14.94292,-18.62404,3.768858,-14.94292,-47.25721,-12.3143,19.0
133,1544.05,1277.08,2.0,264.0,-21.6524,-19.8582,-16.96874,2.911197,-19.8582,-52.44421,-12.58601,19.0
134,1542.97,1275.4,2.0,266.0,-22.7743,-21.41553,-31.93733,4.349284,-21.41553,-53.56611,-12.15059,19.0
135,1541.88,1273.73,2.0,268.0,-25.5461,-22.49575,-29.66518,-0.07974961,-22.49574,-56.33791,-13.84217,8.0
136,1540.79,1272.05,2.0,270.0,-25.7691,-24.3363,-28.99704,4.079898,-24.3363,-56.56091,-12.22462,20.0
137,1539.71,1270.37,2.0,272.0,-27.47,-26.42416,-24.41149,5.649743,-26.42415,-58.26181,-11.83766,20.0
138,1538.62,1268.7,2.0,274.0,-32.2024,-29.56188,-35.66324,0.7739385,-29.56185,-62.99421,-13.43236,19.0
139,1537.53,1267.02,2.0,276.0,-25.0246,-23.99719,-21.21197,5.736526,-23.99718,-55.81641,-11.81923,19.0
140,1536.44,1265.34,2.0,278.0,-28.6082,-28.26485,-32.20721,10.8475,-28.26484,-59.40001,-11.13518,19.0
141,1535.35,1263.67,2.0,280.0,-26.9426,-26.87391,-26.69444,17.97337,-26.87389,-57.73441,-10.86052,19.0
142,1534.26,1261.99,2.0,282.0,-30.7089,-30.10373,-30.06191,8.252745,-30.1037,-61.50071,-11.39701,19.0
143,1533.18,1260.32,2.0,284.0,-39.5338,-38.52005,-48.23183,5.800873,-38.51985,-70.32561,-11.80576,8.0
144,1532.09,1258.64,2.0,286.0,-41.6118,-38.5366,-35.15573,-0.1292289,-38.5364,-72.40361,-13.86721,19.0
145,1531.0,1256.97,2.0,288.0,-46.718,-41.34923,-39.45343,-3.878906,-41.34886,-77.50981,-16.16095,19.0
146,1529.91,1255.29,2.0,290.0,-42.1678,-37.93178,-35.10722,-2.180838,-37.93161,-72.95961,-15.02801,19.0
147,1528.82,1253.62,2.0,292.0,-38.5932,-37.43764,-36.22212,5.158683,-37.43749,-69.38501,-11.94752,11.0
148,1527.72,1251.94,2.0,294.0,-39.9077,-36.45246,-38.4387,-0.8487111,-36.45234,-70.69951,-14.24717,11.0
149,1526.63,1250.27,2.0,296.0,-43.1296,-39.66377,-38.28005,-0.8682479,-39.66352,-73.92141,-14.2579,20.0
150,1525.54,1248.59,2.0,298.0,-38.793,-36.46612,-37.1798,1.494553,-36.466,-69.58481,-13.11881,11.0
151,1524.45,1246.92,2.0,300.0,-42.093,-37.42118,-32.47185,-2.86058,-37.42103,-72.88481,-15.46379,19.0
152,1523.36,1245.24,2.0,302.0,-38.9708,-36.25417,-31.76551,0.6084068,-36.25406,-69.76261,-13.50855,19.0
153,1522.26,1243.57,2.0,304.0,-46.2114,-43.52916,-44.57433,0.6816073,-43.52855,-77.00321,-13.47467,11.0
154,1521.17,1241.89,2.0,306.0,-35.9906,-34.19144,-32.68878,2.89633,-34.19136,-66.78241,-12.59105,19.0
155,1520.08,1240.22,2.0,308.0,-29.6857,-29.21392,-26.7313,9.402209,-29.2139,-60.47751,-11.26361,19.0
156,1518.98,1238.55,2.0,310.0,-31.1406,-30.68281,-31.64869,9.539938,-30.68278,-61.93241,-11.24964,11.0
157,1517.89,1236.87,2.0,312.0,-45.852,-42.26071,-43.58499,-1.094178,-42.26025,-76.64382,-14.38357,19.0
158,1516.79,1235.2,2.0,314.0,-38.7008,-37.53433,-38.49703,5.112161,-37.53417,-69.49261,-11.95844,19.0
159,1515.69,1233.53,2.0,316.0,-44.7148,-40.21189,-44.16695,-2.60182,-40.2116,-75.50662,-15.29502,20.0
160,1514.6,1231.86,2.0,318.0,-39.1164,-37.74073,-38.1906,4.286114,-37.74057,-69.90821,-12.16765,19.0
161,1513.5,1230.19,2.0,320.0,-45.1216,-41.70106,-43.66998,-0.7858,-41.70066,-75.91342,-14.21276,20.0
162,1512.4,1228.52,2.0,322.0,-37.871,-36.49673,-33.3511,4.291427,-36.4966,-68.66281,-12.16621,11.0
163,1511.3,1226.85,2.0,324.0,-41.1734,-38.33511,-36.54868,0.3507289,-38.33493,-71.96521,-13.63029,11.0
164,1510.2,1225.18,2.0,326.0,-43.0007,-39.34195,-38.97834,-1.212964,-39.34171,-73.79252,-14.45081,11.0
165,1509.11,1223.51,2.0,328.0,-39.325,-36.82543,-38.26053,1.089331,-36.8253,-70.11681,-13.29151,11.0
166,1508.01,1221.83,2.0,330.0,-40.3849,-37.3984,-37.82982,0.04743911,-37.39825,-71.17671,-13.77846,19.0
167,1506.92,1220.16,2.0,332.0,-42.9391,-39.51724,-35.29016,-0.7879315,-39.51699,-73.73091,-14.21392,20.0
168,1505.83,1218.48,2.0,334.0,-39.9479,-37.01474,-35.7114,0.1553933,-37.0146,-70.73971,-13.72511,19.0
169,1504.74,1216.81,2.0,336.0,-39.3099,-34.70542,-36.57801,-2.757862,-34.70533,-70.10171,-15.39637,20.0
170,1503.65,1215.13,2.0,338.0,-38.9068,-35.15112,-45.21146,-1.381521,-35.15104,-69.69861,-14.54758,20.0
171,1502.56,1213.45,2.0,340.0,-36.6836,-33.96518,-32.8001,0.6046442,-33.96511,-67.47541,-13.5103,20.0
172,1501.48,1211.77,2.0,342.0,-39.4065,-36.14942,-36.86846,-0.4805096,-36.1493,-70.19831,-14.04901,19.0
173,1500.39,1210.09,2.0,344.0,-40.079,-35.54558,-40.03666,-2.64869,-35.54548,-70.87081,-15.32533,11.0
174,1499.3,1208.42,2.0,346.0,-38.9877,-37.65268,-36.94172,4.437763,-37.65252,-69.77952,-12.12699,20.0
175,1498.23,1206.97,2.0,348.0,-38.4819,-35.13427,-51.00719,-0.6505048,-35.13418,-69.27371,-14.13953,20.0
176,1498.99,1208.82,2.0,350.0,-37.6383,-34.92713,-31.84357,0.6202017,-34.92704,-68.43011,-13.50307,19.0
177,1499.68,1210.69,2.0,352.0,-38.871,-35.74245,-32.8346,-0.2335639,-35.74235,-69.66281,-13.92046,20.0
178,1500.15,1212.63,2.0,354.0,-38.506,-36.96339,-33.86007,3.700702,-36.96325,-69.29781,-12.33456,20.0
179,1499.73,1214.49,2.0,356.0,-40.0109,-35.75479,-31.77738,-2.212933,-35.75468,-70.80271,-15.04803,20.0
180,1497.77,1214.69,2.0,358.0,-36.2814,-32.95879,-35.99575,-0.603758,-32.95874,-67.07321,-14.11447,19.0
181,1495.82,1215.11,2.0,360.0,-41.2148,-39.07062,-44.32599,1.948544,-39.0704,-72.00661,-12.93622,11.0
182,1493.97,1215.87,2.0,362.0,-41.6669,-39.58928,-40.38882,2.121373,-39.58903,-72.45871,-12.86968,19.0
183,1492.21,1216.82,2.0,364.0,-39.4047,-36.91231,-55.52212,1.105746,-36.91218,-70.19651,-13.28433,11.0
184,1490.51,1217.87,2.0,366.0,-46.8607,-45.50179,-42.68172,4.345159,-45.50082,-77.65251,-12.1517,19.0
185,1488.83,1218.96,2.0,368.0,-43.7304,-42.29606,-62.1184,4.072759,-42.29559,-74.52221,-12.22662,19.0
186,1487.17,1220.06,2.0,370.0,-38.1503,-37.89936,-37.99906,12.25312,-37.8992,-68.94211,-11.04292,19.0
187,1485.49,1221.15,2.0,372.0,-39.0397,-38.49413,-38.49138,8.7321,-38.49394,-69.83151,-11.33757,19.0
188,1483.78,1222.2,2.0,374.0,-49.5494,-45.71502,-42.08529,-1.518184,-45.714,-80.34121,-14.62721,11.0
189,1482.04,1223.18,2.0,376.0,-45.7753,-41.42462,-43.29405,-2.36378,-41.42424,-76.56711,-15.14287,11.0
190,1480.25,1224.06,2.0,378.0,-40.0502,-38.80122,-40.94864,4.772019,-38.80102,-70.84201,-12.041,19.0
191,1478.4,1224.83,2.0,380.0,-39.7793,-39.36508,-40.14128,9.994199,-39.36485,-70.57111,-11.20627,19.0
192,1476.49,1225.43,2.0,382.0,-43.1014,-41.80274,-45.50401,4.575813,-41.80233,-73.89321,-12.09088,19.0
193,1474.54,1225.85,2.0,384.0,-40.6066,-37.58858,-33.44312,-0.01574397,-37.58842,-71.39842,-13.80999,8.0
194,1472.56,1226.17,2.0,386.0,-40.1517,-36.80509,-34.02499,-0.6486917,-36.80496,-70.94351,-14.13856,8.0
195,1470.58,1226.42,2.0,388.0,-35.5252,-34.28245,-31.45055,4.797534,-34.28238,-66.31701,-12.03463,19.0
196,1468.59,1226.62,2.0,390.0,-22.0195,-21.89792,-22.83665,15.46827,-21.89792,-52.81131,-10.91339,19.0
197,1466.6,1226.77,2.0,392.0,-24.5606,-24.37412,-23.81889,13.57767,-24.37411,-55.35241,-10.9783,19.0
198,1464.6,1226.87,2.0,394.0,-27.203,-26.85225,-24.2242,10.75119,-26.85224,-57.99481,-11.14257,19.0
199,1462.6,1226.94,2.0,396.0,-30.8344,-28.88673,-29.31788,2.472474,-28.88671,-61.62621,-12.7395,19.0
200,1460.6,1226.98,2.0,398.0,-31.3208,-28.92249,-31.35263,1.324538,-28.92247,-62.11261,-13.19015,19.0
201,1458.6,1226.99,2.0,400.0,-35.6847,-33.27499,-41.50465,1.297643,-33.27493,-66.47651,-13.20158,19.0
202,1456.6,1226.97,2.0,402.0,-32.3394,-31.24312,-30.35206,5.4188,-31.24308,-63.13121,-11.88813,19.0
203,1454.6,1226.93,2.0,404.0,-25.9311,-25.81568,-24.77492,15.69687,-25.81567,-56.72291,-10.90724,19.0
204,1452.6,1226.86,2.0,406.0,-18.1759,-18.17231,-18.06288,30.82988,-18.17231,-48.96771,-10.7954,19.0
205,1450.61,1226.78,2.0,408.0,-22.0001,-21.99209,-22.29495,27.33457,-21.99208,-52.79191,-10.79983,19.0
206,1448.61,1226.68,2.0,410.0,-18.0746,-18.0661,-18.21552,27.08153,-18.0661,-48.86641,-10.80031,19.0
207,1446.61,1226.56,2.0,412.0,-18.1422,-18.13753,-17.88749,29.67702,-18.13752,-48.93401,-10.79649,19.0
208,1444.62,1226.42,2.0,414.0,-19.7651,-19.74994,-20.5746,24.56139,-19.74993,-50.55691,-10.80698,19.0
209,1442.62,1226.27,2.0,416.0,-20.9122,-20.89584,-20.45012,24.22989,-20.89583,-51.70401,-10.80818,19.0
210,1440.63,1226.11,2.0,418.0,-33.5975,-33.34906,-30.9585,12.29977,-33.349,-64.38931,-11.04031,19.0
211,1438.63,1225.97,2.0,420.0,-25.045,-24.96195,-26.53648,17.14271,-24.96195,-55.83681,-10.87487,19.0
212,1436.64,1225.88,2.0,422.0,-49.8576,-45.54311,-50.78475,-2.307405,-45.54213,-80.64941,-15.10729,20.0
213,1434.64,1225.82,2.0,424.0,-39.7841,-38.72131,-42.40595,5.570207,-38.7211,-70.57591,-11.85481,19.0
214,1432.64,1225.77,2.0,426.0,-40.5326,-37.95411,-39.54091,0.9109571,-37.95394,-71.32441,-13.37047,19.0
215,1430.64,1225.73,2.0,428.0,-35.6624,-35.12213,-32.99408,8.778042,-35.12204,-66.45421,-11.33217,19.0
216,1428.64,1225.66,2.0,430.0,-31.2197,-30.94547,-32.11384,11.85834,-30.94544,-62.01151,-11.06607,19.0
217,1426.64,1225.56,2.0,432.0,-27.5335,-27.39318,-26.83262,14.83582,-27.39317,-58.32531,-10.93215,19.0
218,1424.65,1225.42,2.0,434.0,-25.1307,-24.98965,-26.49154,14.81301,-24.98964,-55.92251,-10.93287,19.0
219,1422.66,1225.21,2.0,436.0,-26.1841,-26.03463,-25.93695,14.55703,-26.03462,-56.97591,-10.94129,19.0
220,1420.68,1224.93,2.0,438.0,-24.6028,-24.52856,-23.44372,17.63396,-24.52855,-55.39461,-10.86606,19.0
221,1418.71,1224.56,2.0,440.0,-23.6439,-23.55208,-23.50288,16.70247,-23.55208,-54.43571,-10.88363,19.0
222,1416.77,1224.09,2.0,442.0,-21.8638,-21.75434,-21.50388,15.93038,-21.75434,-52.65561,-10.90127,19.0
223,1414.85,1223.52,2.0,444.0,-22.4245,-22.3016,-22.25168,15.42058,-22.30159,-53.21631,-10.91472,19.0
224,1412.97,1222.84,2.0,446.0,-20.88,-20.7376,-19.37093,14.77141,-20.7376,-51.67181,-10.93421,19.0
225,1411.14,1222.05,2.0,448.0,-23.002,-22.8688,-23.32002,15.06572,-22.86879,-53.79381,-10.92502,19.0
226,1409.35,1221.16,2.0,450.0,-21.8923,-21.76602,-20.92716,15.30109,-21.76602,-52.68411,-10.9181,19.0
227,1407.61,1220.17,2.0,452.0,-21.2106,-20.91713,-23.82793,11.55462,-20.91713,-52.00241,-11.08528,19.0
228,1405.87,1219.19,2.0,454.0,-22.8379,-21.91432,-21.48674,6.253108,-21.91432,-53.62971,-11.7154,19.0
229,1404.04,1218.39,2.0,456.0,-21.2007,-19.42591,-26.61497,2.968797,-19.42591,-51.99251,-12.5666,19.0
