TIME,LATITUDE,LONGITUDE,TYPE,TAC,PCI,ECI,EARFCN,RSSI,RSRP,RSRQ,SINR,NID,BID,SID,CDMADBM,CDMAECIO
20230228 14:07:20.856,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-79.0,-73,-9,11.0,14,8956,13840,-73,-4.6
20230228 14:07:20.862,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-79.0,-73,-9,11.0,14,8956,13840,-73,-4.6
20230228 14:07:21.948,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-73,-9,11.0,14,8956,13840,-73,-4.6
20230228 14:07:21.953,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-73,-9,11.0,14,8956,13840,-73,-4.6
20230228 14:07:22.865,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-73,-9,11.0,14,8956,13840,-73,-4.6
20230228 14:07:23.712,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-73,-9,11.0,14,8956,13840,-73,-4.6
20230228 14:07:24.315,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-73,-9,11.0,14,8956,13840,-73,-4.6
20230228 14:07:24.805,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-73,-9,11.0,14,8956,13840,-73,-4.6
20230228 14:07:25.843,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-73,-9,11.0,14,8956,13840,-73,-4.6
20230228 14:07:26.819,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-75,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:26.822,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-75,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:27.877,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-75,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:27.882,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-75,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:28.820,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-75,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:29.066,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-79.0,-75,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:29.856,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-79.0,-75,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:30.829,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-79.0,-75,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:31.436,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-75,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:31.812,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-75,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:32.863,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-75,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:32.908,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-76,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:32.912,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-76,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:33.791,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-76,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:33.836,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-76,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:34.952,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-76,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:34.961,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-76,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:35.822,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-76,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:36.132,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-67.0,-76,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:36.833,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-67.0,-76,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:37.853,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-67.0,-76,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:38.476,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-61.0,-76,-9,11.0,14,8956,13840,-75,-4.6
20230228 14:07:38.852,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-61.0,-61,-9,11.0,14,8956,13840,-71,-4.6
20230228 14:07:38.924,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-61.0,-61,-9,11.0,14,8956,13840,-71,-4.6
20230228 14:07:39.019,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-61.0,-61,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:39.808,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-61.0,-61,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:40.859,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-63.0,-61,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:40.874,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-63.0,-61,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:41.816,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-63.0,-61,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:42.829,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-63.0,-61,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:43.243,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-61,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:43.825,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-61,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:44.827,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-61,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:45.028,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-63,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:45.579,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-63,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:45.817,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-63,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:46.820,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-63,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:47.940,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-63,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:47.946,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-63,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:48.826,31.287874,121.210408,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-63,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:49.820,31.287853,121.21053,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-63,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:50.303,31.287853,121.21053,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-63,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:50.894,31.287854,121.210548,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-63,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:51.033,31.287854,121.210548,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-67,-4,22.0,14,8956,13840,-73,-4.0
20230228 14:07:51.883,31.287856,121.210559,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-67,-4,22.0,14,8956,13840,-73,-4.0
20230228 14:07:52.659,31.287856,121.210559,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-67,-4,22.0,14,8956,13840,-73,-4.0
20230228 14:07:52.816,31.287859,121.210569,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-67,-4,22.0,14,8956,13840,-73,-4.0
20230228 14:07:53.830,31.287861,121.210577,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-67,-4,22.0,14,8956,13840,-73,-4.0
20230228 14:07:54.970,31.287861,121.210577,LTE,23996.0,65.0,96612659.0,1850.0,-81.0,-67,-4,22.0,14,8956,13840,-73,-4.0
20230228 14:07:54.975,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-81.0,-67,-4,22.0,14,8956,13840,-73,-4.0
20230228 14:07:55.813,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-81.0,-67,-4,22.0,14,8956,13840,-73,-4.0
20230228 14:07:56.828,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-81.0,-67,-4,22.0,14,8956,13840,-73,-4.0
20230228 14:07:57.080,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-69,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:57.865,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-69,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:58.829,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-69,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:07:59.833,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-69,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:08:00.841,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-69,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:08:00.938,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-69,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:08:01.812,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-69,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:08:02.029,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-69,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:08:02.919,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-69,-4,22.0,14,8956,13840,-71,-4.0
20230228 14:08:03.058,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-69,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:03.814,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-69,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:04.434,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-69,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:04.814,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-69,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:05.826,31.287861,121.210583,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-69,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:06.861,31.287936,121.210651,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-69,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:07.972,31.287936,121.210651,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-69,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:07.977,31.287964,121.210669,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-69,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:08.837,31.287982,121.210682,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-69,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:09.133,31.287982,121.210682,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-69,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:09.168,31.287982,121.210682,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-72,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:09.891,31.287996,121.210693,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-72,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:10.824,31.288012,121.210707,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-72,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:11.805,31.288026,121.21072,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-72,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:12.816,31.288037,121.210732,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-72,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:13.832,31.288037,121.210732,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-72,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:13.839,31.288049,121.210744,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-72,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:14.815,31.288062,121.210756,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-72,-4,22.0,14,8956,13840,-72,-4.0
20230228 14:08:15.069,31.288062,121.210756,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-74,-4,22.0,14,8956,13840,-74,-4.0
20230228 14:08:15.864,31.288078,121.210769,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-74,-4,22.0,14,8956,13840,-74,-4.0
20230228 14:08:16.149,31.288078,121.210769,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-74,-4,22.0,14,8956,13840,-74,-4.0
20230228 14:08:16.829,31.288094,121.210785,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-74,-4,22.0,14,8956,13840,-74,-4.0
20230228 14:08:17.819,31.288116,121.210805,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-74,-4,22.0,14,8956,13840,-74,-4.0
20230228 14:08:18.824,31.288135,121.210827,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-74,-4,22.0,14,8956,13840,-74,-4.0
20230228 14:08:19.884,31.288149,121.210847,LTE,23996.0,65.0,96612659.0,1850.0,-71.0,-74,-4,22.0,14,8956,13840,-74,-4.0
20230228 14:08:20.875,31.288149,121.210847,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-74,-4,22.0,14,8956,13840,-74,-4.0
20230228 14:08:20.884,31.288161,121.210864,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-74,-4,22.0,14,8956,13840,-74,-4.0
20230228 14:08:21.043,31.288161,121.210864,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-72,-4,22.0,14,8956,13840,-70,-4.0
20230228 14:08:22.045,31.288161,121.210864,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-72,-4,22.0,14,8956,13840,-70,-4.0
20230228 14:08:22.050,31.288173,121.210879,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-72,-4,22.0,14,8956,13840,-70,-4.0
20230228 14:08:22.083,31.288173,121.210879,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-72,-7,21.0,14,8956,13840,-66,-7.7
20230228 14:08:22.836,31.288187,121.210893,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-72,-7,21.0,14,8956,13840,-66,-7.7
20230228 14:08:23.883,31.288205,121.210911,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-72,-7,21.0,14,8956,13840,-66,-7.7
20230228 14:08:24.822,31.288225,121.210931,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-72,-7,21.0,14,8956,13840,-66,-7.7
20230228 14:08:25.547,31.288225,121.210931,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-72,-7,21.0,14,8956,13840,-66,-7.7
20230228 14:08:25.818,31.288255,121.210956,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-72,-7,21.0,14,8956,13840,-66,-7.7
20230228 14:08:26.835,31.288281,121.210977,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-72,-7,21.0,14,8956,13840,-66,-7.7
20230228 14:08:27.210,31.288281,121.210977,LTE,23996.0,65.0,96612659.0,1850.0,-73.0,-66,-6,18.0,14,8956,13840,-66,-7.7
20230228 14:08:27.338,31.288281,121.210977,LTE,23996.0,65.0,96612659.0,1850.0,-65.0,-62,-8,17.0,14,8956,13840,-66,-7.7
20230228 14:08:27.887,31.288281,121.210977,LTE,23996.0,65.0,96612659.0,1850.0,-65.0,-62,-8,14.0,14,8956,13840,-66,-7.7
20230228 14:08:27.893,31.288304,121.210994,LTE,23996.0,65.0,96612659.0,1850.0,-65.0,-62,-8,14.0,14,8956,13840,-66,-7.7
20230228 14:08:28.194,31.288304,121.210994,LTE,23996.0,65.0,96612659.0,1850.0,-65.0,-62,-8,14.0,14,8956,13840,-66,-7.7
20230228 14:08:28.834,31.288325,121.21101,LTE,23996.0,65.0,96612659.0,1850.0,-65.0,-62,-8,14.0,14,8956,13840,-66,-7.7
20230228 14:08:29.829,31.288347,121.211028,LTE,23996.0,65.0,96612659.0,1850.0,-65.0,-62,-8,14.0,14,8956,13840,-66,-7.7
20230228 14:08:30.194,31.288347,121.211028,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-62,-8,14.0,14,8956,13840,-66,-7.7
20230228 14:08:30.829,31.28837,121.211046,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-62,-8,14.0,14,8956,13840,-66,-7.7
20230228 14:08:31.823,31.288391,121.211065,LTE,23996.0,65.0,96612659.0,1850.0,-69.0,-62,-8,14.0,14,8956,13840,-66,-7.7
20230228 14:08:32.539,31.288391,121.211065,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-62,-8,14.0,14,8956,13840,-66,-7.7
20230228 14:08:32.900,31.288413,121.211085,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-62,-8,14.0,14,8956,13840,-66,-7.7
20230228 14:08:33.803,31.288413,121.211085,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-68,-8,14.0,14,8956,13840,-63,-7.7
20230228 14:08:33.860,31.288433,121.211104,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-68,-8,14.0,14,8956,13840,-63,-7.7
20230228 14:08:34.859,31.288433,121.211104,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-68,-8,14.0,14,8956,13840,-63,-7.7
20230228 14:08:34.866,31.288453,121.211123,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-68,-8,14.0,14,8956,13840,-63,-7.7
20230228 14:08:35.820,31.288539,121.211223,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-68,-8,14.0,14,8956,13840,-63,-7.7
20230228 14:08:36.864,31.288562,121.211244,LTE,23996.0,65.0,96612659.0,1850.0,-77.0,-68,-8,14.0,14,8956,13840,-63,-7.7
20230228 14:08:37.180,31.288562,121.211244,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-68,-8,14.0,14,8956,13840,-63,-7.7
20230228 14:08:37.828,31.288589,121.211269,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-68,-8,14.0,14,8956,13840,-63,-7.7
20230228 14:08:38.762,31.288616,121.211298,LTE,23996.0,65.0,96612659.0,1850.0,-75.0,-68,-8,14.0,14,8956,13840,-63,-7.7
20230228 14:08:39.246,31.288616,121.211298,LTE,23996.0,204.0,96769073.0,1850.0,-75.0,-68,-8,14.0,14,13076,13840,-63,-7.7
20230228 14:08:39.790,31.288616,121.211298,LTE,23996.0,204.0,96769073.0,1850.0,-75.0,-70,-8,14.0,14,13076,13840,-65,-7.7
20230228 14:08:39.875,31.288644,121.211323,LTE,23996.0,204.0,96769073.0,1850.0,-75.0,-70,-8,14.0,14,13076,13840,-65,-7.7
20230228 14:08:40.862,31.288682,121.211347,LTE,23996.0,204.0,96769073.0,1850.0,-75.0,-70,-8,14.0,14,13076,13840,-65,-7.7
20230228 14:08:41.675,31.288682,121.211347,LTE,23996.0,65.0,96612659.0,1850.0,-79.0,-70,-8,14.0,14,13076,13840,-65,-7.7
20230228 14:08:41.999,31.288706,121.211354,LTE,23996.0,65.0,96612659.0,1850.0,-79.0,-70,-8,14.0,14,13076,13840,-65,-7.7
20230228 14:08:42.862,31.288737,121.211371,LTE,23996.0,65.0,96612659.0,1850.0,-79.0,-70,-8,14.0,14,13076,13840,-65,-7.7
20230228 14:08:43.869,31.288762,121.211381,LTE,23996.0,65.0,96612659.0,1850.0,-79.0,-70,-8,14.0,14,13076,13840,-65,-7.7
20230228 14:08:44.270,31.288762,121.211381,LTE,23996.0,65.0,96612659.0,1850.0,-81.0,-70,-8,14.0,14,13076,13840,-65,-7.7
20230228 14:08:44.900,31.288781,121.211386,LTE,23996.0,65.0,96612659.0,1850.0,-81.0,-70,-8,14.0,14,13076,13840,-65,-7.7
20230228 14:08:45.811,31.288781,121.211386,LTE,23996.0,65.0,96612659.0,1850.0,-81.0,-73,-8,14.0,14,13076,13840,-68,-7.7
20230228 14:08:45.858,31.2888,121.211395,LTE,23996.0,65.0,96612659.0,1850.0,-81.0,-73,-8,14.0,14,13076,13840,-68,-7.7
20230228 14:08:46.628,31.2888,121.211395,LTE,23996.0,64.0,96612659.0,1850.0,-79.0,-73,-8,14.0,14,13076,13840,-68,-7.7
20230228 14:08:46.910,31.2888,121.211395,LTE,23996.0,64.0,96612659.0,1850.0,-79.0,-73,-8,14.0,14,12564,13840,-68,-7.7
20230228 14:08:46.913,31.288819,121.211406,LTE,23996.0,64.0,96612659.0,1850.0,-79.0,-73,-8,14.0,14,12564,13840,-68,-7.7
20230228 14:08:47.875,31.288826,121.211408,LTE,23996.0,64.0,96612659.0,1850.0,-79.0,-73,-8,14.0,14,12564,13840,-68,-7.7
20230228 14:08:48.961,31.288826,121.211408,LTE,23996.0,64.0,96612657.0,1850.0,-85.0,-73,-8,14.0,14,12564,13840,-68,-7.7
20230228 14:08:48.970,31.28884,121.211417,LTE,23996.0,64.0,96612657.0,1850.0,-85.0,-73,-8,14.0,14,12564,13840,-68,-7.7
20230228 14:08:49.620,31.28884,121.211417,LTE,23996.0,64.0,96612657.0,1850.0,-85.0,-73,-8,14.0,14,13070,13840,-68,-7.7
20230228 14:08:49.982,31.288858,121.211429,LTE,23996.0,64.0,96612657.0,1850.0,-85.0,-73,-8,14.0,14,13070,13840,-68,-7.7
20230228 14:08:50.860,31.288877,121.211441,LTE,23996.0,64.0,96612657.0,1850.0,-85.0,-73,-8,14.0,14,13070,13840,-68,-7.7
20230228 14:08:51.308,31.288877,121.211441,LTE,23996.0,204.0,96769073.0,1850.0,-81.0,-73,-8,14.0,14,13070,13840,-68,-7.7
20230228 14:08:51.888,31.288877,121.211441,LTE,23996.0,204.0,96769073.0,1850.0,-81.0,-73,-8,14.0,14,12814,13840,-68,-7.7
20230228 14:08:51.925,31.288895,121.211455,LTE,23996.0,204.0,96769073.0,1850.0,-81.0,-73,-8,14.0,14,12814,13840,-68,-7.7
20230228 14:08:51.983,31.288895,121.211455,LTE,23996.0,204.0,96769073.0,1850.0,-81.0,-76,-8,14.0,14,12814,13840,-71,-7.7
20230228 14:08:52.841,31.288915,121.211467,LTE,23996.0,204.0,96769073.0,1850.0,-81.0,-76,-8,14.0,14,12814,13840,-71,-7.7
20230228 14:08:53.631,31.288915,121.211467,LTE,23996.0,204.0,96769073.0,1850.0,-77.0,-76,-8,14.0,14,12814,13840,-71,-7.7
20230228 14:08:53.856,31.288937,121.211482,LTE,23996.0,204.0,96769073.0,1850.0,-77.0,-76,-8,14.0,14,12814,13840,-71,-7.7
20230228 14:08:54.793,31.288957,121.211498,LTE,23996.0,204.0,96769073.0,1850.0,-77.0,-76,-8,14.0,14,12814,13840,-71,-7.7
20230228 14:08:55.974,31.288957,121.211498,LTE,23996.0,204.0,96769073.0,1850.0,-69.0,-76,-8,14.0,14,12814,13840,-71,-7.7
20230228 14:08:55.979,31.288983,121.211514,LTE,23996.0,204.0,96769073.0,1850.0,-69.0,-76,-8,14.0,14,12814,13840,-71,-7.7
20230228 14:08:56.881,31.28901,121.211529,LTE,23996.0,204.0,96769073.0,1850.0,-69.0,-76,-8,14.0,14,12814,13840,-71,-7.7
20230228 14:08:57.935,31.289035,121.211546,LTE,23996.0,204.0,96769073.0,1850.0,-69.0,-76,-8,14.0,14,12814,13840,-71,-7.7
20230228 14:08:58.069,31.289035,121.211546,LTE,23996.0,204.0,96769073.0,1850.0,-75.0,-76,-8,14.0,14,12814,13840,-74,-7.7
20230228 14:08:58.909,31.289055,121.211562,LTE,23996.0,204.0,96769073.0,1850.0,-75.0,-76,-8,14.0,14,12814,13840,-74,-7.7
20230228 14:08:59.813,31.289079,121.211577,LTE,23996.0,204.0,96769073.0,1850.0,-75.0,-76,-8,14.0,14,12814,13840,-74,-7.7
20230228 14:09:00.243,31.289079,121.211577,LTE,23996.0,204.0,96769073.0,1850.0,-75.0,-76,-8,14.0,14,12814,13840,-74,-7.7
20230228 14:09:00.745,31.289079,121.211577,LTE,23996.0,204.0,96769073.0,1850.0,-73.0,-76,-8,14.0,14,12814,13840,-74,-7.7
20230228 14:09:00.852,31.289102,121.211594,LTE,23996.0,204.0,96769073.0,1850.0,-73.0,-76,-8,14.0,14,12814,13840,-74,-7.7
20230228 14:09:01.909,31.289102,121.211594,LTE,23996.0,204.0,96769073.0,1850.0,-73.0,-76,-8,14.0,14,12814,13840,-74,-7.7
20230228 14:09:01.913,31.289124,121.211609,LTE,23996.0,204.0,96769073.0,1850.0,-73.0,-76,-8,14.0,14,12814,13840,-74,-7.7
20230228 14:09:02.888,31.289147,121.211622,LTE,23996.0,204.0,96769073.0,1850.0,-73.0,-76,-8,14.0,14,12814,13840,-74,-7.7
20230228 14:09:03.088,31.289147,121.211622,LTE,23996.0,204.0,96769073.0,1850.0,-65.0,-76,-8,14.0,14,12814,13840,-74,-7.7
20230228 14:09:03.885,31.289172,121.211655,LTE,23996.0,204.0,96769073.0,1850.0,-65.0,-76,-8,14.0,14,12814,13840,-74,-7.7
20230228 14:09:04.032,31.289172,121.211655,LTE,23996.0,204.0,96769073.0,1850.0,-65.0,-64,-8,14.0,14,12814,13840,-76,-7.7
20230228 14:09:04.831,31.289205,121.211676,LTE,23996.0,204.0,96769073.0,1850.0,-65.0,-64,-8,14.0,14,12814,13840,-76,-7.7
20230228 14:09:05.450,31.289205,121.211676,LTE,23996.0,204.0,96769073.0,1850.0,-75.0,-64,-8,14.0,14,12814,13840,-76,-7.7
20230228 14:09:05.903,31.289228,121.211704,LTE,23996.0,204.0,96769073.0,1850.0,-75.0,-64,-8,14.0,14,12814,13840,-76,-7.7
20230228 14:09:06.808,31.289245,121.211736,LTE,23996.0,204.0,96769073.0,1850.0,-75.0,-64,-8,14.0,14,12814,13840,-76,-7.7
20230228 14:09:07.948,31.289245,121.211736,LTE,23996.0,204.0,96769073.0,1850.0,-89.0,-64,-8,14.0,14,12814,13840,-76,-7.7
20230228 14:09:07.954,31.28927,121.211767,LTE,23996.0,204.0,96769073.0,1850.0,-89.0,-64,-8,14.0,14,12814,13840,-76,-7.7
20230228 14:09:08.823,31.289298,121.211798,LTE,23996.0,204.0,96769073.0,1850.0,-89.0,-64,-8,14.0,14,12814,13840,-76,-7.7
