# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
73,1944.35,1902.66,2.0,144.0,-52.13551,-49.59895,-53.24113,0.9999109,-49.59645,-82.92732,-13.33087,8.0
74,1943.58,1900.82,2.0,146.0,-52.0446,-49.58193,-45.39171,1.168661,-49.57944,-82.83641,-13.25697,8.0
75,1942.81,1898.97,2.0,148.0,-52.9851,-52.48514,-49.88875,9.091692,-52.48028,-83.77691,-11.29662,8.0
76,1942.01,1897.14,2.0,150.0,-53.1953,-51.22909,-48.62854,2.411433,-51.22546,-83.98712,-12.76166,8.0
77,1941.21,1895.31,2.0,152.0,-54.47309,-51.57382,-55.65901,0.2168862,-51.56988,-85.26491,-13.69502,11.0
78,1940.4,1893.48,2.0,154.0,-54.1815,-52.81057,-55.23328,4.284907,-52.80534,-84.97331,-12.16798,8.0
79,1939.57,1891.66,2.0,156.0,-53.6435,-53.31919,-53.48893,11.02408,-53.31331,-84.43532,-11.122,8.0
80,1938.75,1889.84,2.0,158.0,-63.8486,-61.94433,-65.09907,2.474549,-61.90166,-94.64041,-12.73875,11.0
81,1937.92,1888.02,2.0,160.0,-60.3701,-57.34979,-57.15859,-0.04959888,-57.33493,-91.16191,-13.82698,19.0
82,1937.08,1886.2,2.0,162.0,-63.1987,-60.70276,-68.62429,1.024859,-60.67067,-93.99051,-13.31984,11.0
83,1936.24,1884.39,2.0,164.0,-67.4213,-62.78278,-60.56253,-2.888246,-62.73107,-98.21312,-15.48204,19.0
84,1935.4,1882.58,2.0,166.0,-56.8335,-55.85631,-57.46526,5.928261,-55.84577,-87.62531,-11.77954,11.0
85,1934.55,1880.76,2.0,168.0,-55.28379,-54.53516,-53.99217,7.206589,-54.52739,-86.07561,-11.54822,11.0
86,1933.7,1878.95,2.0,170.0,-58.8494,-57.53752,-56.04545,4.467259,-57.52201,-89.64121,-12.11921,11.0
87,1932.85,1877.14,2.0,172.0,-57.0967,-56.58861,-57.07186,8.95019,-56.57613,-87.88851,-11.31238,11.0
88,1931.99,1875.34,2.0,174.0,-60.2177,-58.3662,-55.81509,2.690151,-58.34743,-91.00952,-12.66209,11.0
89,1931.14,1873.53,2.0,176.0,-60.7129,-59.63633,-59.13752,5.394745,-59.61121,-91.50471,-11.89351,11.0
90,1930.28,1871.72,2.0,178.0,-64.1344,-62.38676,-62.70496,2.909268,-62.33955,-94.92621,-12.58666,11.0
91,1929.42,1869.92,2.0,180.0,-71.8239,-68.31263,-69.4336,-1.272884,-68.13069,-102.6157,-14.48502,17.0
92,1928.56,1868.11,2.0,182.0,-63.0607,-62.44659,-60.17504,7.834225,-62.39873,-93.85252,-11.45379,11.0
93,1927.7,1866.31,2.0,184.0,-71.9738,-66.77451,-66.44727,-3.820481,-66.64604,-102.7656,-16.11957,11.0
94,1926.83,1864.5,2.0,186.0,-69.46711,-65.73935,-64.25543,-1.507782,-65.63781,-100.2589,-14.62111,17.0
95,1925.97,1862.7,2.0,188.0,-63.8961,-61.01806,-60.08752,0.1977642,-60.98356,-94.68792,-13.70435,12.0
96,1925.1,1860.9,2.0,190.0,-56.5835,-55.62452,-54.74252,6.02124,-55.61453,-87.37531,-11.76079,8.0
97,1924.24,1859.1,2.0,192.0,-58.8125,-56.93893,-62.47012,2.64226,-56.92542,-89.60432,-12.6789,8.0
98,1923.37,1857.3,2.0,194.0,-63.3072,-59.69293,-58.00103,-1.179078,-59.66747,-94.09901,-14.43154,8.0
99,1922.5,1855.5,2.0,196.0,-56.0085,-54.27666,-52.57507,3.075866,-54.26933,-86.80031,-12.53098,19.0
100,1921.63,1853.7,2.0,198.0,-56.03991,-53.47915,-53.96549,0.9373603,-53.47304,-86.83172,-13.35867,19.0
101,1920.76,1851.9,2.0,200.0,-56.1063,-53.65927,-55.99288,1.195881,-53.65291,-86.89811,-13.2452,19.0
102,1919.89,1850.1,2.0,202.0,-55.0036,-54.03801,-57.17807,6.003484,-54.03108,-85.79542,-11.76434,19.0
103,1919.02,1848.3,2.0,204.0,-52.0117,-50.99802,-50.76794,5.785628,-50.99458,-82.80351,-11.80893,19.0
104,1918.14,1846.5,2.0,206.0,-52.0739,-51.2583,-49.58197,6.827561,-51.25464,-82.86571,-11.61107,19.0
105,1917.27,1844.7,2.0,208.0,-49.5698,-49.28026,-49.15939,11.57935,-49.27794,-80.36161,-11.08367,19.0
106,1916.4,1842.9,2.0,210.0,-45.9667,-45.67151,-47.66139,11.51302,-45.6705,-76.75851,-11.08801,19.0
107,1915.52,1841.1,2.0,212.0,-43.736,-43.45462,-42.07662,11.73376,-43.45401,-74.52781,-11.0738,19.0
108,1914.65,1839.3,2.0,214.0,-47.1406,-47.05205,-47.23872,16.79351,-47.05066,-77.93241,-10.88175,19.0
109,1913.77,1837.51,2.0,216.0,-50.2326,-47.19342,-46.81117,-0.06042407,-47.19198,-81.02441,-13.83243,19.0
110,1912.9,1835.71,2.0,218.0,-47.319,-47.06755,-45.76155,12.22224,-47.06616,-78.11081,-11.04466,19.0
111,1912.02,1833.91,2.0,220.0,-45.4563,-45.07482,-47.31124,10.36054,-45.07394,-76.24811,-11.17417,19.0
112,1911.15,1832.11,2.0,222.0,-49.2911,-47.66877,-45.79112,3.434937,-47.66717,-80.08291,-12.41574,19.0
113,1910.27,1830.31,2.0,224.0,-48.7409,-48.10979,-47.63586,8.044339,-48.10802,-79.53271,-11.42469,19.0
114,1909.4,1828.52,2.0,226.0,-49.1635,-48.51265,-47.56275,7.89953,-48.5107,-79.95532,-11.44462,19.0
115,1908.52,1826.72,2.0,228.0,-53.3863,-50.23538,-46.75201,-0.2824362,-50.23248,-84.17811,-13.94563,19.0
116,1907.65,1824.92,2.0,230.0,-54.0917,-51.79172,-53.9044,1.549922,-51.78759,-84.88351,-13.09593,11.0
117,1906.78,1823.12,2.0,232.0,-51.42509,-48.45675,-46.43729,0.08043882,-48.45483,-82.21691,-13.76208,8.0
118,1905.9,1821.32,2.0,234.0,-55.3503,-51.22691,-48.74704,-2.00424,-51.22328,-86.14212,-14.91884,8.0
119,1905.03,1819.52,2.0,236.0,-54.2528,-50.61464,-61.28214,-1.181872,-50.61148,-85.04461,-14.43313,19.0
120,1904.15,1817.72,2.0,238.0,-53.6295,-52.01256,-59.8001,3.443365,-52.0082,-84.42132,-12.41311,8.0
121,1903.27,1815.93,2.0,240.0,-49.791,-46.3869,-56.77542,-0.7570334,-46.38571,-80.58281,-14.1971,8.0
122,1902.4,1814.13,2.0,242.0,-55.4358,-51.1516,-52.34103,-2.26333,-51.14803,-86.22761,-15.07958,8.0
123,1901.52,1812.34,2.0,244.0,-50.1486,-47.50514,-61.60922,0.7641634,-47.5036,-80.94041,-13.43682,8.0
124,1900.63,1810.54,2.0,246.0,-57.9501,-54.30852,-53.43651,-1.19533,-54.30114,-88.74191,-14.44077,8.0
125,1899.75,1808.75,2.0,248.0,-53.6845,-51.63778,-51.55302,2.193157,-51.63379,-84.47631,-12.84253,8.0
126,1898.86,1806.95,2.0,250.0,-54.4565,-54.04697,-54.66585,9.971988,-54.04002,-85.24831,-11.20829,8.0
127,1897.97,1805.16,2.0,252.0,-60.1264,-57.92688,-57.1873,1.765916,-57.90991,-90.91821,-13.0083,11.0
128,1897.08,1803.37,2.0,254.0,-55.7763,-54.80486,-54.27827,5.967774,-54.79658,-86.56811,-11.77153,8.0
129,1896.19,1801.58,2.0,256.0,-55.9039,-54.40471,-51.90486,3.822322,-54.39716,-86.69571,-12.29856,11.0
130,1895.29,1799.8,2.0,258.0,-62.8828,-59.48728,-58.81736,-0.7837093,-59.463,-93.67462,-14.21162,8.0
131,1894.39,1798.01,2.0,260.0,-57.93159,-56.87286,-56.56492,5.528618,-56.85954,-88.72341,-11.86387,11.0
132,1893.49,1796.23,2.0,262.0,-59.1001,-57.22721,-61.59073,2.641549,-57.21276,-89.89192,-12.67915,11.0
133,1892.58,1794.45,2.0,264.0,-60.705,-58.23349,-54.75646,1.112174,-58.21529,-91.49682,-13.28153,8.0
134,1891.66,1792.67,2.0,266.0,-59.488,-55.19114,-51.79294,-2.292203,-55.18209,-90.27981,-15.09772,8.0
135,1890.75,1790.89,2.0,268.0,-60.4577,-57.46578,-55.69953,0.006251166,-57.45052,-91.24951,-13.79899,11.0
136,1889.83,1789.11,2.0,270.0,-57.6707,-55.49059,-58.60528,1.832989,-55.4809,-88.46251,-12.98161,11.0
137,1888.91,1787.34,2.0,272.0,-60.63271,-56.9284,-62.25564,-1.315713,-56.91491,-91.42452,-14.50961,8.0
138,1887.98,1785.57,2.0,274.0,-60.2422,-56.8062,-54.99381,-0.8373305,-56.79308,-91.03401,-14.24093,8.0
139,1887.05,1783.8,2.0,276.0,-50.8546,-50.3205,-58.52365,8.806447,-50.31755,-81.64641,-11.32886,8.0
140,1886.12,1782.03,2.0,278.0,-50.8707,-50.22251,-55.84057,7.911882,-50.21962,-81.66252,-11.44289,8.0
141,1885.19,1780.26,2.0,280.0,-59.1578,-55.66996,-56.09866,-0.9260198,-55.65986,-89.94961,-14.28976,8.0
142,1884.25,1778.49,2.0,282.0,-59.0947,-55.44276,-52.45123,-1.217406,-55.43318,-89.88651,-14.45333,11.0
143,1883.34,1776.71,2.0,284.0,-45.1443,-44.73995,-43.44087,10.0973,-44.73913,-75.93611,-11.19698,19.0
144,1882.5,1774.9,2.0,286.0,-45.8564,-42.93877,-47.87978,0.186252,-42.93823,-76.64821,-13.70998,11.0
145,1881.9,1772.99,2.0,288.0,-49.5628,-47.25354,-43.36454,1.533908,-47.25208,-80.35461,-13.10253,19.0
146,1881.74,1771.01,2.0,290.0,-44.9244,-42.29243,-40.04721,0.7917558,-42.29196,-75.71621,-13.42425,11.0
147,1880.97,1769.17,2.0,292.0,-45.3234,-45.22652,-46.14725,16.42578,-45.22561,-76.11521,-10.88961,19.0
148,1880.05,1767.39,2.0,294.0,-45.1963,-45.15661,-45.44093,20.274,-45.15572,-75.98811,-10.8324,19.0
149,1879.07,1765.65,2.0,296.0,-45.291,-45.19488,-45.05428,16.46052,-45.19398,-76.08281,-10.88883,19.0
150,1878.06,1763.92,2.0,298.0,-45.0046,-44.8473,-46.63767,14.30819,-44.84646,-75.79641,-10.94995,19.0
151,1877.04,1762.2,2.0,300.0,-45.1326,-44.95456,-45.13289,13.76195,-44.9537,-75.92441,-10.97071,19.0
152,1876.0,1760.49,2.0,302.0,-45.2025,-45.05827,-44.87837,14.68811,-45.05739,-75.99431,-10.93692,19.0
153,1874.96,1758.79,2.0,304.0,-45.4753,-45.24765,-45.77549,12.67293,-45.24673,-76.26711,-11.02038,19.0
154,1873.9,1757.09,2.0,306.0,-45.6598,-45.45524,-44.1055,13.14611,-45.45428,-76.45161,-10.99733,19.0
155,1872.85,1755.39,2.0,308.0,-45.4872,-45.4024,-45.85863,17.00224,-45.40145,-76.27902,-10.87757,19.0
156,1871.78,1753.7,2.0,310.0,-45.8015,-45.67085,-44.45619,15.11739,-45.66984,-76.59331,-10.92347,19.0
157,1870.72,1752.01,2.0,312.0,-45.4824,-45.03488,-44.21059,9.635133,-45.034,-76.27421,-11.24021,19.0
158,1869.65,1750.32,2.0,314.0,-45.5985,-42.8431,-43.37919,0.5245845,-42.84257,-76.39031,-13.54774,8.0
159,1868.58,1748.63,2.0,316.0,-45.5669,-43.06635,-48.45758,1.086135,-43.0658,-76.35871,-13.29291,8.0
160,1867.5,1746.95,2.0,318.0,-45.8515,-43.08632,-40.17747,0.5037084,-43.08576,-76.64331,-13.55756,8.0
161,1866.42,1745.26,2.0,320.0,-45.0735,-43.05032,-47.89877,2.265229,-43.04977,-75.86531,-12.81554,19.0
162,1865.35,1743.58,2.0,322.0,-44.4042,-42.65841,-42.41098,3.054295,-42.6579,-75.19601,-12.53811,19.0
163,1864.27,1741.89,2.0,324.0,-42.5388,-39.26772,-43.80973,-0.5072211,-39.26749,-73.33061,-14.06312,11.0
164,1863.18,1740.21,2.0,326.0,-41.801,-38.53008,-46.80335,-0.5068502,-38.52988,-72.59281,-14.06293,19.0
165,1862.1,1738.53,2.0,328.0,-41.6841,-38.58049,-36.60358,-0.1850512,-38.58029,-72.47592,-13.89562,11.0
166,1861.02,1736.85,2.0,330.0,-42.4598,-39.48695,-37.3041,0.07472622,-39.4867,-73.25162,-13.76491,11.0
167,1859.93,1735.17,2.0,332.0,-43.3127,-42.1098,-42.01641,4.958398,-42.10936,-74.10451,-11.99515,11.0
168,1858.84,1733.5,2.0,334.0,-42.6263,-42.46035,-42.08479,14.08203,-42.45987,-73.41811,-10.95824,11.0
169,1857.76,1731.82,2.0,336.0,-41.2016,-39.72192,-36.96949,3.914443,-39.72166,-71.99341,-12.27175,11.0
170,1856.67,1730.14,2.0,338.0,-41.0061,-38.40972,-46.25644,0.8710713,-38.40953,-71.79791,-13.38838,19.0
171,1855.58,1728.47,2.0,340.0,-41.9692,-40.36229,-45.57712,3.488774,-40.36199,-72.76101,-12.39902,11.0
172,1854.49,1726.79,2.0,342.0,-41.2425,-40.43003,-38.51312,6.865411,-40.42972,-72.03431,-11.60459,11.0
173,1853.4,1725.12,2.0,344.0,-42.7645,-41.75435,-39.40399,5.817116,-41.75393,-73.55631,-11.80238,11.0
174,1852.31,1723.44,2.0,346.0,-43.656,-41.84906,-39.85738,2.872443,-41.84864,-74.44781,-12.59917,11.0
175,1851.21,1721.77,2.0,348.0,-46.1186,-43.14568,-42.77034,0.07394454,-43.14511,-76.91041,-13.7653,19.0
176,1850.12,1720.1,2.0,350.0,-47.1067,-44.37288,-45.73505,0.5701599,-44.37213,-77.89851,-13.52638,11.0
177,1849.03,1718.42,2.0,352.0,-50.7094,-47.75453,-58.49487,0.108263,-47.75289,-81.50121,-13.74832,19.0
178,1847.93,1716.75,2.0,354.0,-52.7165,-50.79226,-54.32481,2.528487,-50.78898,-83.50832,-12.71934,19.0
179,1846.84,1715.08,2.0,356.0,-54.2012,-49.89929,-51.59785,-2.290105,-49.89662,-84.99301,-15.0964,11.0
180,1845.74,1713.41,2.0,358.0,-53.3546,-50.91889,-49.64471,1.229092,-50.91551,-84.14641,-13.2309,12.0
181,1844.65,1711.73,2.0,360.0,-50.0845,-48.85956,-53.8465,4.86129,-48.85745,-80.87631,-12.01885,12.0
182,1843.55,1710.06,2.0,362.0,-46.8896,-46.43935,-44.68301,9.604025,-46.43815,-77.68141,-11.24327,12.0
183,1842.46,1708.39,2.0,364.0,-45.0987,-44.90163,-44.79729,13.31371,-44.90079,-75.89051,-10.98973,12.0
