# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
26,1658.48,1457.71,2.0,50.0,-44.2473,-41.76918,-42.48285,1.137867,-41.76877,-75.03911,-13.27034,19.0
27,1657.49,1455.98,2.0,52.0,-34.3233,-34.07457,-32.99524,12.29427,-34.0745,-65.11511,-11.04062,19.0
28,1656.49,1454.25,2.0,54.0,-36.9718,-36.58925,-38.28642,10.35683,-36.58913,-67.76362,-11.17449,19.0
29,1655.48,1452.52,2.0,56.0,-36.5431,-35.87425,-36.4465,7.785081,-35.87414,-67.33491,-11.46077,19.0
30,1654.46,1450.8,2.0,58.0,-31.2831,-30.9898,-32.80881,11.55664,-30.98976,-62.07491,-11.08515,19.0
31,1653.43,1449.09,2.0,60.0,-34.2391,-33.52907,-31.50743,7.504791,-33.52901,-65.03091,-11.50191,19.0
32,1652.4,1447.38,2.0,62.0,-33.71,-32.76164,-31.13923,6.125057,-32.76159,-64.50181,-11.74022,19.0
33,1651.36,1445.67,2.0,64.0,-31.1892,-30.11545,-28.62091,5.520745,-30.11542,-61.98101,-11.86559,19.0
34,1650.33,1443.96,2.0,66.0,-33.3596,-31.67701,-38.33556,3.249519,-31.67697,-64.15141,-12.47444,8.0
35,1649.29,1442.25,2.0,68.0,-29.4694,-26.90728,-47.74969,0.947961,-26.90727,-60.26121,-13.35395,8.0
36,1648.24,1440.55,2.0,70.0,-28.7085,-26.5508,-30.93763,1.914476,-26.55079,-59.50031,-12.94953,11.0
37,1647.2,1438.84,2.0,72.0,-31.6306,-27.64749,-22.88405,-1.767123,-27.64747,-62.42241,-14.77494,8.0
38,1646.15,1437.14,2.0,74.0,-29.231,-26.60861,-24.97664,0.8138696,-26.6086,-60.02281,-13.41421,11.0
39,1645.1,1435.44,2.0,76.0,-32.2437,-29.32107,-42.59411,0.1770925,-29.32104,-63.03551,-13.71447,11.0
40,1644.05,1433.74,2.0,78.0,-31.5345,-29.02321,-26.35316,1.062835,-29.02319,-62.32631,-13.30313,11.0
41,1643.0,1432.04,2.0,80.0,-33.4634,-32.0642,-30.16427,4.200495,-32.06415,-64.25521,-12.19106,11.0
42,1641.94,1430.34,2.0,82.0,-27.8812,-26.83855,-25.44461,5.664636,-26.83854,-58.67302,-11.83448,19.0
43,1640.89,1428.64,2.0,84.0,-28.2895,-26.65405,-25.32423,3.398064,-26.65403,-59.08131,-12.42728,19.0
44,1639.83,1426.95,2.0,86.0,-28.8892,-27.1717,-31.14326,3.141826,-27.17169,-59.68101,-12.50932,19.0
45,1638.78,1425.25,2.0,88.0,-31.8896,-29.55844,-38.36407,1.484475,-29.55842,-62.68141,-13.123,19.0
46,1637.72,1423.56,2.0,90.0,-31.4411,-28.76197,-30.75612,0.6896546,-28.76195,-62.23291,-13.47096,19.0
47,1636.66,1421.86,2.0,92.0,-31.5085,-28.94472,-26.91265,0.9442173,-28.9447,-62.30031,-13.35561,11.0
48,1635.6,1420.17,2.0,94.0,-31.2466,-28.37404,-24.76709,0.2799498,-28.37402,-62.03841,-13.66439,11.0
49,1634.54,1418.47,2.0,96.0,-31.3263,-29.25822,-26.94921,2.147128,-29.2582,-62.11811,-12.85991,11.0
50,1633.47,1416.78,2.0,98.0,-31.6034,-28.60414,-27.07947,0.02207914,-28.60412,-62.39521,-13.79109,19.0
51,1632.41,1415.08,2.0,100.0,-31.9754,-29.54504,-27.50215,1.249372,-29.54502,-62.76722,-13.2222,11.0
52,1631.35,1413.39,2.0,102.0,-31.8458,-29.28502,-26.44421,0.9509504,-29.285,-62.63761,-13.35261,11.0
53,1630.28,1411.7,2.0,104.0,-31.9002,-28.64378,-25.50912,-0.4790728,-28.64376,-62.69201,-14.04825,11.0
54,1629.22,1410.01,2.0,106.0,-31.3927,-28.70307,-27.00852,0.6668762,-28.70305,-62.18451,-13.48146,11.0
55,1628.15,1408.32,2.0,108.0,-29.9536,-28.18673,-32.68608,2.992393,-28.18671,-60.74541,-12.5587,11.0
56,1627.09,1406.63,2.0,110.0,-30.4958,-27.90372,-37.65682,0.8810104,-27.9037,-61.28761,-13.38391,11.0
57,1626.02,1404.94,2.0,112.0,-30.6596,-28.69593,-28.07198,2.428342,-28.69591,-61.45141,-12.7555,11.0
58,1624.96,1403.25,2.0,114.0,-31.6753,-29.27348,-26.48842,1.316273,-29.27346,-62.46711,-13.19365,11.0
59,1623.89,1401.56,2.0,116.0,-30.0669,-28.9549,-30.05118,5.348821,-28.95487,-60.85871,-11.90384,11.0
60,1622.82,1399.87,2.0,118.0,-29.2129,-27.23789,-34.51178,2.397252,-27.23788,-60.00471,-12.76683,11.0
61,1621.75,1398.18,2.0,120.0,-31.1071,-30.04495,-27.91154,5.573965,-30.04492,-61.89891,-11.85399,11.0
62,1620.68,1396.49,2.0,122.0,-30.1614,-28.62151,-32.40696,3.710203,-28.62149,-60.95321,-12.33172,11.0
63,1619.61,1394.8,2.0,124.0,-29.84,-28.59798,-26.96123,4.800687,-28.59796,-60.63181,-12.03385,11.0
64,1618.54,1393.11,2.0,126.0,-30.6813,-29.4562,-31.4105,4.869096,-29.45618,-61.47311,-12.01694,11.0
65,1617.47,1391.43,2.0,128.0,-28.9257,-27.92162,-28.94378,5.848369,-27.9216,-59.71751,-11.79591,11.0
66,1616.4,1389.74,2.0,130.0,-30.1562,-29.03648,-32.66424,5.314757,-29.03646,-60.94801,-11.91156,11.0
67,1615.33,1388.05,2.0,132.0,-29.1861,-28.1972,-28.28973,5.922374,-28.19718,-59.97791,-11.78074,11.0
68,1614.26,1386.36,2.0,134.0,-29.7815,-28.78046,-36.12043,5.863096,-28.78044,-60.57331,-11.79287,11.0
69,1613.19,1384.68,2.0,136.0,-29.3021,-27.92689,-28.01262,4.288371,-27.92688,-60.09391,-12.16703,11.0
70,1612.11,1382.99,2.0,138.0,-31.5452,-30.47633,-28.74206,5.543067,-30.4763,-62.33701,-11.86071,11.0
71,1611.04,1381.3,2.0,140.0,-29.4104,-28.10719,-33.98263,4.559722,-28.10717,-60.20221,-12.09505,11.0
72,1609.97,1379.62,2.0,142.0,-30.8752,-28.81411,-27.62326,2.165601,-28.81409,-61.66701,-12.85292,11.0
73,1608.89,1377.93,2.0,144.0,-29.4014,-28.17439,-24.43312,4.861338,-28.17437,-60.19321,-12.01884,11.0
74,1607.82,1376.25,2.0,146.0,-28.689,-27.45528,-26.64628,4.834186,-27.45527,-59.48081,-12.02554,11.0
75,1606.75,1374.56,2.0,148.0,-29.5725,-27.89038,-30.15565,3.251031,-27.89036,-60.36431,-12.47395,11.0
76,1605.67,1372.88,2.0,150.0,-28.0694,-26.87503,-27.73277,4.99553,-26.87502,-58.86121,-11.9862,11.0
77,1604.6,1371.19,2.0,152.0,-27.9607,-26.84616,-28.20636,5.337638,-26.84615,-58.75251,-11.90637,11.0
78,1603.52,1369.51,2.0,154.0,-27.6002,-26.3824,-27.79657,4.898921,-26.38239,-58.39201,-12.00962,11.0
79,1602.45,1367.82,2.0,156.0,-28.6022,-27.16052,-32.82941,4.04833,-27.1605,-59.39401,-12.23351,11.0
80,1601.37,1366.14,2.0,158.0,-31.5694,-28.88149,-29.62852,0.6705958,-28.88147,-62.36121,-13.47975,11.0
81,1600.3,1364.45,2.0,160.0,-29.2447,-27.66931,-27.08905,3.592423,-27.66929,-60.03651,-12.36722,11.0
82,1599.22,1362.77,2.0,162.0,-30.2626,-28.05689,-24.9518,1.792887,-28.05687,-61.05441,-12.99754,11.0
83,1598.15,1361.09,2.0,164.0,-30.5466,-28.11102,-29.33616,1.237236,-28.11101,-61.33841,-13.2274,11.0
84,1597.07,1359.4,2.0,166.0,-32.6274,-29.3723,-32.61921,-0.4765872,-29.37227,-63.41921,-14.04694,11.0
85,1595.99,1357.72,2.0,168.0,-31.886,-28.88712,-32.5451,0.02283118,-28.8871,-62.67781,-13.79071,11.0
86,1594.92,1356.04,2.0,170.0,-31.0739,-28.03184,-29.24032,-0.0633188,-28.03182,-61.86571,-13.83389,11.0
87,1593.84,1354.35,2.0,172.0,-29.5403,-27.23049,-25.36502,1.536072,-27.23048,-60.33211,-13.10164,11.0
88,1592.76,1352.67,2.0,174.0,-28.6203,-26.00019,-24.36241,0.818911,-26.00018,-59.41211,-13.41193,11.0
89,1591.68,1350.99,2.0,176.0,-27.9905,-25.08447,-39.27654,0.2110802,-25.08446,-58.78231,-13.69785,8.0
90,1590.61,1349.31,2.0,178.0,-26.6367,-23.50994,-28.74563,-0.2298872,-23.50994,-57.42851,-13.91858,8.0
91,1589.53,1347.62,2.0,180.0,-27.1954,-24.68729,-22.45863,1.070107,-24.68728,-57.98721,-13.29993,11.0
92,1588.45,1345.94,2.0,182.0,-26.1281,-23.73242,-23.97968,1.330773,-23.73241,-56.91991,-13.1875,11.0
93,1587.37,1344.26,2.0,184.0,-26.1667,-23.49636,-40.78456,0.7088,-23.49636,-56.95851,-13.46216,11.0
94,1586.29,1342.58,2.0,186.0,-25.2354,-22.70208,-23.01517,1.012882,-22.70208,-56.02721,-13.32513,11.0
95,1585.21,1340.9,2.0,188.0,-25.2273,-22.47677,-19.63282,0.5360623,-22.47676,-56.01911,-13.54235,8.0
96,1584.13,1339.22,2.0,190.0,-23.6082,-21.962,-31.1039,3.363937,-21.962,-54.40001,-12.43802,11.0
97,1583.05,1337.53,2.0,192.0,-23.1135,-22.13656,-21.55956,5.981511,-22.13655,-53.90531,-11.76876,11.0
98,1581.97,1335.85,2.0,194.0,-23.3126,-22.26207,-19.93389,5.627906,-22.26207,-54.10441,-11.84234,11.0
99,1580.89,1334.17,2.0,196.0,-23.5274,-22.3788,-29.4396,5.189185,-22.37879,-54.31921,-11.94042,11.0
100,1579.81,1332.49,2.0,198.0,-22.6069,-21.82116,-20.55133,7.026234,-21.82115,-53.39871,-11.57756,11.0
101,1578.73,1330.81,2.0,200.0,-23.6464,-22.50067,-20.71875,5.201529,-22.50066,-54.43821,-11.93755,11.0
102,1577.65,1329.13,2.0,202.0,-23.2792,-22.51545,-28.70632,7.160826,-22.51544,-54.07101,-11.55557,11.0
103,1576.57,1327.45,2.0,204.0,-23.7838,-22.66072,-20.89692,5.300071,-22.66071,-54.57561,-11.9149,11.0
104,1575.49,1325.77,2.0,206.0,-22.9134,-22.10152,-22.42682,6.870668,-22.10152,-53.70521,-11.60369,11.0
105,1574.41,1324.09,2.0,208.0,-24.1132,-22.85284,-24.29087,4.727482,-22.85284,-54.90501,-12.05217,11.0
106,1573.33,1322.41,2.0,210.0,-23.2468,-22.11909,-19.94928,5.279802,-22.11908,-54.03861,-11.91953,11.0
107,1572.25,1320.73,2.0,212.0,-22.4311,-21.80412,-25.69763,8.088015,-21.80412,-53.22291,-11.4188,11.0
108,1571.16,1319.04,2.0,214.0,-22.6736,-22.60448,-21.87824,17.94679,-22.60447,-53.46541,-10.86094,11.0
109,1570.08,1317.37,2.0,216.0,-23.525,-23.46371,-24.19999,18.47273,-23.4637,-54.31681,-10.85311,11.0
110,1569.0,1315.68,2.0,218.0,-26.6431,-26.52759,-26.96643,15.69341,-26.52758,-57.43491,-10.90733,11.0
111,1567.92,1314.01,2.0,220.0,-33.3818,-31.82354,-35.13956,3.648902,-31.8235,-64.17361,-12.35012,11.0
112,1566.84,1312.33,2.0,222.0,-29.6393,-27.87131,-24.2593,2.989054,-27.8713,-60.43111,-12.55982,11.0
113,1565.75,1310.65,2.0,224.0,-26.184,-24.93915,-21.91777,4.789364,-24.93914,-56.97581,-12.03667,11.0
114,1564.67,1308.97,2.0,226.0,-31.0699,-28.87831,-25.72831,1.828417,-28.87829,-61.86171,-12.98342,11.0
115,1563.59,1307.29,2.0,228.0,-33.9822,-32.40102,-29.89051,3.573318,-32.40097,-64.77401,-12.37304,19.0
116,1562.5,1305.61,2.0,230.0,-31.6115,-28.62262,-40.11672,0.04290865,-28.6226,-62.40331,-13.78071,19.0
117,1561.42,1303.93,2.0,232.0,-31.5141,-30.29729,-28.89144,4.902909,-30.29727,-62.30591,-12.00865,19.0
118,1560.34,1302.25,2.0,234.0,-31.6197,-30.08622,-34.59787,3.731681,-30.08619,-62.41151,-12.32532,19.0
119,1559.25,1300.57,2.0,236.0,-31.3559,-29.4458,-26.09314,2.577227,-29.44578,-62.14771,-12.70193,19.0
120,1558.17,1298.89,2.0,238.0,-28.0045,-27.67175,-30.14434,10.98899,-27.67173,-58.79631,-11.12458,19.0
121,1557.08,1297.21,2.0,240.0,-26.2093,-25.79444,-23.68139,9.989691,-25.79443,-57.00111,-11.20668,19.0
122,1556.0,1295.54,2.0,242.0,-32.0047,-30.42337,-37.38439,3.572891,-30.42334,-62.79651,-12.37317,11.0
123,1554.91,1293.86,2.0,244.0,-37.7761,-35.85699,-36.84951,2.551724,-35.85689,-68.56791,-12.71103,11.0
124,1553.83,1292.18,2.0,246.0,-32.724,-32.50629,-33.34423,12.88879,-32.50624,-63.51581,-11.00957,11.0
125,1552.74,1290.5,2.0,248.0,-28.1203,-28.07534,-28.46453,19.82554,-28.07532,-58.91211,-10.83679,11.0
126,1551.66,1288.82,2.0,250.0,-29.4744,-29.39844,-28.33233,17.53246,-29.39842,-60.26621,-10.8678,11.0
127,1550.57,1287.15,2.0,252.0,-24.9274,-24.90936,-24.78443,23.80304,-24.90935,-55.71921,-10.80987,11.0
128,1549.49,1285.47,2.0,254.0,-31.5768,-31.50899,-30.48299,18.02864,-31.50895,-62.36861,-10.85966,11.0
129,1548.4,1283.79,2.0,256.0,-47.3126,-45.12593,-56.14894,1.838641,-45.12503,-78.10441,-12.97938,11.0
130,1547.31,1282.11,2.0,258.0,-54.303,-52.68843,-71.62051,3.448668,-52.68335,-85.09481,-12.41146,19.0
131,1546.23,1280.43,2.0,260.0,-59.8438,-56.23443,-64.8324,-1.145781,-56.22293,-90.63561,-14.41268,19.0
132,1545.14,1278.76,2.0,262.0,-59.7309,-56.54163,-55.73695,-0.3745452,-56.5293,-90.52271,-13.99342,19.0
133,1544.05,1277.08,2.0,264.0,-57.18719,-56.02614,-53.3017,5.089311,-56.01517,-87.97901,-11.96383,8.0
134,1542.97,1275.4,2.0,266.0,-55.0856,-52.28793,-48.62114,0.4264505,-52.28329,-85.87741,-13.59412,11.0
135,1541.88,1273.73,2.0,268.0,-61.3764,-57.43764,-58.28298,-1.718373,-57.42247,-92.16821,-14.74574,20.0
136,1540.79,1272.05,2.0,270.0,-57.0146,-55.35937,-52.07648,3.305788,-55.34997,-87.80641,-12.45645,20.0
137,1539.71,1270.37,2.0,272.0,-58.6249,-56.00584,-58.93497,0.7971998,-55.99493,-89.41671,-13.42178,20.0
138,1538.62,1268.7,2.0,274.0,-58.0048,-55.61017,-59.53677,1.309809,-55.60021,-88.79661,-13.1964,20.0
139,1537.53,1267.02,2.0,276.0,-57.4498,-55.47392,-54.62976,2.368548,-55.46426,-88.24161,-12.77735,20.0
140,1536.44,1265.34,2.0,278.0,-59.6325,-55.93458,-65.96233,-1.299822,-55.92384,-90.42431,-14.50047,8.0
141,1535.35,1263.67,2.0,280.0,-61.7664,-59.94526,-60.15472,2.753782,-59.91828,-92.55821,-12.63993,8.0
142,1534.26,1261.99,2.0,282.0,-60.1518,-58.34,-60.04346,2.804939,-58.32135,-90.94361,-12.62226,8.0
143,1533.18,1260.32,2.0,284.0,-60.2203,-57.07956,-56.44305,-0.2841592,-57.0656,-91.01211,-13.94652,8.0
144,1532.09,1258.64,2.0,286.0,-61.4392,-58.62788,-69.33222,0.365792,-58.60795,-92.23101,-13.62307,8.0
145,1531.0,1256.97,2.0,288.0,-61.26101,-59.41469,-60.93105,2.690355,-59.39081,-92.05282,-12.66201,8.0
146,1529.91,1255.29,2.0,290.0,-58.0601,-55.51886,-59.16243,0.9729832,-55.5091,-88.85191,-13.34281,19.0
147,1528.82,1253.62,2.0,292.0,-63.5517,-60.06311,-58.70518,-0.9591557,-60.0354,-94.34351,-14.30812,11.0
148,1527.72,1251.94,2.0,294.0,-60.7714,-58.20365,-76.07008,0.8949611,-58.18557,-91.56321,-13.37765,19.0
149,1526.63,1250.27,2.0,296.0,-58.4179,-56.47634,-62.13101,2.455793,-56.46418,-89.20971,-12.74553,19.0
150,1525.54,1248.59,2.0,298.0,-54.8598,-53.14106,-57.31406,3.120813,-53.13541,-85.65161,-12.5162,19.0
151,1524.45,1246.92,2.0,300.0,-52.3138,-51.70383,-51.47393,8.185323,-51.69978,-83.10562,-11.40584,19.0
152,1523.36,1245.24,2.0,302.0,-47.1754,-46.84214,-46.56161,10.96446,-46.84082,-77.96721,-11.12639,19.0
153,1522.26,1243.57,2.0,304.0,-58.0522,-55.08789,-53.89064,0.07463259,-55.07905,-88.84401,-13.76496,19.0
154,1521.17,1241.89,2.0,306.0,-54.5526,-52.49595,-55.87109,2.16451,-52.49108,-85.34442,-12.85333,19.0
155,1520.08,1240.22,2.0,308.0,-60.3684,-57.29814,-55.12901,-0.1480364,-57.28345,-91.16022,-13.87676,8.0
156,1518.98,1238.55,2.0,310.0,-56.7321,-55.02112,-51.78926,3.135194,-55.01242,-87.52391,-12.51149,11.0
157,1517.89,1236.87,2.0,312.0,-61.1788,-59.05654,-61.92238,1.948931,-59.03454,-91.97061,-12.93607,8.0
158,1516.79,1235.2,2.0,314.0,-65.46041,-63.55983,-61.53822,2.432081,-63.49808,-96.25222,-12.75414,8.0
159,1515.69,1233.53,2.0,316.0,-59.4785,-58.80175,-57.50471,7.588999,-58.781,-90.27031,-11.48931,8.0
160,1514.6,1231.86,2.0,318.0,-58.8403,-57.43224,-62.80022,4.114154,-57.4171,-89.63212,-12.21502,11.0
161,1513.5,1230.19,2.0,320.0,-62.2699,-61.88109,-61.26163,9.817273,-61.83904,-93.06171,-11.22267,11.0
162,1512.4,1228.52,2.0,322.0,-64.1883,-63.26453,-61.4596,5.958992,-63.20681,-94.98011,-11.77331,8.0
163,1511.3,1226.85,2.0,324.0,-61.2484,-58.52784,-55.83037,0.5584591,-58.50836,-92.04021,-13.53185,8.0
164,1510.2,1225.18,2.0,326.0,-61.2137,-60.73425,-63.19365,9.028562,-60.70192,-92.00552,-11.3036,11.0
165,1509.11,1223.51,2.0,328.0,-68.1949,-64.45348,-65.49109,-1.487049,-64.37774,-98.98672,-14.60897,8.0
166,1508.01,1221.83,2.0,330.0,-56.6379,-56.28532,-57.77787,10.58096,-56.27369,-87.42971,-11.15602,8.0
167,1506.92,1220.16,2.0,332.0,-64.6127,-64.27602,-65.84744,10.04983,-64.20328,-95.40452,-11.20123,8.0
168,1505.83,1218.48,2.0,334.0,-60.5202,-58.3246,-66.2179,1.771654,-58.30601,-91.31201,-13.00601,11.0
169,1504.74,1216.81,2.0,336.0,-59.0094,-56.7173,-53.12279,1.547896,-56.70445,-89.80121,-13.09676,8.0
170,1503.65,1215.13,2.0,338.0,-63.5626,-62.49334,-67.21165,5.324016,-62.44496,-94.35442,-11.90946,8.0
171,1502.56,1213.45,2.0,340.0,-71.0176,-68.49128,-74.71088,0.6105746,-68.30187,-101.8094,-13.50754,11.0
172,1501.48,1211.77,2.0,342.0,-60.0651,-59.59061,-58.64768,9.141659,-59.56574,-90.85691,-11.29117,11.0
173,1500.39,1210.09,2.0,344.0,-63.8854,-61.6166,-67.82428,1.539582,-61.57702,-94.67722,-13.10019,19.0
174,1499.3,1208.42,2.0,346.0,-64.2083,-61.72117,-62.18752,1.025691,-61.68063,-95.00011,-13.31948,8.0
175,1498.23,1206.97,2.0,348.0,-43.4625,-42.84359,-43.57394,8.144454,-42.84306,-74.25431,-11.41125,20.0
176,1498.99,1208.82,2.0,350.0,-43.0637,-41.55588,-39.99104,3.81731,-41.55549,-73.85552,-12.30003,20.0
177,1499.68,1210.69,2.0,352.0,-44.9484,-41.81811,-40.09872,-0.2375485,-41.8177,-75.74021,-13.92251,20.0
178,1500.15,1212.63,2.0,354.0,-44.6397,-43.1656,-41.02638,3.932708,-43.16503,-75.43151,-12.26649,20.0
179,1499.73,1214.49,2.0,356.0,-46.8584,-43.50601,-46.09334,-0.6603225,-43.5054,-77.65021,-14.14481,11.0
180,1497.77,1214.69,2.0,358.0,-46.0338,-43.86224,-42.01551,1.877517,-43.86158,-76.82561,-12.96403,19.0
181,1495.82,1215.11,2.0,360.0,-42.1527,-40.9488,-38.82508,4.954666,-40.94845,-72.94451,-11.99606,19.0
182,1493.97,1215.87,2.0,362.0,-42.6068,-41.44163,-43.03562,5.116699,-41.44124,-73.39861,-11.95737,19.0
183,1492.21,1216.82,2.0,364.0,-42.7597,-41.10216,-39.90497,3.326989,-41.10181,-73.55151,-12.44971,19.0
184,1490.51,1217.87,2.0,366.0,-43.2113,-42.64901,-41.31313,8.589911,-42.6485,-74.00311,-11.35461,19.0
185,1488.83,1218.96,2.0,368.0,-42.3267,-42.14389,-43.27616,13.65521,-42.14344,-73.11851,-10.97507,19.0
186,1487.17,1220.06,2.0,370.0,-48.5086,-48.17177,-46.51011,10.91025,-48.16997,-79.30041,-11.13044,19.0
187,1485.49,1221.15,2.0,372.0,-44.2123,-43.37915,-42.26231,6.743975,-43.37855,-75.00411,-11.62556,19.0
188,1483.78,1222.2,2.0,374.0,-42.0671,-41.17266,-44.14803,6.405497,-41.1723,-72.85891,-11.68661,19.0
189,1482.04,1223.18,2.0,376.0,-43.4807,-42.19848,-42.64958,4.639565,-42.19803,-74.27251,-12.07449,19.0
190,1480.25,1224.06,2.0,378.0,-48.3495,-45.91003,-46.01447,1.225729,-45.90896,-79.14131,-13.23235,11.0
191,1478.4,1224.83,2.0,380.0,-45.7921,-43.50573,-47.14358,1.591667,-43.50512,-76.58391,-13.07879,11.0
192,1476.49,1225.43,2.0,382.0,-50.5285,-47.70198,-49.21979,0.3723125,-47.70036,-81.32031,-13.61995,11.0
193,1474.54,1225.85,2.0,384.0,-44.4983,-43.57653,-44.29613,6.259336,-43.57591,-75.29011,-11.7142,11.0
194,1472.56,1226.17,2.0,386.0,-42.7172,-42.46388,-41.53206,12.20535,-42.4634,-73.50901,-11.04562,11.0
195,1470.58,1226.42,2.0,388.0,-41.6539,-39.08967,-40.16803,0.9427575,-39.08945,-72.44571,-13.35627,19.0
196,1468.59,1226.62,2.0,390.0,-34.8902,-34.55941,-34.41171,11.01479,-34.55933,-65.68202,-11.12268,19.0
197,1466.6,1226.77,2.0,392.0,-37.9174,-35.39245,-32.0652,1.031642,-35.39236,-68.70921,-13.31685,19.0
198,1464.6,1226.87,2.0,394.0,-37.9302,-37.13906,-36.41689,6.992923,-37.13892,-68.72201,-11.58309,11.0
199,1462.6,1226.94,2.0,396.0,-47.8893,-44.29078,-40.90085,-1.107491,-44.29005,-78.68111,-14.39107,19.0
200,1460.6,1226.98,2.0,398.0,-48.7236,-44.71326,-44.66258,-1.813698,-44.71245,-79.51541,-14.80296,19.0
201,1458.6,1226.99,2.0,400.0,-49.352,-47.28883,-50.65585,2.156271,-47.28737,-80.14381,-12.85645,20.0
202,1456.6,1226.97,2.0,402.0,-53.5528,-49.21203,-52.64323,-2.351124,-49.20974,-84.34461,-15.13487,8.0
203,1454.6,1226.93,2.0,404.0,-53.976,-52.03037,-50.38949,2.466071,-52.026,-84.76781,-12.74182,20.0
204,1452.6,1226.86,2.0,406.0,-55.1731,-53.50184,-52.74706,3.265833,-53.49571,-85.96491,-12.46921,19.0
205,1450.61,1226.78,2.0,408.0,-50.762,-50.07874,-52.53753,7.666695,-50.07595,-81.55382,-11.47787,19.0
206,1448.61,1226.68,2.0,410.0,-51.7551,-50.84666,-59.05182,6.315103,-50.84333,-82.54692,-11.70359,19.0
207,1446.61,1226.56,2.0,412.0,-48.4735,-47.82956,-46.26662,7.951405,-47.8279,-79.26531,-11.43741,19.0
208,1444.62,1226.42,2.0,414.0,-39.9517,-39.87578,-40.53883,17.52109,-39.87551,-70.74351,-10.868,19.0
209,1442.62,1226.27,2.0,416.0,-41.7669,-41.61055,-40.65359,14.34732,-41.61016,-72.55871,-10.94856,19.0
210,1440.63,1226.11,2.0,418.0,-30.0959,-30.08577,-29.72717,26.30437,-30.08574,-60.88771,-10.80197,19.0
211,1438.63,1225.97,2.0,420.0,-32.0046,-31.98899,-32.2503,24.42389,-31.98895,-62.79641,-10.80747,19.0
