# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
27,1565.27,1075.31,2.0,52.0,-30.9278,-30.15583,-27.83134,7.10997,-30.1558,-61.71961,-11.56381,11.0
28,1565.78,1077.24,2.0,54.0,-34.4485,-32.39933,-30.88619,2.197139,-32.39928,-65.24031,-12.84103,11.0
29,1566.29,1079.17,2.0,56.0,-34.6341,-32.48753,-34.1057,1.942858,-32.48748,-65.42592,-12.93843,11.0
30,1566.79,1081.11,2.0,58.0,-35.1455,-33.75534,-43.63197,4.233347,-33.75528,-65.93731,-12.18204,11.0
31,1567.28,1083.05,2.0,60.0,-36.3954,-35.13573,-40.17316,4.729856,-35.13564,-67.18721,-12.05158,11.0
32,1567.76,1084.99,2.0,62.0,-37.727,-36.44511,-36.68881,4.642157,-36.44499,-68.51882,-12.07383,11.0
33,1568.23,1086.93,2.0,64.0,-40.4632,-37.4251,-33.82113,-0.0557148,-37.42495,-71.25501,-13.83006,11.0
34,1568.69,1088.88,2.0,66.0,-40.8205,-40.51199,-39.2511,11.32548,-40.51168,-71.61231,-11.10063,11.0
35,1569.15,1090.83,2.0,68.0,-42.0384,-41.43761,-43.80289,8.283833,-41.43723,-72.83021,-11.39298,11.0
36,1569.59,1092.78,2.0,70.0,-41.9318,-41.88412,-42.25178,19.53239,-41.8837,-72.72361,-10.83991,11.0
37,1570.03,1094.73,2.0,72.0,-41.8463,-41.56053,-43.20296,11.66793,-41.56014,-72.63811,-11.07797,11.0
38,1570.46,1096.68,2.0,74.0,-51.2056,-50.54341,-51.82011,7.810814,-50.5403,-81.99741,-11.45711,19.0
39,1570.88,1098.63,2.0,76.0,-57.3574,-55.03602,-56.30109,1.48708,-55.0273,-88.14921,-13.12191,8.0
40,1571.29,1100.59,2.0,78.0,-54.5126,-51.24769,-46.27873,-0.5020105,-51.24404,-85.30441,-14.06037,11.0
41,1571.69,1102.55,2.0,80.0,-51.13131,-48.07157,-44.82579,-0.1017802,-48.06982,-81.92312,-13.8533,11.0
42,1572.07,1104.51,2.0,82.0,-57.1626,-52.78435,-49.43832,-2.414845,-52.77915,-87.95441,-15.17526,20.0
43,1572.45,1106.47,2.0,84.0,-47.4857,-46.9923,-47.73894,9.184046,-46.99093,-78.27751,-11.28659,8.0
44,1572.82,1108.44,2.0,86.0,-51.14429,-48.87437,-46.6696,1.628252,-48.87226,-81.93611,-13.06385,8.0
45,1573.18,1110.41,2.0,88.0,-56.7121,-51.71936,-59.56226,-3.344459,-51.71529,-87.50392,-15.78863,11.0
46,1573.52,1112.38,2.0,90.0,-45.0574,-43.62484,-40.7262,4.078506,-43.62421,-75.84921,-12.22501,8.0
47,1573.84,1114.35,2.0,92.0,-44.0195,-42.89759,-39.27458,5.302897,-42.89706,-74.81131,-11.91426,8.0
48,1574.15,1116.33,2.0,94.0,-52.4845,-48.82009,-45.06802,-1.226134,-48.81801,-83.27632,-14.45831,19.0
49,1574.44,1118.31,2.0,96.0,-48.2648,-47.41672,-48.73265,6.654022,-47.41521,-79.05661,-11.6414,8.0
50,1574.71,1120.29,2.0,98.0,-58.2339,-55.79986,-61.37599,1.216651,-55.78946,-89.02571,-13.23625,11.0
51,1574.96,1122.27,2.0,100.0,-48.4203,-45.08421,-42.20817,-0.6304936,-45.08332,-79.21211,-14.12879,8.0
52,1575.17,1124.26,2.0,102.0,-44.3334,-44.08509,-43.92127,12.29052,-44.08439,-75.12521,-11.04083,19.0
53,1575.35,1126.25,2.0,104.0,-44.087,-43.58649,-41.74071,9.125324,-43.58587,-74.87881,-11.29295,8.0
54,1575.5,1128.25,2.0,106.0,-49.2201,-47.2817,-44.62882,2.494141,-47.28023,-80.01191,-12.73168,11.0
55,1575.63,1130.24,2.0,108.0,-44.6377,-42.66367,-40.36069,2.398592,-42.66317,-75.42951,-12.76634,8.0
56,1575.75,1132.24,2.0,110.0,-46.4949,-43.19745,-42.17335,-0.5575631,-43.19688,-77.28671,-14.08984,11.0
57,1575.83,1134.24,2.0,112.0,-44.438,-42.74169,-41.3693,3.205486,-42.74118,-75.22981,-12.48863,8.0
58,1575.87,1136.24,2.0,114.0,-43.7002,-42.67401,-41.02355,5.739974,-42.6735,-74.49201,-11.81851,8.0
59,1575.88,1138.24,2.0,116.0,-44.1626,-41.16902,-40.02247,0.03278577,-41.16867,-74.95441,-13.78575,8.0
60,1575.84,1140.23,2.0,118.0,-48.2303,-44.77643,-40.54868,-0.8475111,-44.7756,-79.02211,-14.24651,8.0
61,1575.74,1142.23,2.0,120.0,-43.4131,-42.80715,-40.99364,8.242965,-42.80663,-74.20491,-11.39829,8.0
62,1575.57,1144.22,2.0,122.0,-42.1292,-40.86282,-51.20643,4.702291,-40.86248,-72.92101,-12.05853,8.0
63,1575.33,1146.21,2.0,124.0,-46.219,-45.85884,-46.18662,10.61825,-45.85778,-77.01081,-11.15303,8.0
64,1575.0,1148.18,2.0,126.0,-46.0903,-44.00498,-47.82856,2.100009,-44.00429,-76.88211,-12.87782,8.0
65,1574.58,1150.14,2.0,128.0,-45.1519,-43.09306,-48.91601,2.170133,-43.09251,-75.94371,-12.85121,8.0
66,1574.07,1152.07,2.0,130.0,-48.0659,-44.66218,-48.22417,-0.7556158,-44.66138,-78.85771,-14.19633,8.0
67,1573.45,1153.97,2.0,132.0,-37.8687,-36.84127,-36.44574,5.735861,-36.84114,-68.66051,-11.81937,20.0
68,1572.74,1155.84,2.0,134.0,-37.4309,-36.81999,-37.99985,8.208043,-36.81986,-68.22271,-11.40285,20.0
69,1571.93,1157.67,2.0,136.0,-37.239,-37.13376,-38.24967,16.09729,-37.13361,-68.03081,-10.8972,20.0
70,1571.04,1159.46,2.0,138.0,-37.0783,-36.58907,-38.21688,9.234676,-36.58895,-67.87011,-11.28116,20.0
71,1570.07,1161.21,2.0,140.0,-37.1442,-36.02714,-41.84026,5.326116,-36.02703,-67.93601,-11.90898,20.0
72,1569.03,1162.92,2.0,142.0,-38.3051,-38.27458,-38.20488,21.48966,-38.27439,-69.09691,-10.82252,20.0
73,1567.94,1164.59,2.0,144.0,-37.7778,-37.50742,-36.2898,11.9196,-37.50726,-68.56961,-11.06235,20.0
74,1566.74,1166.19,2.0,146.0,-36.6515,-35.9482,-35.14427,7.54928,-35.94809,-67.44331,-11.49523,20.0
75,1565.42,1167.7,2.0,148.0,-36.0205,-35.41667,-39.61504,8.262547,-35.41657,-66.81231,-11.39574,20.0
76,1564.02,1169.12,2.0,150.0,-36.091,-34.90731,-37.42801,5.039814,-34.90722,-66.88281,-11.97559,20.0
77,1562.55,1170.47,2.0,152.0,-33.8114,-31.72492,-44.27767,2.098672,-31.72488,-64.60321,-12.87833,11.0
78,1561.02,1171.77,2.0,154.0,-35.8757,-31.82005,-28.75995,-1.887326,-31.82001,-66.66751,-14.8475,20.0
79,1559.46,1173.02,2.0,156.0,-31.967,-29.95615,-33.08352,2.299822,-29.95612,-62.75881,-12.80269,11.0
80,1557.87,1174.23,2.0,158.0,-35.4338,-31.82063,-29.96848,-1.132226,-31.82059,-66.22561,-14.40502,20.0
81,1556.25,1175.41,2.0,160.0,-34.1406,-30.5771,-27.17213,-1.043877,-30.57707,-64.93241,-14.35534,11.0
82,1554.62,1176.55,2.0,162.0,-34.5323,-30.72239,-33.77641,-1.474689,-30.72236,-65.32411,-14.60175,8.0
83,1552.96,1177.68,2.0,164.0,-34.5948,-30.68584,-28.53276,-1.642924,-30.68581,-65.38661,-14.70081,8.0
84,1551.3,1178.78,2.0,166.0,-33.2647,-30.58141,-26.82264,0.6805806,-30.58138,-64.05652,-13.47514,8.0
85,1549.62,1179.87,2.0,168.0,-34.9419,-31.45096,-35.71045,-0.913404,-31.45093,-65.73371,-14.28278,8.0
86,1547.93,1180.94,2.0,170.0,-34.7019,-31.48079,-28.90951,-0.4119317,-31.48075,-65.49371,-14.01296,8.0
87,1546.24,1182.01,2.0,172.0,-35.3345,-33.08525,-33.92473,1.684264,-33.08519,-66.12631,-13.04112,20.0
88,1544.54,1183.07,2.0,174.0,-35.7483,-34.18817,-51.12437,3.642589,-34.18809,-66.54011,-12.35202,20.0
89,1542.85,1184.13,2.0,176.0,-36.0805,-34.42097,-42.95256,3.321575,-34.42089,-66.87232,-12.45143,20.0
90,1541.15,1185.18,2.0,178.0,-36.493,-35.67676,-36.0404,6.844566,-35.67666,-67.28481,-11.60815,20.0
91,1539.46,1186.25,2.0,180.0,-36.9419,-35.28795,-33.80821,3.339141,-35.28786,-67.73371,-12.44585,20.0
92,1537.77,1187.32,2.0,182.0,-37.1008,-36.25115,-35.57948,6.653033,-36.25103,-67.89261,-11.64158,20.0
93,1536.09,1188.41,2.0,184.0,-37.253,-36.88101,-37.26849,10.4836,-36.88088,-68.04481,-11.16394,20.0
94,1534.43,1189.53,2.0,186.0,-37.2983,-37.1648,-35.79324,15.05144,-37.16466,-68.09012,-10.92545,20.0
95,1532.8,1190.69,2.0,188.0,-37.6206,-36.87099,-38.53575,7.248467,-36.87086,-68.41241,-11.54155,20.0
96,1531.22,1191.91,2.0,190.0,-37.3405,-37.01957,-36.7122,11.15042,-37.01944,-68.13231,-11.11288,20.0
97,1529.72,1193.23,2.0,192.0,-37.2284,-36.73991,-37.66073,9.241464,-36.73978,-68.02022,-11.28044,20.0
98,1528.31,1194.64,2.0,194.0,-37.2991,-36.99581,-38.97177,11.40473,-36.99567,-68.09091,-11.09524,20.0
99,1526.4,1194.98,2.0,196.0,-43.9068,-41.84263,-48.39422,2.156394,-41.84221,-74.69861,-12.8564,20.0
100,1524.6,1194.14,2.0,198.0,-49.1736,-47.84447,-46.84856,4.454365,-47.8428,-79.96541,-12.12261,20.0
101,1523.08,1192.84,2.0,200.0,-56.9386,-55.08778,-54.96216,2.720557,-55.07894,-87.73041,-12.65147,8.0
102,1521.75,1191.35,2.0,202.0,-61.7962,-61.00018,-65.21485,6.76325,-60.96581,-92.58801,-11.6222,8.0
103,1520.59,1189.72,2.0,204.0,-61.9252,-60.47003,-63.81123,3.894865,-60.4396,-92.71701,-12.27741,8.0
104,1519.62,1187.97,2.0,206.0,-67.48,-64.15848,-62.26115,-0.7331603,-64.08767,-98.27181,-14.18414,8.0
105,1520.17,1187.15,2.0,208.0,-54.3131,-52.39941,-52.52387,2.553877,-52.39465,-85.10491,-12.71026,19.0
106,1521.62,1188.53,2.0,210.0,-55.4826,-53.09937,-53.96492,1.346994,-53.09378,-86.27441,-13.18063,19.0
107,1522.94,1190.04,2.0,212.0,-56.7135,-55.0725,-55.20456,3.352518,-55.0637,-87.50532,-12.44162,20.0
108,1524.2,1191.59,2.0,214.0,-52.0119,-50.44255,-53.22408,3.602371,-50.43952,-82.80371,-12.3642,19.0
109,1525.43,1193.16,2.0,216.0,-58.467,-54.64523,-55.57353,-1.508544,-54.63725,-89.25881,-14.62156,19.0
110,1526.64,1194.76,2.0,218.0,-54.402,-52.29752,-63.28731,2.039667,-52.29288,-85.19381,-12.90093,19.0
111,1527.82,1196.37,2.0,220.0,-53.6332,-51.46066,-57.5838,1.866963,-51.45683,-84.42502,-12.96819,19.0
112,1529.0,1197.99,2.0,222.0,-55.3836,-52.3719,-59.38296,-0.01223644,-52.36718,-86.17541,-13.80823,19.0
113,1530.16,1199.61,2.0,224.0,-53.4501,-51.04162,-48.00567,1.292496,-51.03814,-84.24191,-13.20377,19.0
114,1531.31,1201.25,2.0,226.0,-52.6775,-50.42899,-52.94234,1.678758,-50.42596,-83.46931,-13.04335,19.0
115,1532.45,1202.89,2.0,228.0,-57.8591,-54.61838,-55.22164,-0.4642831,-54.61045,-88.65091,-14.04046,20.0
116,1533.58,1204.54,2.0,230.0,-54.9716,-51.68552,-49.63165,-0.5426932,-51.68148,-85.76341,-14.08193,19.0
117,1534.71,1206.19,2.0,232.0,-56.3335,-52.33764,-58.20129,-1.796108,-52.33295,-87.12532,-14.79236,19.0
118,1535.84,1207.84,2.0,234.0,-58.1907,-54.0098,-49.2103,-2.102876,-54.00291,-88.98251,-14.97961,8.0
119,1536.96,1209.49,2.0,236.0,-51.9708,-50.46299,-47.71797,3.808301,-50.45994,-82.76261,-12.30267,19.0
120,1538.09,1211.14,2.0,238.0,-57.4464,-52.95989,-48.24399,-2.584337,-52.95448,-88.23822,-15.28374,8.0
121,1539.22,1212.79,2.0,240.0,-53.5844,-49.73797,-53.34376,-1.541371,-49.73539,-84.37622,-14.64082,19.0
122,1540.35,1214.44,2.0,242.0,-45.3566,-42.771,-39.19595,0.8943251,-42.77049,-76.14842,-13.37793,19.0
123,1541.48,1216.09,2.0,244.0,-43.4816,-41.75489,-41.21382,3.112464,-41.75448,-74.27342,-12.51894,11.0
124,1542.61,1217.74,2.0,246.0,-43.0268,-40.6846,-39.89267,1.457219,-40.68427,-73.81861,-13.13434,11.0
125,1543.74,1219.39,2.0,248.0,-41.0099,-40.7358,-41.93574,11.85565,-40.73547,-71.80171,-11.06624,8.0
126,1544.88,1221.03,2.0,250.0,-33.9125,-33.81235,-33.03874,16.31848,-33.81229,-64.70431,-10.89202,8.0
127,1546.01,1222.68,2.0,252.0,-34.1602,-33.19307,-38.80879,6.030166,-33.19301,-64.95201,-11.759,8.0
128,1547.14,1224.33,2.0,254.0,-32.5269,-32.5213,-32.61966,28.85458,-32.52125,-63.31872,-10.79746,8.0
129,1548.27,1225.98,2.0,256.0,-31.3219,-31.05567,-29.79121,11.99089,-31.05563,-62.11371,-11.05808,8.0
130,1549.4,1227.63,2.0,258.0,-32.2665,-30.87161,-29.6601,4.21623,-30.87158,-63.05831,-12.18673,8.0
131,1550.53,1229.28,2.0,260.0,-31.7274,-28.73768,-41.85113,0.04121313,-28.73766,-62.51921,-13.78155,11.0
132,1551.66,1230.92,2.0,262.0,-32.0641,-29.0435,-26.19219,-0.02060879,-29.04348,-62.85591,-13.81243,8.0
133,1552.8,1232.57,2.0,264.0,-32.6547,-30.74771,-28.26183,2.585934,-30.74768,-63.44651,-12.69884,8.0
134,1553.93,1234.22,2.0,266.0,-31.9282,-30.78409,-33.69934,5.208395,-30.78405,-62.72001,-11.93596,8.0
135,1555.06,1235.87,2.0,268.0,-31.361,-29.93359,-29.69994,4.099048,-29.93357,-62.15281,-12.21924,8.0
136,1556.19,1237.51,2.0,270.0,-31.2165,-29.37469,-26.95813,2.771944,-29.37467,-62.00831,-12.63364,8.0
137,1557.33,1239.16,2.0,272.0,-31.3848,-29.84838,-31.50338,3.721829,-29.84836,-62.17661,-12.32826,8.0
138,1558.46,1240.81,2.0,274.0,-31.4949,-30.14566,-32.55276,4.384789,-30.14563,-62.28671,-12.14108,8.0
139,1559.59,1242.45,2.0,276.0,-30.7693,-29.04545,-27.39563,3.122397,-29.04543,-61.56111,-12.51568,8.0
140,1560.72,1244.1,2.0,278.0,-31.1712,-30.01696,-29.39503,5.164878,-30.01693,-61.96301,-11.94608,8.0
141,1561.86,1245.75,2.0,280.0,-32.2888,-30.78339,-35.51412,3.826772,-30.78336,-63.08061,-12.29725,8.0
142,1562.99,1247.39,2.0,282.0,-30.5636,-29.75204,-27.07655,6.872356,-29.75201,-61.35541,-11.6034,8.0
143,1564.12,1249.04,2.0,284.0,-30.7554,-27.9197,-29.21143,0.3564697,-27.91968,-61.54721,-13.62753,8.0
144,1565.26,1250.69,2.0,286.0,-31.3833,-28.53257,-31.28518,0.3251823,-28.53255,-62.17511,-13.64256,8.0
145,1566.39,1252.33,2.0,288.0,-30.8695,-28.14337,-24.7886,0.5882096,-28.14335,-61.66131,-13.51796,11.0
146,1567.52,1253.98,2.0,290.0,-30.5271,-27.76965,-31.47551,0.5213047,-27.76964,-61.31891,-13.54928,11.0
147,1568.66,1255.63,2.0,292.0,-29.1084,-26.89661,-28.05847,1.77765,-26.8966,-59.90021,-13.00361,11.0
148,1569.79,1257.27,2.0,294.0,-29.0106,-26.93534,-25.24221,2.128211,-26.93533,-59.80241,-12.86709,11.0
149,1570.93,1258.92,2.0,296.0,-29.9558,-27.38332,-35.52439,0.9247473,-27.3833,-60.74761,-13.36431,11.0
150,1572.06,1260.57,2.0,298.0,-29.2008,-27.89534,-28.3571,4.551073,-27.89532,-59.99261,-12.09729,11.0
151,1573.19,1262.21,2.0,300.0,-28.8909,-26.12021,-24.18845,0.4931809,-26.1202,-59.68271,-13.56252,11.0
152,1574.33,1263.86,2.0,302.0,-29.4479,-27.32719,-42.84701,2.009573,-27.32717,-60.23971,-12.91254,11.0
153,1575.46,1265.5,2.0,304.0,-29.4349,-27.55904,-25.50587,2.674159,-27.55903,-60.22671,-12.66769,11.0
154,1576.6,1267.15,2.0,306.0,-29.0099,-26.17574,-24.89577,0.3597117,-26.17573,-59.80171,-13.62598,8.0
155,1577.73,1268.8,2.0,308.0,-29.1002,-26.66874,-34.15821,1.246839,-26.66873,-59.89201,-13.22329,8.0
156,1578.87,1270.44,2.0,310.0,-29.7841,-28.96446,-25.78173,6.82521,-28.96443,-60.57591,-11.61148,11.0
157,1580.0,1272.09,2.0,312.0,-32.2235,-29.35167,-27.57708,0.2814454,-29.35165,-63.01531,-13.66367,8.0
158,1581.14,1273.73,2.0,314.0,-30.0351,-27.86309,-30.21957,1.878003,-27.86307,-60.82691,-12.96384,8.0
159,1582.27,1275.38,2.0,316.0,-30.6504,-28.46639,-26.26444,1.847585,-28.46638,-61.44221,-12.97584,8.0
160,1583.4,1277.02,2.0,318.0,-32.3465,-30.20209,-43.19955,1.948451,-30.20206,-63.13831,-12.93625,11.0
161,1584.54,1278.67,2.0,320.0,-32.0681,-31.3964,-30.65368,7.765649,-31.39636,-62.85991,-11.46355,11.0
162,1585.67,1280.31,2.0,322.0,-32.6263,-31.12248,-30.56374,3.832182,-31.12245,-63.41811,-12.29567,11.0
163,1586.81,1281.96,2.0,324.0,-30.9508,-29.48022,-34.27245,3.946844,-29.48019,-61.74261,-12.26242,11.0
164,1587.94,1283.6,2.0,326.0,-31.0643,-29.62586,-26.56281,4.059799,-29.62584,-61.85611,-12.23027,11.0
165,1589.08,1285.24,2.0,328.0,-34.2947,-31.90825,-42.19737,1.352479,-31.9082,-65.08651,-13.17831,8.0
166,1590.21,1286.89,2.0,330.0,-34.732,-32.64779,-34.70203,2.104595,-32.64774,-65.52381,-12.87607,8.0
167,1591.35,1288.53,2.0,332.0,-35.2844,-32.83097,-33.95179,1.195681,-32.83092,-66.07621,-13.24529,8.0
168,1592.49,1290.18,2.0,334.0,-33.4663,-31.88375,-29.36028,3.568853,-31.88371,-64.25811,-12.3744,11.0
169,1593.62,1291.82,2.0,336.0,-34.2886,-33.44824,-34.30277,6.705866,-33.44818,-65.08041,-11.63224,11.0
170,1594.76,1293.47,2.0,338.0,-37.4776,-37.34908,-37.62234,15.21874,-37.34893,-68.26941,-10.92048,11.0
171,1595.89,1295.11,2.0,340.0,-43.7218,-41.6673,-42.55376,2.182051,-41.6669,-74.51361,-12.84671,11.0
172,1597.03,1296.75,2.0,342.0,-39.9229,-39.05631,-36.76915,6.558007,-39.05609,-70.71471,-11.65862,19.0
173,1598.17,1298.4,2.0,344.0,-40.4188,-37.51178,-34.06359,0.2087478,-37.51162,-71.21061,-13.69899,11.0
174,1599.3,1300.04,2.0,346.0,-32.331,-30.68187,-28.75196,3.354561,-30.68184,-63.12281,-12.44098,19.0
175,1600.44,1301.69,2.0,348.0,-32.4964,-29.71825,-26.8419,0.4773575,-29.71822,-63.28821,-13.56999,19.0
176,1601.57,1303.33,2.0,350.0,-29.2653,-27.77972,-33.23826,3.8949,-27.77971,-60.05711,-12.2774,19.0
177,1602.71,1304.97,2.0,352.0,-38.6401,-34.05344,-33.4957,-2.730551,-34.05337,-69.43191,-15.37854,11.0
178,1603.85,1306.62,2.0,354.0,-35.3222,-33.24204,-29.49207,2.115205,-33.24198,-66.11401,-12.87203,19.0
179,1604.98,1308.26,2.0,356.0,-39.7623,-35.51662,-33.16673,-2.196213,-35.51652,-70.55411,-15.03759,20.0
180,1606.12,1309.9,2.0,358.0,-38.7397,-35.17998,-30.94989,-1.037245,-35.17989,-69.53151,-14.35163,20.0
181,1607.26,1311.55,2.0,360.0,-39.8294,-36.22586,-35.98808,-1.115291,-36.22575,-70.62121,-14.39546,11.0
182,1608.4,1313.19,2.0,362.0,-40.6968,-38.14995,-34.31996,0.9819171,-38.14977,-71.48861,-13.33884,11.0
183,1609.53,1314.83,2.0,364.0,-46.5557,-42.78581,-43.70518,-1.406796,-42.78529,-77.34751,-14.56223,20.0
184,1610.67,1316.47,2.0,366.0,-45.2364,-44.1706,-46.43605,5.553998,-44.16988,-76.02821,-11.85833,8.0
185,1611.81,1318.12,2.0,368.0,-41.3933,-40.40944,-39.96009,5.945832,-40.40914,-72.18511,-11.77597,11.0
186,1612.94,1319.76,2.0,370.0,-38.7816,-37.72516,-39.6244,5.59972,-37.725,-69.57341,-11.84841,11.0
187,1614.08,1321.4,2.0,372.0,-39.0656,-38.23233,-36.60714,6.74567,-38.23215,-69.85741,-11.62526,11.0
188,1615.22,1323.04,2.0,374.0,-42.2513,-40.7761,-48.54381,3.929737,-40.77577,-73.04311,-12.26734,11.0
189,1616.36,1324.69,2.0,376.0,-45.1713,-42.19354,-39.73951,0.06440756,-42.19308,-75.96311,-13.77003,8.0
190,1617.5,1326.33,2.0,378.0,-43.3598,-41.03145,-51.17582,1.490458,-41.0311,-74.15161,-13.12051,8.0
191,1618.64,1327.97,2.0,380.0,-41.3015,-39.85271,-36.35778,4.022346,-39.85244,-72.09331,-12.24087,11.0
192,1619.78,1329.62,2.0,382.0,-40.6226,-39.59649,-42.01756,5.741575,-39.59624,-71.41441,-11.81817,11.0
193,1620.92,1331.26,2.0,384.0,-39.25,-37.87783,-37.31114,4.298992,-37.87766,-70.04181,-12.16416,11.0
194,1622.05,1332.9,2.0,386.0,-39.7827,-37.96245,-37.5057,2.834151,-37.96227,-70.57451,-12.61224,11.0
195,1623.19,1334.55,2.0,388.0,-44.0854,-39.87562,-47.13173,-2.13878,-39.87536,-74.87721,-15.00185,8.0
196,1624.33,1336.19,2.0,390.0,-41.9087,-38.53513,-34.03657,-0.6988458,-38.53493,-72.70051,-14.16558,8.0
197,1625.47,1337.83,2.0,392.0,-39.71,-36.92333,-52.74259,0.4591258,-36.92319,-70.50181,-13.57861,8.0
198,1626.61,1339.47,2.0,394.0,-38.9532,-34.65913,-32.98078,-2.273489,-34.65906,-69.74501,-15.08596,8.0
199,1627.75,1341.11,2.0,396.0,-37.5841,-34.1388,-40.26046,-0.8305057,-34.13872,-68.37591,-14.23719,11.0
200,1628.89,1342.75,2.0,398.0,-39.279,-35.27453,-42.71456,-1.802759,-35.27444,-70.07081,-14.79637,8.0
201,1630.03,1344.4,2.0,400.0,-39.5445,-36.72045,-40.40028,0.3805824,-36.72032,-70.33631,-13.61599,19.0
202,1631.17,1346.04,2.0,402.0,-37.4923,-34.26276,-32.62648,-0.4280764,-34.26269,-68.28411,-14.02142,11.0
203,1632.32,1347.68,2.0,404.0,-39.2875,-37.07408,-34.96856,1.773235,-37.07394,-70.07931,-13.00537,8.0
204,1633.46,1349.32,2.0,406.0,-34.8776,-33.82923,-31.64819,5.637642,-33.82916,-65.66941,-11.84025,11.0
205,1634.6,1350.96,2.0,408.0,-38.6639,-35.96987,-45.9595,0.6571683,-35.96976,-69.45571,-13.48595,11.0
206,1635.74,1352.6,2.0,410.0,-40.9932,-39.90144,-43.28684,5.438066,-39.90117,-71.78501,-11.88384,19.0
207,1636.88,1354.24,2.0,412.0,-40.0911,-37.04954,-41.55885,-0.06257948,-37.0494,-70.88291,-13.83351,19.0
208,1638.02,1355.88,2.0,414.0,-40.307,-37.46584,-36.70065,0.3448162,-37.46568,-71.09881,-13.63313,8.0
209,1639.16,1357.52,2.0,416.0,-41.0889,-40.3709,-38.33404,7.450696,-40.3706,-71.88071,-11.51011,19.0
210,1640.3,1359.16,2.0,418.0,-43.5666,-43.25699,-41.09456,11.3056,-43.25641,-74.35841,-11.102,19.0
211,1641.44,1360.8,2.0,420.0,-39.4852,-39.42848,-38.85153,18.79385,-39.42824,-70.27701,-10.84877,19.0
