# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
65,1948.37,1918.0,2.0,128.0,-30.7814,-30.77787,-30.76965,30.89345,-30.77787,-61.57322,-10.79535,12.0
66,1948.32,1916.0,2.0,130.0,-32.9047,-32.9025,-32.76824,32.93874,-32.90249,-63.69651,-10.79402,12.0
67,1948.17,1914.01,2.0,132.0,-26.986,-26.98454,-26.92738,34.72706,-26.98454,-57.77781,-10.79327,12.0
68,1947.78,1912.05,2.0,134.0,-30.8982,-30.89216,-30.72113,28.56657,-30.89216,-61.69001,-10.79785,12.0
69,1947.21,1910.13,2.0,136.0,-34.4964,-34.48388,-34.46337,25.39403,-34.48387,-65.28821,-10.80434,12.0
70,1946.55,1908.24,2.0,138.0,-29.8836,-29.13403,-30.73212,7.249546,-29.13403,-60.67541,-11.54138,12.0
71,1945.84,1906.37,2.0,140.0,-36.99,-35.37493,-35.39422,3.463393,-35.37493,-67.78182,-12.40688,8.0
72,1945.1,1904.52,2.0,142.0,-31.3682,-31.24883,-30.45421,15.54925,-31.24883,-62.16001,-10.91118,12.0
73,1944.35,1902.66,2.0,144.0,-37.5702,-37.16268,-40.84733,10.07096,-37.16268,-68.36201,-11.19934,12.0
74,1943.58,1900.82,2.0,146.0,-40.0061,-39.32085,-36.65761,7.672216,-39.32085,-70.79791,-11.47706,12.0
75,1942.81,1898.97,2.0,148.0,-48.5194,-45.425,-45.34615,-0.1666448,-45.42498,-79.31121,-13.88623,12.0
76,1942.01,1897.14,2.0,150.0,-49.5399,-46.1677,-42.21317,-0.6960099,-46.16767,-80.33171,-14.16404,8.0
77,1941.21,1895.31,2.0,152.0,-50.7465,-46.96029,-47.37028,-1.434032,-46.96026,-81.53831,-14.57805,11.0
78,1940.4,1893.48,2.0,154.0,-49.9127,-47.36268,-45.18564,0.9751111,-47.36265,-80.70451,-13.34187,8.0
79,1939.57,1891.66,2.0,156.0,-50.42,-49.82262,-50.12917,8.312733,-49.82255,-81.21181,-11.38926,8.0
80,1938.75,1889.84,2.0,158.0,-52.5891,-51.36156,-49.77726,4.858859,-51.36146,-83.38091,-12.01945,12.0
81,1937.92,1888.02,2.0,160.0,-56.7301,-53.54137,-55.04154,-0.3501117,-53.54122,-87.52191,-13.98069,11.0
82,1937.08,1886.2,2.0,162.0,-55.6572,-53.25873,-52.98383,1.323888,-53.25859,-86.44901,-13.19042,12.0
83,1936.24,1884.39,2.0,164.0,-59.5424,-55.44078,-59.55514,-1.963143,-55.44053,-90.33421,-14.89368,12.0
84,1935.4,1882.58,2.0,166.0,-53.5578,-51.46243,-50.44191,2.075264,-51.46233,-84.34961,-12.88727,11.0
85,1934.55,1880.76,2.0,168.0,-52.0543,-49.98536,-49.06156,2.14472,-49.98529,-82.84611,-12.86082,11.0
86,1933.7,1878.95,2.0,170.0,-54.8778,-50.38077,-46.24763,-2.59236,-50.3807,-85.66961,-15.28891,17.0
87,1932.85,1877.14,2.0,172.0,-53.57759,-51.99664,-58.79433,3.573844,-51.99653,-84.36941,-12.37288,11.0
88,1931.99,1875.34,2.0,174.0,-56.0997,-53.85913,-52.00266,1.705496,-53.85896,-86.89151,-13.03255,11.0
89,1931.14,1873.53,2.0,176.0,-56.88271,-53.43748,-53.73827,-0.8305138,-53.43733,-87.67452,-14.23719,11.0
90,1930.28,1871.72,2.0,178.0,-57.8352,-53.64496,-54.77781,-2.107087,-53.6448,-88.62701,-14.98221,17.0
91,1929.42,1869.92,2.0,180.0,-56.9584,-54.70156,-58.11704,1.665166,-54.70136,-87.75021,-13.04885,12.0
92,1928.56,1868.11,2.0,182.0,-59.4637,-56.34877,-58.40678,-0.2073806,-56.34847,-90.25551,-13.90704,11.0
93,1927.7,1866.31,2.0,184.0,-59.1765,-55.7213,-60.75481,-0.8488975,-55.72105,-89.96831,-14.24727,12.0
94,1926.83,1864.5,2.0,186.0,-57.55569,-55.99981,-54.94304,3.656017,-55.99954,-88.34751,-12.34797,17.0
95,1925.97,1862.7,2.0,188.0,-50.6142,-50.03916,-50.38346,8.489569,-50.03909,-81.40602,-11.36693,12.0
96,1925.1,1860.9,2.0,190.0,-52.6138,-50.34064,-48.22663,1.625302,-50.34056,-83.40561,-13.06505,12.0
97,1924.24,1859.1,2.0,192.0,-49.8749,-48.39646,-59.15994,3.919475,-48.39641,-80.66671,-12.2703,12.0
98,1923.37,1857.3,2.0,194.0,-50.3989,-48.90157,-50.16767,3.85433,-48.90152,-81.19072,-12.2892,12.0
99,1922.5,1855.5,2.0,196.0,-49.8728,-47.41165,-55.80761,1.17784,-47.41161,-80.66461,-13.253,12.0
100,1921.63,1853.7,2.0,198.0,-49.4769,-45.38102,-47.05112,-1.953393,-45.38099,-80.26871,-14.88772,12.0
101,1920.76,1851.9,2.0,200.0,-48.9951,-46.51044,-52.50348,1.123714,-46.51041,-79.78691,-13.2765,12.0
102,1919.89,1850.1,2.0,202.0,-51.9911,-50.66776,-51.35934,4.482358,-50.66768,-82.78291,-12.11523,19.0
103,1919.02,1848.3,2.0,204.0,-47.5832,-45.05827,-42.51149,1.031854,-45.05825,-78.37501,-13.31676,17.0
104,1918.14,1846.5,2.0,206.0,-49.2292,-47.53221,-44.34734,3.204852,-47.53217,-80.02101,-12.48884,19.0
105,1917.27,1844.7,2.0,208.0,-47.2429,-45.83544,-53.18133,4.170658,-45.83541,-78.03471,-12.1993,19.0
106,1916.4,1842.9,2.0,210.0,-43.5669,-42.27706,-40.92998,4.611567,-42.27705,-74.35871,-12.08167,19.0
107,1915.52,1841.1,2.0,212.0,-41.4705,-40.18926,-38.38226,4.645165,-40.18926,-72.26231,-12.07306,19.0
108,1914.65,1839.3,2.0,214.0,-44.5353,-44.24304,-44.20408,11.57286,-44.24302,-75.32712,-11.0841,19.0
109,1913.77,1837.51,2.0,216.0,-41.996,-40.66398,-39.65971,4.449689,-40.66397,-72.78781,-12.12384,8.0
110,1912.9,1835.71,2.0,218.0,-44.4476,-43.19681,-41.2792,4.765533,-43.19679,-75.23942,-12.04262,19.0
111,1912.02,1833.91,2.0,220.0,-43.0108,-41.18219,-41.27856,2.810264,-41.18218,-73.80261,-12.62043,19.0
112,1911.15,1832.11,2.0,222.0,-46.8503,-42.96689,-41.43863,-1.59975,-42.96688,-77.64211,-14.67523,19.0
113,1910.27,1830.31,2.0,224.0,-46.1709,-43.5201,-43.95829,0.7514338,-43.52008,-76.96271,-13.44263,19.0
114,1909.4,1828.52,2.0,226.0,-47.0457,-44.30542,-41.79569,0.5579221,-44.30541,-77.83751,-13.5321,19.0
115,1908.52,1826.72,2.0,228.0,-50.6368,-46.60528,-41.39833,-1.847488,-46.60524,-81.42861,-14.82337,8.0
116,1907.65,1824.92,2.0,230.0,-50.5995,-45.27889,-43.82595,-3.810392,-45.27886,-81.39131,-16.11245,8.0
117,1906.78,1823.12,2.0,232.0,-45.0388,-42.39388,-42.21439,0.7643234,-42.39387,-75.83061,-13.43674,8.0
118,1905.9,1821.32,2.0,234.0,-43.9109,-41.65339,-48.31612,1.66399,-41.65338,-74.70271,-13.04933,17.0
119,1905.03,1819.52,2.0,236.0,-43.8464,-42.14542,-39.91904,3.192584,-42.14541,-74.63821,-12.49281,17.0
120,1904.15,1817.72,2.0,238.0,-47.3966,-45.59686,-45.08117,2.89478,-45.59684,-78.18841,-12.59157,8.0
121,1903.27,1815.93,2.0,240.0,-46.2321,-43.84595,-43.97051,1.353253,-43.84593,-77.02391,-13.17798,11.0
122,1902.4,1814.13,2.0,242.0,-35.2577,-34.99118,-35.70929,11.98657,-34.99118,-66.04951,-11.05833,17.0
123,1901.52,1812.34,2.0,244.0,-40.1944,-38.70931,-38.63045,3.89661,-38.70931,-70.98621,-12.27691,17.0
124,1900.63,1810.54,2.0,246.0,-34.9703,-34.83895,-33.1354,15.12764,-34.83895,-65.76211,-10.92316,17.0
125,1899.75,1808.75,2.0,248.0,-47.4915,-44.66532,-47.1435,0.3763416,-44.6653,-78.28332,-13.61802,17.0
126,1898.86,1806.95,2.0,250.0,-36.032,-35.88549,-34.92208,14.64575,-35.88549,-66.82381,-10.93832,17.0
127,1897.97,1805.16,2.0,252.0,-36.1078,-36.03222,-35.03277,17.55568,-36.03221,-66.89961,-10.8674,17.0
128,1897.08,1803.37,2.0,254.0,-33.8957,-33.84015,-33.65854,18.9035,-33.84015,-64.68751,-10.84736,17.0
129,1896.19,1801.58,2.0,256.0,-36.843,-36.61136,-34.28489,12.6134,-36.61136,-67.63481,-11.02345,17.0
130,1895.29,1799.8,2.0,258.0,-40.6665,-40.39374,-39.84615,11.88283,-40.39373,-71.45831,-11.06458,17.0
131,1894.39,1798.01,2.0,260.0,-54.20691,-50.45999,-62.53174,-1.366349,-50.45992,-84.99872,-14.5388,11.0
132,1893.49,1796.23,2.0,262.0,-46.6849,-45.87347,-45.26531,6.873141,-45.87344,-77.47671,-11.60327,17.0
133,1892.58,1794.45,2.0,264.0,-54.9227,-49.65523,-48.38753,-3.735005,-49.65517,-85.71451,-16.05934,19.0
134,1891.66,1792.67,2.0,266.0,-56.4044,-51.80706,-65.04378,-2.746969,-51.80695,-87.19621,-15.38926,8.0
135,1890.75,1790.89,2.0,268.0,-50.2327,-48.71187,-51.02571,3.77428,-48.71181,-81.02451,-12.31269,17.0
136,1889.83,1789.11,2.0,270.0,-47.5821,-45.84183,-45.55764,3.072454,-45.84181,-78.37391,-12.5321,17.0
137,1888.91,1787.34,2.0,272.0,-52.625,-49.49472,-56.68423,-0.2368446,-49.49466,-83.41681,-13.92215,17.0
138,1887.98,1785.57,2.0,274.0,-57.0519,-51.8799,-65.9871,-3.598561,-51.87979,-87.84371,-15.96392,8.0
139,1887.05,1783.8,2.0,276.0,-46.7112,-44.57444,-52.15846,1.968128,-44.57442,-77.50301,-12.9286,8.0
140,1886.12,1782.03,2.0,278.0,-46.6085,-43.52987,-48.64895,-0.1356248,-43.52986,-77.40031,-13.87045,8.0
141,1885.19,1780.26,2.0,280.0,-48.3104,-46.59679,-45.83933,3.1537,-46.59676,-79.10221,-12.50545,17.0
142,1884.25,1778.49,2.0,282.0,-49.3862,-47.03869,-42.41108,1.445184,-47.03866,-80.17801,-13.13936,17.0
143,1883.34,1776.71,2.0,284.0,-43.2154,-41.41281,-40.42993,2.886422,-41.4128,-74.00721,-12.59441,19.0
144,1882.5,1774.9,2.0,286.0,-39.3181,-37.6582,-42.42999,3.320667,-37.6582,-70.10991,-12.45171,11.0
145,1881.9,1772.99,2.0,288.0,-39.8687,-37.28812,-33.24656,0.9066679,-37.28811,-70.66051,-13.3724,11.0
146,1881.74,1771.01,2.0,290.0,-39.6682,-37.20871,-34.2955,1.181746,-37.2087,-70.46001,-13.25131,11.0
147,1880.97,1769.17,2.0,292.0,-42.534,-41.51831,-45.59977,5.792449,-41.5183,-73.32581,-11.80751,19.0
148,1880.05,1767.39,2.0,294.0,-41.8247,-41.42052,-41.46777,10.10837,-41.42051,-72.61651,-11.196,19.0
149,1879.07,1765.65,2.0,296.0,-41.3954,-40.66568,-39.74113,7.376242,-40.66567,-72.18721,-11.52154,19.0
150,1878.06,1763.92,2.0,298.0,-43.6817,-42.85986,-47.68231,6.812476,-42.85985,-74.47352,-11.61367,19.0
151,1877.04,1762.2,2.0,300.0,-41.709,-40.92418,-39.91956,7.031767,-40.92417,-72.50081,-11.57664,19.0
152,1876.0,1760.49,2.0,302.0,-41.2011,-40.94263,-42.25053,12.12366,-40.94262,-71.99291,-11.05029,19.0
153,1874.96,1758.79,2.0,304.0,-45.118,-43.49208,-44.07157,3.428512,-43.49206,-75.90981,-12.41775,19.0
154,1873.9,1757.09,2.0,306.0,-41.5985,-40.08348,-37.26766,3.794138,-40.08348,-72.39031,-12.30684,19.0
155,1872.85,1755.39,2.0,308.0,-45.1194,-44.68839,-47.16916,9.815473,-44.68837,-75.91121,-11.22284,19.0
156,1871.78,1753.7,2.0,310.0,-41.5816,-41.50185,-41.18526,17.32008,-41.50184,-72.37341,-10.87157,19.0
157,1870.72,1752.01,2.0,312.0,-45.1896,-43.29525,-40.47957,2.621664,-43.29524,-75.98141,-12.68617,19.0
158,1869.65,1750.32,2.0,314.0,-42.4856,-39.48514,-40.11969,0.01968817,-39.48513,-73.27741,-13.79228,8.0
159,1868.58,1748.63,2.0,316.0,-42.469,-40.01007,-44.33319,1.183044,-40.01006,-73.26081,-13.25075,8.0
160,1867.5,1746.95,2.0,318.0,-42.565,-40.13105,-36.88606,1.241049,-40.13104,-73.35681,-13.22577,8.0
161,1866.42,1745.26,2.0,320.0,-42.3528,-39.92745,-45.13901,1.261111,-39.92744,-73.14461,-13.21717,19.0
162,1865.35,1743.58,2.0,322.0,-40.1198,-38.26447,-37.31977,2.732984,-38.26447,-70.91161,-12.64715,19.0
163,1864.27,1741.89,2.0,324.0,-39.3744,-36.20967,-38.27661,-0.3035647,-36.20967,-70.16621,-13.95655,11.0
164,1863.18,1740.21,2.0,326.0,-38.331,-35.05644,-43.45467,-0.5133659,-35.05644,-69.12282,-14.06638,19.0
165,1862.1,1738.53,2.0,328.0,-37.12,-34.56176,-32.34822,0.9566998,-34.56176,-67.91181,-13.35005,19.0
166,1861.02,1736.85,2.0,330.0,-39.2146,-36.43299,-34.0514,0.4700764,-36.43298,-70.00641,-13.57343,11.0
167,1859.93,1735.17,2.0,332.0,-40.2131,-36.80094,-46.22359,-0.7696744,-36.80093,-71.00491,-14.20398,11.0
168,1858.84,1733.5,2.0,334.0,-39.4059,-38.93022,-43.17765,9.364619,-38.93021,-70.19771,-11.2675,11.0
169,1857.76,1731.82,2.0,336.0,-37.7863,-35.79861,-33.71101,2.362656,-35.79861,-68.57811,-12.77951,11.0
170,1856.67,1730.14,2.0,338.0,-36.0022,-34.11669,-40.93425,2.646724,-34.11668,-66.79401,-12.67733,19.0
171,1855.58,1728.47,2.0,340.0,-39.141,-38.00829,-41.38948,5.25799,-38.00828,-69.93281,-11.92452,11.0
172,1854.49,1726.79,2.0,342.0,-37.7227,-37.08633,-34.69544,8.018651,-37.08632,-68.51451,-11.42819,11.0
173,1853.4,1725.12,2.0,344.0,-39.6985,-38.00685,-37.23512,3.221483,-38.00685,-70.49031,-12.48347,11.0
174,1852.31,1723.44,2.0,346.0,-40.0947,-37.77439,-36.68102,1.51068,-37.77438,-70.88651,-13.11213,11.0
175,1851.21,1721.77,2.0,348.0,-42.6579,-38.87748,-36.6414,-1.424039,-38.87747,-73.44971,-14.57224,11.0
176,1850.12,1720.1,2.0,350.0,-44.2606,-41.11631,-39.71483,-0.2639969,-41.1163,-75.05241,-13.93612,11.0
177,1849.03,1718.42,2.0,352.0,-50.23149,-45.14042,-46.55461,-3.481702,-45.1404,-81.02331,-15.88291,11.0
178,1847.93,1716.75,2.0,354.0,-50.6175,-46.09881,-42.92425,-2.625844,-46.09878,-81.40932,-15.31054,17.0
179,1846.84,1715.08,2.0,356.0,-43.8239,-41.93611,-41.55157,2.640245,-41.9361,-74.61571,-12.67961,12.0
180,1845.74,1713.41,2.0,358.0,-49.8059,-46.99803,-42.86652,0.41468,-46.99799,-80.59771,-13.59972,17.0
181,1844.65,1711.73,2.0,360.0,-41.7532,-40.548,-42.72223,4.950698,-40.54799,-72.54501,-11.99702,12.0
182,1843.55,1710.06,2.0,362.0,-36.8045,-36.39711,-37.09713,10.07242,-36.39711,-67.59631,-11.19921,12.0
183,1842.46,1708.39,2.0,364.0,-35.0901,-34.86196,-33.2213,12.68118,-34.86195,-65.88191,-11.01996,12.0
184,1841.36,1706.72,2.0,366.0,-37.5606,-37.16425,-41.08253,10.19733,-37.16425,-68.35241,-11.18817,12.0
185,1840.26,1705.05,2.0,368.0,-40.1444,-39.5173,-40.92577,8.087087,-39.51729,-70.93621,-11.41892,12.0
186,1839.16,1703.38,2.0,370.0,-28.9452,-28.84034,-30.67301,16.11947,-28.84034,-59.73701,-10.89667,12.0
187,1838.07,1701.71,2.0,372.0,-27.074,-26.95206,-26.41184,15.45535,-26.95206,-57.86581,-10.91375,12.0
188,1836.97,1700.04,2.0,374.0,-25.4086,-25.27262,-25.5085,14.97497,-25.27262,-56.20041,-10.92779,12.0
189,1835.87,1698.37,2.0,376.0,-25.3846,-25.15554,-23.90644,12.6634,-25.15554,-56.17641,-11.02087,12.0
190,1834.77,1696.7,2.0,378.0,-27.2776,-26.85889,-27.07232,9.947659,-26.85889,-58.06941,-11.21052,12.0
191,1833.67,1695.03,2.0,380.0,-25.5336,-25.45372,-25.16478,17.31368,-25.45372,-56.32541,-10.87169,12.0
192,1832.58,1693.36,2.0,382.0,-27.2662,-27.15091,-26.86467,15.70218,-27.15091,-58.05801,-10.9071,12.0
193,1831.48,1691.69,2.0,384.0,-26.2611,-26.22089,-25.93447,20.31377,-26.22089,-57.05291,-10.83203,12.0
194,1830.38,1690.03,2.0,386.0,-26.2829,-26.25872,-25.86216,22.52997,-26.25872,-57.07471,-10.816,12.0
195,1829.28,1688.36,2.0,388.0,-26.4789,-26.45183,-27.16368,22.03908,-26.45183,-57.27071,-10.81888,12.0
196,1828.18,1686.69,2.0,390.0,-27.259,-27.23332,-27.33059,22.26931,-27.23332,-58.05081,-10.81749,12.0
197,1827.08,1685.02,2.0,392.0,-27.5672,-27.54832,-27.94012,23.60765,-27.54832,-58.35901,-10.8107,12.0
198,1825.98,1683.35,2.0,394.0,-26.7716,-26.75701,-26.35369,24.73024,-26.75701,-57.56341,-10.8064,12.0
199,1824.88,1681.68,2.0,396.0,-26.4921,-26.4702,-26.99637,22.96151,-26.47019,-57.28391,-10.81372,12.0
200,1823.78,1680.02,2.0,398.0,-26.6266,-26.61287,-26.61264,24.99322,-26.61287,-57.41841,-10.80555,12.0
201,1822.68,1678.35,2.0,400.0,-27.3797,-27.37065,-27.61556,26.8086,-27.37065,-58.17151,-10.80086,12.0
202,1821.57,1676.68,2.0,402.0,-26.9405,-26.89789,-25.99235,20.06127,-26.89789,-57.73231,-10.83442,12.0
203,1820.47,1675.01,2.0,404.0,-27.5829,-27.57308,-27.59917,26.45059,-27.57308,-58.37471,-10.80164,12.0
204,1819.37,1673.34,2.0,406.0,-27.1174,-26.89074,-28.1345,12.71018,-26.89074,-57.90921,-11.01848,12.0
205,1818.27,1671.67,2.0,408.0,-27.0521,-26.71742,-26.23129,10.96315,-26.71742,-57.84391,-11.12649,12.0
206,1817.17,1670.01,2.0,410.0,-26.4186,-26.31293,-26.74648,16.08541,-26.31293,-57.21041,-10.89748,12.0
207,1816.07,1668.34,2.0,412.0,-26.6897,-26.64052,-27.87005,19.43532,-26.64052,-57.48151,-10.84099,12.0
208,1814.96,1666.67,2.0,414.0,-26.7803,-26.66723,-25.67177,15.78768,-26.66723,-57.57211,-10.90488,12.0
209,1813.86,1665.0,2.0,416.0,-26.8614,-26.81692,-26.40218,19.87384,-26.81692,-57.65321,-10.83629,12.0
210,1812.76,1663.34,2.0,418.0,-26.7366,-26.62209,-27.70516,15.73185,-26.62209,-57.52842,-10.90633,12.0
211,1811.66,1661.67,2.0,420.0,-26.8571,-26.68534,-25.97588,13.9424,-26.68534,-57.64891,-10.96357,12.0
