# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
211,1438.63,1225.97,2.0,420.0,-25.2315,-25.19547,-24.67529,20.79351,-25.19547,-56.02331,-10.82784,19.0
212,1436.64,1225.88,2.0,422.0,-49.7844,-46.28482,-44.76525,-0.9290322,-46.28479,-80.57622,-14.29142,8.0
213,1434.64,1225.82,2.0,424.0,-38.2348,-37.48251,-39.82479,7.232406,-37.4825,-69.02661,-11.5441,19.0
214,1432.64,1225.77,2.0,426.0,-49.5964,-47.72928,-47.96013,2.699058,-47.72924,-80.38821,-12.65897,8.0
215,1430.64,1225.73,2.0,428.0,-24.8367,-24.82862,-24.90079,27.29963,-24.82862,-55.62851,-10.79989,19.0
216,1428.64,1225.66,2.0,430.0,-24.9302,-24.91136,-25.04202,23.6164,-24.91136,-55.72201,-10.81066,19.0
217,1426.64,1225.56,2.0,432.0,-23.353,-23.33886,-23.36972,24.86588,-23.33886,-54.14481,-10.80595,19.0
218,1424.65,1225.42,2.0,434.0,-23.0861,-23.07304,-22.59527,25.2111,-23.07304,-53.87791,-10.80487,19.0
219,1422.66,1225.21,2.0,436.0,-22.7819,-22.76258,-22.86241,23.50849,-22.76258,-53.57371,-10.81113,19.0
220,1420.68,1224.93,2.0,438.0,-21.9994,-21.99721,-22.03382,32.97641,-21.99721,-52.79121,-10.794,19.0
221,1418.71,1224.56,2.0,440.0,-20.7694,-20.76663,-20.53165,31.95301,-20.76663,-51.56121,-10.79458,19.0
222,1416.77,1224.09,2.0,442.0,-16.7279,-16.72519,-16.79738,32.05381,-16.72519,-47.51971,-10.79452,19.0
223,1414.85,1223.52,2.0,444.0,-17.8879,-17.88412,-18.04946,30.60847,-17.88412,-48.67971,-10.79559,19.0
224,1412.97,1222.84,2.0,446.0,-19.0197,-19.01412,-18.76946,28.91223,-19.01412,-49.81151,-10.79739,19.0
225,1411.14,1222.05,2.0,448.0,-18.2274,-18.21091,-17.83605,24.19659,-18.21091,-49.01921,-10.80831,19.0
226,1409.35,1221.16,2.0,450.0,-18.886,-18.88091,-19.11424,29.30547,-18.88091,-49.67781,-10.79691,19.0
227,1407.61,1220.17,2.0,452.0,-19.1972,-19.17706,-18.65949,23.32718,-19.17706,-49.98901,-10.81195,19.0
228,1405.87,1219.19,2.0,454.0,-19.4453,-19.39301,-18.71365,19.16765,-19.39301,-50.23711,-10.8441,19.0
229,1404.04,1218.39,2.0,456.0,-18.9935,-18.8294,-20.58245,14.1443,-18.8294,-49.78531,-10.95592,19.0
230,1402.16,1217.7,2.0,458.0,-18.9239,-18.28232,-19.06667,7.980555,-18.28232,-49.71571,-11.4334,19.0
231,1400.26,1217.09,2.0,460.0,-19.0422,-17.3705,-14.6396,3.283613,-17.37049,-49.83401,-12.46352,19.0
232,1398.34,1216.52,2.0,462.0,-19.2797,-17.2444,-15.67702,2.234249,-17.2444,-50.07151,-12.82711,19.0
233,1396.41,1215.98,2.0,464.0,-19.6541,-17.62995,-19.76124,2.264098,-17.62995,-50.44591,-12.81596,19.0
234,1394.49,1215.45,2.0,466.0,-19.7459,-17.508,-32.38252,1.712548,-17.508,-50.53771,-13.02971,19.0
235,1392.56,1214.93,2.0,468.0,-19.8589,-16.93846,-16.88896,0.1816125,-16.93846,-50.65071,-13.71226,8.0
236,1390.63,1214.4,2.0,470.0,-19.4341,-19.41566,-19.10401,23.71181,-19.41566,-50.22591,-10.81025,8.0
237,1388.7,1213.85,2.0,472.0,-19.5207,-19.50902,-18.9915,25.69634,-19.50902,-50.31251,-10.8035,8.0
238,1386.78,1213.29,2.0,474.0,-17.7901,-17.77863,-17.57691,25.77882,-17.77863,-48.58191,-10.80328,8.0
239,1384.87,1212.7,2.0,476.0,-17.4294,-17.42138,-17.68711,27.32976,-17.42138,-48.22121,-10.79984,8.0
240,1382.97,1212.07,2.0,478.0,-16.7617,-16.74921,-16.76842,25.40803,-16.74921,-47.55351,-10.8043,8.0
241,1381.09,1211.4,2.0,480.0,-16.8861,-15.91893,-14.09085,6.03028,-15.91893,-47.67791,-11.75898,8.0
242,1379.23,1210.67,2.0,482.0,-14.3026,-12.06688,-13.2735,1.717943,-12.06688,-45.09441,-13.02754,11.0
243,1377.4,1209.87,2.0,484.0,-10.6684,-9.561942,-17.38219,5.373519,-9.561943,-41.46021,-11.89827,11.0
244,1375.61,1208.98,2.0,486.0,-13.615,-11.24916,-14.32359,1.401505,-11.24916,-44.40681,-13.15765,11.0
245,1373.87,1208.0,2.0,488.0,-13.6769,-11.18948,-13.417,1.117449,-11.18948,-44.46871,-13.27923,11.0
246,1372.2,1206.88,2.0,490.0,-11.9052,-10.23918,-16.7798,3.301455,-10.23918,-42.69701,-12.45783,11.0
247,1370.65,1205.63,2.0,492.0,-12.0286,-9.509728,-14.10056,1.045647,-9.509728,-42.82041,-13.31068,8.0
248,1369.25,1204.2,2.0,494.0,-12.8716,-10.55731,-7.813031,1.525263,-10.55731,-43.66341,-13.1061,11.0
249,1368.06,1202.6,2.0,496.0,-12.0422,-9.503025,-22.61956,0.9996515,-9.503025,-42.83401,-13.33099,11.0
250,1367.15,1200.82,2.0,498.0,-12.0367,-9.780949,-8.200089,1.668345,-9.780948,-42.82851,-13.04756,11.0
251,1366.57,1198.91,2.0,500.0,-12.6636,-10.63077,-8.027095,2.240849,-10.63077,-43.45541,-12.82464,11.0
252,1366.34,1196.92,2.0,502.0,-12.7108,-10.51768,-8.80118,1.824604,-10.51768,-43.50261,-12.98494,11.0
253,1366.43,1194.93,2.0,504.0,-12.1028,-10.5602,-7.568388,3.70122,-10.5602,-42.89461,-12.33441,11.0
254,1366.8,1192.96,2.0,506.0,-12.4005,-10.76251,-14.48616,3.390037,-10.76251,-43.19231,-12.4298,11.0
255,1367.37,1191.05,2.0,508.0,-12.5238,-11.1748,-16.31879,4.385782,-11.1748,-43.31561,-12.14081,11.0
256,1368.12,1189.2,2.0,510.0,-12.7031,-11.45203,-12.24343,4.764475,-11.45203,-43.49491,-12.04289,11.0
257,1368.99,1187.4,2.0,512.0,-13.5374,-12.43715,-9.160549,5.401181,-12.43715,-44.32921,-11.89207,11.0
258,1369.98,1185.66,2.0,514.0,-13.5848,-12.42365,-16.93838,5.135467,-12.42365,-44.37661,-11.95296,11.0
259,1371.04,1183.97,2.0,516.0,-14.9855,-13.58469,-22.05442,4.19484,-13.58469,-45.77731,-12.19262,11.0
260,1372.18,1182.32,2.0,518.0,-14.1184,-12.90067,-14.75979,4.899245,-12.90067,-44.91021,-12.00954,11.0
261,1373.37,1180.71,2.0,520.0,-14.1329,-13.07548,-18.57156,5.595958,-13.07549,-44.92471,-11.84923,11.0
262,1374.6,1179.14,2.0,522.0,-14.2273,-13.41749,-12.5446,6.882815,-13.41749,-45.01911,-11.60162,11.0
263,1375.86,1177.59,2.0,524.0,-15.3754,-14.32495,-16.6754,5.628294,-14.32495,-46.16721,-11.84226,11.0
264,1377.15,1176.06,2.0,526.0,-15.3784,-14.35095,-13.93935,5.7364,-14.35095,-46.17021,-11.81926,11.0
265,1378.46,1174.55,2.0,528.0,-16.6542,-15.17606,-12.4918,3.920669,-15.17606,-47.44601,-12.26995,11.0
266,1379.8,1173.06,2.0,530.0,-17.8268,-16.41754,-15.39618,4.16427,-16.41754,-48.61861,-12.20107,11.0
267,1381.15,1171.59,2.0,532.0,-18.3949,-16.88711,-15.0304,3.818757,-16.88711,-49.18671,-12.2996,11.0
268,1382.52,1170.13,2.0,534.0,-19.0556,-16.96737,-30.37525,2.094188,-16.96737,-49.84741,-12.88004,11.0
269,1383.9,1168.69,2.0,536.0,-19.2637,-17.05511,-16.8624,1.785689,-17.05511,-50.05551,-13.00041,11.0
270,1385.29,1167.25,2.0,538.0,-19.4426,-17.35225,-22.62373,2.088627,-17.35225,-50.23441,-12.88217,11.0
271,1386.69,1165.83,2.0,540.0,-20.603,-17.90958,-14.81345,0.6587104,-17.90958,-51.39481,-13.48523,11.0
272,1388.11,1164.41,2.0,542.0,-22.8254,-19.95553,-18.55858,0.2855545,-19.95553,-53.61721,-13.66168,11.0
273,1389.53,1163.01,2.0,544.0,-21.1443,-18.34525,-16.37349,0.4332959,-18.34525,-51.93611,-13.59087,8.0
274,1390.96,1161.61,2.0,546.0,-21.4111,-19.36093,-36.44871,2.194612,-19.36093,-52.20291,-12.84198,8.0
275,1392.4,1160.23,2.0,548.0,-22.7959,-20.61694,-17.61084,1.860421,-20.61694,-53.58771,-12.97077,8.0
276,1393.85,1158.85,2.0,550.0,-19.4873,-18.76381,-23.17334,7.416731,-18.76381,-50.27911,-11.51531,8.0
277,1395.3,1157.47,2.0,552.0,-18.1541,-17.29853,-16.24486,6.620492,-17.29853,-48.94591,-11.64738,8.0
278,1396.76,1156.1,2.0,554.0,-19.2611,-18.48767,-18.87749,7.101152,-18.48767,-50.05292,-11.56525,8.0
279,1398.22,1154.74,2.0,556.0,-19.7126,-18.42105,-22.50685,4.604949,-18.42105,-50.50441,-12.08337,8.0
280,1399.69,1153.39,2.0,558.0,-19.4603,-18.25399,-16.23602,4.946143,-18.25399,-50.25211,-11.99812,8.0
281,1401.16,1152.03,2.0,560.0,-17.8156,-17.13288,-17.44702,7.689581,-17.13288,-48.60741,-11.47453,8.0
282,1402.64,1150.69,2.0,562.0,-17.0285,-16.02317,-21.23967,5.842407,-16.02317,-47.82031,-11.79714,8.0
283,1404.12,1149.35,2.0,564.0,-16.5979,-15.73889,-15.54816,6.601275,-15.73889,-47.38971,-11.65082,8.0
284,1405.6,1148.01,2.0,566.0,-16.0412,-15.27569,-14.30163,7.149925,-15.27569,-46.83301,-11.55733,8.0
285,1407.09,1146.68,2.0,568.0,-16.2555,-14.67015,-15.86065,3.559828,-14.67015,-47.04732,-12.37716,8.0
286,1408.59,1145.35,2.0,570.0,-16.0234,-14.29711,-21.74389,3.115018,-14.29711,-46.81521,-12.5181,8.0
287,1410.08,1144.02,2.0,572.0,-15.8816,-14.07144,-13.65573,2.864215,-14.07144,-46.67341,-12.60197,8.0
288,1411.58,1142.7,2.0,574.0,-15.8888,-14.52136,-12.82327,4.317117,-14.52136,-46.68061,-12.15925,8.0
289,1413.08,1141.38,2.0,576.0,-15.9981,-14.06049,-12.66885,2.500399,-14.06049,-46.78991,-12.72943,8.0
290,1414.59,1140.06,2.0,578.0,-16.133,-13.99059,-18.30309,1.953664,-13.99059,-46.92481,-12.93422,8.0
291,1416.09,1138.75,2.0,580.0,-16.1704,-13.95605,-18.73601,1.771272,-13.95606,-46.96221,-13.00616,8.0
292,1417.6,1137.44,2.0,582.0,-16.1018,-13.3478,-14.51926,0.5286835,-13.3478,-46.89361,-13.54581,8.0
293,1419.11,1136.13,2.0,584.0,-16.0181,-13.35303,-11.69471,0.720301,-13.35303,-46.80991,-13.45688,8.0
294,1420.63,1134.83,2.0,586.0,-15.9553,-13.52402,-9.864738,1.247294,-13.52402,-46.74711,-13.22309,8.0
295,1422.14,1133.53,2.0,588.0,-15.6006,-12.86498,-15.03973,0.56792,-12.86498,-46.39241,-13.52743,8.0
296,1423.66,1132.23,2.0,590.0,-15.343,-12.66057,-16.20344,0.6825406,-12.66057,-46.13481,-13.47424,8.0
297,1425.18,1130.93,2.0,592.0,-14.9039,-12.09537,-22.28762,0.4133726,-12.09537,-45.69571,-13.60034,8.0
298,1426.7,1129.63,2.0,594.0,-14.3496,-12.0126,-12.4721,1.470474,-12.0126,-45.14141,-13.12882,8.0
299,1428.23,1128.33,2.0,596.0,-14.4286,-12.09155,-10.32577,1.470371,-12.09155,-45.22041,-13.12886,8.0
300,1429.75,1127.04,2.0,598.0,-14.2175,-11.92659,-8.760428,1.582081,-11.92659,-45.00931,-13.08272,8.0
301,1431.28,1125.75,2.0,600.0,-14.0053,-11.60434,-9.046975,1.318351,-11.60434,-44.79711,-13.19277,8.0
302,1432.8,1124.46,2.0,602.0,-14.3007,-11.60021,-12.23902,0.6434208,-11.6002,-45.09251,-13.49231,8.0
303,1434.33,1123.17,2.0,604.0,-14.1764,-11.43394,-18.50173,0.553289,-11.43394,-44.96821,-13.53427,8.0
304,1435.86,1121.89,2.0,606.0,-14.4798,-11.61672,-28.8929,0.2996022,-11.61672,-45.27161,-13.65489,8.0
305,1437.39,1120.6,2.0,608.0,-14.5134,-11.79636,-14.90403,0.607757,-11.79636,-45.30521,-13.50886,8.0
306,1438.92,1119.32,2.0,610.0,-15.0059,-12.11954,-11.49645,0.2515259,-12.11954,-45.79771,-13.67817,8.0
307,1440.46,1118.04,2.0,612.0,-14.4707,-11.60213,-8.934861,0.2882385,-11.60213,-45.26251,-13.66038,11.0
308,1441.99,1116.76,2.0,614.0,-13.765,-11.03316,-8.081622,0.5760075,-11.03316,-44.55681,-13.52365,11.0
309,1443.52,1115.48,2.0,616.0,-13.8485,-11.21663,-9.095629,0.7930043,-11.21663,-44.64031,-13.42369,11.0
310,1445.06,1114.2,2.0,618.0,-15.1671,-12.44852,-11.88817,0.6044579,-12.44852,-45.95891,-13.51039,11.0
311,1446.6,1112.92,2.0,620.0,-15.9055,-13.32378,-17.26338,0.9041295,-13.32378,-46.69731,-13.37353,11.0
312,1448.14,1111.64,2.0,622.0,-15.3758,-12.98811,-25.36648,1.349661,-12.98811,-46.16761,-13.1795,11.0
313,1449.67,1110.36,2.0,624.0,-14.4604,-12.26397,-24.67088,1.816275,-12.26397,-45.25221,-12.98824,11.0
314,1451.21,1109.09,2.0,626.0,-13.8261,-11.65406,-15.97683,1.877982,-11.65406,-44.61791,-12.96385,11.0
315,1452.75,1107.81,2.0,628.0,-13.5998,-11.23177,-12.1994,1.396278,-11.23177,-44.39161,-13.15985,11.0
316,1454.29,1106.54,2.0,630.0,-13.5189,-10.9492,-9.266234,0.9309968,-10.9492,-44.31071,-13.36151,11.0
317,1455.83,1105.27,2.0,632.0,-13.1624,-10.52586,-7.972261,0.7827354,-10.52585,-43.95421,-13.42836,11.0
318,1457.37,1103.99,2.0,634.0,-12.9183,-10.41909,-7.290004,1.090445,-10.41909,-43.71011,-13.29102,11.0
319,1458.91,1102.72,2.0,636.0,-13.8056,-11.72108,-9.302365,2.103918,-11.72108,-44.59741,-12.87633,8.0
320,1460.45,1101.45,2.0,638.0,-15.8447,-13.19183,-12.01314,0.7469432,-13.19183,-46.63651,-13.44468,11.0
321,1461.99,1100.18,2.0,640.0,-16.0105,-13.60149,-14.86907,1.299418,-13.60149,-46.80231,-13.20082,11.0
322,1463.54,1098.91,2.0,642.0,-16.3746,-13.80237,-20.37662,0.9253422,-13.80237,-47.16641,-13.36404,11.0
323,1465.08,1097.63,2.0,644.0,-16.4264,-13.45872,-34.77241,0.0856569,-13.45872,-47.21821,-13.75949,8.0
324,1466.62,1096.36,2.0,646.0,-16.5266,-13.68546,-23.2895,0.345175,-13.68546,-47.31841,-13.63295,11.0
325,1468.16,1095.09,2.0,648.0,-15.0841,-13.15079,-16.12932,2.512368,-13.15079,-45.87591,-12.72512,11.0
326,1469.71,1093.82,2.0,650.0,-15.1373,-13.24056,-13.47502,2.614936,-13.24056,-45.92911,-12.68855,11.0
327,1471.25,1092.55,2.0,652.0,-15.3527,-13.53626,-11.95973,2.845797,-13.53626,-46.14451,-12.60825,11.0
328,1472.79,1091.28,2.0,654.0,-15.8684,-13.83303,-11.25198,2.234042,-13.83303,-46.66021,-12.82719,11.0
329,1474.34,1090.01,2.0,656.0,-16.5695,-14.32255,-10.91984,1.690109,-14.32255,-47.36131,-13.03876,11.0
330,1475.88,1088.73,2.0,658.0,-17.1695,-14.82562,-11.42929,1.453976,-14.82562,-47.96131,-13.13569,11.0
331,1477.42,1087.46,2.0,660.0,-17.44,-14.9903,-12.24554,1.204442,-14.9903,-48.23181,-13.24151,11.0
332,1478.96,1086.19,2.0,662.0,-17.6921,-15.32393,-13.44086,1.395951,-15.32393,-48.48391,-13.15998,11.0
333,1480.5,1084.92,2.0,664.0,-17.7226,-15.21717,-16.0601,1.076232,-15.21716,-48.51441,-13.29725,11.0
334,1482.05,1083.65,2.0,666.0,-17.7237,-15.34935,-20.33448,1.381271,-15.34935,-48.51551,-13.16616,11.0
335,1483.59,1082.37,2.0,668.0,-17.9853,-15.6513,-28.42846,1.477692,-15.6513,-48.77711,-13.12581,11.0
336,1485.13,1081.1,2.0,670.0,-18.3324,-15.97296,-32.76271,1.416743,-15.97296,-49.12421,-13.15126,11.0
337,1486.67,1079.83,2.0,672.0,-18.9164,-16.43481,-22.7999,1.130818,-16.43481,-49.70821,-13.2734,11.0
338,1488.21,1078.55,2.0,674.0,-19.7569,-17.0892,-18.79361,0.7145638,-17.0892,-50.54871,-13.45951,11.0
339,1489.75,1077.28,2.0,676.0,-19.4806,-17.17068,-16.12942,1.535831,-17.17068,-50.27241,-13.10174,11.0
340,1491.29,1076.0,2.0,678.0,-19.8456,-17.30434,-14.84445,0.9949323,-17.30434,-50.63741,-13.33308,11.0
341,1492.83,1074.73,2.0,680.0,-20.0769,-17.95593,-14.58682,2.008936,-17.95593,-50.86871,-12.91278,11.0
342,1494.37,1073.45,2.0,682.0,-20.1388,-17.87237,-14.02435,1.642051,-17.87237,-50.93061,-13.05824,11.0
343,1495.9,1072.17,2.0,684.0,-20.1328,-18.23118,-14.87632,2.601165,-18.23118,-50.92461,-12.69343,11.0
344,1497.44,1070.89,2.0,686.0,-20.9335,-19.01398,-18.90489,2.550873,-19.01398,-51.72531,-12.71133,11.0
345,1498.98,1069.61,2.0,688.0,-19.9261,-16.88287,-14.75643,-0.06561016,-16.88287,-50.71791,-13.83504,8.0
346,1500.51,1068.33,2.0,690.0,-20.8438,-19.2006,-19.61064,3.373472,-19.2006,-51.63561,-12.43501,11.0
347,1502.04,1067.05,2.0,692.0,-21.2435,-19.66679,-25.36725,3.588137,-19.66679,-52.03531,-12.36852,11.0
348,1503.58,1065.77,2.0,694.0,-21.4253,-19.77345,-31.70422,3.346052,-19.77345,-52.21711,-12.44367,11.0
349,1505.11,1064.48,2.0,696.0,-21.7721,-20.77414,-28.65814,5.878182,-20.77414,-52.56391,-11.78977,11.0
350,1506.64,1063.2,2.0,698.0,-21.8223,-21.0962,-23.88438,7.399766,-21.0962,-52.61411,-11.51791,11.0
351,1508.17,1061.91,2.0,700.0,-22.0485,-21.42048,-21.88722,8.080278,-21.42048,-52.84031,-11.41984,11.0
352,1509.7,1060.62,2.0,702.0,-22.3242,-21.73392,-21.55583,8.368802,-21.73392,-53.11601,-11.38209,11.0
353,1511.23,1059.33,2.0,704.0,-22.7072,-21.61062,-19.83969,5.417603,-21.61062,-53.49901,-11.8884,11.0
354,1512.75,1058.04,2.0,706.0,-23.0878,-22.12101,-19.09669,6.032179,-22.12101,-53.87961,-11.7586,11.0
355,1514.28,1056.75,2.0,708.0,-23.2538,-22.44534,-19.02075,6.890766,-22.44534,-54.04561,-11.60027,11.0
356,1515.8,1055.45,2.0,710.0,-23.5301,-22.89807,-20.39193,8.050591,-22.89807,-54.32191,-11.42385,11.0
357,1517.32,1054.15,2.0,712.0,-23.9293,-22.89456,-21.37189,5.701891,-22.89456,-54.72111,-11.82655,11.0
358,1518.84,1052.85,2.0,714.0,-23.7825,-23.12538,-22.32464,7.868689,-23.12538,-54.57431,-11.44893,11.0
359,1520.36,1051.55,2.0,716.0,-24.6728,-24.35953,-24.97342,11.26107,-24.35953,-55.46461,-11.10508,11.0
360,1521.87,1050.25,2.0,718.0,-26.2968,-25.58377,-28.92588,7.485338,-25.58377,-57.08861,-11.50485,11.0
361,1523.39,1048.94,2.0,720.0,-27.0086,-26.35338,-28.02969,7.882271,-26.35338,-57.80041,-11.44703,11.0
362,1524.9,1047.63,2.0,722.0,-26.6976,-25.29123,-30.6035,4.174719,-25.29123,-57.48941,-12.19818,11.0
363,1526.41,1046.32,2.0,724.0,-26.8135,-25.33728,-25.52344,3.92733,-25.33728,-57.60531,-12.26803,11.0
364,1527.91,1045.01,2.0,726.0,-27.1992,-25.67502,-23.6168,3.763133,-25.67502,-57.99101,-12.31599,11.0
365,1529.42,1043.69,2.0,728.0,-27.929,-24.94377,-22.83599,0.05027747,-24.94377,-58.72081,-13.77705,8.0
366,1530.92,1042.37,2.0,730.0,-25.0833,-23.85185,-22.57476,4.843419,-23.85185,-55.87511,-12.02326,8.0
