# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
62,1948.91,1923.97,2.0,122.0,-27.8158,-27.81447,-27.68612,35.10059,-27.81446,-58.60761,-10.79315,12.0
63,1948.67,1921.99,2.0,124.0,-34.2763,-34.27492,-34.24431,34.75128,-34.27485,-65.06811,-10.79327,12.0
64,1948.48,1920.0,2.0,126.0,-29.1247,-29.12248,-29.08907,32.87531,-29.12246,-59.91651,-10.79405,12.0
65,1948.37,1918.0,2.0,128.0,-30.7814,-30.77787,-30.76965,30.85434,-30.77784,-61.57322,-10.79538,12.0
66,1948.32,1916.0,2.0,130.0,-32.9047,-32.9025,-32.76824,32.83735,-32.90244,-63.69651,-10.79407,12.0
67,1948.17,1914.01,2.0,132.0,-26.986,-26.98454,-26.92738,34.68761,-26.98452,-57.77781,-10.79329,12.0
68,1947.78,1912.05,2.0,134.0,-30.8982,-30.89216,-30.72113,28.54302,-30.89213,-61.69001,-10.79788,12.0
69,1947.21,1910.13,2.0,136.0,-34.4964,-34.48388,-34.46337,25.36806,-34.4838,-65.28821,-10.80441,12.0
70,1946.55,1908.24,2.0,138.0,-29.8836,-29.13403,-30.73212,7.249408,-29.13401,-60.67541,-11.5414,12.0
71,1945.84,1906.37,2.0,140.0,-36.99,-35.37493,-35.39422,3.463097,-35.37484,-67.78182,-12.40698,8.0
72,1945.1,1904.52,2.0,142.0,-31.3682,-31.24883,-30.45421,15.54794,-31.2488,-62.16001,-10.91121,12.0
73,1944.35,1902.66,2.0,144.0,-37.5702,-37.16268,-40.84733,10.06941,-37.16254,-68.36201,-11.19947,12.0
74,1943.58,1900.82,2.0,146.0,-40.0061,-39.32085,-36.65761,7.670651,-39.32062,-70.79791,-11.47729,12.0
75,1942.81,1898.97,2.0,148.0,-48.5194,-45.425,-45.34615,-0.1684725,-45.42405,-79.31121,-13.88717,12.0
76,1942.01,1897.14,2.0,150.0,-49.5399,-46.1677,-42.21317,-0.6980563,-46.16656,-80.33171,-14.16515,8.0
77,1941.21,1895.31,2.0,152.0,-50.7465,-46.96029,-47.37028,-1.436312,-46.95893,-81.53831,-14.57938,11.0
78,1940.4,1893.48,2.0,154.0,-49.9127,-47.36268,-45.18564,0.9718353,-47.36119,-80.70451,-13.34332,8.0
79,1939.57,1891.66,2.0,156.0,-50.42,-49.82262,-50.12917,8.292827,-49.81999,-81.21181,-11.39182,8.0
80,1938.75,1889.84,2.0,158.0,-52.5891,-51.36156,-49.77726,4.844042,-51.35781,-83.38091,-12.02311,12.0
81,1937.92,1888.02,2.0,160.0,-56.7301,-53.54137,-55.04154,-0.3617029,-53.53518,-87.52191,-13.98673,11.0
82,1937.08,1886.2,2.0,162.0,-55.6572,-53.25873,-52.98383,1.310578,-53.25294,-86.44901,-13.19607,12.0
83,1936.24,1884.39,2.0,164.0,-59.5424,-55.44078,-59.55514,-1.978414,-55.43119,-90.33421,-14.90302,12.0
84,1935.4,1882.58,2.0,166.0,-53.5578,-51.46243,-50.44191,2.065502,-51.4586,-84.34961,-12.89101,11.0
85,1934.55,1880.76,2.0,168.0,-52.0543,-49.98536,-49.06156,2.137701,-49.98263,-82.84611,-12.86348,11.0
86,1933.7,1878.95,2.0,170.0,-54.8778,-50.38077,-46.24763,-2.596879,-50.37778,-85.66961,-15.29183,17.0
87,1932.85,1877.14,2.0,172.0,-53.57759,-51.99664,-58.79433,3.560003,-51.9923,-84.36941,-12.37711,11.0
88,1931.99,1875.34,2.0,174.0,-56.0997,-53.85913,-52.00266,1.689411,-53.85247,-86.89151,-13.03904,11.0
89,1931.14,1873.53,2.0,176.0,-56.88271,-53.43748,-53.73827,-0.8412634,-53.43144,-87.67452,-14.24308,11.0
90,1930.28,1871.72,2.0,178.0,-57.8352,-53.64496,-54.77781,-2.117064,-53.63862,-88.62701,-14.98839,17.0
91,1929.42,1869.92,2.0,180.0,-56.9584,-54.70156,-58.11704,1.645753,-54.69348,-87.75021,-13.05673,12.0
92,1928.56,1868.11,2.0,182.0,-59.4637,-56.34877,-58.40678,-0.2298307,-56.33696,-90.25551,-13.91855,11.0
93,1927.7,1866.31,2.0,184.0,-59.1765,-55.7213,-60.75481,-0.8670343,-55.71108,-89.96831,-14.25723,12.0
94,1926.83,1864.5,2.0,186.0,-57.55569,-55.99981,-54.94304,3.620851,-55.98892,-88.34751,-12.35859,17.0
95,1925.97,1862.7,2.0,188.0,-50.6142,-50.03916,-50.38346,8.467892,-50.0364,-81.40602,-11.36962,12.0
96,1925.1,1860.9,2.0,190.0,-52.6138,-50.34064,-48.22663,1.618218,-50.33768,-83.40561,-13.06794,12.0
97,1924.24,1859.1,2.0,192.0,-49.8749,-48.39646,-59.15994,3.91308,-48.39457,-80.66671,-12.27215,12.0
98,1923.37,1857.3,2.0,194.0,-50.3989,-48.90157,-50.16767,3.847224,-48.89945,-81.19072,-12.29127,12.0
99,1922.5,1855.5,2.0,196.0,-49.8728,-47.41165,-55.80761,1.174439,-47.41014,-80.66461,-13.25447,12.0
100,1921.63,1853.7,2.0,198.0,-49.4769,-45.38102,-47.05112,-1.954903,-45.38007,-80.26871,-14.88864,12.0
101,1920.76,1851.9,2.0,200.0,-48.9951,-46.51044,-52.50348,1.120969,-46.50922,-79.78691,-13.27769,12.0
102,1919.89,1850.1,2.0,202.0,-51.9911,-50.66776,-51.35934,4.470515,-50.66457,-82.78291,-12.11835,19.0
103,1919.02,1848.3,2.0,204.0,-47.5832,-45.05827,-42.51149,1.029912,-45.0574,-78.37501,-13.31761,17.0
104,1918.14,1846.5,2.0,206.0,-49.2292,-47.53221,-44.34734,3.200176,-47.53066,-80.02101,-12.49035,19.0
105,1917.27,1844.7,2.0,208.0,-47.2429,-45.83544,-53.18133,4.166961,-45.83439,-78.03471,-12.20033,19.0
106,1916.4,1842.9,2.0,210.0,-43.5669,-42.27706,-40.92998,4.609811,-42.2766,-74.35871,-12.08212,19.0
107,1915.52,1841.1,2.0,212.0,-41.4705,-40.18926,-38.38226,4.644073,-40.18898,-72.26231,-12.07333,19.0
108,1914.65,1839.3,2.0,214.0,-44.5353,-44.24304,-44.20408,11.56197,-44.24231,-75.32712,-11.0848,19.0
109,1913.77,1837.51,2.0,216.0,-41.996,-40.66398,-39.65971,4.448511,-40.66366,-72.78781,-12.12415,8.0
110,1912.9,1835.71,2.0,218.0,-44.4476,-43.19681,-41.2792,4.763305,-43.19624,-75.23942,-12.04318,19.0
111,1912.02,1833.91,2.0,220.0,-43.0108,-41.18219,-41.27856,2.809244,-41.18183,-73.80261,-12.62078,19.0
112,1911.15,1832.11,2.0,222.0,-46.8503,-42.96689,-41.43863,-1.600644,-42.96635,-77.64211,-14.67576,19.0
113,1910.27,1830.31,2.0,224.0,-46.1709,-43.5201,-43.95829,0.750119,-43.51948,-76.96271,-13.44323,19.0
114,1909.4,1828.52,2.0,226.0,-47.0457,-44.30542,-41.79569,0.5563839,-44.30469,-77.83751,-13.53282,19.0
115,1908.52,1826.72,2.0,228.0,-50.6368,-46.60528,-41.39833,-1.849509,-46.60402,-81.42861,-14.82459,8.0
116,1907.65,1824.92,2.0,230.0,-50.5995,-45.27889,-43.82595,-3.811667,-45.27796,-81.39131,-16.11335,8.0
117,1906.78,1823.12,2.0,232.0,-45.0388,-42.39388,-42.21439,0.7633072,-42.39341,-75.83061,-13.43721,8.0
118,1905.9,1821.32,2.0,234.0,-43.9109,-41.65339,-48.31612,1.663026,-41.65299,-74.70271,-13.04972,17.0
119,1905.03,1819.52,2.0,236.0,-43.8464,-42.14542,-39.91904,3.191233,-42.14497,-74.63821,-12.49325,17.0
120,1904.15,1817.72,2.0,238.0,-47.3966,-45.59686,-45.08117,2.891924,-45.59587,-78.18841,-12.59254,8.0
121,1903.27,1815.93,2.0,240.0,-46.2321,-43.84595,-43.97051,1.351721,-43.84528,-77.02391,-13.17863,11.0
122,1902.4,1814.13,2.0,242.0,-35.2577,-34.99118,-35.70929,11.98515,-34.9911,-66.04951,-11.05842,17.0
123,1901.52,1812.34,2.0,244.0,-40.1944,-38.70931,-38.63045,3.895925,-38.70911,-70.98621,-12.27711,17.0
124,1900.63,1810.54,2.0,246.0,-34.9703,-34.83895,-33.1354,15.12491,-34.83886,-65.76211,-10.92325,17.0
125,1899.75,1808.75,2.0,248.0,-47.4915,-44.66532,-47.1435,0.374707,-44.66452,-78.28332,-13.6188,17.0
126,1898.86,1806.95,2.0,250.0,-36.032,-35.88549,-34.92208,14.64262,-35.88539,-66.82381,-10.93842,17.0
127,1897.97,1805.16,2.0,252.0,-36.1078,-36.03222,-35.03277,17.54947,-36.03211,-66.89961,-10.8675,17.0
128,1897.08,1803.37,2.0,254.0,-33.8957,-33.84015,-33.65854,18.89841,-33.84009,-64.68751,-10.84742,17.0
129,1896.19,1801.58,2.0,256.0,-36.843,-36.61136,-34.28489,12.61104,-36.61124,-67.63481,-11.02357,17.0
130,1895.29,1799.8,2.0,258.0,-40.6665,-40.39374,-39.84615,11.87803,-40.39344,-71.45831,-11.06487,17.0
131,1894.39,1798.01,2.0,260.0,-54.20691,-50.45999,-62.53174,-1.371483,-50.45695,-84.99872,-14.54177,11.0
132,1893.49,1796.23,2.0,262.0,-46.6849,-45.87347,-45.26531,6.867085,-45.87241,-77.47671,-11.6043,17.0
133,1892.58,1794.45,2.0,264.0,-54.9227,-49.65523,-48.38753,-3.738515,-49.6527,-85.71451,-16.0618,19.0
134,1891.66,1792.67,2.0,266.0,-56.4044,-51.80706,-65.04378,-2.753166,-51.80291,-87.19621,-15.39331,8.0
135,1890.75,1790.89,2.0,268.0,-50.2327,-48.71187,-51.02571,3.767565,-48.70983,-81.02451,-12.31468,17.0
136,1889.83,1789.11,2.0,270.0,-47.5821,-45.84183,-45.55764,3.06935,-45.84078,-78.37391,-12.53313,17.0
137,1888.91,1787.34,2.0,272.0,-52.625,-49.49472,-56.68423,-0.2414716,-49.49228,-83.41681,-13.92453,17.0
138,1887.98,1785.57,2.0,274.0,-57.0519,-51.8799,-65.9871,-3.604473,-51.87567,-87.84371,-15.96803,8.0
139,1887.05,1783.8,2.0,276.0,-46.7112,-44.57444,-52.15846,1.966158,-44.57365,-77.50301,-12.92936,8.0
140,1886.12,1782.03,2.0,278.0,-46.6085,-43.52987,-48.64895,-0.1368104,-43.52926,-77.40031,-13.87106,8.0
141,1885.19,1780.26,2.0,280.0,-48.3104,-46.59679,-45.83933,3.14996,-46.59554,-79.10221,-12.50667,17.0
142,1884.25,1778.49,2.0,282.0,-49.3862,-47.03869,-42.41108,1.441951,-47.03731,-80.17801,-13.14071,17.0
143,1883.34,1776.71,2.0,284.0,-43.2154,-41.41281,-40.42993,2.885334,-41.41243,-74.00721,-12.59478,19.0
144,1882.5,1774.9,2.0,286.0,-39.3181,-37.6582,-42.42999,3.320176,-37.65804,-70.10991,-12.45187,11.0
145,1881.9,1772.99,2.0,288.0,-39.8687,-37.28812,-33.24656,0.9063486,-37.28797,-70.66051,-13.37254,11.0
146,1881.74,1771.01,2.0,290.0,-39.6682,-37.20871,-34.2955,1.181421,-37.20856,-70.46001,-13.25145,11.0
147,1880.97,1769.17,2.0,292.0,-42.534,-41.51831,-45.59977,5.790632,-41.51792,-73.32581,-11.80789,19.0
148,1880.05,1767.39,2.0,294.0,-41.8247,-41.42052,-41.46777,10.1042,-41.42014,-72.61651,-11.19637,19.0
149,1879.07,1765.65,2.0,296.0,-41.3954,-40.66568,-39.74113,7.374229,-40.66536,-72.18721,-11.52185,19.0
150,1878.06,1763.92,2.0,298.0,-43.6817,-42.85986,-47.68231,6.809484,-42.85933,-74.47352,-11.61419,19.0
151,1877.04,1762.2,2.0,300.0,-41.709,-40.92418,-39.91956,7.029769,-40.92384,-72.50081,-11.57697,19.0
152,1876.0,1760.49,2.0,302.0,-41.2011,-40.94263,-42.25053,12.11792,-40.94229,-71.99291,-11.05063,19.0
153,1874.96,1758.79,2.0,304.0,-45.118,-43.49208,-44.07157,3.426601,-43.49147,-75.90981,-12.41834,19.0
154,1873.9,1757.09,2.0,306.0,-41.5985,-40.08348,-37.26766,3.793213,-40.0832,-72.39031,-12.30711,19.0
155,1872.85,1755.39,2.0,308.0,-45.1194,-44.68839,-47.16916,9.807159,-44.68758,-75.91121,-11.22363,19.0
156,1871.78,1753.7,2.0,310.0,-41.5816,-41.50185,-41.18526,17.29939,-41.50147,-72.37341,-10.87195,19.0
157,1870.72,1752.01,2.0,312.0,-45.1896,-43.29525,-40.47957,2.62005,-43.29467,-75.98141,-12.68674,19.0
158,1869.65,1750.32,2.0,314.0,-42.4856,-39.48514,-40.11969,0.0192126,-39.48489,-73.27741,-13.79252,8.0
159,1868.58,1748.63,2.0,316.0,-42.469,-40.01007,-44.33319,1.182425,-40.0098,-73.26081,-13.25102,8.0
160,1867.5,1746.95,2.0,318.0,-42.565,-40.13105,-36.88606,1.240407,-40.13077,-73.35681,-13.22604,8.0
161,1866.42,1745.26,2.0,320.0,-42.3528,-39.92745,-45.13901,1.260497,-39.92718,-73.14461,-13.21744,19.0
162,1865.35,1743.58,2.0,322.0,-40.1198,-38.26447,-37.31977,2.732469,-38.26429,-70.91161,-12.64732,19.0
163,1864.27,1741.89,2.0,324.0,-39.3744,-36.20967,-38.27661,-0.3037803,-36.20955,-70.16621,-13.95666,11.0
164,1863.18,1740.21,2.0,326.0,-38.331,-35.05644,-43.45467,-0.5135275,-35.05635,-69.12282,-14.06646,19.0
165,1862.1,1738.53,2.0,328.0,-37.12,-34.56176,-32.34822,0.9565283,-34.56168,-67.91181,-13.35013,19.0
166,1861.02,1736.85,2.0,330.0,-39.2146,-36.43299,-34.0514,0.469828,-36.43287,-70.00641,-13.57355,11.0
167,1859.93,1735.17,2.0,332.0,-40.2131,-36.80094,-46.22359,-0.7699093,-36.80081,-71.00491,-14.20411,11.0
168,1858.84,1733.5,2.0,334.0,-39.4059,-38.93022,-43.17765,9.362607,-38.93,-70.19771,-11.26771,11.0
169,1857.76,1731.82,2.0,336.0,-37.7863,-35.79861,-33.71101,2.36238,-35.7985,-68.57811,-12.77961,11.0
170,1856.67,1730.14,2.0,338.0,-36.0022,-34.11669,-40.93425,2.646529,-34.11662,-66.79401,-12.6774,19.0
171,1855.58,1728.47,2.0,340.0,-39.141,-38.00829,-41.38948,5.257254,-38.00812,-69.93281,-11.92469,11.0
172,1854.49,1726.79,2.0,342.0,-37.7227,-37.08633,-34.69544,8.017649,-37.08619,-68.51451,-11.42832,11.0
173,1853.4,1725.12,2.0,344.0,-39.6985,-38.00685,-37.23512,3.22096,-38.00668,-70.49031,-12.48363,11.0
174,1852.31,1723.44,2.0,346.0,-40.0947,-37.77439,-36.68102,1.510293,-37.77422,-70.88651,-13.11229,11.0
175,1851.21,1721.77,2.0,348.0,-42.6579,-38.87748,-36.6414,-1.424394,-38.87727,-73.44971,-14.57244,11.0
176,1850.12,1720.1,2.0,350.0,-44.2606,-41.11631,-39.71483,-0.2646673,-41.11595,-75.05241,-13.93646,11.0
177,1849.03,1718.42,2.0,352.0,-50.23149,-45.14042,-46.55461,-3.482965,-45.13953,-81.02331,-15.88378,11.0
178,1847.93,1716.75,2.0,354.0,-50.6175,-46.09881,-42.92425,-2.627526,-46.09769,-81.40932,-15.31163,17.0
179,1846.84,1715.08,2.0,356.0,-43.8239,-41.93611,-41.55157,2.639062,-41.93568,-74.61571,-12.68003,12.0
180,1845.74,1713.41,2.0,358.0,-49.8059,-46.99803,-42.86652,0.4118705,-46.99665,-80.59771,-13.60106,17.0
181,1844.65,1711.73,2.0,360.0,-41.7532,-40.548,-42.72223,4.949447,-40.54769,-72.54501,-11.99732,12.0
182,1843.55,1710.06,2.0,362.0,-36.8045,-36.39711,-37.09713,10.07112,-36.39699,-67.59631,-11.19932,12.0
183,1842.46,1708.39,2.0,364.0,-35.0901,-34.86196,-33.2213,12.67958,-34.86187,-65.88191,-11.02004,12.0
184,1841.36,1706.72,2.0,366.0,-37.5606,-37.16425,-41.08253,10.19573,-37.16411,-68.35241,-11.18831,12.0
185,1840.26,1705.05,2.0,368.0,-40.1444,-39.5173,-40.92577,8.085309,-39.51705,-70.93621,-11.41916,12.0
186,1839.16,1703.38,2.0,370.0,-28.9452,-28.84034,-30.67301,16.11861,-28.84032,-59.73701,-10.89669,12.0
187,1838.07,1701.71,2.0,372.0,-27.074,-26.95206,-26.41184,15.45487,-26.95205,-57.86581,-10.91376,12.0
188,1836.97,1700.04,2.0,374.0,-25.4086,-25.27262,-25.5085,14.97468,-25.27261,-56.20041,-10.9278,12.0
189,1835.87,1698.37,2.0,376.0,-25.3846,-25.15554,-23.90644,12.66323,-25.15553,-56.17641,-11.02088,12.0
190,1834.77,1696.7,2.0,378.0,-27.2776,-26.85889,-27.07232,9.947517,-26.85887,-58.06941,-11.21054,12.0
191,1833.67,1695.03,2.0,380.0,-25.5336,-25.45372,-25.16478,17.31316,-25.45371,-56.32541,-10.8717,12.0
192,1832.58,1693.36,2.0,382.0,-27.2662,-27.15091,-26.86467,15.70165,-27.15089,-58.05801,-10.90712,12.0
193,1831.48,1691.69,2.0,384.0,-26.2611,-26.22089,-25.93447,20.31255,-26.22087,-57.05291,-10.83204,12.0
194,1830.38,1690.03,2.0,386.0,-26.2829,-26.25872,-25.86216,22.52794,-26.2587,-57.07471,-10.81601,12.0
195,1829.28,1688.36,2.0,388.0,-26.4789,-26.45183,-27.16368,22.03718,-26.45182,-57.27071,-10.8189,12.0
196,1828.18,1686.69,2.0,390.0,-27.259,-27.23332,-27.33059,22.26692,-27.23331,-58.05081,-10.81751,12.0
197,1827.08,1685.02,2.0,392.0,-27.5672,-27.54832,-27.94012,23.60415,-27.5483,-58.35901,-10.81071,12.0
198,1825.98,1683.35,2.0,394.0,-26.7716,-26.75701,-26.35369,24.72647,-26.757,-57.56341,-10.80641,12.0
199,1824.88,1681.68,2.0,396.0,-26.4921,-26.4702,-26.99637,22.95915,-26.47018,-57.28391,-10.81373,12.0
200,1823.78,1680.02,2.0,398.0,-26.6266,-26.61287,-26.61264,24.98935,-26.61286,-57.41841,-10.80556,12.0
201,1822.68,1678.35,2.0,400.0,-27.3797,-27.37065,-27.61556,26.80159,-27.37064,-58.17151,-10.80087,12.0
202,1821.57,1676.68,2.0,402.0,-26.9405,-26.89789,-25.99235,20.05993,-26.89787,-57.73231,-10.83444,12.0
203,1820.47,1675.01,2.0,404.0,-27.5829,-27.57308,-27.59917,26.44384,-27.57306,-58.37471,-10.80165,12.0
204,1819.37,1673.34,2.0,406.0,-27.1174,-26.89074,-28.1345,12.70992,-26.89072,-57.90921,-11.01849,12.0
205,1818.27,1671.67,2.0,408.0,-27.0521,-26.71742,-26.23129,10.96298,-26.71741,-57.84391,-11.1265,12.0
206,1817.17,1670.01,2.0,410.0,-26.4186,-26.31293,-26.74648,16.08493,-26.31292,-57.21041,-10.89749,12.0
207,1816.07,1668.34,2.0,412.0,-26.6897,-26.64052,-27.87005,19.43422,-26.64051,-57.48151,-10.84101,12.0
208,1814.96,1666.67,2.0,414.0,-26.7803,-26.66723,-25.67177,15.7872,-26.66722,-57.57211,-10.9049,12.0
209,1813.86,1665.0,2.0,416.0,-26.8614,-26.81692,-26.40218,19.87258,-26.81691,-57.65321,-10.83631,12.0
210,1812.76,1663.34,2.0,418.0,-26.7366,-26.62209,-27.70516,15.73138,-26.62208,-57.52842,-10.90634,12.0
211,1811.66,1661.67,2.0,420.0,-26.8571,-26.68534,-25.97588,13.94207,-26.68532,-57.64891,-10.96359,12.0
