# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
33,1316.28,1228.39,2.0,64.0,-13.3651,-11.49253,-22.91264,2.683572,-11.49253,-44.15691,-12.66439,8.0
34,1314.81,1229.75,2.0,66.0,-15.115,-12.14258,-9.635922,0.07609861,-12.14258,-45.90681,-13.76423,8.0
35,1313.35,1231.12,2.0,68.0,-14.5016,-11.26595,-15.41241,-0.4395821,-11.26595,-45.29341,-14.02746,8.0
36,1311.89,1232.48,2.0,70.0,-13.377,-11.4475,-14.26395,2.522994,-11.4475,-44.16881,-12.72131,11.0
37,1310.42,1233.84,2.0,72.0,-12.1049,-8.252021,-7.990869,-1.547953,-8.252021,-42.89671,-14.64469,11.0
38,1308.96,1235.2,2.0,74.0,-9.843731,-7.129815,-6.896002,0.6144852,-7.129815,-40.63554,-13.50573,19.0
39,1307.5,1236.56,2.0,76.0,-10.4684,-7.188727,-8.765714,-0.5230142,-7.188726,-41.26021,-14.07149,19.0
40,1306.03,1237.92,2.0,78.0,-9.84463,-6.506101,-18.48981,-0.6333838,-6.506102,-40.63644,-14.13034,19.0
41,1304.57,1239.28,2.0,80.0,-9.00759,-6.5493,-2.382386,1.184543,-6.5493,-39.7994,-13.2501,11.0
42,1303.1,1240.64,2.0,82.0,-8.29602,-6.111315,-5.915504,1.845867,-6.111315,-39.08783,-12.97652,11.0
43,1301.64,1242.0,2.0,84.0,-7.498751,-6.192411,-7.904322,4.54775,-6.19241,-38.29056,-12.09815,11.0
44,1300.17,1243.35,2.0,86.0,-11.2858,-8.999638,-5.951887,1.593661,-8.999638,-42.07761,-13.07798,11.0
45,1298.71,1244.71,2.0,88.0,-8.608019,-6.705367,-16.57393,2.598246,-6.705366,-39.39983,-12.69447,11.0
46,1297.24,1246.07,2.0,90.0,-7.53968,-5.931952,-5.181483,3.487081,-5.931952,-38.33149,-12.39954,11.0
47,1295.78,1247.43,2.0,92.0,-8.550999,-6.441374,-11.60026,2.038362,-6.441374,-39.34281,-12.90144,11.0
48,1294.31,1248.78,2.0,94.0,-9.836059,-7.752072,-6.395622,2.105312,-7.752071,-40.62787,-12.8758,11.0
49,1292.85,1250.14,2.0,96.0,-6.36317,-3.336242,-16.76276,-0.03319238,-3.336242,-37.15498,-13.81874,11.0
50,1291.38,1251.5,2.0,98.0,-7.219241,-5.70452,-4.260748,3.795168,-5.70452,-38.01105,-12.30653,11.0
51,1289.91,1252.86,2.0,100.0,-7.760811,-4.073417,-12.36362,-1.262724,-4.073417,-38.55262,-14.47921,11.0
52,1288.45,1254.21,2.0,102.0,-7.540491,-5.417977,-5.983436,2.004946,-5.417977,-38.3323,-12.91433,11.0
53,1286.98,1255.57,2.0,104.0,-7.034781,-3.53197,-0.8094481,-0.9348142,-3.531971,-37.82659,-14.29462,11.0
54,1285.52,1256.93,2.0,106.0,-8.73801,-5.301348,-15.05749,-0.8145825,-5.301348,-39.52982,-14.22847,11.0
55,1284.05,1258.28,2.0,108.0,-7.479899,-4.21743,-0.6500932,-0.4904963,-4.21743,-38.27171,-14.05428,11.0
56,1282.58,1259.64,2.0,110.0,-6.70603,-3.521554,-4.435093,-0.3416354,-3.521555,-37.49784,-13.97629,19.0
57,1281.12,1261.0,2.0,112.0,-9.33162,-6.793852,-3.835423,1.002826,-6.793851,-40.12343,-13.32958,8.0
58,1279.65,1262.35,2.0,114.0,-8.64769,-4.348998,-8.31248,-2.280729,-4.348997,-39.4395,-15.09051,8.0
59,1278.18,1263.71,2.0,116.0,-7.70278,-5.469447,-6.822032,1.723894,-5.469447,-38.49459,-13.02514,8.0
60,1276.71,1265.06,2.0,118.0,-8.38458,-5.260532,-3.610703,-0.2245938,-5.260531,-39.17639,-13.91586,8.0
61,1275.25,1266.42,2.0,120.0,-8.77923,-7.307537,-16.7391,3.943064,-7.307538,-39.57104,-12.26351,8.0
62,1273.78,1267.78,2.0,122.0,-8.89597,-6.756441,-4.212096,1.961069,-6.756441,-39.68778,-12.93134,8.0
63,1272.31,1269.13,2.0,124.0,-9.250069,-6.648843,-2.296592,0.8607249,-6.648842,-40.04188,-13.39304,8.0
64,1270.84,1270.49,2.0,126.0,-9.825671,-6.841537,-20.47093,0.05249105,-6.841538,-40.61748,-13.77595,8.0
65,1269.37,1271.85,2.0,128.0,-9.650121,-6.037367,-3.156212,-1.131425,-6.037367,-40.44193,-14.40457,8.0
66,1267.91,1273.2,2.0,130.0,-9.97786,-6.779944,-5.22208,-0.3674631,-6.779944,-40.76967,-13.98973,8.0
67,1266.44,1274.56,2.0,132.0,-9.85904,-6.235473,-13.43205,-1.150554,-6.235473,-40.65085,-14.41538,11.0
68,1264.98,1275.91,2.0,134.0,-8.301911,-4.931077,-9.876511,-0.6934196,-4.931077,-39.09372,-14.16265,11.0
69,1263.51,1277.27,2.0,136.0,-11.6574,-8.760204,-7.159389,0.2292321,-8.760205,-42.44921,-13.68901,11.0
70,1262.04,1278.63,2.0,138.0,-4.810569,-2.524025,0.1151958,1.592728,-2.524025,-35.60238,-13.07836,11.0
71,1260.57,1279.98,2.0,140.0,-2.347691,-1.283691,-6.722868,5.565571,-1.283691,-33.1395,-11.85581,11.0
72,1259.1,1281.34,2.0,142.0,-4.66656,-2.84555,-18.87008,2.832448,-2.84555,-35.45837,-12.61282,11.0
73,1257.63,1282.7,2.0,144.0,-6.316841,-4.457222,-2.17702,2.720668,-4.457222,-37.10865,-12.65143,11.0
74,1256.17,1284.05,2.0,146.0,-6.79919,-5.045469,-4.072714,3.031911,-5.045469,-37.591,-12.54553,11.0
75,1254.7,1285.41,2.0,148.0,-5.198939,-3.657786,-2.02187,3.706045,-3.657786,-35.99075,-12.33297,11.0
76,1253.23,1286.77,2.0,150.0,-5.776329,-4.170196,-3.036585,3.49224,-4.170196,-36.56814,-12.39795,11.0
77,1251.76,1288.12,2.0,152.0,-5.896959,-5.209857,-5.166222,7.659547,-5.209857,-36.68877,-11.47891,11.0
78,1250.3,1289.48,2.0,154.0,-7.260251,-3.344253,-0.6120428,-1.654722,-3.344253,-38.05206,-14.70781,11.0
79,1248.83,1290.83,2.0,156.0,-8.261471,-6.520002,-6.289765,3.068896,-6.520002,-39.05328,-12.53328,11.0
80,1247.37,1292.19,2.0,158.0,-9.007039,-5.358199,-10.17855,-1.195118,-5.358199,-39.79885,-14.44065,11.0
81,1245.9,1293.55,2.0,160.0,-8.133421,-4.625557,-12.60748,-0.943938,-4.625557,-38.92523,-14.29968,8.0
82,1244.43,1294.91,2.0,162.0,-8.84006,-6.154293,-14.18001,0.6752898,-6.154293,-39.63187,-13.47758,8.0
83,1242.96,1296.26,2.0,164.0,-6.667981,-3.866139,-6.979109,0.4274281,-3.866139,-37.45979,-13.59366,8.0
84,1241.5,1297.62,2.0,166.0,-5.742249,-4.009153,-6.849906,3.094289,-4.009153,-36.53406,-12.52491,8.0
85,1240.03,1298.98,2.0,168.0,-6.873591,-3.855161,-6.782852,-0.01624392,-3.855162,-37.6654,-13.81024,8.0
86,1238.57,1300.33,2.0,170.0,-5.52311,-3.699801,-19.95044,2.825738,-3.699801,-36.31492,-12.61512,8.0
87,1237.1,1301.69,2.0,172.0,-6.708491,-3.272385,-9.969909,-0.8135667,-3.272384,-37.5003,-14.22792,8.0
88,1235.64,1303.05,2.0,174.0,-4.81153,-1.108394,-8.676579,-1.2902,-1.108394,-35.60334,-14.49495,8.0
89,1234.17,1304.41,2.0,176.0,-5.322559,-2.479276,-10.12844,0.3407155,-2.479276,-36.11437,-13.6351,8.0
90,1232.71,1305.77,2.0,178.0,-5.221889,-2.036793,-12.39005,-0.3428285,-2.036792,-36.0137,-13.97691,11.0
91,1231.24,1307.12,2.0,180.0,-4.693151,-2.272672,-3.434528,1.272526,-2.272671,-35.48496,-13.21229,11.0
92,1229.78,1308.48,2.0,182.0,-4.660859,-1.982478,1.15679,0.6913199,-1.982478,-35.45267,-13.47019,11.0
93,1228.32,1309.84,2.0,184.0,-5.04467,-3.289769,0.3434778,3.02836,-3.289769,-35.83648,-12.54671,11.0
94,1226.85,1311.2,2.0,186.0,-5.97193,-2.654824,-1.408186,-0.5933606,-2.654825,-36.76374,-14.10892,11.0
95,1225.39,1312.56,2.0,188.0,-6.60135,-5.205371,-12.07477,4.212384,-5.205372,-37.39316,-12.18779,11.0
96,1223.92,1313.92,2.0,190.0,-8.733361,-5.662512,-5.575305,-0.1202645,-5.662512,-39.52517,-13.86266,11.0
97,1222.46,1315.28,2.0,192.0,-9.576581,-5.558081,-6.819924,-1.825884,-5.558081,-40.36839,-14.81031,11.0
98,1221.0,1316.64,2.0,194.0,-9.538269,-5.94519,-1.800105,-1.096527,-5.945191,-40.33008,-14.38489,11.0
99,1219.53,1318.01,2.0,196.0,-8.252139,-4.98361,-24.7013,-0.5019619,-4.98361,-39.04395,-14.06034,11.0
100,1218.07,1319.37,2.0,198.0,-6.041961,-4.036479,-5.886408,2.314397,-4.036479,-36.83377,-12.79729,11.0
101,1216.61,1320.73,2.0,200.0,-4.539731,-2.316083,1.027005,1.748023,-2.316083,-35.33154,-13.01546,11.0
102,1215.15,1322.09,2.0,202.0,-3.856101,-1.492052,-23.47327,1.405767,-1.492052,-34.64791,-13.15586,11.0
103,1213.69,1323.46,2.0,204.0,-4.094839,-1.417158,0.1590614,0.6928405,-1.417157,-34.88665,-13.46949,11.0
104,1212.22,1324.82,2.0,206.0,-3.945201,-0.9876984,-5.530795,0.1062453,-0.9876989,-34.73701,-13.74931,11.0
105,1210.76,1326.18,2.0,208.0,-4.098971,-1.337047,1.895085,0.5118226,-1.337047,-34.89078,-13.55374,8.0
106,1209.31,1327.54,2.0,210.0,-4.37948,-2.333764,-13.02892,2.206455,-2.333764,-35.17129,-12.83753,8.0
107,1207.84,1328.91,2.0,212.0,-5.17251,-3.173076,0.06595452,2.330769,-3.173076,-35.96432,-12.79125,8.0
108,1206.38,1330.28,2.0,214.0,-6.80821,-3.764682,-4.062684,-0.06620227,-3.764682,-37.60002,-13.83534,8.0
109,1204.93,1331.64,2.0,216.0,-4.797161,-3.060167,-15.92591,3.082457,-3.060167,-35.58897,-12.52881,11.0
110,1203.47,1333.01,2.0,218.0,-3.855751,-2.665783,-2.680767,5.01393,-2.665783,-34.64756,-11.98178,11.0
111,1202.01,1334.37,2.0,220.0,-2.98625,-1.87654,0.8496693,5.359087,-1.87654,-33.77806,-11.90152,11.0
112,1200.55,1335.74,2.0,222.0,-3.65572,-2.283473,-6.560297,4.299345,-2.283473,-34.44753,-12.16406,11.0
113,1199.09,1337.11,2.0,224.0,-4.553299,-2.80518,-10.67069,3.048795,-2.80518,-35.34511,-12.53993,11.0
114,1197.64,1338.47,2.0,226.0,-5.883861,-3.469769,-3.491186,1.287491,-3.469769,-36.67567,-13.2059,11.0
115,1196.18,1339.84,2.0,228.0,-5.52551,-3.002649,-4.302159,1.036585,-3.002649,-36.31732,-13.31467,11.0
116,1194.73,1341.21,2.0,230.0,-4.180839,-1.528222,-1.996277,0.7474895,-1.528222,-34.97265,-13.44443,11.0
117,1193.27,1342.58,2.0,232.0,-3.27178,-1.418501,-6.592428,2.738894,-1.418501,-34.06359,-12.64509,11.0
118,1191.82,1343.95,2.0,234.0,-2.834611,0.1979082,-7.39866,-0.04432575,0.197909,-33.62642,-13.82433,11.0
119,1190.36,1345.32,2.0,236.0,-2.90298,-0.07520287,-6.284087,0.3730546,-0.07520225,-33.69479,-13.61959,8.0
120,1188.91,1346.69,2.0,238.0,-3.86405,-0.9706622,0.7015095,0.2370588,-0.9706624,-34.65586,-13.6852,8.0
121,1187.46,1348.07,2.0,240.0,-4.676549,-2.711362,-0.6165732,2.42422,-2.711362,-35.46836,-12.757,11.0
122,1186.0,1349.44,2.0,242.0,-3.006339,-2.201415,-9.266542,6.911618,-2.201415,-33.79815,-11.59674,11.0
123,1184.55,1350.82,2.0,244.0,-2.25889,-1.617076,-1.099106,7.978896,-1.617076,-33.0507,-11.43363,11.0
124,1183.1,1352.19,2.0,246.0,-2.693119,-1.294262,-1.097786,4.201923,-1.294262,-33.48493,-12.19067,11.0
125,1181.65,1353.57,2.0,248.0,-3.57425,-1.429478,-2.01328,1.947602,-1.429478,-34.36606,-12.93658,11.0
126,1180.2,1354.94,2.0,250.0,-2.745011,-0.7402622,-2.953096,2.316379,-0.7402624,-33.53682,-12.79656,11.0
127,1178.75,1356.32,2.0,252.0,-2.051721,0.1834638,3.609988,1.71929,0.1834642,-32.84353,-13.027,11.0
128,1177.31,1357.7,2.0,254.0,-2.085309,0.3471256,-0.6661513,1.244596,0.3471259,-32.87712,-13.22425,11.0
129,1175.86,1359.08,2.0,256.0,-2.28626,0.5130228,-19.3894,0.4328132,0.5130229,-33.07807,-13.5911,11.0
130,1174.41,1360.46,2.0,258.0,-1.829929,0.4785454,-11.30715,1.539347,0.4785452,-32.62174,-13.10029,11.0
131,1172.97,1361.84,2.0,260.0,-1.84391,-0.6225464,-4.191615,4.884408,-0.6225463,-32.63572,-12.01318,11.0
132,1171.52,1363.22,2.0,262.0,-1.869359,-1.049608,-3.807943,6.824705,-1.049608,-32.66117,-11.61156,11.0
133,1170.08,1364.6,2.0,264.0,-1.436851,-0.3768918,-6.788498,5.584198,-0.3768919,-32.22866,-11.85177,11.0
134,1168.64,1365.98,2.0,266.0,-1.380589,0.3783219,-9.256196,3.016307,0.378322,-32.1724,-12.55072,11.0
135,1167.2,1367.37,2.0,268.0,-1.336219,-0.2259666,0.9851642,5.356678,-0.2259667,-32.12803,-11.90207,11.0
136,1165.76,1368.75,2.0,270.0,-0.7491614,1.056345,3.545799,2.87787,1.056345,-31.54097,-12.59732,11.0
137,1164.32,1370.14,2.0,272.0,-0.975399,1.720672,-27.09625,0.6529801,1.720671,-31.76721,-13.48788,8.0
138,1162.88,1371.53,2.0,274.0,0.04026185,1.784093,4.993776,3.061748,1.784093,-30.75155,-12.53564,11.0
139,1161.44,1372.92,2.0,276.0,-0.9707045,0.9108589,-6.876916,2.65796,0.9108591,-31.76252,-12.67338,11.0
140,1160.01,1374.31,2.0,278.0,0.43437,2.216326,5.425114,2.947472,2.216327,-30.35744,-12.57377,11.0
141,1158.57,1375.7,2.0,280.0,-0.4956865,1.135869,-4.222694,3.410537,1.135869,-31.2875,-12.42337,11.0
142,1157.14,1377.09,2.0,282.0,1.263709,2.706025,2.424535,4.046142,2.706025,-29.5281,-12.23413,11.0
143,1155.71,1378.49,2.0,284.0,-1.938851,0.07188008,2.315081,2.300217,0.07188027,-32.73066,-12.80254,11.0
144,1154.28,1379.88,2.0,286.0,0.05338214,1.969388,0.5546776,2.560708,1.969388,-30.73843,-12.70782,11.0
145,1152.85,1381.28,2.0,288.0,-0.7875966,1.19155,-5.236398,2.385974,1.19155,-31.57941,-12.77096,11.0
146,1151.42,1382.68,2.0,290.0,1.453941,2.764238,4.90124,4.532539,2.764237,-29.33787,-12.10211,11.0
147,1150.0,1384.08,2.0,292.0,0.6228854,2.060893,3.058212,4.061405,2.060893,-30.16893,-12.22982,11.0
148,1148.57,1385.48,2.0,294.0,-1.90428,0.7014054,-12.48112,0.8508348,0.7014054,-32.69609,-13.3975,8.0
149,1147.15,1386.88,2.0,296.0,1.6061,2.681516,5.1046,5.513277,2.681516,-29.18571,-11.86723,11.0
150,1145.73,1388.29,2.0,298.0,0.002451098,1.605699,-5.084746,3.501579,1.605699,-30.78936,-12.39506,11.0
151,1144.31,1389.69,2.0,300.0,-2.832799,-0.6510137,-4.231925,1.853256,-0.6510136,-33.62461,-12.9736,11.0
152,1142.89,1391.1,2.0,302.0,-0.4261684,1.848443,-0.8246072,1.62194,1.848443,-31.21798,-13.06642,11.0
153,1141.47,1392.51,2.0,304.0,-0.2456237,1.528981,-7.261006,2.969353,1.528981,-31.03744,-12.56642,11.0
154,1140.06,1393.92,2.0,306.0,-2.744701,0.1749208,3.256623,0.1832907,0.1749204,-33.53651,-13.71143,8.0
155,1138.65,1395.34,2.0,308.0,-1.081281,0.4196936,1.125036,3.84203,0.4196937,-31.87309,-12.29279,8.0
156,1137.24,1396.76,2.0,310.0,-1.678269,0.9946185,3.452972,0.7032647,0.9946181,-32.47008,-13.4647,11.0
157,1135.83,1398.17,2.0,312.0,-2.053139,0.4866027,0.6875463,0.9983669,0.4866032,-32.84495,-13.33155,8.0
158,1134.43,1399.6,2.0,314.0,-1.58859,0.116736,1.914985,3.179241,0.1167361,-32.3804,-12.49714,8.0
159,1133.03,1401.02,2.0,316.0,-1.34259,0.778536,3.0504,2.008535,0.7785359,-32.1344,-12.91294,8.0
160,1131.63,1402.45,2.0,318.0,-1.448021,0.4152763,-0.6425092,2.710114,0.4152767,-32.23983,-12.65511,8.0
161,1130.23,1403.88,2.0,320.0,-3.090179,-1.131296,1.967821,2.441564,-1.131296,-33.88199,-12.7507,8.0
162,1128.84,1405.31,2.0,322.0,-3.194849,-1.205508,1.546563,2.358176,-1.205508,-33.98666,-12.78115,8.0
163,1127.45,1406.74,2.0,324.0,-1.194201,0.2159951,2.203812,4.160889,0.2159953,-31.98601,-12.20201,8.0
164,1126.06,1408.18,2.0,326.0,-1.929319,-0.4446087,-8.885923,3.897942,-0.4446091,-32.72113,-12.27652,8.0
165,1124.67,1409.62,2.0,328.0,-1.164861,0.3921169,0.7940143,3.653298,0.3921171,-31.95667,-12.34879,8.0
166,1123.29,1411.07,2.0,330.0,-2.30396,0.6205564,4.694751,0.1732949,0.6205566,-33.09577,-13.71633,11.0
167,1121.92,1412.52,2.0,332.0,-2.25996,-0.2773377,2.673012,2.376484,-0.2773378,-33.05177,-12.77443,8.0
168,1120.54,1413.97,2.0,334.0,-1.91519,0.8704062,1.713854,0.4616708,0.8704059,-32.707,-13.57741,8.0
169,1119.17,1415.43,2.0,336.0,-1.476989,1.562384,3.581321,-0.0579528,1.562384,-32.2688,-13.83119,11.0
170,1117.81,1416.89,2.0,338.0,-3.18578,-0.8938854,3.248844,1.57967,-0.8938857,-33.97759,-13.08371,8.0
171,1116.45,1418.35,2.0,340.0,-1.09426,1.349052,-8.272373,1.219272,1.349052,-31.88607,-13.23512,11.0
172,1115.1,1419.82,2.0,342.0,-0.6067609,2.160057,1.723095,0.5014296,2.160057,-31.39857,-13.55863,11.0
173,1113.75,1421.3,2.0,344.0,-3.489299,0.2180433,3.635531,-1.297528,0.2180436,-34.28111,-14.49915,11.0
174,1112.4,1422.78,2.0,346.0,-2.37469,1.084229,-3.533483,-0.8552034,1.084228,-33.1665,-14.25073,8.0
175,1111.07,1424.27,2.0,348.0,1.373601,3.018223,0.6638116,3.368952,3.018223,-29.41821,-12.43643,11.0
176,1109.74,1425.76,2.0,350.0,-0.7057809,1.769578,-3.171578,1.145152,1.769578,-31.49759,-13.26717,11.0
177,1108.42,1427.26,2.0,352.0,-1.25963,1.946342,-1.836347,-0.3829055,1.946341,-32.05144,-13.99778,8.0
178,1107.11,1428.77,2.0,354.0,0.1405644,2.600962,-0.3847726,1.179668,2.600961,-30.65125,-13.25221,11.0
179,1105.81,1430.29,2.0,356.0,0.2575395,2.93918,-4.114806,0.6842421,2.93918,-30.53427,-13.47345,11.0
180,1104.51,1431.81,2.0,358.0,-0.642302,2.508951,-0.4911592,-0.2774745,2.50895,-31.43411,-13.94306,11.0
181,1103.23,1433.34,2.0,360.0,0.9155657,3.300086,4.251335,1.357157,3.300086,-29.87625,-13.17633,11.0
182,1101.94,1434.87,2.0,362.0,-1.833611,1.431282,3.101716,-0.4950835,1.431282,-32.62542,-14.05671,8.0
183,1100.65,1436.4,2.0,364.0,0.02155786,2.721809,-0.1882528,0.6439468,2.721808,-30.77025,-13.49206,11.0
184,1099.36,1437.93,2.0,366.0,-0.7093238,2.416806,-10.20891,-0.2286507,2.416806,-31.50114,-13.91794,11.0
185,1098.08,1439.46,2.0,368.0,0.3379252,2.830878,-0.8919961,1.104763,2.830878,-30.45389,-13.28477,11.0
186,1096.79,1440.99,2.0,370.0,-1.890931,1.010809,-0.3769634,0.2199025,1.010809,-32.68274,-13.69355,11.0
187,1095.51,1442.52,2.0,372.0,-0.7705308,1.331755,0.09338133,2.057462,1.331756,-31.56234,-12.8941,11.0
188,1094.23,1444.06,2.0,374.0,-0.3056049,1.871881,2.055236,1.864152,1.871881,-31.09742,-12.9693,11.0
189,1092.95,1445.59,2.0,376.0,-0.6561757,1.455938,-6.687751,2.031898,1.455938,-31.44799,-12.90393,11.0
190,1091.67,1447.13,2.0,378.0,-1.33826,1.664961,-5.340378,0.0141688,1.664961,-32.13007,-13.79503,11.0
191,1090.4,1448.68,2.0,380.0,-2.697561,0.7168783,0.4643239,-0.7738517,0.7168786,-33.48937,-14.20625,11.0
192,1089.14,1450.23,2.0,382.0,-1.76856,1.620085,-1.022791,-0.726356,1.620086,-32.56037,-14.18046,8.0
193,1087.88,1451.78,2.0,384.0,-2.44935,0.708243,0.676166,-0.2897547,0.7082431,-33.24116,-13.94941,11.0
194,1086.64,1453.35,2.0,386.0,-3.035331,0.3294091,-0.8764675,-0.6821234,0.329409,-33.82714,-14.15655,11.0
195,1085.41,1454.92,2.0,388.0,-2.613981,0.2706194,1.416249,0.2551467,0.2706198,-33.40579,-13.67641,11.0
196,1084.2,1456.52,2.0,390.0,-2.809761,0.03812003,-3.986639,0.3311497,0.03812042,-33.60157,-13.63969,11.0
197,1083.02,1458.13,2.0,392.0,-3.741181,-0.3520159,2.987452,-0.7273145,-0.3520158,-34.53299,-14.18098,11.0
198,1081.89,1459.78,2.0,394.0,-1.72462,0.9321395,2.096752,0.7384327,0.9321396,-32.51643,-13.44857,11.0
199,1080.82,1461.47,2.0,396.0,-2.697511,0.5014381,3.126449,-0.3694431,0.5014385,-33.48932,-13.99076,11.0
200,1079.87,1463.23,2.0,398.0,-3.608899,0.05983783,-2.879276,-1.230065,0.05983847,-34.40071,-14.46055,8.0
201,1079.13,1465.09,2.0,400.0,-3.69678,-0.5247981,2.29866,-0.3175608,-0.5247975,-34.48859,-13.9638,8.0
202,1078.84,1467.06,2.0,402.0,-2.30298,-0.03621784,-12.33744,1.641216,-0.03621781,-33.09479,-13.05858,11.0
203,1079.34,1468.97,2.0,404.0,-1.789341,0.4517142,-5.002982,1.704711,0.4517141,-32.58115,-13.03287,11.0
204,1080.54,1470.57,2.0,406.0,-2.191601,0.1953283,-4.569629,1.351459,0.1953282,-32.98341,-13.17874,11.0
205,1082.03,1471.89,2.0,408.0,-1.92137,0.6376802,-1.52242,0.954881,0.6376806,-32.71318,-13.35086,11.0
206,1083.63,1473.1,2.0,410.0,-2.563169,0.6833632,4.67818,-0.460275,0.6833628,-33.35498,-14.03834,11.0
207,1085.25,1474.27,2.0,412.0,-3.184221,0.5758338,-2.600708,-1.38893,0.5758333,-33.97603,-14.55187,11.0
208,1086.87,1475.44,2.0,414.0,-3.452439,0.5787601,-6.385724,-1.846905,0.5787602,-34.24425,-14.82301,8.0
209,1088.47,1476.65,2.0,416.0,-4.3559,-0.06560481,0.5847611,-2.267358,-0.06560434,-35.14771,-15.08211,11.0
210,1090.03,1477.89,2.0,418.0,-2.570829,0.7340283,-5.465458,-0.5704001,0.7340281,-33.36264,-14.09667,11.0
