# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
60,1949.39,1927.94,2.0,118.0,-19.3239,-19.32235,-19.3287,34.45557,-19.32235,-50.11571,-10.79337,12.0
61,1949.16,1925.96,2.0,120.0,-21.1578,-21.15433,-21.3201,30.96575,-21.15432,-51.94961,-10.79529,12.0
62,1948.91,1923.97,2.0,122.0,-19.832,-19.83029,-20.00669,34.04492,-19.83029,-50.62381,-10.79352,12.0
63,1948.67,1921.99,2.0,124.0,-19.2557,-19.254,-19.25935,34.06858,-19.254,-50.04751,-10.79351,12.0
64,1948.48,1920.0,2.0,126.0,-20.2876,-20.2835,-20.35328,30.2463,-20.2835,-51.07941,-10.79591,12.0
65,1948.37,1918.0,2.0,128.0,-19.4975,-19.49439,-19.56263,31.45315,-19.49439,-50.28931,-10.79492,12.0
66,1948.32,1916.0,2.0,130.0,-19.1539,-19.15163,-19.24609,32.81042,-19.15163,-49.94571,-10.79409,12.0
67,1948.17,1914.01,2.0,132.0,-23.8925,-23.80229,-23.88857,16.77998,-23.80229,-54.68431,-10.88203,12.0
68,1947.78,1912.05,2.0,134.0,-20.7806,-20.74235,-21.12132,20.53232,-20.74235,-51.57241,-10.83006,12.0
69,1947.21,1910.13,2.0,136.0,-23.0803,-23.00815,-23.96714,17.75904,-23.00815,-53.87211,-10.86397,12.0
70,1946.55,1908.24,2.0,138.0,-22.3744,-22.27266,-22.97187,16.25191,-22.27266,-53.16621,-10.89355,12.0
71,1945.84,1906.37,2.0,140.0,-23.1305,-23.05978,-21.66793,17.8463,-23.05977,-53.92231,-10.86254,12.0
72,1945.1,1904.52,2.0,142.0,-28.3863,-27.6463,-27.02175,7.310211,-27.64629,-59.17811,-11.53182,12.0
73,1944.35,1902.66,2.0,144.0,-29.1479,-28.0501,-36.2089,5.412082,-28.05009,-59.93971,-11.88963,12.0
74,1943.58,1900.82,2.0,146.0,-33.9278,-33.47715,-32.46069,9.611584,-33.47709,-64.71961,-11.24252,8.0
75,1942.81,1898.97,2.0,148.0,-33.691,-32.31455,-30.07321,4.283669,-32.3145,-64.48281,-12.16831,8.0
76,1942.01,1897.14,2.0,150.0,-35.0709,-33.15105,-30.04673,2.549766,-33.15099,-65.86271,-12.71172,8.0
77,1941.21,1895.31,2.0,152.0,-35.0859,-33.68043,-32.91916,4.177746,-33.68037,-65.87771,-12.19734,8.0
78,1940.4,1893.48,2.0,154.0,-36.7397,-34.53425,-30.86863,1.793382,-34.53417,-67.53151,-12.99734,8.0
79,1939.57,1891.66,2.0,156.0,-38.7184,-35.59926,-32.72107,-0.2152211,-35.59915,-69.51021,-13.91106,8.0
80,1938.75,1889.84,2.0,158.0,-38.906,-35.76771,-34.31814,-0.2525153,-35.7676,-69.69781,-13.9302,11.0
81,1937.92,1888.02,2.0,160.0,-40.3999,-37.83112,-36.4333,0.9326968,-37.83096,-71.19171,-13.36075,11.0
82,1937.08,1886.2,2.0,162.0,-41.3547,-39.16579,-38.87473,1.83468,-39.16557,-72.14651,-12.98094,11.0
83,1936.24,1884.39,2.0,164.0,-42.2612,-39.54719,-38.75588,0.6137584,-39.54695,-73.05301,-13.50607,11.0
84,1935.4,1882.58,2.0,166.0,-41.9318,-40.09902,-45.42821,2.797352,-40.09874,-72.72361,-12.62487,11.0
85,1934.55,1880.76,2.0,168.0,-45.4524,-41.67419,-39.97915,-1.420917,-41.67379,-76.24421,-14.57042,11.0
86,1933.7,1878.95,2.0,170.0,-44.4731,-42.41426,-37.3702,2.170335,-42.41378,-75.26491,-12.85113,11.0
87,1932.85,1877.14,2.0,172.0,-46.1304,-44.34209,-43.22608,2.926413,-44.34134,-76.92221,-12.58087,11.0
88,1931.99,1875.34,2.0,174.0,-47.4641,-44.64216,-43.8435,0.3835892,-44.64136,-78.25591,-13.61455,11.0
89,1931.14,1873.53,2.0,176.0,-46.7943,-45.07992,-42.68415,3.148705,-45.07903,-77.58611,-12.50708,11.0
90,1930.28,1871.72,2.0,178.0,-52.0583,-48.8234,-48.71419,-0.4421299,-48.82131,-82.85011,-14.0288,8.0
91,1929.42,1869.92,2.0,180.0,-53.8309,-48.25833,-55.0581,-4.16548,-48.2565,-84.62271,-16.36621,17.0
92,1928.56,1868.11,2.0,182.0,-51.7325,-48.42465,-48.68928,-0.5795939,-48.42274,-82.52431,-14.10157,11.0
93,1927.7,1866.31,2.0,184.0,-56.0504,-51.50784,-47.57248,-2.668615,-51.50396,-86.84221,-15.33825,8.0
94,1926.83,1864.5,2.0,186.0,-57.5797,-54.29695,-58.50764,-0.5426875,-54.28958,-88.37151,-14.08193,8.0
95,1925.97,1862.7,2.0,188.0,-46.0406,-44.65543,-48.08125,4.248908,-44.65463,-76.83241,-12.17778,12.0
96,1925.1,1860.9,2.0,190.0,-44.7271,-44.19859,-46.73441,8.874043,-44.19786,-75.51891,-11.32105,12.0
97,1924.24,1859.1,2.0,192.0,-45.8265,-44.36619,-42.03441,3.980168,-44.36544,-76.61831,-12.25287,12.0
98,1923.37,1857.3,2.0,194.0,-45.5672,-43.6497,-45.85773,2.554736,-43.64906,-76.35901,-12.70995,12.0
99,1922.5,1855.5,2.0,196.0,-46.6183,-42.97109,-44.42426,-1.193198,-42.97055,-77.41011,-14.43956,19.0
100,1921.63,1853.7,2.0,198.0,-47.6999,-44.61728,-47.45079,-0.1450252,-44.61648,-78.49171,-13.87523,19.0
101,1920.76,1851.9,2.0,200.0,-42.1865,-40.13868,-39.89957,2.200102,-40.13839,-72.97831,-12.83992,19.0
102,1919.89,1850.1,2.0,202.0,-40.2937,-40.08398,-40.74762,13.05018,-40.0837,-71.08552,-11.00181,19.0
103,1919.02,1848.3,2.0,204.0,-40.4551,-40.07854,-38.98711,10.42648,-40.07826,-71.24692,-11.16865,19.0
104,1918.14,1846.5,2.0,206.0,-39.4937,-39.07139,-41.10637,9.906253,-39.07117,-70.28551,-11.21435,19.0
105,1917.27,1844.7,2.0,208.0,-35.4662,-35.39572,-35.01402,17.85551,-35.39562,-66.25802,-10.8624,19.0
106,1916.4,1842.9,2.0,210.0,-36.9131,-36.85047,-35.54118,18.36971,-36.85034,-67.70491,-10.85457,19.0
107,1915.52,1841.1,2.0,212.0,-34.8194,-34.56304,-32.7577,12.15911,-34.56296,-65.61122,-11.04825,19.0
108,1914.65,1839.3,2.0,214.0,-33.3243,-33.16438,-32.1617,14.25704,-33.16432,-64.11611,-10.95179,19.0
109,1913.77,1837.51,2.0,216.0,-34.0307,-33.76344,-34.26743,11.97307,-33.76337,-64.82251,-11.05914,19.0
110,1912.9,1835.71,2.0,218.0,-32.2356,-31.69184,-29.19059,8.748697,-31.6918,-63.02741,-11.33561,19.0
111,1912.02,1833.91,2.0,220.0,-34.1596,-33.54983,-33.30695,8.217294,-33.54977,-64.95141,-11.40164,19.0
112,1911.15,1832.11,2.0,222.0,-32.9116,-32.67842,-33.70014,12.58287,-32.67837,-63.70341,-11.02504,19.0
113,1910.27,1830.31,2.0,224.0,-36.5176,-35.72906,-34.62057,7.008748,-35.72896,-67.30941,-11.58046,19.0
114,1909.4,1828.52,2.0,226.0,-35.3053,-34.27984,-31.47453,5.745513,-34.27977,-66.09711,-11.81734,19.0
115,1908.52,1826.72,2.0,228.0,-37.3503,-36.45638,-35.0801,6.409595,-36.45626,-68.14211,-11.68585,19.0
116,1907.65,1824.92,2.0,230.0,-42.723,-40.62217,-44.22578,2.060437,-40.62185,-73.51481,-12.89296,19.0
117,1906.78,1823.12,2.0,232.0,-38.9896,-35.37488,-34.39811,-1.135068,-35.37479,-69.78141,-14.40662,17.0
118,1905.9,1821.32,2.0,234.0,-36.5217,-34.82432,-32.56811,3.203492,-34.82424,-67.31351,-12.48928,17.0
119,1905.03,1819.52,2.0,236.0,-36.0828,-34.44556,-34.04603,3.392155,-34.44548,-66.87461,-12.42913,17.0
120,1904.15,1817.72,2.0,238.0,-36.7579,-35.75402,-39.80511,5.848911,-35.75391,-67.54971,-11.7958,17.0
121,1903.27,1815.93,2.0,240.0,-37.1451,-36.15499,-36.43616,5.915978,-36.15487,-67.93691,-11.78204,17.0
122,1902.4,1814.13,2.0,242.0,-43.843,-40.26712,-41.8667,-1.066432,-40.26683,-74.63481,-14.36798,8.0
123,1901.52,1812.34,2.0,244.0,-42.7984,-38.361,-35.11569,-2.499738,-38.36081,-73.59021,-15.22941,8.0
124,1900.63,1810.54,2.0,246.0,-40.5052,-37.36121,-42.11657,-0.2636757,-37.36106,-71.29701,-13.93595,17.0
125,1899.75,1808.75,2.0,248.0,-41.4994,-39.87733,-38.58203,3.440047,-39.87707,-72.29121,-12.41415,17.0
126,1898.86,1806.95,2.0,250.0,-39.7438,-39.17686,-39.36084,8.554026,-39.17663,-70.53561,-11.35898,17.0
127,1897.97,1805.16,2.0,252.0,-45.9413,-42.42324,-41.55793,-0.9631908,-42.42276,-76.73311,-14.31036,17.0
128,1897.08,1803.37,2.0,254.0,-43.474,-41.65011,-43.35574,2.822883,-41.64971,-74.26581,-12.6161,19.0
129,1896.19,1801.58,2.0,256.0,-43.9259,-42.122,-41.73124,2.881268,-42.12155,-74.71771,-12.59616,19.0
130,1895.29,1799.8,2.0,258.0,-42.8659,-39.96718,-38.82042,0.2255592,-39.96691,-73.65771,-13.6908,19.0
131,1894.39,1798.01,2.0,260.0,-41.7871,-40.87049,-42.2508,6.287854,-40.87015,-72.57891,-11.70876,19.0
132,1893.49,1796.23,2.0,262.0,-41.4842,-40.84301,-43.2152,7.981026,-40.84268,-72.27601,-11.43333,19.0
133,1892.58,1794.45,2.0,264.0,-42.2816,-41.48989,-39.41095,6.988013,-41.48951,-73.07341,-11.58391,19.0
134,1891.66,1792.67,2.0,266.0,-43.2022,-39.8232,-35.48906,-0.7090255,-39.82293,-73.99401,-14.17108,19.0
135,1890.75,1790.89,2.0,268.0,-44.0895,-41.235,-37.67062,0.3166451,-41.23464,-74.88131,-13.64667,19.0
136,1889.83,1789.11,2.0,270.0,-44.0506,-40.81329,-51.68417,-0.4433592,-40.81296,-74.84241,-14.02945,19.0
137,1888.91,1787.34,2.0,272.0,-43.0091,-41.11976,-38.36399,2.634863,-41.1194,-73.80091,-12.68151,19.0
138,1887.98,1785.57,2.0,274.0,-42.2067,-41.57867,-38.10487,8.077353,-41.57828,-72.99851,-11.42023,19.0
139,1887.05,1783.8,2.0,276.0,-41.335,-38.17483,-38.05436,-0.2950924,-38.17465,-72.12681,-13.95216,8.0
140,1886.12,1782.03,2.0,278.0,-41.2765,-38.72379,-36.18249,0.9686701,-38.72359,-72.06831,-13.34473,8.0
141,1885.19,1780.26,2.0,280.0,-43.376,-40.93879,-42.41854,1.232681,-40.93845,-74.16781,-13.22936,19.0
142,1884.25,1778.49,2.0,282.0,-43.0935,-42.12204,-40.19965,6.006607,-42.1216,-73.88531,-11.76371,19.0
143,1883.34,1776.71,2.0,284.0,-42.3126,-41.06206,-49.90148,4.765225,-41.06171,-73.10441,-12.0427,19.0
144,1882.5,1774.9,2.0,286.0,-43.2535,-40.55026,-42.64197,0.6368074,-40.54995,-74.04532,-13.49537,19.0
145,1881.9,1772.99,2.0,288.0,-41.0062,-38.94507,-46.70927,2.164979,-38.94485,-71.79801,-12.85316,19.0
146,1881.74,1771.01,2.0,290.0,-42.252,-39.67339,-38.65697,0.9105221,-39.67314,-73.04381,-13.37067,19.0
147,1880.97,1769.17,2.0,292.0,-44.5958,-41.30069,-41.37162,-0.552786,-41.30032,-75.38761,-14.0873,19.0
148,1880.05,1767.39,2.0,294.0,-43.9262,-40.70708,-38.31662,-0.4086822,-40.70675,-74.71801,-14.01126,12.0
149,1879.07,1765.65,2.0,296.0,-44.3854,-42.45583,-47.16135,2.521456,-42.45535,-75.17721,-12.72186,12.0
150,1878.06,1763.92,2.0,298.0,-42.7323,-41.62546,-41.86607,5.370059,-41.62506,-73.52411,-11.89905,19.0
151,1877.04,1762.2,2.0,300.0,-39.7293,-38.79993,-43.42373,6.221902,-38.79972,-70.52111,-11.72139,19.0
152,1876.0,1760.49,2.0,302.0,-44.3482,-41.50638,-45.04806,0.3429564,-41.506,-75.14001,-13.63402,19.0
153,1874.96,1758.79,2.0,304.0,-40.8796,-40.03975,-42.73924,6.707567,-40.03948,-71.67142,-11.63194,19.0
154,1873.9,1757.09,2.0,306.0,-44.5027,-41.61409,-47.22659,0.2460583,-41.61369,-75.29451,-13.68083,19.0
155,1872.85,1755.39,2.0,308.0,-44.6745,-42.28501,-42.08956,1.344315,-42.28455,-75.46631,-13.18176,12.0
156,1871.78,1753.7,2.0,310.0,-41.8859,-39.22018,-37.69324,0.7183662,-39.21995,-72.67771,-13.45777,19.0
157,1870.72,1752.01,2.0,312.0,-45.1698,-41.62254,-42.9939,-1.015485,-41.62215,-75.96161,-14.33947,12.0
158,1869.65,1750.32,2.0,314.0,-41.0911,-38.82141,-36.38793,1.633506,-38.8212,-71.88291,-13.06171,8.0
159,1868.58,1748.63,2.0,316.0,-41.2403,-40.32801,-39.7619,6.310842,-40.32772,-72.03211,-11.70439,8.0
160,1867.5,1746.95,2.0,318.0,-42.3335,-41.85987,-41.34695,9.380453,-41.85945,-73.12531,-11.26586,8.0
161,1866.42,1745.26,2.0,320.0,-44.8093,-44.20764,-44.34211,8.274456,-44.20692,-75.60111,-11.39419,8.0
162,1865.35,1743.58,2.0,322.0,-46.1429,-43.87399,-47.37315,1.634309,-43.87333,-76.93471,-13.06139,8.0
163,1864.27,1741.89,2.0,324.0,-47.5175,-42.89911,-50.33879,-2.779816,-42.89858,-78.30931,-15.41074,8.0
164,1863.18,1740.21,2.0,326.0,-49.5,-45.01359,-44.65645,-2.577123,-45.01272,-80.29181,-15.27909,8.0
165,1862.1,1738.53,2.0,328.0,-46.3244,-42.84988,-41.87447,-0.8845318,-42.84935,-77.11621,-14.26686,19.0
166,1861.02,1736.85,2.0,330.0,-46.1299,-42.88912,-41.36114,-0.4503696,-42.88858,-76.92172,-14.03313,19.0
167,1859.93,1735.17,2.0,332.0,-40.1932,-38.97247,-42.55343,4.886107,-38.97225,-70.98501,-12.01276,12.0
168,1858.84,1733.5,2.0,334.0,-45.0929,-42.07466,-39.36194,-0.01674344,-42.07422,-75.88471,-13.81049,19.0
169,1857.76,1731.82,2.0,336.0,-47.0577,-43.27367,-50.07562,-1.431244,-43.27308,-77.84951,-14.57643,11.0
170,1856.67,1730.14,2.0,338.0,-49.468,-44.99024,-39.71875,-2.563679,-44.98937,-80.25981,-15.27044,11.0
171,1855.58,1728.47,2.0,340.0,-44.5905,-43.00561,-49.42408,3.559545,-43.00506,-75.38231,-12.37725,19.0
172,1854.49,1726.79,2.0,342.0,-39.8025,-37.67678,-36.91874,1.996229,-37.67662,-70.59432,-12.9177,19.0
173,1853.4,1725.12,2.0,344.0,-41.8177,-40.42951,-40.7172,4.239698,-40.42921,-72.60951,-12.1803,19.0
174,1852.31,1723.44,2.0,346.0,-42.485,-40.90691,-47.95825,3.582519,-40.90657,-73.27681,-12.37024,19.0
175,1851.21,1721.77,2.0,348.0,-47.7259,-43.32257,-39.81263,-2.447002,-43.32198,-78.51771,-15.19572,17.0
176,1850.12,1720.1,2.0,350.0,-47.8361,-44.07946,-42.47235,-1.384259,-44.07875,-78.62792,-14.54916,17.0
177,1849.03,1718.42,2.0,352.0,-46.5826,-42.21429,-40.36659,-2.391716,-42.21383,-77.37441,-15.16058,19.0
178,1847.93,1716.75,2.0,354.0,-48.2923,-44.13259,-47.61862,-2.05856,-44.13188,-79.08412,-14.95224,12.0
179,1846.84,1715.08,2.0,356.0,-49.6365,-45.53195,-44.08354,-1.969144,-45.53097,-80.42831,-14.89734,17.0
180,1845.74,1713.41,2.0,358.0,-48.7072,-45.21146,-43.40813,-0.9236813,-45.21055,-79.49901,-14.28846,12.0
181,1844.65,1711.73,2.0,360.0,-49.2139,-45.18415,-47.5091,-1.846011,-45.18324,-80.00571,-14.82247,12.0
182,1843.55,1710.06,2.0,362.0,-45.0259,-43.63498,-48.79998,4.228491,-43.63434,-75.81771,-12.18337,12.0
183,1842.46,1708.39,2.0,364.0,-42.3053,-41.53897,-40.12878,7.142469,-41.53858,-73.09712,-11.55853,12.0
184,1841.36,1706.72,2.0,366.0,-40.5652,-39.66248,-38.05055,6.361789,-39.66223,-71.35701,-11.69479,12.0
185,1840.26,1705.05,2.0,368.0,-34.5952,-34.36019,-35.00252,12.54756,-34.36012,-65.38701,-11.0269,12.0
186,1839.16,1703.38,2.0,370.0,-29.8254,-29.61712,-29.32575,13.08622,-29.61709,-60.61721,-11.00012,12.0
187,1838.07,1701.71,2.0,372.0,-30.9785,-30.75057,-32.76216,12.68481,-30.75054,-61.77031,-11.01977,12.0
188,1836.97,1700.04,2.0,374.0,-29.4377,-28.99816,-30.28879,9.726012,-28.99814,-60.22951,-11.23137,12.0
189,1835.87,1698.37,2.0,376.0,-27.0779,-26.66698,-25.38384,10.03304,-26.66697,-57.86971,-11.20275,12.0
190,1834.77,1696.7,2.0,378.0,-28.6553,-28.12527,-26.42097,8.866981,-28.12525,-59.44711,-11.32186,12.0
191,1833.67,1695.03,2.0,380.0,-28.8512,-28.39538,-31.80555,9.559783,-28.39536,-59.64301,-11.24765,12.0
192,1832.58,1693.36,2.0,382.0,-28.4875,-27.95261,-27.03999,8.824843,-27.95259,-59.27931,-11.32672,12.0
193,1831.48,1691.69,2.0,384.0,-30.5687,-30.4935,-30.49237,17.57648,-30.49347,-61.36051,-10.86704,12.0
194,1830.38,1690.03,2.0,386.0,-28.6987,-28.59185,-30.58157,16.03554,-28.59183,-59.49051,-10.89869,12.0
195,1829.28,1688.36,2.0,388.0,-29.5585,-29.52652,-30.07651,21.30951,-29.5265,-60.35031,-10.82382,12.0
196,1828.18,1686.69,2.0,390.0,-29.4979,-29.46862,-29.97811,21.6943,-29.4686,-60.28971,-10.82111,12.0
197,1827.08,1685.02,2.0,392.0,-28.9464,-28.85544,-28.81812,16.743,-28.85542,-59.73821,-10.88279,12.0
198,1825.98,1683.35,2.0,394.0,-30.2444,-30.11241,-30.14367,15.10542,-30.11238,-61.03621,-10.92383,12.0
199,1824.88,1681.68,2.0,396.0,-30.616,-30.55691,-29.82027,18.63077,-30.55688,-61.40781,-10.85093,12.0
200,1823.78,1680.02,2.0,398.0,-30.9026,-30.78258,-30.0956,15.52392,-30.78255,-61.69441,-10.91187,12.0
201,1822.68,1678.35,2.0,400.0,-31.0889,-30.92279,-31.14029,14.08974,-30.92276,-61.88071,-10.95795,12.0
202,1821.57,1676.68,2.0,402.0,-31.4504,-31.36013,-30.57305,16.77555,-31.3601,-62.24221,-10.88212,12.0
203,1820.47,1675.01,2.0,404.0,-31.3696,-31.08961,-29.75794,11.76507,-31.08957,-62.16141,-11.07184,12.0
204,1819.37,1673.34,2.0,406.0,-31.4752,-30.54858,-29.56298,6.237112,-30.54855,-62.26701,-11.71847,12.0
205,1818.27,1671.67,2.0,408.0,-31.2914,-30.63438,-33.14407,7.869177,-30.63435,-62.08321,-11.44886,12.0
206,1817.17,1670.01,2.0,410.0,-31.6135,-31.35423,-29.26327,12.10939,-31.35419,-62.40531,-11.05112,12.0
207,1816.07,1668.34,2.0,412.0,-31.7202,-31.6321,-30.992,16.88212,-31.63206,-62.51201,-10.87995,12.0
208,1814.96,1666.67,2.0,414.0,-31.4849,-31.32039,-30.95458,14.1324,-31.32035,-62.27671,-10.95636,12.0
209,1813.86,1665.0,2.0,416.0,-31.6928,-31.56895,-32.65737,15.38555,-31.56891,-62.48461,-10.9157,12.0
210,1812.76,1663.34,2.0,418.0,-32.3442,-32.03587,-33.06128,11.33195,-32.03582,-63.13601,-11.10019,12.0
211,1811.66,1661.67,2.0,420.0,-32.781,-32.60523,-30.93773,13.83891,-32.60518,-63.57281,-10.96763,12.0
