# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
46,1637.72,1423.56,2.0,90.0,-19.1009,-18.40907,-20.376,7.627357,-18.40907,-49.89271,-11.48364,19.0
47,1636.66,1421.86,2.0,92.0,-19.3626,-18.52288,-17.31484,6.709861,-18.52288,-50.15441,-11.63154,19.0
48,1635.6,1420.17,2.0,94.0,-19.8814,-18.94244,-16.17562,6.173437,-18.94244,-50.67321,-11.73077,19.0
49,1634.54,1418.47,2.0,96.0,-19.3445,-18.5153,-16.29891,6.77005,-18.5153,-50.13631,-11.62101,19.0
50,1633.47,1416.78,2.0,98.0,-18.6903,-17.97073,-17.53801,7.442321,-17.97072,-49.48211,-11.51139,19.0
51,1632.41,1415.08,2.0,100.0,-24.2851,-22.22047,-19.78823,2.156272,-22.22047,-55.07691,-12.85645,19.0
52,1631.35,1413.39,2.0,102.0,-17.4784,-16.96453,-16.41958,9.009793,-16.96452,-48.27021,-11.30569,19.0
53,1630.28,1411.7,2.0,104.0,-13.8475,-13.6104,-11.85313,12.50946,-13.6104,-44.63931,-11.02891,19.0
54,1629.22,1410.01,2.0,106.0,-26.6,-24.02895,-20.35796,0.9279712,-24.02895,-57.39181,-13.36286,11.0
55,1628.15,1408.32,2.0,108.0,-14.7226,-14.33173,-18.08624,10.26062,-14.33173,-45.51441,-11.18268,19.0
56,1627.09,1406.63,2.0,110.0,-15.9426,-15.43011,-20.33252,9.022187,-15.43011,-46.73441,-11.30431,19.0
57,1626.02,1404.94,2.0,112.0,-20.1713,-18.99045,-16.81224,5.05211,-18.99045,-50.96311,-11.97266,19.0
58,1624.96,1403.25,2.0,114.0,-14.0384,-13.75236,-12.02286,11.66975,-13.75236,-44.83021,-11.07785,19.0
59,1623.89,1401.56,2.0,116.0,-25.4796,-24.67517,-27.5425,6.914449,-24.67516,-56.27142,-11.59626,11.0
60,1622.82,1399.87,2.0,118.0,-13.6834,-13.35206,-16.30081,11.00833,-13.35206,-44.47521,-11.12316,19.0
61,1621.75,1398.18,2.0,120.0,-23.9316,-21.37599,-20.31877,0.9626179,-21.37599,-54.72341,-13.34742,19.0
62,1620.68,1396.49,2.0,122.0,-14.7059,-14.21802,-16.71535,9.248461,-14.21802,-45.49771,-11.2797,19.0
63,1619.61,1394.8,2.0,124.0,-20.4882,-18.99067,-18.50145,3.853812,-18.99067,-51.28001,-12.28935,19.0
64,1618.54,1393.11,2.0,126.0,-15.1931,-14.72986,-14.94299,9.486052,-14.72985,-45.98491,-11.25506,19.0
65,1617.47,1391.43,2.0,128.0,-21.6203,-18.84956,-24.84663,0.4930993,-18.84956,-52.41211,-13.56256,19.0
66,1616.4,1389.74,2.0,130.0,-14.3949,-13.98882,-17.43699,10.0871,-13.98882,-45.18671,-11.19789,19.0
67,1615.33,1388.05,2.0,132.0,-23.7237,-22.48687,-20.36617,4.821635,-22.48686,-54.51551,-12.02865,11.0
68,1614.26,1386.36,2.0,134.0,-14.0695,-13.6108,-17.26871,9.531193,-13.6108,-44.86131,-11.25051,19.0
69,1613.19,1384.68,2.0,136.0,-19.1724,-17.83169,-16.36851,4.416883,-17.83169,-49.96421,-12.13253,19.0
70,1612.11,1382.99,2.0,138.0,-19.9478,-18.29023,-23.96177,3.327996,-18.29023,-50.73961,-12.44939,19.0
71,1611.04,1381.3,2.0,140.0,-14.3082,-13.63973,-14.76804,7.788518,-13.63973,-45.10001,-11.46028,19.0
72,1609.97,1379.62,2.0,142.0,-20.0404,-17.81938,-22.34475,1.754587,-17.81938,-50.83221,-13.01283,19.0
73,1608.89,1377.93,2.0,144.0,-20.4484,-18.32098,-15.91615,1.992253,-18.32097,-51.24021,-12.91924,19.0
74,1607.82,1376.25,2.0,146.0,-13.9743,-13.27891,-15.4925,7.60325,-13.27891,-44.76611,-11.4872,19.0
75,1606.75,1374.56,2.0,148.0,-16.332,-15.35534,-20.27304,5.982919,-15.35534,-47.12381,-11.76848,19.0
76,1605.67,1372.88,2.0,150.0,-22.9952,-20.72038,-28.80241,1.621428,-20.72038,-53.78701,-13.06663,11.0
77,1604.6,1371.19,2.0,152.0,-21.4688,-19.60288,-21.36966,2.702595,-19.60288,-52.26061,-12.65773,11.0
78,1603.52,1369.51,2.0,154.0,-18.4759,-16.16578,-18.59002,1.535354,-16.16578,-49.26771,-13.10193,19.0
79,1602.45,1367.82,2.0,156.0,-16.8051,-15.47001,-19.61893,4.438113,-15.47001,-47.59691,-12.1269,19.0
80,1601.37,1366.14,2.0,158.0,-20.0631,-18.3224,-17.73788,3.071215,-18.3224,-50.85491,-12.53251,19.0
81,1600.3,1364.45,2.0,160.0,-18.282,-16.44346,-14.04327,2.781474,-16.44346,-49.07381,-12.63035,19.0
82,1599.22,1362.77,2.0,162.0,-19.5938,-17.07242,-15.44501,1.039943,-17.07242,-50.38561,-13.31319,19.0
83,1598.15,1361.09,2.0,164.0,-17.8335,-16.46394,-17.87402,4.309269,-16.46394,-48.62531,-12.16137,19.0
84,1597.07,1359.4,2.0,166.0,-17.9472,-16.93685,-22.53363,5.818131,-16.93685,-48.73901,-11.80217,19.0
85,1595.99,1357.72,2.0,168.0,-18.7664,-16.80392,-18.27557,2.431651,-16.80391,-49.55821,-12.7543,19.0
86,1594.92,1356.04,2.0,170.0,-20.8164,-18.06508,-23.50364,0.5343755,-18.06508,-51.60822,-13.54314,19.0
87,1593.84,1354.35,2.0,172.0,-19.9386,-17.75522,-14.23571,1.849211,-17.75522,-50.73041,-12.9752,19.0
88,1592.76,1352.67,2.0,174.0,-20.6828,-17.07996,-16.15748,-1.113861,-17.07996,-51.47461,-14.39466,11.0
89,1591.68,1350.99,2.0,176.0,-19.9189,-16.23979,-20.31636,-1.248229,-16.23979,-50.71071,-14.47092,11.0
90,1590.61,1349.31,2.0,178.0,-19.2858,-15.41078,-24.87955,-1.585524,-15.41078,-50.07762,-14.66683,11.0
91,1589.53,1347.62,2.0,180.0,-19.3067,-15.11402,-11.99595,-2.11077,-15.11402,-50.09851,-14.98449,19.0
92,1588.45,1345.94,2.0,182.0,-17.5763,-14.99718,-20.64198,0.9099466,-14.99718,-48.36811,-13.37093,19.0
93,1587.37,1344.26,2.0,184.0,-16.8882,-13.3462,-15.59836,-1.005348,-13.3462,-47.68001,-14.33381,19.0
94,1586.29,1342.58,2.0,186.0,-17.4249,-12.96502,-12.04347,-2.534512,-12.96502,-48.21671,-15.25169,19.0
95,1585.21,1340.9,2.0,188.0,-17.0807,-13.87463,-19.15973,-0.3830954,-13.87463,-47.87251,-13.99788,19.0
96,1584.13,1339.22,2.0,190.0,-15.698,-12.40067,-15.31404,-0.5562562,-12.40067,-46.48981,-14.08914,11.0
97,1583.05,1337.53,2.0,192.0,-15.9554,-13.32341,-21.36659,0.7927355,-13.32341,-46.74721,-13.42381,11.0
98,1581.97,1335.85,2.0,194.0,-15.9975,-13.32423,-9.288866,0.7024282,-13.32423,-46.78931,-13.46508,11.0
99,1580.89,1334.17,2.0,196.0,-16.048,-12.58974,-16.59291,-0.8540123,-12.58974,-46.83981,-14.25008,11.0
100,1579.81,1332.49,2.0,198.0,-14.1635,-11.39761,-8.467171,0.5034108,-11.39761,-44.95531,-13.5577,11.0
101,1578.73,1330.81,2.0,200.0,-17.2755,-13.79026,-16.1801,-0.9030267,-13.79026,-48.06731,-14.27705,19.0
102,1577.65,1329.13,2.0,202.0,-14.8055,-12.52403,-15.5464,1.605135,-12.52403,-45.59731,-13.07328,11.0
103,1576.57,1327.45,2.0,204.0,-14.776,-12.1616,-9.800165,0.8315448,-12.1616,-45.56781,-13.40621,11.0
104,1575.49,1325.77,2.0,206.0,-15.3791,-13.43053,-24.90086,2.470019,-13.43053,-46.17091,-12.74039,11.0
105,1574.41,1324.09,2.0,208.0,-16.5792,-13.97561,-11.58101,0.8554819,-13.97561,-47.37101,-13.3954,19.0
106,1573.33,1322.41,2.0,210.0,-13.6634,-11.78548,-9.333208,2.668312,-11.78548,-44.45521,-12.66974,19.0
107,1572.25,1320.73,2.0,212.0,-14.0262,-11.1943,-20.80544,0.3644397,-11.1943,-44.81801,-13.62371,19.0
108,1571.16,1319.04,2.0,214.0,-14.7248,-12.56264,-10.89904,1.903118,-12.56264,-45.51661,-12.95398,19.0
109,1570.08,1317.37,2.0,216.0,-14.562,-12.40254,-10.37103,1.910001,-12.40254,-45.35381,-12.95128,19.0
110,1569.0,1315.68,2.0,218.0,-13.6459,-12.75994,-12.07715,6.453204,-12.75994,-44.43771,-11.67777,19.0
111,1567.92,1314.01,2.0,220.0,-14.5116,-13.45162,-19.44622,5.584087,-13.45162,-45.30341,-11.8518,19.0
112,1566.84,1312.33,2.0,222.0,-13.3304,-12.48037,-13.72198,6.651547,-12.48037,-44.12221,-11.64184,19.0
113,1565.75,1310.65,2.0,224.0,-16.0738,-14.61031,-15.58944,3.971675,-14.61031,-46.86561,-12.2553,19.0
114,1564.67,1308.97,2.0,226.0,-13.5052,-12.76081,-19.37122,7.282312,-12.76081,-44.29701,-11.53621,19.0
115,1563.59,1307.29,2.0,228.0,-18.5746,-17.36824,-28.29502,4.945946,-17.36824,-49.36641,-11.99817,19.0
116,1562.5,1305.61,2.0,230.0,-16.4647,-15.12748,-14.82094,4.430051,-15.12748,-47.25651,-12.12904,19.0
117,1561.42,1303.93,2.0,232.0,-13.4336,-12.79206,-17.85985,7.980876,-12.79206,-44.22541,-11.43335,19.0
118,1560.34,1302.25,2.0,234.0,-12.5122,-12.2182,-15.90024,11.54656,-12.2182,-43.30401,-11.08581,19.0
119,1559.25,1300.57,2.0,236.0,-15.8599,-15.17934,-21.74373,7.704471,-15.17934,-46.65171,-11.47237,19.0
120,1558.17,1298.89,2.0,238.0,-10.6668,-10.55494,-10.30442,15.83512,-10.55494,-41.45861,-10.90367,19.0
121,1557.08,1297.21,2.0,240.0,-19.8592,-18.05281,-19.08242,2.87527,-18.05281,-50.65101,-12.5982,19.0
122,1556.0,1295.54,2.0,242.0,-19.0958,-16.50885,-22.99962,0.8924728,-16.50885,-49.88761,-13.37876,19.0
123,1554.91,1293.86,2.0,244.0,-24.2602,-22.29599,-24.62497,2.426898,-22.29599,-55.05201,-12.75603,11.0
124,1553.83,1292.18,2.0,246.0,-24.962,-22.18873,-26.11,0.487745,-22.18873,-55.75381,-13.56508,11.0
125,1552.74,1290.5,2.0,248.0,-20.0115,-18.20718,-16.00028,2.881347,-18.20718,-50.80331,-12.59614,11.0
126,1551.66,1288.82,2.0,250.0,-20.7745,-19.33404,-20.13686,4.052705,-19.33404,-51.56631,-12.23227,11.0
127,1550.57,1287.15,2.0,252.0,-14.2866,-13.75162,-17.95015,8.824212,-13.75162,-45.07841,-11.32679,11.0
128,1549.49,1285.47,2.0,254.0,-20.2051,-17.82618,-29.00559,1.370426,-17.82618,-50.99691,-13.17073,11.0
129,1548.4,1283.79,2.0,256.0,-19.0279,-18.28633,-18.56878,7.300273,-18.28633,-49.81971,-11.53338,19.0
130,1547.31,1282.11,2.0,258.0,-15.7579,-15.1972,-13.40344,8.607151,-15.1972,-46.54971,-11.35251,19.0
131,1546.23,1280.43,2.0,260.0,-14.5887,-13.91194,-15.14935,7.730754,-13.91194,-45.38051,-11.46857,19.0
132,1545.14,1278.76,2.0,262.0,-15.9432,-15.39289,-13.41572,8.693743,-15.39289,-46.73501,-11.34212,19.0
133,1544.05,1277.08,2.0,264.0,-19.4718,-18.73221,-25.79219,7.312888,-18.73221,-50.26361,-11.5314,19.0
134,1542.97,1275.4,2.0,266.0,-20.6741,-19.84397,-22.60123,6.764702,-19.84397,-51.46591,-11.62194,19.0
135,1541.88,1273.73,2.0,268.0,-26.759,-23.87307,-23.40994,0.2523887,-23.87306,-57.55081,-13.67775,8.0
136,1540.79,1272.05,2.0,270.0,-28.0964,-27.43824,-25.1023,7.861197,-27.43823,-58.88821,-11.44999,8.0
137,1539.71,1270.37,2.0,272.0,-30.5629,-29.04789,-30.73867,3.79412,-29.04787,-61.35471,-12.30684,8.0
138,1538.62,1268.7,2.0,274.0,-36.9491,-32.71271,-33.94552,-2.18124,-32.71266,-67.74091,-15.02826,11.0
139,1537.53,1267.02,2.0,276.0,-34.8124,-32.66459,-31.62519,1.939683,-32.66454,-65.60422,-12.93967,11.0
140,1536.44,1265.34,2.0,278.0,-41.1791,-38.12671,-46.77575,-0.084131,-38.12653,-71.97091,-13.84438,19.0
141,1535.35,1263.67,2.0,280.0,-32.3729,-31.99399,-29.27359,10.40111,-31.99394,-63.16471,-11.17077,19.0
142,1534.26,1261.99,2.0,282.0,-43.431,-41.02322,-38.6348,1.301483,-41.02287,-74.22281,-13.19994,11.0
143,1533.18,1260.32,2.0,284.0,-44.3763,-41.71441,-55.9574,0.7263452,-41.71401,-75.16811,-13.45411,11.0
144,1532.09,1258.64,2.0,286.0,-40.3454,-37.96264,-36.61819,1.360917,-37.96247,-71.13721,-13.17474,11.0
145,1531.0,1256.97,2.0,288.0,-37.7269,-35.84804,-42.53502,2.665351,-35.84793,-68.51871,-12.67078,11.0
146,1529.91,1255.29,2.0,290.0,-37.8481,-36.90172,-40.5734,6.134725,-36.90159,-68.63991,-11.73833,8.0
147,1528.82,1253.62,2.0,292.0,-36.6179,-33.24053,-42.06728,-0.7056234,-33.24047,-67.40971,-14.16924,11.0
148,1527.72,1251.94,2.0,294.0,-40.1777,-37.18799,-33.49291,0.04099565,-37.18785,-70.96951,-13.78166,8.0
149,1526.63,1250.27,2.0,296.0,-41.6897,-37.00594,-40.67538,-2.87866,-37.0058,-72.48151,-15.47571,11.0
150,1525.54,1248.59,2.0,298.0,-42.2365,-39.06948,-36.08299,-0.3084087,-39.06926,-73.02831,-13.95905,19.0
151,1524.45,1246.92,2.0,300.0,-39.5999,-37.16383,-47.44279,1.235797,-37.16369,-70.39171,-13.22802,8.0
152,1523.36,1245.24,2.0,302.0,-37.8164,-36.03342,-32.29638,2.944109,-36.03331,-68.60821,-12.5749,19.0
153,1522.26,1243.57,2.0,304.0,-42.8424,-40.90717,-45.67294,2.506092,-40.90683,-73.63421,-12.72738,19.0
154,1521.17,1241.89,2.0,306.0,-35.1772,-34.14271,-32.48647,5.702713,-34.14264,-65.96901,-11.82638,19.0
155,1520.08,1240.22,2.0,308.0,-41.607,-38.63886,-43.10725,0.08433791,-38.63866,-72.39881,-13.76015,19.0
156,1518.98,1238.55,2.0,310.0,-40.3292,-38.07638,-47.35925,1.675151,-38.0762,-71.12101,-13.04481,19.0
157,1517.89,1236.87,2.0,312.0,-40.3763,-37.59301,-44.00482,0.4662168,-37.59285,-71.16811,-13.57526,11.0
158,1516.79,1235.2,2.0,314.0,-40.4536,-37.2071,-37.77489,-0.4604976,-37.20695,-71.24541,-14.03846,11.0
159,1515.69,1233.53,2.0,316.0,-41.3633,-37.53302,-45.48527,-1.509722,-37.53287,-72.15511,-14.62225,11.0
160,1514.6,1231.86,2.0,318.0,-40.7235,-37.53083,-39.99525,-0.3576793,-37.53068,-71.51531,-13.98463,11.0
161,1513.5,1230.19,2.0,320.0,-38.8483,-36.9017,-38.54083,2.475119,-36.90157,-69.64011,-12.73854,11.0
162,1512.4,1228.52,2.0,322.0,-39.7013,-38.18038,-45.06584,3.773547,-38.1802,-70.49311,-12.31291,8.0
163,1511.3,1226.85,2.0,324.0,-39.1308,-36.15074,-33.08574,0.06047029,-36.15063,-69.92261,-13.77198,11.0
164,1510.2,1225.18,2.0,326.0,-40.2917,-36.85608,-43.39684,-0.8129169,-36.85595,-71.08351,-14.22756,11.0
165,1509.11,1223.51,2.0,328.0,-42.2358,-38.65566,-38.44858,-1.073871,-38.65546,-73.02762,-14.37216,8.0
166,1508.01,1221.83,2.0,330.0,-42.816,-39.94646,-38.24566,0.2856746,-39.94619,-73.60781,-13.66162,20.0
167,1506.92,1220.16,2.0,332.0,-41.2157,-39.58225,-37.99225,3.403708,-39.582,-72.00751,-12.42551,20.0
168,1505.83,1218.48,2.0,334.0,-42.0997,-38.9041,-50.24096,-0.3634188,-38.90389,-72.89151,-13.98762,20.0
169,1504.74,1216.81,2.0,336.0,-41.3618,-37.76395,-35.43381,-1.105285,-37.76379,-72.15361,-14.38982,20.0
170,1503.65,1215.13,2.0,338.0,-39.2511,-36.1749,-33.30777,-0.1310453,-36.17478,-70.04291,-13.86813,19.0
171,1502.56,1213.45,2.0,340.0,-41.3461,-37.27925,-34.79085,-1.905944,-37.2791,-72.13791,-14.85881,11.0
172,1501.48,1211.77,2.0,342.0,-38.3165,-34.90594,-37.08088,-0.7668821,-34.90586,-69.10832,-14.20246,20.0
173,1500.39,1210.09,2.0,344.0,-33.1632,-32.26879,-33.31271,6.407345,-32.26874,-63.95501,-11.68627,20.0
174,1499.3,1208.42,2.0,346.0,-40.7783,-37.71853,-38.93465,-0.09871093,-37.71837,-71.57012,-13.85175,20.0
175,1498.23,1206.97,2.0,348.0,-40.725,-37.61111,-38.85212,-0.205079,-37.61095,-71.51681,-13.90586,11.0
176,1498.99,1208.82,2.0,350.0,-40.5876,-37.35125,-34.19709,-0.4412026,-37.3511,-71.37941,-14.02831,19.0
177,1499.68,1210.69,2.0,352.0,-35.446,-33.89062,-32.8458,3.658385,-33.89055,-66.23781,-12.34726,20.0
178,1500.15,1212.63,2.0,354.0,-41.0082,-39.78122,-38.24039,4.860478,-39.78096,-71.80001,-12.01905,20.0
179,1499.73,1214.49,2.0,356.0,-37.9306,-34.63109,-32.6766,-0.5604975,-34.63101,-68.72241,-14.0914,19.0
180,1497.77,1214.69,2.0,358.0,-38.7343,-35.76608,-32.62823,0.08437032,-35.76598,-69.52611,-13.76013,20.0
181,1495.82,1215.11,2.0,360.0,-38.6912,-37.88475,-35.72003,6.901598,-37.88458,-69.48301,-11.59843,19.0
182,1493.97,1215.87,2.0,362.0,-38.0223,-37.20707,-36.25883,6.85023,-37.20693,-68.81411,-11.60718,19.0
183,1492.21,1216.82,2.0,364.0,-37.2016,-36.70637,-36.50445,9.178576,-36.70624,-67.99341,-11.28717,11.0
184,1490.51,1217.87,2.0,366.0,-40.5877,-39.69177,-38.49464,6.398087,-39.69152,-71.37951,-11.68799,19.0
185,1488.83,1218.96,2.0,368.0,-40.436,-40.11111,-41.94228,11.09315,-40.11083,-71.22781,-11.11698,19.0
186,1487.17,1220.06,2.0,370.0,-50.7449,-49.05441,-46.78105,3.218278,-49.05221,-81.53671,-12.4845,19.0
187,1485.49,1221.15,2.0,372.0,-41.1869,-40.57492,-40.27995,8.198517,-40.57461,-71.97871,-11.4041,19.0
188,1483.78,1222.2,2.0,374.0,-38.9786,-38.16709,-39.97269,6.871758,-38.16691,-69.77041,-11.60351,19.0
189,1482.04,1223.18,2.0,376.0,-40.9424,-39.98953,-42.36265,6.100963,-39.98926,-71.73421,-11.74496,19.0
190,1480.25,1224.06,2.0,378.0,-45.9284,-45.15809,-44.40303,7.114846,-45.15719,-76.72021,-11.56302,11.0
191,1478.4,1224.83,2.0,380.0,-43.129,-39.71967,-38.00351,-0.7649409,-39.71941,-73.92081,-14.2014,19.0
192,1476.49,1225.43,2.0,382.0,-46.6872,-44.64938,-44.99189,2.225375,-44.64858,-77.47901,-12.83043,19.0
193,1474.54,1225.85,2.0,384.0,-43.2201,-39.95719,-39.6149,-0.4918524,-39.95691,-74.01191,-14.055,11.0
194,1472.56,1226.17,2.0,386.0,-41.8609,-40.52856,-47.95145,4.447334,-40.52825,-72.65271,-12.12446,11.0
195,1470.58,1226.42,2.0,388.0,-32.4669,-31.83455,-31.84477,8.047983,-31.83451,-63.25871,-11.4242,19.0
196,1468.59,1226.62,2.0,390.0,-25.0628,-24.98035,-24.75169,17.17406,-24.98034,-55.85461,-10.87427,19.0
197,1466.6,1226.77,2.0,392.0,-27.9012,-27.21354,-24.78734,7.655653,-27.21353,-58.69301,-11.47948,19.0
198,1464.6,1226.87,2.0,394.0,-33.4034,-30.97286,-28.97644,1.248929,-30.97282,-64.19521,-13.22239,19.0
199,1462.6,1226.94,2.0,396.0,-38.7054,-37.40993,-36.01438,4.589169,-37.40978,-69.49721,-12.08743,19.0
200,1460.6,1226.98,2.0,398.0,-37.3952,-35.68846,-34.53586,3.174581,-35.68836,-68.18701,-12.49865,19.0
201,1458.6,1226.99,2.0,400.0,-27.4775,-27.29903,-28.02813,13.77215,-27.29901,-58.26932,-10.9703,19.0
202,1456.6,1226.97,2.0,402.0,-25.5659,-25.53156,-26.5414,21.00073,-25.53155,-56.35771,-10.82617,19.0
203,1454.6,1226.93,2.0,404.0,-21.1676,-21.1371,-20.63923,21.51868,-21.1371,-51.95941,-10.82232,19.0
204,1452.6,1226.86,2.0,406.0,-28.6136,-28.54657,-27.90901,18.08038,-28.54655,-59.40541,-10.85886,19.0
205,1450.61,1226.78,2.0,408.0,-23.8468,-23.82498,-23.9196,22.97747,-23.82497,-54.63861,-10.81364,19.0
206,1448.61,1226.68,2.0,410.0,-20.9324,-20.92258,-20.83132,26.45172,-20.92258,-51.72421,-10.80163,19.0
207,1446.61,1226.56,2.0,412.0,-33.6182,-33.44589,-32.53575,13.92687,-33.44583,-64.41001,-10.96418,19.0
208,1444.62,1226.42,2.0,414.0,-23.8025,-23.79337,-23.94112,26.76728,-23.79337,-54.59431,-10.80095,19.0
209,1442.62,1226.27,2.0,416.0,-40.8649,-39.34508,-40.38641,3.777071,-39.34484,-71.65671,-12.31187,19.0
210,1440.63,1226.11,2.0,418.0,-23.4771,-23.46389,-23.3666,25.15915,-23.46388,-54.26891,-10.80503,19.0
